t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.000,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.025,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.075,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.100,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113878,0.001500,0.113761,0.001456
0.125,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.144016,0.000750,0.220128,0.002099
0.150,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227186,0.000001,0.339403,0.002851
0.175,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.464536,-0.000001,0.577862,0.004302
0.200,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.583118,0.000749,0.697062,0.003558
0.225,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.701699,0.001499,0.816236,0.002816
0.250,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.701699,0.001499,0.816236,0.002816
0.275,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.924782,0.002999,1.054418,0.001339
0.300,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.924782,0.002999,1.054418,0.001339
0.325,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.032973,0.003749,1.173480,0.000603
0.350,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.052835,0.004499,1.292552,-0.000106
0.375,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.897347,0.005249,1.411599,-0.000838
0.400,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.743928,0.005999,1.226356,-0.001569
0.425,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.579055,0.006749,1.018143,-0.002297
0.450,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.413185,0.007499,0.820756,-0.003024
0.475,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238367,0.008870,0.631890,-0.003755
0.500,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050408,0.010062,0.434491,-0.004456
0.525,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.141553,0.010865,0.253308,-0.005197
0.550,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.331658,0.011595,0.092766,-0.005938
0.575,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.546931,0.011741,-0.069228,-0.006687
0.600,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.766464,0.011735,-0.223230,-0.007419
0.625,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.954953,0.011765,-0.369656,-0.008155
0.650,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.111888,0.011741,-0.507501,-0.008927
0.675,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.245453,0.011766,-0.645506,-0.009721
0.700,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.096100,0.012000,-0.500284,-0.008990
0.725,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.939855,0.012000,-0.347582,-0.008238
0.751,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.796854,0.012000,-0.198365,-0.007486
0.775,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.667775,0.012000,-0.073373,-0.000817
0.800,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.792541,0.011250,-0.198368,0.001446
0.825,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.917424,0.010500,-0.323369,0.003622
0.850,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.917424,0.010500,-0.323369,0.003622
0.875,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.027847,0.009750,-0.448370,0.004399
0.901,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.767276,0.009750,-0.448371,0.005956
0.925,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.767276,0.009750,-0.448371,0.005956
0.950,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.736959,0.009000,-0.573367,0.006709
0.975,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.771362,0.009711,-0.695724,0.007457
1.000,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.855122,0.010446,-0.721892,0.008208
1.025,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.970672,0.011123,-0.778688,0.008958
1.050,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.099717,0.011757,-0.880975,0.009698
1.075,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.224750,0.011748,-1.005976,0.008951
1.100,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.349784,0.011817,-1.130977,0.011106
1.125,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.474820,0.011760,-1.255979,0.010352
1.150,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.599858,0.011812,-1.380980,0.011681
1.175,6.749886,-0.083363,4.702441,-0.053257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.724897,0.011803,-1.505982,0.011710
