t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
600.539,0.00895,-0.01586,0.11408,-0.46815,0.00361,-0.31079,0.82718,0.00990,-0.01100,0.11410,0.01139,-0.01201,0.11357,0.00000
638.106,0.00031,-0.01826,0.12698,-0.43211,-0.23059,-0.15789,0.85743,0.00080,-0.01770,0.12700,0.00298,-0.01857,0.12464,0.00000
638.116,0.00031,-0.01826,0.12698,-0.43211,-0.23059,-0.15789,0.85743,0.00080,-0.01770,0.12700,0.00298,-0.01857,0.12464,0.00000
638.128,0.00032,-0.01822,0.12699,-0.43277,-0.23052,-0.15708,0.85726,0.00080,-0.01770,0.12700,0.00298,-0.01857,0.12464,0.00000
638.138,0.00032,-0.01822,0.12699,-0.43277,-0.23052,-0.15708,0.85726,0.00080,-0.01770,0.12700,0.00298,-0.01857,0.12464,0.00000
675.609,0.01317,-0.01312,0.11370,0.50852,-0.06750,0.30367,-0.80289,0.01270,-0.01220,0.11360,0.01483,-0.00914,0.11288,0.00000
675.619,0.01317,-0.01312,0.11370,0.50852,-0.06750,0.30367,-0.80289,0.01270,-0.01220,0.11360,0.01483,-0.00914,0.11288,0.00000
675.629,0.01318,-0.01312,0.11370,0.50853,-0.06749,0.30366,-0.80289,0.01270,-0.01220,0.11360,0.01483,-0.00914,0.11288,0.00000
675.639,0.01318,-0.01312,0.11370,0.50853,-0.06749,0.30366,-0.80289,0.01270,-0.01220,0.11360,0.01483,-0.00914,0.11288,0.00000
718.310,-0.02677,0.01523,0.13511,0.68538,0.20236,-0.32211,-0.62093,-0.02640,0.01450,0.13480,-0.02340,0.00969,0.13287,0.00000
718.320,-0.02677,0.01523,0.13511,0.68538,0.20236,-0.32211,-0.62093,-0.02640,0.01450,0.13480,-0.02340,0.00969,0.13287,0.00000
718.330,-0.02680,0.01520,0.13509,0.68512,0.20276,-0.32202,-0.62112,-0.02640,0.01450,0.13480,-0.02340,0.00969,0.13287,0.00000
718.340,-0.02680,0.01520,0.13509,0.68512,0.20276,-0.32202,-0.62112,-0.02640,0.01450,0.13480,-0.02340,0.00969,0.13287,0.00000
759.109,0.03266,0.00254,0.12677,0.62427,-0.31444,0.27264,-0.66112,0.03260,0.00250,0.12670,0.03352,0.00232,0.12613,0.00000
759.119,0.03266,0.00254,0.12677,0.62427,-0.31444,0.27264,-0.66112,0.03260,0.00250,0.12670,0.03352,0.00232,0.12613,0.00000
759.129,0.03266,0.00254,0.12678,0.62426,-0.31453,0.27268,-0.66107,0.03260,0.00250,0.12670,0.03352,0.00232,0.12613,0.00000
759.140,0.03266,0.00254,0.12678,0.62426,-0.31453,0.27268,-0.66107,0.03260,0.00250,0.12670,0.03352,0.00232,0.12613,0.00000
1028.210,-0.00938,-0.01593,0.11707,-0.37843,-0.26574,-0.19099,0.86585,-0.00950,-0.01480,0.11720,-0.00509,-0.01613,0.11638,0.00000
1028.222,-0.00938,-0.01593,0.11707,-0.37843,-0.26574,-0.19099,0.86585,-0.00950,-0.01480,0.11720,-0.00509,-0.01613,0.11638,0.00000
1028.233,-0.00938,-0.01593,0.11707,-0.37842,-0.26574,-0.19100,0.86585,-0.00950,-0.01480,0.11720,-0.00509,-0.01613,0.11638,0.00000
1028.243,-0.00938,-0.01593,0.11707,-0.37842,-0.26574,-0.19100,0.86585,-0.00950,-0.01480,0.11720,-0.00509,-0.01613,0.11638,0.00000
1096.110,0.01622,0.00701,0.12011,0.61616,-0.15930,0.21343,-0.74123,0.01620,0.00660,0.11960,0.01789,0.00470,0.11750,0.00000
1096.120,0.01622,0.00701,0.12011,0.61616,-0.15930,0.21343,-0.74123,0.01620,0.00660,0.11960,0.01789,0.00470,0.11750,0.00000
1096.130,0.01618,0.00702,0.12007,0.61623,-0.15898,0.21314,-0.74132,0.01620,0.00660,0.11960,0.01789,0.00470,0.11750,0.00000
1096.140,0.01618,0.00702,0.12007,0.61623,-0.15898,0.21314,-0.74132,0.01620,0.00660,0.11960,0.01789,0.00470,0.11750,0.00000
1130.906,-0.00906,-0.00676,0.11626,0.62769,0.17214,-0.10181,-0.75233,-0.00890,-0.00740,0.11600,-0.00699,-0.00718,0.11548,0.00000
1130.918,-0.00906,-0.00676,0.11626,0.62769,0.17214,-0.10181,-0.75233,-0.00890,-0.00740,0.11600,-0.00699,-0.00718,0.11548,0.00000
1130.928,-0.00908,-0.00677,0.11623,0.62773,0.17219,-0.10195,-0.75228,-0.00890,-0.00740,0.11600,-0.00699,-0.00718,0.11548,0.00000
1130.938,-0.00908,-0.00677,0.11623,0.62773,0.17219,-0.10195,-0.75228,-0.00890,-0.00740,0.11600,-0.00699,-0.00718,0.11548,0.00000
1180.706,0.01435,0.02929,0.12874,0.77627,-0.39468,0.01701,-0.49128,0.01470,0.02920,0.12880,0.01383,0.02824,0.12866,0.00000
1180.716,0.01435,0.02929,0.12874,0.77627,-0.39468,0.01701,-0.49128,0.01470,0.02920,0.12880,0.01383,0.02824,0.12866,0.00000
1180.726,0.01438,0.02923,0.12871,0.77639,-0.39452,0.01667,-0.49122,0.01470,0.02920,0.12880,0.01383,0.02824,0.12866,0.00000
1180.736,0.01438,0.02923,0.12871,0.77639,-0.39452,0.01667,-0.49122,0.01470,0.02920,0.12880,0.01383,0.02824,0.12866,0.00000
1260.306,-0.00097,0.02244,0.12497,0.81370,-0.13981,-0.25078,-0.50542,-0.00060,0.02220,0.12480,-0.00075,0.01947,0.12481,0.00000
1260.316,-0.00097,0.02244,0.12497,0.81370,-0.13981,-0.25078,-0.50542,-0.00060,0.02220,0.12480,-0.00075,0.01947,0.12481,0.00000
1260.326,-0.00098,0.02253,0.12491,0.81387,-0.14030,-0.25101,-0.50490,-0.00060,0.02220,0.12480,-0.00075,0.01947,0.12481,0.00000
1260.338,-0.00098,0.02253,0.12491,0.81387,-0.14030,-0.25101,-0.50490,-0.00060,0.02220,0.12480,-0.00075,0.01947,0.12481,0.00000
1480.309,0.02133,0.02485,0.13273,0.72099,-0.35392,0.12746,-0.58195,0.02140,0.02520,0.13300,0.02445,0.02025,0.13160,0.00000
1480.319,0.02133,0.02485,0.13273,0.72099,-0.35392,0.12746,-0.58195,0.02140,0.02520,0.13300,0.02445,0.02025,0.13160,0.00000
1480.329,0.02151,0.02457,0.13281,0.72066,-0.35459,0.12828,-0.58177,0.02140,0.02520,0.13300,0.02445,0.02025,0.13160,0.00000
1480.339,0.02151,0.02457,0.13281,0.72066,-0.35459,0.12828,-0.58177,0.02140,0.02520,0.13300,0.02445,0.02025,0.13160,0.00000
1551.710,0.00321,0.02152,0.12909,0.76281,-0.26377,0.00517,-0.59035,0.00290,0.02200,0.12880,0.00424,0.02138,0.12813,0.00000
1551.720,0.00321,0.02152,0.12909,0.76281,-0.26377,0.00517,-0.59035,0.00290,0.02200,0.12880,0.00424,0.02138,0.12813,0.00000
1551.730,0.00322,0.02151,0.12912,0.76276,-0.26370,0.00524,-0.59044,0.00290,0.02200,0.12880,0.00424,0.02138,0.12813,0.00000
1551.740,0.00322,0.02151,0.12912,0.76276,-0.26370,0.00524,-0.59044,0.00290,0.02200,0.12880,0.00424,0.02138,0.12813,0.00000
1614.010,-0.00252,-0.01970,0.11283,-0.37281,-0.17143,-0.28630,0.86583,-0.00210,-0.01970,0.11300,0.00119,-0.01857,0.11229,0.00000
1614.021,-0.00252,-0.01970,0.11283,-0.37281,-0.17143,-0.28630,0.86583,-0.00210,-0.01970,0.11300,0.00119,-0.01857,0.11229,0.00000
1614.031,-0.00250,-0.01969,0.11280,-0.37293,-0.17145,-0.28616,0.86582,-0.00210,-0.01970,0.11300,0.00119,-0.01857,0.11229,0.00000
1614.041,-0.00250,-0.01969,0.11280,-0.37293,-0.17145,-0.28616,0.86582,-0.00210,-0.01970,0.11300,0.00119,-0.01857,0.11229,0.00000
1651.406,0.02225,0.01660,0.12311,0.70768,-0.33410,0.14597,-0.60519,0.02180,0.01630,0.12320,0.02240,0.01533,0.12300,0.00000
1651.416,0.02225,0.01660,0.12311,0.70768,-0.33410,0.14597,-0.60519,0.02180,0.01630,0.12320,0.02240,0.01533,0.12300,0.00000
1651.426,0.02220,0.01664,0.12310,0.70776,-0.33395,0.14578,-0.60523,0.02180,0.01630,0.12320,0.02240,0.01533,0.12300,0.00000
1651.436,0.02220,0.01664,0.12310,0.70776,-0.33395,0.14578,-0.60523,0.02180,0.01630,0.12320,0.02240,0.01533,0.12300,0.00000
1722.606,-0.00489,0.01186,0.12456,0.67127,0.11027,-0.11903,-0.72324,-0.00340,0.01120,0.12460,0.00219,0.00926,0.12422,0.00000
1722.616,-0.00489,0.01186,0.12456,0.67127,0.11027,-0.11903,-0.72324,-0.00340,0.01120,0.12460,0.00219,0.00926,0.12422,0.00000
1722.626,-0.00489,0.01186,0.12456,0.67127,0.11025,-0.11902,-0.72324,-0.00340,0.01120,0.12460,0.00219,0.00926,0.12422,0.00000
1722.636,-0.00489,0.01186,0.12456,0.67127,0.11025,-0.11902,-0.72324,-0.00340,0.01120,0.12460,0.00219,0.00926,0.12422,0.00000
1859.806,0.01505,-0.01412,0.12982,-0.44630,-0.07240,-0.28140,0.84640,0.01520,-0.01420,0.13010,0.01746,-0.01185,0.12843,0.00000
1859.816,0.01505,-0.01412,0.12982,-0.44630,-0.07240,-0.28140,0.84640,0.01520,-0.01420,0.13010,0.01746,-0.01185,0.12843,0.00000
1859.826,0.01509,-0.01408,0.12981,-0.44634,-0.07245,-0.28131,0.84640,0.01520,-0.01420,0.13010,0.01746,-0.01185,0.12843,0.00000
1859.836,0.01509,-0.01408,0.12981,-0.44634,-0.07245,-0.28131,0.84640,0.01520,-0.01420,0.13010,0.01746,-0.01185,0.12843,0.00000
1915.509,0.01396,-0.01730,0.11948,-0.44651,0.02062,-0.34746,0.82430,0.01240,-0.01590,0.11970,0.01514,-0.01562,0.11817,0.00000
1915.519,0.01396,-0.01730,0.11948,-0.44651,0.02062,-0.34746,0.82430,0.01240,-0.01590,0.11970,0.01514,-0.01562,0.11817,0.00000
1915.530,0.01396,-0.01729,0.11948,-0.44649,0.02061,-0.34747,0.82431,0.01240,-0.01590,0.11970,0.01514,-0.01562,0.11817,0.00000
1915.541,0.01396,-0.01729,0.11948,-0.44649,0.02061,-0.34747,0.82431,0.01240,-0.01590,0.11970,0.01514,-0.01562,0.11817,0.00000
1998.705,-0.00909,0.01198,0.11756,0.68306,0.12986,-0.17640,-0.69674,-0.00900,0.01230,0.11760,-0.00670,0.00946,0.11732,0.00000
1998.715,-0.00909,0.01198,0.11756,0.68306,0.12986,-0.17640,-0.69674,-0.00900,0.01230,0.11760,-0.00670,0.00946,0.11732,0.00000
1998.728,-0.00910,0.01195,0.11757,0.68306,0.12981,-0.17632,-0.69677,-0.00900,0.01230,0.11760,-0.00670,0.00946,0.11732,0.00000
1998.738,-0.00910,0.01195,0.11757,0.68306,0.12981,-0.17632,-0.69677,-0.00900,0.01230,0.11760,-0.00670,0.00946,0.11732,0.00000
2033.909,-0.01243,-0.02255,0.13272,-0.34094,-0.18731,-0.30808,0.86819,-0.01240,-0.02180,0.13210,-0.00567,-0.02192,0.13133,0.00000
2033.919,-0.01243,-0.02255,0.13272,-0.34094,-0.18731,-0.30808,0.86819,-0.01240,-0.02180,0.13210,-0.00567,-0.02192,0.13133,0.00000
2033.929,-0.01243,-0.02253,0.13270,-0.34074,-0.18752,-0.30812,0.86821,-0.01240,-0.02180,0.13210,-0.00567,-0.02192,0.13133,0.00000
2033.939,-0.01243,-0.02253,0.13270,-0.34074,-0.18752,-0.30812,0.86821,-0.01240,-0.02180,0.13210,-0.00567,-0.02192,0.13133,0.00000
2097.910,0.00544,0.02900,0.12554,0.80507,-0.36442,-0.07098,-0.46262,0.00610,0.02860,0.12570,0.00604,0.02688,0.12556,0.00000
2097.920,0.00544,0.02900,0.12554,0.80507,-0.36442,-0.07098,-0.46262,0.00610,0.02860,0.12570,0.00604,0.02688,0.12556,0.00000
2097.930,0.00546,0.02896,0.12554,0.80504,-0.36439,-0.07090,-0.46271,0.00610,0.02860,0.12570,0.00604,0.02688,0.12556,0.00000
2097.940,0.00546,0.02896,0.12554,0.80504,-0.36439,-0.07090,-0.46271,0.00610,0.02860,0.12570,0.00604,0.02688,0.12556,0.00000
