t,x,y,z,qw,qx,qy,qz,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz,s2_x,s2_y,s2_z,s2_qw,s2_qx,s2_qy,s2_qz,s3_x,s3_y,s3_z,s3_qw,s3_qx,s3_qy,s3_qz
1.046,-0.01985,-0.00505,0.12977,-0.44122,-0.30072,-0.06238,0.84321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.071,-0.01985,-0.00505,0.12976,-0.44120,-0.30073,-0.06240,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.096,-0.01985,-0.00505,0.12977,-0.44120,-0.30073,-0.06239,0.84321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.121,-0.01985,-0.00505,0.12976,-0.44119,-0.30073,-0.06241,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.146,-0.01985,-0.00505,0.12977,-0.44120,-0.30073,-0.06240,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.171,-0.01985,-0.00505,0.12977,-0.44121,-0.30071,-0.06240,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.196,-0.01985,-0.00505,0.12977,-0.44123,-0.30070,-0.06239,0.84321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.221,-0.01985,-0.00505,0.12977,-0.44122,-0.30070,-0.06240,0.84321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.246,-0.01986,-0.00505,0.12976,-0.44119,-0.30072,-0.06241,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.271,-0.01986,-0.00504,0.12977,-0.44121,-0.30072,-0.06240,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.296,-0.01986,-0.00505,0.12976,-0.44117,-0.30074,-0.06242,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.321,-0.01986,-0.00505,0.12977,-0.44118,-0.30072,-0.06243,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.346,-0.01986,-0.00505,0.12976,-0.44117,-0.30073,-0.06244,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.371,-0.01986,-0.00505,0.12977,-0.44118,-0.30072,-0.06244,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.396,-0.01986,-0.00505,0.12975,-0.44115,-0.30075,-0.06245,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.421,-0.01986,-0.00505,0.12976,-0.44115,-0.30073,-0.06246,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.446,-0.01986,-0.00505,0.12975,-0.44113,-0.30075,-0.06247,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.471,-0.01986,-0.00505,0.12976,-0.44112,-0.30074,-0.06249,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.496,-0.01986,-0.00506,0.12976,-0.44111,-0.30074,-0.06251,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.521,-0.01986,-0.00506,0.12976,-0.44110,-0.30074,-0.06252,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.546,-0.01986,-0.00506,0.12976,-0.44112,-0.30072,-0.06252,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.571,-0.01986,-0.00506,0.12976,-0.44110,-0.30074,-0.06253,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.596,-0.01985,-0.00506,0.12976,-0.44113,-0.30072,-0.06252,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.621,-0.01985,-0.00506,0.12976,-0.44112,-0.30072,-0.06252,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.646,-0.01985,-0.00506,0.12977,-0.44115,-0.30069,-0.06252,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.671,-0.01985,-0.00507,0.12976,-0.44110,-0.30071,-0.06256,0.84326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.696,-0.01985,-0.00506,0.12977,-0.44112,-0.30070,-0.06255,0.84326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.721,-0.01985,-0.00507,0.12977,-0.44110,-0.30070,-0.06257,0.84326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.746,-0.01985,-0.00506,0.12977,-0.44114,-0.30070,-0.06252,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.771,-0.01985,-0.00507,0.12978,-0.44112,-0.30068,-0.06258,0.84326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.796,-0.01985,-0.00506,0.12977,-0.44112,-0.30070,-0.06255,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.821,-0.01985,-0.00507,0.12978,-0.44113,-0.30067,-0.06258,0.84326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.846,-0.01984,-0.00507,0.12977,-0.44111,-0.30070,-0.06256,0.84326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.871,-0.01984,-0.00507,0.12977,-0.44112,-0.30068,-0.06257,0.84326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.896,-0.01984,-0.00507,0.12977,-0.44110,-0.30071,-0.06256,0.84326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.921,-0.01984,-0.00507,0.12977,-0.44114,-0.30068,-0.06254,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.946,-0.01984,-0.00508,0.12977,-0.44112,-0.30070,-0.06255,0.84326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.971,-0.01984,-0.00507,0.12977,-0.44117,-0.30068,-0.06250,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.996,-0.01984,-0.00508,0.12976,-0.44115,-0.30069,-0.06252,0.84325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.021,-0.01984,-0.00507,0.12977,-0.44119,-0.30068,-0.06247,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.046,-0.01984,-0.00507,0.12977,-0.44116,-0.30068,-0.06251,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.071,-0.01984,-0.00507,0.12977,-0.44118,-0.30069,-0.06247,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.096,-0.01984,-0.00507,0.12977,-0.44118,-0.30067,-0.06250,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.121,-0.01984,-0.00507,0.12977,-0.44118,-0.30069,-0.06247,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.146,-0.01984,-0.00507,0.12977,-0.44116,-0.30068,-0.06251,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.171,-0.01985,-0.00506,0.12977,-0.44116,-0.30070,-0.06248,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.196,-0.01985,-0.00506,0.12977,-0.44116,-0.30070,-0.06249,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.221,-0.01984,-0.00507,0.12977,-0.44116,-0.30070,-0.06248,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.246,-0.01985,-0.00506,0.12976,-0.44115,-0.30072,-0.06248,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.271,-0.01985,-0.00506,0.12976,-0.44114,-0.30073,-0.06248,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.296,-0.01985,-0.00506,0.12976,-0.44115,-0.30074,-0.06246,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.321,-0.01985,-0.00507,0.12976,-0.44115,-0.30073,-0.06248,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.346,-0.01985,-0.00506,0.12976,-0.44117,-0.30073,-0.06244,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.371,-0.01985,-0.00506,0.12977,-0.44116,-0.30071,-0.06247,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.397,-0.01985,-0.00505,0.12976,-0.44119,-0.30073,-0.06241,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.421,-0.01985,-0.00506,0.12976,-0.44118,-0.30072,-0.06244,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.446,-0.01986,-0.00505,0.12976,-0.44119,-0.30072,-0.06242,0.84322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.471,-0.01986,-0.00506,0.12976,-0.44115,-0.30073,-0.06246,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.496,-0.01986,-0.00505,0.12976,-0.44118,-0.30071,-0.06244,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.521,-0.01986,-0.00506,0.12976,-0.44116,-0.30071,-0.06248,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.546,-0.01986,-0.00505,0.12977,-0.44118,-0.30070,-0.06246,0.84323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.571,-0.01986,-0.00505,0.12977,-0.44116,-0.30071,-0.06248,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.596,-0.01987,-0.00505,0.12977,-0.44116,-0.30070,-0.06249,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.621,-0.01986,-0.00505,0.12976,-0.44114,-0.30072,-0.06249,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.646,-0.01986,-0.00505,0.12977,-0.44115,-0.30071,-0.06250,0.84324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
