t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.021,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.891560,-0.011760,-0.544457,0.012000
0.046,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.933596,-0.011761,-0.698379,0.011760
0.071,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.743417,-0.011772,-0.831834,0.011780
0.096,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.585655,-0.011766,-0.959810,0.011773
0.121,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.585655,-0.011766,-0.959810,0.011773
0.146,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.222347,-0.011760,-0.951538,0.011757
0.171,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.955185,-0.011774,-1.076501,0.011773
0.196,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.683799,-0.011765,-1.201507,0.011764
0.221,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520449,-0.011251,-1.076518,0.011761
0.246,0.231082,-0.080837,-1.911659,-0.039067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.381907,-0.010503,-1.201524,0.011765
