t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
1.346,-0.017564,0.009566,0.130000,-0.019857,-0.005048,0.129766,0.070500,0.070103,-0.280826,0.297906,17.361000
1.371,-0.017601,0.009497,0.130000,-0.019859,-0.005048,0.129766,0.070500,0.070100,-0.280840,0.297918,19.333000
1.396,-0.017638,0.009428,0.130000,-0.019861,-0.005048,0.129765,0.070501,0.070098,-0.280851,0.297928,18.179000
1.421,-0.017675,0.009359,0.130000,-0.019861,-0.005048,0.129765,0.070502,0.070099,-0.280859,0.297937,18.226000
1.446,-0.017712,0.009289,0.130000,-0.019861,-0.005049,0.129765,0.070505,0.070099,-0.280871,0.297948,17.684000
1.471,-0.017748,0.009219,0.130000,-0.019862,-0.005049,0.129764,0.070508,0.070097,-0.280888,0.297965,18.815000
1.496,-0.017784,0.009150,0.130000,-0.019862,-0.005049,0.129764,0.070514,0.070091,-0.280911,0.297986,17.993000
1.521,-0.017820,0.009080,0.130000,-0.019861,-0.005051,0.129764,0.070520,0.070081,-0.280934,0.298007,19.254000
1.546,-0.017856,0.009010,0.130000,-0.019860,-0.005053,0.129764,0.070525,0.070071,-0.280953,0.298024,17.834000
1.571,-0.017891,0.008940,0.130000,-0.019860,-0.005054,0.129763,0.070528,0.070062,-0.280970,0.298039,22.114000
1.596,-0.017926,0.008869,0.130000,-0.019860,-0.005056,0.129763,0.070531,0.070056,-0.280984,0.298051,18.145000
1.621,-0.017961,0.008799,0.130000,-0.019859,-0.005057,0.129763,0.070535,0.070050,-0.280996,0.298062,19.902000
1.646,-0.017995,0.008728,0.130000,-0.019858,-0.005058,0.129763,0.070541,0.070043,-0.281009,0.298074,18.161000
1.671,-0.018029,0.008657,0.130000,-0.019857,-0.005060,0.129763,0.070545,0.070036,-0.281018,0.298082,19.237000
1.696,-0.018063,0.008587,0.130000,-0.019855,-0.005061,0.129763,0.070548,0.070029,-0.281016,0.298079,18.903000
1.721,-0.018097,0.008516,0.130000,-0.019853,-0.005063,0.129764,0.070548,0.070021,-0.281006,0.298068,19.537000
1.746,-0.018130,0.008444,0.130000,-0.019852,-0.005064,0.129764,0.070545,0.070014,-0.280993,0.298053,18.330000
1.771,-0.018163,0.008373,0.130000,-0.019851,-0.005065,0.129764,0.070542,0.070013,-0.280977,0.298037,18.576000
1.796,-0.018196,0.008302,0.130000,-0.019851,-0.005065,0.129764,0.070540,0.070017,-0.280957,0.298018,17.684000
1.821,-0.018228,0.008230,0.130000,-0.019850,-0.005064,0.129765,0.070538,0.070017,-0.280930,0.297993,18.872000
1.846,-0.018260,0.008159,0.130000,-0.019848,-0.005064,0.129766,0.070536,0.070012,-0.280900,0.297963,18.544000
1.871,-0.018292,0.008087,0.130000,-0.019845,-0.005064,0.129767,0.070533,0.070005,-0.280869,0.297931,19.098000
1.896,-0.018324,0.008015,0.130000,-0.019843,-0.005065,0.129768,0.070528,0.069996,-0.280843,0.297903,18.735000
1.921,-0.018355,0.007943,0.130000,-0.019842,-0.005066,0.129768,0.070525,0.069985,-0.280826,0.297884,19.282000
1.946,-0.018386,0.007871,0.130000,-0.019842,-0.005067,0.129768,0.070523,0.069976,-0.280817,0.297873,21.430000
1.971,-0.018417,0.007799,0.130000,-0.019841,-0.005069,0.129768,0.070523,0.069969,-0.280811,0.297866,18.639000
1.996,-0.018447,0.007726,0.130000,-0.019840,-0.005070,0.129768,0.070524,0.069964,-0.280807,0.297861,19.448000
2.021,-0.018478,0.007654,0.130000,-0.019839,-0.005071,0.129768,0.070524,0.069961,-0.280805,0.297858,19.179000
2.046,-0.018508,0.007581,0.130000,-0.019839,-0.005071,0.129769,0.070525,0.069958,-0.280807,0.297860,20.455000
2.071,-0.018537,0.007508,0.130000,-0.019839,-0.005072,0.129769,0.070525,0.069959,-0.280812,0.297864,19.026000
2.096,-0.018566,0.007435,0.130000,-0.019839,-0.005071,0.129768,0.070525,0.069963,-0.280816,0.297869,25.466000
2.121,-0.018596,0.007362,0.130000,-0.019840,-0.005071,0.129768,0.070523,0.069969,-0.280819,0.297873,21.457000
2.146,-0.018624,0.007289,0.130000,-0.019841,-0.005070,0.129768,0.070522,0.069973,-0.280820,0.297875,17.090000
2.171,-0.018653,0.007216,0.130000,-0.019842,-0.005069,0.129768,0.070521,0.069976,-0.280820,0.297876,18.398000
2.196,-0.018681,0.007143,0.130000,-0.019843,-0.005069,0.129768,0.070519,0.069977,-0.280820,0.297875,17.620000
2.221,-0.018709,0.007069,0.130000,-0.019844,-0.005068,0.129767,0.070517,0.069981,-0.280820,0.297876,18.320000
2.246,-0.018736,0.006996,0.130000,-0.019845,-0.005068,0.129767,0.070517,0.069987,-0.280823,0.297880,17.431000
2.271,-0.018764,0.006922,0.130000,-0.019845,-0.005067,0.129767,0.070518,0.069994,-0.280828,0.297886,18.606000
2.296,-0.018791,0.006849,0.130000,-0.019846,-0.005066,0.129767,0.070519,0.070002,-0.280836,0.297896,17.664000
2.321,-0.018818,0.006775,0.130000,-0.019846,-0.005065,0.129767,0.070521,0.070008,-0.280849,0.297910,19.628000
2.346,-0.018844,0.006701,0.130000,-0.019847,-0.005064,0.129767,0.070524,0.070011,-0.280868,0.297929,18.253000
2.371,-0.018870,0.006627,0.130000,-0.019848,-0.005063,0.129766,0.070529,0.070013,-0.280889,0.297951,18.413000
2.397,-0.018896,0.006553,0.130000,-0.019848,-0.005064,0.129766,0.070533,0.070015,-0.280908,0.297971,17.597000
2.421,-0.018922,0.006478,0.130000,-0.019848,-0.005064,0.129766,0.070536,0.070023,-0.280922,0.297986,18.321000
2.446,-0.018947,0.006404,0.130000,-0.019848,-0.005063,0.129766,0.070535,0.070038,-0.280934,0.298001,17.588000
2.471,-0.018972,0.006330,0.130000,-0.019851,-0.005060,0.129765,0.070533,0.070056,-0.280947,0.298017,18.222000
2.496,-0.018997,0.006255,0.130000,-0.019854,-0.005057,0.129765,0.070532,0.070069,-0.280962,0.298034,18.322000
2.521,-0.019021,0.006180,0.130000,-0.019857,-0.005055,0.129764,0.070532,0.070076,-0.280977,0.298049,18.147000
2.546,-0.019045,0.006106,0.130000,-0.019859,-0.005054,0.129764,0.070532,0.070078,-0.280985,0.298057,18.092000
2.571,-0.019069,0.006031,0.130000,-0.019860,-0.005054,0.129763,0.070530,0.070078,-0.280981,0.298053,21.254000
2.596,-0.019093,0.005956,0.130000,-0.019860,-0.005054,0.129763,0.070526,0.070079,-0.280965,0.298038,17.806000
2.621,-0.019116,0.005881,0.130000,-0.019861,-0.005053,0.129763,0.070520,0.070082,-0.280944,0.298017,20.145000
2.646,-0.019139,0.005806,0.130000,-0.019861,-0.005052,0.129763,0.070513,0.070086,-0.280923,0.297996,17.701000
2.671,-0.019161,0.005730,0.130000,-0.019863,-0.005051,0.129763,0.070508,0.070086,-0.280905,0.297978,19.335000
2.696,-0.019184,0.005655,0.130000,-0.019863,-0.005051,0.129763,0.070507,0.070079,-0.280889,0.297961,17.830000
2.721,-0.019206,0.005580,0.130000,-0.019862,-0.005052,0.129764,0.070507,0.070064,-0.280875,0.297944,17.951000
2.746,-0.019228,0.005504,0.130000,-0.019860,-0.005054,0.129764,0.070507,0.070047,-0.280860,0.297927,18.419000
2.771,-0.019249,0.005429,0.130000,-0.019857,-0.005057,0.129765,0.070506,0.070030,-0.280842,0.297905,19.009000
2.796,-0.019270,0.005353,0.130000,-0.019855,-0.005059,0.129765,0.070504,0.070013,-0.280824,0.297884,17.509000
2.821,-0.019291,0.005277,0.130000,-0.019853,-0.005062,0.129765,0.070504,0.069996,-0.280811,0.297868,24.400000
2.846,-0.019312,0.005202,0.130000,-0.019852,-0.005064,0.129766,0.070503,0.069978,-0.280805,0.297858,18.232000
2.871,-0.019332,0.005126,0.130000,-0.019850,-0.005067,0.129766,0.070503,0.069962,-0.280802,0.297851,20.342000
2.896,-0.019352,0.005050,0.130000,-0.019849,-0.005069,0.129765,0.070504,0.069949,-0.280799,0.297845,18.666000
2.921,-0.019372,0.004974,0.130000,-0.019848,-0.005071,0.129766,0.070504,0.069938,-0.280797,0.297841,18.941000
2.946,-0.019391,0.004898,0.130000,-0.019847,-0.005073,0.129766,0.070506,0.069929,-0.280799,0.297841,18.032000
2.971,-0.019410,0.004822,0.130000,-0.019847,-0.005074,0.129766,0.070506,0.069926,-0.280803,0.297844,18.355000
2.996,-0.019429,0.004745,0.130000,-0.019847,-0.005075,0.129765,0.070506,0.069929,-0.280809,0.297850,18.195000
3.021,-0.019447,0.004669,0.130000,-0.019847,-0.005074,0.129765,0.070507,0.069937,-0.280818,0.297861,19.113000
3.046,-0.019466,0.004593,0.130000,-0.019848,-0.005073,0.129765,0.070510,0.069947,-0.280830,0.297875,17.902000
3.071,-0.019483,0.004516,0.130000,-0.019849,-0.005072,0.129765,0.070513,0.069955,-0.280841,0.297889,19.677000
3.096,-0.019501,0.004439,0.130000,-0.019848,-0.005071,0.129765,0.070517,0.069959,-0.280851,0.297900,19.552000
3.121,-0.019518,0.004363,0.130000,-0.019848,-0.005071,0.129765,0.070522,0.069960,-0.280860,0.297910,18.178000
3.146,-0.019535,0.004286,0.130000,-0.019846,-0.005071,0.129766,0.070527,0.069958,-0.280873,0.297923,18.140000
3.171,-0.019552,0.004209,0.130000,-0.019845,-0.005072,0.129766,0.070534,0.069957,-0.280889,0.297939,18.661000
3.196,-0.019568,0.004133,0.130000,-0.019843,-0.005072,0.129766,0.070541,0.069960,-0.280905,0.297956,17.992000
3.221,-0.019584,0.004056,0.130000,-0.019842,-0.005073,0.129767,0.070547,0.069962,-0.280916,0.297969,18.056000
3.246,-0.019600,0.003979,0.130000,-0.020025,-0.005023,0.129712,0.071434,0.068684,-0.280523,0.297512,17.554000
3.271,-0.019616,0.003902,0.130000,-0.020365,-0.004095,0.129688,0.072160,0.065987,-0.280235,0.296805,19.492000
3.296,-0.019631,0.003825,0.130000,-0.020315,-0.003896,0.129706,0.073161,0.061650,-0.279564,0.295482,19.131000
3.321,-0.019646,0.003748,0.130000,-0.020299,-0.003550,0.129748,0.073791,0.057376,-0.279548,0.294761,20.056000
3.346,-0.019660,0.003670,0.130000,-0.020146,-0.003508,0.129799,0.074329,0.051997,-0.279200,0.293566,18.951000
3.371,-0.019675,0.003593,0.130000,-0.020142,-0.003183,0.129816,0.074507,0.047444,-0.279252,0.292889,18.349000
3.396,-0.019689,0.003516,0.130000,-0.020083,-0.003179,0.129807,0.074384,0.042953,-0.279054,0.291975,17.477000
3.421,-0.019702,0.003439,0.130000,-0.020288,-0.002787,0.129743,0.074286,0.039916,-0.278976,0.291444,19.754000
3.446,-0.019716,0.003361,0.130000,-0.020421,-0.002535,0.129693,0.074560,0.036851,-0.278609,0.290758,17.928000
3.471,-0.019729,0.003284,0.130000,-0.020610,-0.002078,0.129601,0.075133,0.034962,-0.278699,0.290758,20.998000
3.496,-0.019741,0.003206,0.130000,-0.020559,-0.001783,0.129589,0.076544,0.032700,-0.278145,0.290332,18.037000
3.521,-0.019754,0.003129,0.130000,-0.020092,-0.001203,0.129687,0.077737,0.030887,-0.277374,0.289713,18.087000
3.546,-0.019766,0.003051,0.130000,-0.019547,-0.000845,0.129852,0.078295,0.027846,-0.275722,0.287973,18.606000
3.571,-0.019778,0.002973,0.130000,-0.019052,-0.000235,0.129995,0.078200,0.025159,-0.274194,0.286236,19.490000
3.596,-0.019789,0.002896,0.130000,-0.018760,0.000067,0.130060,0.077826,0.021978,-0.272585,0.284328,18.347000
3.621,-0.019800,0.002818,0.130000,-0.018653,0.000160,0.130052,0.077359,0.019825,-0.271527,0.283027,17.775000
3.646,-0.019811,0.002740,0.130000,-0.018760,0.000598,0.129977,0.077336,0.018816,-0.270558,0.282022,17.372000
3.671,-0.019822,0.002662,0.130000,-0.018977,0.001172,0.129875,0.077918,0.017816,-0.269248,0.280861,17.052000
3.696,-0.019832,0.002585,0.130000,-0.018838,0.001393,0.129888,0.078579,0.016961,-0.267881,0.279683,17.056000
3.721,-0.019842,0.002507,0.130000,-0.018829,0.001820,0.129804,0.079050,0.016764,-0.266602,0.278579,17.309000
3.746,-0.019852,0.002429,0.130000,-0.018914,0.002113,0.129718,0.080077,0.016384,-0.264867,0.277192,16.835000
3.771,-0.019861,0.002351,0.130000,-0.018887,0.002429,0.129679,0.080949,0.016483,-0.263611,0.276252,17.414000
3.796,-0.019870,0.002273,0.130000,-0.018883,0.002562,0.129657,0.082384,0.016787,-0.262175,0.275327,17.423000
3.821,-0.019879,0.002195,0.130000,-0.018836,0.002619,0.129652,0.083683,0.017739,-0.261153,0.274806,16.973000
3.846,-0.019888,0.002117,0.130000,-0.018742,0.002701,0.129682,0.084799,0.018857,-0.260381,0.274490,17.503000
3.871,-0.019896,0.002038,0.130000,-0.018934,0.002729,0.129672,0.086248,0.020319,-0.259809,0.274504,17.563000
3.896,-0.019904,0.001960,0.130000,-0.018883,0.002806,0.129716,0.087922,0.021955,-0.259534,0.274900,17.257000
3.921,-0.019911,0.001882,0.130000,-0.019004,0.002771,0.129772,0.089449,0.023646,-0.259671,0.275662,17.350000
3.946,-0.019918,0.001804,0.130000,-0.019021,0.002812,0.129836,0.090988,0.025241,-0.259956,0.276574,16.908000
3.971,-0.019925,0.001726,0.130000,-0.019200,0.002709,0.129889,0.092935,0.027182,-0.260298,0.277724,17.075000
3.996,-0.019932,0.001647,0.130000,-0.019032,0.002647,0.130011,0.094549,0.029171,-0.261050,0.279173,16.779000
4.021,-0.019938,0.001569,0.130000,-0.019190,0.002532,0.130068,0.096523,0.031523,-0.262019,0.281006,16.802000
4.046,-0.019944,0.001491,0.130000,-0.019082,0.002529,0.130175,0.098300,0.033754,-0.263484,0.283242,16.844000
4.071,-0.019950,0.001413,0.130000,-0.019245,0.002407,0.130241,0.100479,0.036358,-0.265178,0.285897,17.746000
4.096,-0.019955,0.001334,0.130000,-0.019162,0.002432,0.130343,0.102809,0.039273,-0.267294,0.289064,16.601000
4.121,-0.019961,0.001256,0.130000,-0.019258,0.002364,0.130433,0.105076,0.041889,-0.269863,0.292612,16.956000
4.146,-0.019965,0.001177,0.130000,-0.019191,0.002405,0.130527,0.107421,0.044442,-0.272829,0.296564,16.920000
4.171,-0.019970,0.001099,0.130000,-0.019302,0.002277,0.130619,0.109488,0.046476,-0.276158,0.300684,17.676000
4.196,-0.019974,0.001021,0.130000,-0.019276,0.002208,0.130682,0.111125,0.048440,-0.279511,0.304666,16.420000
4.221,-0.019978,0.000942,0.130000,-0.019604,0.002053,0.130664,0.112999,0.051013,-0.282697,0.308689,16.750000
4.246,-0.019981,0.000864,0.130000,-0.019757,0.002140,0.130697,0.115136,0.053884,-0.285965,0.312947,17.107000
4.271,-0.019985,0.000785,0.130000,-0.019962,0.002318,0.130707,0.117099,0.055868,-0.289159,0.316932,18.425000
4.296,-0.019988,0.000707,0.130000,-0.020150,0.002101,0.130756,0.118585,0.056714,-0.292003,0.320226,16.729000
4.321,-0.019990,0.000628,0.130000,-0.019891,0.001442,0.130939,0.119216,0.057436,-0.294845,0.323179,16.934000
4.346,-0.019992,0.000550,0.130000,-0.020118,0.001230,0.130900,0.119549,0.057510,-0.297680,0.325903,16.629000
4.371,-0.019994,0.000471,0.130000,-0.020327,0.000597,0.130872,0.119954,0.058288,-0.300337,0.328616,16.775000
4.396,-0.019996,0.000393,0.130000,-0.020716,0.000491,0.130765,0.120584,0.059196,-0.302702,0.331169,16.551000
4.421,-0.019998,0.000314,0.130000,-0.020762,0.000264,0.130746,0.120828,0.059457,-0.304806,0.333229,16.886000
4.446,-0.019999,0.000236,0.130000,-0.020907,0.000165,0.130664,0.120899,0.059332,-0.306491,0.334774,16.954000
4.471,-0.019999,0.000157,0.130000,-0.020823,-0.000006,0.130630,0.120541,0.058877,-0.307680,0.335654,16.976000
4.496,-0.020000,0.000079,0.130000,-0.020959,-0.000079,0.130542,0.120123,0.058097,-0.308525,0.336144,16.688000
4.521,-0.020000,-0.000000,0.130000,-0.020757,-0.000291,0.130527,0.119287,0.057223,-0.308990,0.336123,16.716000
4.546,-0.020000,-0.000079,0.130000,-0.020818,-0.000343,0.130451,0.118201,0.056194,-0.309090,0.335657,16.885000
4.571,-0.019999,-0.000157,0.130000,-0.020821,-0.000367,0.130352,0.117339,0.055087,-0.308812,0.334914,17.309000
4.596,-0.019999,-0.000236,0.130000,-0.020638,-0.000511,0.130347,0.116218,0.054133,-0.308280,0.333877,16.968000
4.621,-0.019998,-0.000314,0.130000,-0.020476,-0.000530,0.130309,0.114786,0.053088,-0.307484,0.332477,16.880000
4.646,-0.019996,-0.000393,0.130000,-0.020617,-0.000485,0.130202,0.113541,0.052079,-0.306585,0.331056,17.252000
4.671,-0.019994,-0.000471,0.130000,-0.020610,-0.000392,0.130086,0.112202,0.050940,-0.305447,0.329366,17.266000
4.696,-0.019992,-0.000550,0.130000,-0.020674,-0.000364,0.129985,0.110974,0.049951,-0.304305,0.327737,16.692000
4.721,-0.019990,-0.000628,0.130000,-0.020533,-0.000388,0.129928,0.109535,0.049191,-0.303076,0.325995,16.587000
4.746,-0.019988,-0.000707,0.130000,-0.020724,-0.000292,0.129803,0.108100,0.048574,-0.301704,0.324146,16.836000
4.771,-0.019985,-0.000785,0.130000,-0.020705,-0.000270,0.129726,0.106957,0.048197,-0.300239,0.322345,16.900000
4.796,-0.019981,-0.000864,0.130000,-0.020775,-0.000207,0.129655,0.105951,0.047971,-0.298685,0.320530,16.953000
4.821,-0.019978,-0.000942,0.130000,-0.020621,-0.000236,0.129649,0.104747,0.047970,-0.297061,0.318620,17.106000
4.846,-0.019974,-0.001021,0.130000,-0.020727,-0.000170,0.129586,0.103494,0.048102,-0.295510,0.316783,18.465000
4.871,-0.019970,-0.001099,0.130000,-0.020586,-0.000184,0.129591,0.102320,0.048396,-0.294110,0.315139,17.882000
4.896,-0.019965,-0.001177,0.130000,-0.020693,-0.000083,0.129541,0.101320,0.048689,-0.292890,0.313721,18.229000
4.921,-0.019961,-0.001256,0.130000,-0.020473,-0.000212,0.129605,0.100026,0.049346,-0.291860,0.312446,17.219000
4.946,-0.019955,-0.001334,0.130000,-0.020755,-0.000075,0.129525,0.098986,0.050223,-0.291042,0.311490,16.755000
4.971,-0.019950,-0.001413,0.130000,-0.020758,-0.000066,0.129535,0.098246,0.050925,-0.290334,0.310708,17.264000
4.996,-0.019944,-0.001491,0.130000,-0.020611,-0.000142,0.129597,0.097340,0.051760,-0.289793,0.310055,18.133000
5.021,-0.019938,-0.001569,0.130000,-0.020464,-0.000385,0.129656,0.096374,0.053144,-0.289479,0.309694,17.009000
5.046,-0.019932,-0.001647,0.130000,-0.020782,-0.000263,0.129585,0.095701,0.054746,-0.289517,0.309800,19.067000
5.071,-0.019925,-0.001726,0.130000,-0.020735,-0.000365,0.129625,0.095351,0.056196,-0.290030,0.310431,17.796000
5.096,-0.019918,-0.001804,0.130000,-0.020867,-0.000314,0.129613,0.095296,0.057425,-0.290939,0.311487,18.011000
5.121,-0.019911,-0.001882,0.130000,-0.020670,-0.000437,0.129745,0.095317,0.058484,-0.292207,0.312875,17.379000
5.146,-0.019904,-0.001960,0.130000,-0.020631,-0.000469,0.129788,0.095469,0.059433,-0.293554,0.314357,18.430000
5.171,-0.019896,-0.002038,0.130000,-0.020379,-0.000586,0.129897,0.095844,0.059892,-0.294753,0.315678,17.866000
5.196,-0.019888,-0.002117,0.130000,-0.019976,-0.000836,0.130050,0.095739,0.060673,-0.295897,0.316863,17.766000
5.221,-0.019879,-0.002195,0.130000,-0.019675,-0.001084,0.130189,0.095692,0.061362,-0.296969,0.317982,18.344000
5.246,-0.019870,-0.002273,0.130000,-0.019831,-0.001115,0.130180,0.095791,0.062379,-0.298033,0.319204,19.801000
5.271,-0.019861,-0.002351,0.130000,-0.020145,-0.001146,0.130150,0.096293,0.063259,-0.299066,0.320491,18.119000
5.296,-0.019852,-0.002429,0.130000,-0.020165,-0.001215,0.130187,0.096790,0.064441,-0.300204,0.321937,18.635000
5.321,-0.019842,-0.002507,0.130000,-0.020182,-0.001301,0.130218,0.097319,0.065395,-0.301117,0.323139,19.600000
5.346,-0.019832,-0.002585,0.130000,-0.020274,-0.001286,0.130209,0.097917,0.066447,-0.301670,0.324049,21.245000
5.371,-0.019822,-0.002662,0.130000,-0.020072,-0.001500,0.130294,0.098182,0.067402,-0.301959,0.324595,19.913000
5.396,-0.019811,-0.002740,0.130000,-0.020018,-0.001531,0.130337,0.098215,0.068109,-0.302021,0.324810,20.066000
5.421,-0.019800,-0.002818,0.130000,-0.019918,-0.001713,0.130390,0.098100,0.068872,-0.301941,0.324862,17.443000
5.446,-0.019789,-0.002896,0.130000,-0.020260,-0.001620,0.130306,0.098249,0.069584,-0.301662,0.324800,18.533000
5.471,-0.019778,-0.002973,0.130000,-0.020169,-0.001777,0.130316,0.098353,0.070122,-0.301298,0.324609,17.984000
5.496,-0.019766,-0.003051,0.130000,-0.020182,-0.001844,0.130305,0.098404,0.070820,-0.300891,0.324398,18.644000
