t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
26.123,-0.00312,-0.00010,0.07383,0.65256,0.09023,-0.05101,-0.75061,-0.00920,-0.00220,0.11740,-0.00153,-0.00037,0.07386,0.00000
26.588,-0.00356,-0.00025,0.07574,0.64666,0.10315,-0.05364,-0.75387,-0.00920,-0.00220,0.11740,-0.00189,-0.00024,0.07579,0.00000
26.598,-0.00356,-0.00024,0.07575,0.64667,0.10308,-0.05358,-0.75387,-0.00920,-0.00220,0.11740,-0.00189,-0.00024,0.07579,0.00000
26.608,-0.00356,-0.00024,0.07575,0.64667,0.10308,-0.05358,-0.75387,-0.00920,-0.00220,0.11740,-0.00189,-0.00024,0.07579,0.00000
26.619,-0.00366,-0.00027,0.07574,0.64654,0.10323,-0.05349,-0.75397,-0.00920,-0.00220,0.11740,-0.00189,-0.00024,0.07579,0.00000
27.088,-0.00427,-0.00029,0.07769,0.64384,0.11602,-0.06292,-0.75369,-0.00920,-0.00220,0.11740,-0.00226,-0.00064,0.07763,0.00000
27.098,-0.00428,-0.00030,0.07769,0.64389,0.11597,-0.06296,-0.75365,-0.00920,-0.00220,0.11740,-0.00226,-0.00064,0.07763,0.00000
27.108,-0.00428,-0.00030,0.07769,0.64389,0.11597,-0.06296,-0.75365,-0.00920,-0.00220,0.11740,-0.00226,-0.00064,0.07763,0.00000
27.118,-0.00428,-0.00030,0.07769,0.64389,0.11597,-0.06296,-0.75365,-0.00920,-0.00220,0.11740,-0.00226,-0.00064,0.07763,0.00000
30.488,-0.00489,-0.00049,0.07962,0.63715,0.12940,-0.06507,-0.75701,-0.00920,-0.00220,0.11740,-0.00269,-0.00049,0.07959,0.00000
30.498,-0.00488,-0.00048,0.07962,0.63716,0.12938,-0.06507,-0.75700,-0.00920,-0.00220,0.11740,-0.00269,-0.00049,0.07959,0.00000
30.508,-0.00488,-0.00048,0.07962,0.63716,0.12938,-0.06507,-0.75700,-0.00920,-0.00220,0.11740,-0.00269,-0.00049,0.07959,0.00000
30.518,-0.00489,-0.00048,0.07963,0.63715,0.12937,-0.06504,-0.75702,-0.00920,-0.00220,0.11740,-0.00269,-0.00049,0.07959,0.00000
31.287,-0.00552,-0.00059,0.08149,0.63036,0.14213,-0.06656,-0.76027,-0.00920,-0.00220,0.11740,-0.00318,-0.00052,0.08146,0.00000
31.298,-0.00551,-0.00059,0.08149,0.63037,0.14213,-0.06657,-0.76027,-0.00920,-0.00220,0.11740,-0.00318,-0.00052,0.08146,0.00000
31.308,-0.00551,-0.00059,0.08149,0.63037,0.14213,-0.06657,-0.76027,-0.00920,-0.00220,0.11740,-0.00318,-0.00052,0.08146,0.00000
31.318,-0.00551,-0.00059,0.08149,0.63037,0.14213,-0.06657,-0.76027,-0.00920,-0.00220,0.11740,-0.00318,-0.00052,0.08146,0.00000
31.688,-0.00620,-0.00078,0.08335,0.62292,0.15486,-0.06701,-0.76387,-0.00920,-0.00220,0.11740,-0.00369,-0.00079,0.08326,0.00000
31.698,-0.00618,-0.00076,0.08334,0.62290,0.15500,-0.06714,-0.76385,-0.00920,-0.00220,0.11740,-0.00369,-0.00079,0.08326,0.00000
31.708,-0.00618,-0.00076,0.08334,0.62290,0.15500,-0.06714,-0.76385,-0.00920,-0.00220,0.11740,-0.00369,-0.00079,0.08326,0.00000
31.718,-0.00618,-0.00076,0.08334,0.62290,0.15500,-0.06714,-0.76385,-0.00920,-0.00220,0.11740,-0.00369,-0.00079,0.08326,0.00000
32.487,-0.00698,-0.00070,0.08523,0.61754,0.16763,-0.07209,-0.76508,-0.00920,-0.00220,0.11740,-0.00426,-0.00094,0.08506,0.00000
32.498,-0.00698,-0.00070,0.08523,0.61754,0.16764,-0.07209,-0.76508,-0.00920,-0.00220,0.11740,-0.00426,-0.00094,0.08506,0.00000
32.508,-0.00698,-0.00070,0.08523,0.61754,0.16764,-0.07209,-0.76508,-0.00920,-0.00220,0.11740,-0.00426,-0.00094,0.08506,0.00000
32.518,-0.00699,-0.00071,0.08524,0.61753,0.16764,-0.07207,-0.76509,-0.00920,-0.00220,0.11740,-0.00426,-0.00094,0.08506,0.00000
33.388,-0.00784,-0.00054,0.08714,0.61396,0.17851,-0.07870,-0.76485,-0.00920,-0.00220,0.11740,-0.00488,-0.00095,0.08689,0.00000
33.398,-0.00783,-0.00053,0.08714,0.61398,0.17848,-0.07871,-0.76484,-0.00920,-0.00220,0.11740,-0.00488,-0.00095,0.08689,0.00000
33.408,-0.00783,-0.00053,0.08714,0.61398,0.17848,-0.07871,-0.76484,-0.00920,-0.00220,0.11740,-0.00488,-0.00095,0.08689,0.00000
33.418,-0.00783,-0.00053,0.08714,0.61398,0.17848,-0.07871,-0.76484,-0.00920,-0.00220,0.11740,-0.00488,-0.00095,0.08689,0.00000
33.788,-0.00854,-0.00021,0.08902,0.61242,0.18580,-0.08511,-0.76366,-0.00920,-0.00220,0.11740,-0.00548,-0.00076,0.08872,0.00000
33.798,-0.00862,-0.00023,0.08904,0.61211,0.18618,-0.08496,-0.76383,-0.00920,-0.00220,0.11740,-0.00548,-0.00076,0.08872,0.00000
33.808,-0.00862,-0.00023,0.08904,0.61211,0.18618,-0.08496,-0.76383,-0.00920,-0.00220,0.11740,-0.00548,-0.00076,0.08872,0.00000
33.818,-0.00862,-0.00023,0.08904,0.61211,0.18618,-0.08496,-0.76383,-0.00920,-0.00220,0.11740,-0.00548,-0.00076,0.08872,0.00000
34.187,-0.00898,-0.00021,0.09086,0.60570,0.19322,-0.08097,-0.76762,-0.00920,-0.00220,0.11740,-0.00591,-0.00122,0.09059,0.00000
34.198,-0.00892,-0.00022,0.09088,0.60569,0.19303,-0.08071,-0.76770,-0.00920,-0.00220,0.11740,-0.00591,-0.00122,0.09059,0.00000
34.208,-0.00892,-0.00022,0.09088,0.60569,0.19303,-0.08071,-0.76770,-0.00920,-0.00220,0.11740,-0.00591,-0.00122,0.09059,0.00000
34.218,-0.00892,-0.00022,0.09088,0.60569,0.19303,-0.08071,-0.76770,-0.00920,-0.00220,0.11740,-0.00591,-0.00122,0.09059,0.00000
37.987,-0.00971,0.00004,0.09270,0.61060,0.19792,-0.09761,-0.76057,-0.00920,-0.00220,0.11740,-0.00664,-0.00182,0.09226,0.00000
37.997,-0.00971,0.00004,0.09271,0.61059,0.19792,-0.09759,-0.76058,-0.00920,-0.00220,0.11740,-0.00664,-0.00182,0.09226,0.00000
38.008,-0.00971,0.00004,0.09271,0.61059,0.19792,-0.09759,-0.76058,-0.00920,-0.00220,0.11740,-0.00664,-0.00182,0.09226,0.00000
38.018,-0.00971,0.00004,0.09271,0.61059,0.19792,-0.09759,-0.76058,-0.00920,-0.00220,0.11740,-0.00664,-0.00182,0.09226,0.00000
38.991,-0.01060,0.00014,0.09451,0.61635,0.20244,-0.11647,-0.75204,-0.00920,-0.00220,0.11740,-0.00726,-0.00174,0.09414,0.00000
39.004,-0.01059,0.00015,0.09451,0.61635,0.20245,-0.11648,-0.75203,-0.00920,-0.00220,0.11740,-0.00726,-0.00174,0.09414,0.00000
39.014,-0.01059,0.00015,0.09451,0.61635,0.20245,-0.11648,-0.75203,-0.00920,-0.00220,0.11740,-0.00726,-0.00174,0.09414,0.00000
39.024,-0.01059,0.00015,0.09451,0.61636,0.20244,-0.11648,-0.75203,-0.00920,-0.00220,0.11740,-0.00726,-0.00174,0.09414,0.00000
39.888,-0.01132,-0.00019,0.09633,0.61659,0.20895,-0.12640,-0.74845,-0.00920,-0.00220,0.11740,-0.00808,-0.00154,0.09615,0.00000
39.898,-0.01132,-0.00019,0.09634,0.61660,0.20893,-0.12638,-0.74845,-0.00920,-0.00220,0.11740,-0.00808,-0.00154,0.09615,0.00000
39.908,-0.01132,-0.00019,0.09634,0.61660,0.20893,-0.12638,-0.74845,-0.00920,-0.00220,0.11740,-0.00808,-0.00154,0.09615,0.00000
39.918,-0.01133,-0.00019,0.09634,0.61659,0.20893,-0.12637,-0.74846,-0.00920,-0.00220,0.11740,-0.00808,-0.00154,0.09615,0.00000
40.787,-0.01201,-0.00046,0.09821,0.61944,0.21227,-0.13783,-0.74313,-0.00920,-0.00220,0.11740,-0.00913,-0.00284,0.09783,0.00000
40.797,-0.01201,-0.00046,0.09821,0.61944,0.21227,-0.13783,-0.74313,-0.00920,-0.00220,0.11740,-0.00913,-0.00284,0.09783,0.00000
40.808,-0.01201,-0.00046,0.09821,0.61944,0.21227,-0.13783,-0.74313,-0.00920,-0.00220,0.11740,-0.00913,-0.00284,0.09783,0.00000
40.818,-0.01201,-0.00046,0.09821,0.61944,0.21227,-0.13783,-0.74313,-0.00920,-0.00220,0.11740,-0.00913,-0.00284,0.09783,0.00000
41.188,-0.01251,-0.00077,0.10000,0.62332,0.21250,-0.14728,-0.73799,-0.00920,-0.00220,0.11740,-0.01038,-0.00354,0.09954,0.00000
41.198,-0.01251,-0.00078,0.10003,0.62344,0.21230,-0.14725,-0.73795,-0.00920,-0.00220,0.11740,-0.01038,-0.00354,0.09954,0.00000
41.208,-0.01251,-0.00078,0.10003,0.62344,0.21230,-0.14725,-0.73795,-0.00920,-0.00220,0.11740,-0.01038,-0.00354,0.09954,0.00000
41.218,-0.01256,-0.00080,0.10004,0.62332,0.21248,-0.14725,-0.73800,-0.00920,-0.00220,0.11740,-0.01038,-0.00354,0.09954,0.00000
41.688,-0.01299,-0.00126,0.10187,0.62304,0.21532,-0.15093,-0.73667,-0.00920,-0.00220,0.11740,-0.01038,-0.00356,0.10150,0.00000
41.698,-0.01302,-0.00128,0.10187,0.62296,0.21539,-0.15087,-0.73672,-0.00920,-0.00220,0.11740,-0.01038,-0.00356,0.10150,0.00000
41.708,-0.01302,-0.00128,0.10187,0.62296,0.21539,-0.15087,-0.73672,-0.00920,-0.00220,0.11740,-0.01038,-0.00356,0.10150,0.00000
41.718,-0.01304,-0.00130,0.10185,0.62295,0.21548,-0.15099,-0.73668,-0.00920,-0.00220,0.11740,-0.01038,-0.00356,0.10150,0.00000
42.587,-0.01388,-0.00265,0.10370,0.58986,0.24643,-0.12238,-0.75919,-0.00920,-0.00220,0.11740,-0.01116,-0.00476,0.10312,0.00000
42.597,-0.01388,-0.00266,0.10369,0.58985,0.24644,-0.12239,-0.75918,-0.00920,-0.00220,0.11740,-0.01116,-0.00476,0.10312,0.00000
42.607,-0.01388,-0.00266,0.10369,0.58985,0.24644,-0.12239,-0.75918,-0.00920,-0.00220,0.11740,-0.01116,-0.00476,0.10312,0.00000
42.617,-0.01388,-0.00266,0.10369,0.58985,0.24644,-0.12239,-0.75918,-0.00920,-0.00220,0.11740,-0.01116,-0.00476,0.10312,0.00000
43.587,-0.01467,-0.00411,0.10544,0.54437,0.27883,-0.07609,-0.78748,-0.00920,-0.00220,0.11740,-0.01098,-0.00479,0.10509,0.00000
43.597,-0.01467,-0.00412,0.10543,0.54436,0.27884,-0.07609,-0.78749,-0.00920,-0.00220,0.11740,-0.01098,-0.00479,0.10509,0.00000
43.608,-0.01467,-0.00412,0.10543,0.54436,0.27884,-0.07609,-0.78749,-0.00920,-0.00220,0.11740,-0.01098,-0.00479,0.10509,0.00000
43.618,-0.01467,-0.00412,0.10543,0.54436,0.27884,-0.07609,-0.78749,-0.00920,-0.00220,0.11740,-0.01098,-0.00479,0.10509,0.00000
44.588,-0.01483,-0.00514,0.10741,0.51147,0.29070,-0.03165,-0.80801,-0.00920,-0.00220,0.11740,-0.01123,-0.00613,0.10668,0.00000
44.598,-0.01483,-0.00514,0.10740,0.51146,0.29073,-0.03167,-0.80801,-0.00920,-0.00220,0.11740,-0.01123,-0.00613,0.10668,0.00000
44.608,-0.01483,-0.00514,0.10740,0.51146,0.29073,-0.03167,-0.80801,-0.00920,-0.00220,0.11740,-0.01123,-0.00613,0.10668,0.00000
44.618,-0.01483,-0.00514,0.10740,0.51146,0.29073,-0.03167,-0.80801,-0.00920,-0.00220,0.11740,-0.01123,-0.00613,0.10668,0.00000
45.087,-0.01448,-0.00571,0.10949,-0.49145,-0.28682,-0.00764,0.82229,-0.00920,-0.00220,0.11740,-0.01112,-0.00586,0.10890,0.00000
45.098,-0.01450,-0.00574,0.10952,-0.49141,-0.28677,-0.00776,0.82233,-0.00920,-0.00220,0.11740,-0.01112,-0.00586,0.10890,0.00000
45.108,-0.01450,-0.00574,0.10952,-0.49141,-0.28677,-0.00776,0.82233,-0.00920,-0.00220,0.11740,-0.01112,-0.00586,0.10890,0.00000
45.118,-0.01450,-0.00574,0.10952,-0.49141,-0.28677,-0.00776,0.82233,-0.00920,-0.00220,0.11740,-0.01112,-0.00586,0.10890,0.00000
48.488,-0.01538,-0.00345,0.11096,0.50605,0.27954,-0.00751,-0.81591,-0.00920,-0.00220,0.11740,-0.01057,-0.00433,0.11069,0.00000
48.498,-0.01539,-0.00346,0.11096,0.50607,0.27950,-0.00749,-0.81592,-0.00920,-0.00220,0.11740,-0.01057,-0.00433,0.11069,0.00000
48.508,-0.01539,-0.00346,0.11096,0.50607,0.27950,-0.00749,-0.81592,-0.00920,-0.00220,0.11740,-0.01057,-0.00433,0.11069,0.00000
48.518,-0.01539,-0.00346,0.11096,0.50607,0.27950,-0.00749,-0.81592,-0.00920,-0.00220,0.11740,-0.01057,-0.00433,0.11069,0.00000
48.987,-0.01502,-0.00142,0.11333,0.51986,0.25825,-0.00391,-0.81427,-0.00920,-0.00220,0.11740,-0.01090,-0.00430,0.11358,0.00000
48.998,-0.01504,-0.00140,0.11333,0.51976,0.25837,-0.00391,-0.81430,-0.00920,-0.00220,0.11740,-0.01090,-0.00430,0.11358,0.00000
49.008,-0.01504,-0.00140,0.11333,0.51976,0.25837,-0.00391,-0.81430,-0.00920,-0.00220,0.11740,-0.01090,-0.00430,0.11358,0.00000
49.018,-0.01504,-0.00140,0.11333,0.51976,0.25837,-0.00391,-0.81430,-0.00920,-0.00220,0.11740,-0.01090,-0.00430,0.11358,0.00000
49.587,-0.01088,-0.00483,0.11671,0.50297,0.18600,0.10527,-0.83746,-0.00920,-0.00220,0.11740,-0.00809,-0.00577,0.11663,0.00000
49.597,-0.01093,-0.00486,0.11672,0.50293,0.18602,0.10531,-0.83748,-0.00920,-0.00220,0.11740,-0.00809,-0.00577,0.11663,0.00000
49.608,-0.01093,-0.00486,0.11672,0.50293,0.18602,0.10531,-0.83748,-0.00920,-0.00220,0.11740,-0.00809,-0.00577,0.11663,0.00000
49.618,-0.01093,-0.00486,0.11672,0.50293,0.18602,0.10531,-0.83748,-0.00920,-0.00220,0.11740,-0.00809,-0.00577,0.11663,0.00000
66.888,0.00186,0.00334,0.06103,0.70775,-0.05520,-0.01904,-0.70405,0.00660,0.02730,0.13250,0.00104,0.00170,0.06066,0.00000
66.898,0.00186,0.00334,0.06102,0.70775,-0.05518,-0.01906,-0.70405,0.00660,0.02730,0.13250,0.00104,0.00170,0.06066,0.00000
66.908,0.00186,0.00334,0.06102,0.70775,-0.05518,-0.01906,-0.70405,0.00660,0.02730,0.13250,0.00104,0.00170,0.06066,0.00000
66.918,0.00186,0.00334,0.06102,0.70775,-0.05518,-0.01906,-0.70405,0.00660,0.02730,0.13250,0.00104,0.00170,0.06066,0.00000
70.788,0.00186,0.00367,0.06255,0.71200,-0.06000,-0.02385,-0.69921,0.00660,0.02730,0.13250,0.00117,0.00199,0.06272,0.00000
70.798,0.00185,0.00367,0.06255,0.71200,-0.06001,-0.02384,-0.69921,0.00660,0.02730,0.13250,0.00117,0.00199,0.06272,0.00000
70.808,0.00185,0.00367,0.06255,0.71200,-0.06001,-0.02384,-0.69921,0.00660,0.02730,0.13250,0.00117,0.00199,0.06272,0.00000
70.818,0.00186,0.00366,0.06255,0.71200,-0.06001,-0.02384,-0.69921,0.00660,0.02730,0.13250,0.00117,0.00199,0.06272,0.00000
74.287,0.00174,0.00405,0.06457,0.71628,-0.06310,-0.03037,-0.69429,0.00660,0.02730,0.13250,0.00132,0.00229,0.06465,0.00000
74.297,0.00174,0.00405,0.06457,0.71627,-0.06311,-0.03035,-0.69430,0.00660,0.02730,0.13250,0.00132,0.00229,0.06465,0.00000
74.308,0.00174,0.00405,0.06457,0.71627,-0.06311,-0.03035,-0.69430,0.00660,0.02730,0.13250,0.00132,0.00229,0.06465,0.00000
74.318,0.00174,0.00405,0.06457,0.71627,-0.06311,-0.03035,-0.69430,0.00660,0.02730,0.13250,0.00132,0.00229,0.06465,0.00000
74.788,0.00180,0.00444,0.06660,0.72078,-0.06981,-0.03430,-0.68879,0.00660,0.02730,0.13250,0.00151,0.00261,0.06655,0.00000
74.798,0.00186,0.00443,0.06659,0.72086,-0.06978,-0.03451,-0.68870,0.00660,0.02730,0.13250,0.00151,0.00261,0.06655,0.00000
74.808,0.00186,0.00443,0.06659,0.72086,-0.06978,-0.03451,-0.68870,0.00660,0.02730,0.13250,0.00151,0.00261,0.06655,0.00000
74.818,0.00186,0.00443,0.06659,0.72086,-0.06978,-0.03451,-0.68870,0.00660,0.02730,0.13250,0.00151,0.00261,0.06655,0.00000
78.387,0.00222,0.00470,0.06857,0.72420,-0.08007,-0.03288,-0.68414,0.00660,0.02730,0.13250,0.00194,0.00282,0.06848,0.00000
78.397,0.00222,0.00470,0.06857,0.72419,-0.08006,-0.03288,-0.68415,0.00660,0.02730,0.13250,0.00194,0.00282,0.06848,0.00000
78.408,0.00222,0.00470,0.06857,0.72419,-0.08006,-0.03288,-0.68415,0.00660,0.02730,0.13250,0.00194,0.00282,0.06848,0.00000
78.418,0.00222,0.00470,0.06857,0.72419,-0.08006,-0.03288,-0.68415,0.00660,0.02730,0.13250,0.00194,0.00282,0.06848,0.00000
81.987,0.00310,0.00480,0.07053,0.72548,-0.09585,-0.02228,-0.68118,0.00660,0.02730,0.13250,0.00258,0.00283,0.07040,0.00000
81.998,0.00310,0.00480,0.07052,0.72548,-0.09582,-0.02231,-0.68118,0.00660,0.02730,0.13250,0.00258,0.00283,0.07040,0.00000
82.008,0.00310,0.00480,0.07052,0.72548,-0.09582,-0.02231,-0.68118,0.00660,0.02730,0.13250,0.00258,0.00283,0.07040,0.00000
82.018,0.00310,0.00480,0.07052,0.72548,-0.09582,-0.02231,-0.68118,0.00660,0.02730,0.13250,0.00258,0.00283,0.07040,0.00000
82.488,0.00409,0.00474,0.07240,0.72396,-0.11033,-0.00723,-0.68092,0.00660,0.02730,0.13250,0.00337,0.00266,0.07232,0.00000
82.498,0.00404,0.00474,0.07243,0.72391,-0.11041,-0.00705,-0.68097,0.00660,0.02730,0.13250,0.00337,0.00266,0.07232,0.00000
82.508,0.00404,0.00474,0.07243,0.72391,-0.11041,-0.00705,-0.68097,0.00660,0.02730,0.13250,0.00337,0.00266,0.07232,0.00000
82.518,0.00404,0.00474,0.07243,0.72391,-0.11041,-0.00705,-0.68097,0.00660,0.02730,0.13250,0.00337,0.00266,0.07232,0.00000
85.988,0.00451,0.00510,0.07441,0.72779,-0.12463,-0.00431,-0.67436,0.00660,0.02730,0.13250,0.00377,0.00313,0.07429,0.00000
85.998,0.00451,0.00509,0.07440,0.72781,-0.12460,-0.00436,-0.67435,0.00660,0.02730,0.13250,0.00377,0.00313,0.07429,0.00000
86.008,0.00451,0.00509,0.07440,0.72781,-0.12460,-0.00436,-0.67435,0.00660,0.02730,0.13250,0.00377,0.00313,0.07429,0.00000
86.018,0.00451,0.00509,0.07440,0.72781,-0.12459,-0.00437,-0.67436,0.00660,0.02730,0.13250,0.00377,0.00313,0.07429,0.00000
89.488,0.00491,0.00553,0.07636,0.73191,-0.13825,-0.00290,-0.66723,0.00660,0.02730,0.13250,0.00418,0.00363,0.07618,0.00000
89.498,0.00493,0.00553,0.07637,0.73190,-0.13826,-0.00289,-0.66723,0.00660,0.02730,0.13250,0.00418,0.00363,0.07618,0.00000
89.508,0.00493,0.00553,0.07637,0.73190,-0.13826,-0.00289,-0.66723,0.00660,0.02730,0.13250,0.00418,0.00363,0.07618,0.00000
89.518,0.00493,0.00553,0.07637,0.73190,-0.13826,-0.00289,-0.66723,0.00660,0.02730,0.13250,0.00418,0.00363,0.07618,0.00000
93.491,0.00537,0.00599,0.07836,0.73492,-0.15187,0.00051,-0.66093,0.00660,0.02730,0.13250,0.00462,0.00414,0.07804,0.00000
93.506,0.00538,0.00599,0.07837,0.73491,-0.15190,0.00055,-0.66094,0.00660,0.02730,0.13250,0.00462,0.00414,0.07804,0.00000
93.516,0.00538,0.00599,0.07837,0.73491,-0.15190,0.00055,-0.66094,0.00660,0.02730,0.13250,0.00462,0.00414,0.07804,0.00000
93.526,0.00538,0.00599,0.07837,0.73490,-0.15191,0.00057,-0.66094,0.00660,0.02730,0.13250,0.00462,0.00414,0.07804,0.00000
97.488,0.00566,0.00659,0.08027,0.73958,-0.16478,-0.00053,-0.65259,0.00660,0.02730,0.13250,0.00510,0.00465,0.07988,0.00000
97.498,0.00566,0.00659,0.08027,0.73958,-0.16477,-0.00054,-0.65259,0.00660,0.02730,0.13250,0.00510,0.00465,0.07988,0.00000
97.509,0.00566,0.00659,0.08027,0.73958,-0.16477,-0.00054,-0.65259,0.00660,0.02730,0.13250,0.00510,0.00465,0.07988,0.00000
97.519,0.00565,0.00659,0.08027,0.73958,-0.16477,-0.00055,-0.65259,0.00660,0.02730,0.13250,0.00510,0.00465,0.07988,0.00000
98.387,0.00601,0.00712,0.08217,0.74203,-0.17594,0.00173,-0.64687,0.00660,0.02730,0.13250,0.00558,0.00519,0.08174,0.00000
98.397,0.00600,0.00712,0.08217,0.74203,-0.17593,0.00173,-0.64687,0.00660,0.02730,0.13250,0.00558,0.00519,0.08174,0.00000
98.408,0.00600,0.00712,0.08217,0.74203,-0.17593,0.00173,-0.64687,0.00660,0.02730,0.13250,0.00558,0.00519,0.08174,0.00000
98.418,0.00600,0.00712,0.08217,0.74203,-0.17593,0.00173,-0.64687,0.00660,0.02730,0.13250,0.00558,0.00519,0.08174,0.00000
101.787,0.00630,0.00773,0.08410,0.74501,-0.18701,0.00250,-0.64030,0.00660,0.02730,0.13250,0.00602,0.00580,0.08365,0.00000
101.798,0.00629,0.00772,0.08409,0.74503,-0.18697,0.00243,-0.64028,0.00660,0.02730,0.13250,0.00602,0.00580,0.08365,0.00000
101.808,0.00629,0.00772,0.08409,0.74503,-0.18697,0.00243,-0.64028,0.00660,0.02730,0.13250,0.00602,0.00580,0.08365,0.00000
101.818,0.00629,0.00772,0.08409,0.74503,-0.18697,0.00243,-0.64028,0.00660,0.02730,0.13250,0.00602,0.00580,0.08365,0.00000
105.288,0.00659,0.00838,0.08600,0.74804,-0.19872,0.00332,-0.63320,0.00660,0.02730,0.13250,0.00640,0.00653,0.08561,0.00000
