t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.011,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.036,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.061,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.086,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.111,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127006,0.001500,0.126546,0.001400
0.136,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131391,0.002984,0.130122,0.002865
0.161,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131391,0.002984,0.130122,0.002865
0.186,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125704,0.004485,0.126218,0.002863
0.211,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.118366,0.005226,0.121453,0.002135
0.236,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108669,0.005957,0.115649,0.001424
0.262,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099890,0.006702,0.111049,0.000683
0.286,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075641,0.007433,0.099557,0.001441
0.311,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056668,0.008159,0.091192,0.002299
0.336,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049433,0.008890,0.034504,0.004459
0.361,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.161093,0.009619,-0.004654,0.005168
0.386,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.276658,0.010373,-0.035456,0.005927
0.411,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.276658,0.010373,-0.035456,0.005927
0.436,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.395050,0.011129,-0.050868,0.006687
0.461,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.515570,0.011824,-0.048162,0.007446
0.486,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.637954,0.012000,-0.023783,0.008194
0.511,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.761825,0.012000,0.026290,0.008939
0.536,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.887038,0.012000,0.111352,0.009685
0.561,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.013402,0.012000,0.243746,0.010422
0.586,0.387463,-0.077789,1.599594,-0.046987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.140805,0.012000,0.400733,0.011165
