t,x,y,z,qw,qx,qy,qz,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz,s2_x,s2_y,s2_z,s2_qw,s2_qx,s2_qy,s2_qz,s3_x,s3_y,s3_z,s3_qw,s3_qx,s3_qy,s3_qz
0.260,0.01694,-0.01069,0.11170,0.51669,-0.07690,0.30573,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.285,0.01693,-0.01069,0.11171,0.51669,-0.07697,0.30578,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.310,0.01692,-0.01069,0.11171,0.51672,-0.07699,0.30575,-0.79598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.335,0.01692,-0.01069,0.11170,0.51669,-0.07694,0.30575,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.360,0.01692,-0.01069,0.11170,0.51671,-0.07696,0.30575,-0.79599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.385,0.01692,-0.01070,0.11171,0.51673,-0.07700,0.30575,-0.79598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.410,0.01692,-0.01069,0.11171,0.51672,-0.07697,0.30573,-0.79599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.435,0.01693,-0.01068,0.11170,0.51672,-0.07693,0.30572,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.460,0.01692,-0.01068,0.11171,0.51671,-0.07694,0.30573,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.485,0.01692,-0.01068,0.11171,0.51669,-0.07693,0.30575,-0.79601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.510,0.01692,-0.01068,0.11170,0.51669,-0.07692,0.30574,-0.79601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.535,0.01692,-0.01069,0.11170,0.51669,-0.07690,0.30573,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.560,0.01692,-0.01068,0.11170,0.51666,-0.07689,0.30576,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.585,0.01693,-0.01068,0.11170,0.51665,-0.07689,0.30578,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.610,0.01693,-0.01069,0.11171,0.51665,-0.07690,0.30579,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.635,0.01693,-0.01068,0.11170,0.51665,-0.07690,0.30578,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.660,0.01693,-0.01069,0.11171,0.51668,-0.07694,0.30577,-0.79601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.685,0.01693,-0.01069,0.11171,0.51664,-0.07691,0.30580,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.710,0.01694,-0.01068,0.11171,0.51658,-0.07685,0.30583,-0.79606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.735,0.01694,-0.01069,0.11170,0.51661,-0.07687,0.30582,-0.79604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.760,0.01694,-0.01068,0.11171,0.51659,-0.07691,0.30586,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.785,0.01693,-0.01068,0.11171,0.51662,-0.07691,0.30583,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.810,0.01693,-0.01069,0.11172,0.51664,-0.07699,0.30585,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.835,0.01693,-0.01069,0.11172,0.51666,-0.07704,0.30585,-0.79598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.860,0.01692,-0.01069,0.11171,0.51666,-0.07698,0.30582,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.885,0.01692,-0.01068,0.11171,0.51663,-0.07693,0.30582,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.910,0.01692,-0.01068,0.11171,0.51660,-0.07694,0.30587,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.935,0.01692,-0.01069,0.11171,0.51665,-0.07698,0.30583,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.960,0.01692,-0.01069,0.11171,0.51667,-0.07703,0.30583,-0.79598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.985,0.01692,-0.01068,0.11171,0.51665,-0.07698,0.30584,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.010,0.01692,-0.01068,0.11171,0.51665,-0.07698,0.30583,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.035,0.01692,-0.01068,0.11171,0.51665,-0.07696,0.30582,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.060,0.01693,-0.01067,0.11171,0.51658,-0.07685,0.30584,-0.79605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.085,0.01693,-0.01067,0.11170,0.51657,-0.07680,0.30582,-0.79607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.110,0.01693,-0.01067,0.11171,0.51657,-0.07682,0.30583,-0.79607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.135,0.01693,-0.01067,0.11171,0.51658,-0.07685,0.30584,-0.79606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.160,0.01693,-0.01067,0.11171,0.51659,-0.07684,0.30582,-0.79606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.185,0.01693,-0.01067,0.11171,0.51659,-0.07686,0.30583,-0.79605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.210,0.01692,-0.01068,0.11171,0.51661,-0.07687,0.30581,-0.79604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.235,0.01692,-0.01068,0.11170,0.51662,-0.07687,0.30580,-0.79604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.260,0.01692,-0.01068,0.11170,0.51660,-0.07682,0.30580,-0.79606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.285,0.01693,-0.01068,0.11170,0.51656,-0.07679,0.30582,-0.79608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.310,0.01693,-0.01068,0.11170,0.51662,-0.07683,0.30577,-0.79606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.335,0.01693,-0.01068,0.11170,0.51662,-0.07684,0.30579,-0.79605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.360,0.01693,-0.01068,0.11169,0.51662,-0.07678,0.30575,-0.79607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.385,0.01693,-0.01068,0.11169,0.51663,-0.07678,0.30574,-0.79607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.410,0.01694,-0.01068,0.11169,0.51661,-0.07671,0.30571,-0.79610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.435,0.01693,-0.01067,0.11169,0.51659,-0.07667,0.30571,-0.79612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.460,0.01694,-0.01067,0.11169,0.51657,-0.07666,0.30573,-0.79612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.485,0.01694,-0.01067,0.11169,0.51656,-0.07664,0.30573,-0.79613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.510,0.01695,-0.01066,0.11169,0.51655,-0.07662,0.30573,-0.79614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.535,0.01695,-0.01066,0.11169,0.51655,-0.07661,0.30572,-0.79614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.560,0.01695,-0.01067,0.11169,0.51658,-0.07665,0.30571,-0.79612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.585,0.01694,-0.01068,0.11169,0.51661,-0.07668,0.30569,-0.79611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.610,0.01694,-0.01068,0.11170,0.51660,-0.07675,0.30575,-0.79608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.635,0.01695,-0.01067,0.11170,0.51657,-0.07671,0.30577,-0.79610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.660,0.01694,-0.01067,0.11170,0.51657,-0.07674,0.30578,-0.79609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.685,0.01694,-0.01068,0.11170,0.51661,-0.07680,0.30577,-0.79607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.710,0.01693,-0.01068,0.11170,0.51662,-0.07681,0.30576,-0.79606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.735,0.01694,-0.01068,0.11170,0.51661,-0.07680,0.30576,-0.79607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.760,0.01694,-0.01068,0.11171,0.51664,-0.07686,0.30578,-0.79604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.785,0.01693,-0.01068,0.11171,0.51664,-0.07692,0.30581,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.810,0.01694,-0.01067,0.11171,0.51659,-0.07686,0.30583,-0.79605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.835,0.01694,-0.01067,0.11171,0.51658,-0.07684,0.30584,-0.79606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.860,0.01694,-0.01067,0.11171,0.51658,-0.07684,0.30583,-0.79606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.885,0.01694,-0.01067,0.11171,0.51661,-0.07687,0.30582,-0.79604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.910,0.01693,-0.01068,0.11171,0.51664,-0.07694,0.30582,-0.79601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.935,0.01693,-0.01068,0.11171,0.51663,-0.07692,0.30582,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.960,0.01693,-0.01068,0.11172,0.51666,-0.07697,0.30582,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.985,0.01691,-0.01069,0.11172,0.51671,-0.07709,0.30583,-0.79595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.010,0.01692,-0.01069,0.11172,0.51671,-0.07706,0.30582,-0.79596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.035,0.01692,-0.01069,0.11172,0.51670,-0.07703,0.30581,-0.79597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.060,0.01692,-0.01069,0.11172,0.51671,-0.07705,0.30581,-0.79596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.085,0.01692,-0.01069,0.11172,0.51671,-0.07705,0.30580,-0.79596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.110,0.01692,-0.01069,0.11172,0.51671,-0.07704,0.30580,-0.79597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.135,0.01692,-0.01069,0.11172,0.51669,-0.07700,0.30580,-0.79598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.160,0.01693,-0.01068,0.11171,0.51665,-0.07692,0.30580,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.185,0.01693,-0.01068,0.11171,0.51665,-0.07692,0.30580,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.210,0.01694,-0.01068,0.11171,0.51665,-0.07691,0.30579,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.235,0.01694,-0.01067,0.11171,0.51663,-0.07687,0.30578,-0.79604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.260,0.01694,-0.01068,0.11171,0.51664,-0.07688,0.30578,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.285,0.01694,-0.01067,0.11171,0.51664,-0.07690,0.30579,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.310,0.01694,-0.01068,0.11171,0.51665,-0.07691,0.30578,-0.79602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.335,0.01694,-0.01068,0.11171,0.51663,-0.07689,0.30580,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.360,0.01694,-0.01067,0.11172,0.51660,-0.07691,0.30585,-0.79603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.385,0.01694,-0.01068,0.11172,0.51665,-0.07698,0.30584,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.410,0.01693,-0.01069,0.11172,0.51669,-0.07705,0.30582,-0.79597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.435,0.01693,-0.01069,0.11172,0.51670,-0.07703,0.30581,-0.79597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.460,0.01693,-0.01068,0.11172,0.51665,-0.07700,0.30584,-0.79599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.485,0.01692,-0.01069,0.11172,0.51666,-0.07701,0.30584,-0.79599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.510,0.01692,-0.01069,0.11172,0.51668,-0.07704,0.30584,-0.79597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.535,0.01692,-0.01069,0.11172,0.51670,-0.07707,0.30582,-0.79596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.560,0.01692,-0.01069,0.11172,0.51668,-0.07699,0.30580,-0.79599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.585,0.01692,-0.01069,0.11171,0.51668,-0.07698,0.30579,-0.79599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.610,0.01693,-0.01069,0.11171,0.51669,-0.07696,0.30578,-0.79600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.635,0.01692,-0.01069,0.11172,0.51670,-0.07699,0.30577,-0.79598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.660,0.01693,-0.01069,0.11171,0.51670,-0.07698,0.30578,-0.79599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.685,0.01692,-0.01069,0.11171,0.51669,-0.07699,0.30578,-0.79599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
