t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
17.446,0.00198,-0.00338,0.07206,0.60347,0.04290,0.08539,-0.79164,0.00220,-0.01320,0.13620,0.00106,-0.00251,0.07199,0.00000
17.458,0.00198,-0.00338,0.07206,0.60346,0.04292,0.08539,-0.79165,0.00220,-0.01320,0.13620,0.00106,-0.00251,0.07199,0.00000
18.325,0.00210,-0.00386,0.07404,0.59249,0.04892,0.09791,-0.79811,0.00220,-0.01320,0.13620,0.00115,-0.00295,0.07401,0.00000
18.336,0.00209,-0.00386,0.07404,0.59249,0.04891,0.09792,-0.79810,0.00220,-0.01320,0.13620,0.00115,-0.00295,0.07401,0.00000
18.347,0.00209,-0.00386,0.07404,0.59249,0.04891,0.09792,-0.79810,0.00220,-0.01320,0.13620,0.00115,-0.00295,0.07401,0.00000
18.357,0.00209,-0.00386,0.07404,0.59250,0.04890,0.09792,-0.79810,0.00220,-0.01320,0.13620,0.00115,-0.00295,0.07401,0.00000
18.825,0.00223,-0.00439,0.07615,0.58072,0.05461,0.11160,-0.80456,0.00220,-0.01320,0.13620,0.00131,-0.00346,0.07617,0.00000
18.837,0.00223,-0.00439,0.07617,0.58070,0.05456,0.11168,-0.80457,0.00220,-0.01320,0.13620,0.00131,-0.00346,0.07617,0.00000
18.847,0.00223,-0.00439,0.07617,0.58070,0.05456,0.11168,-0.80457,0.00220,-0.01320,0.13620,0.00131,-0.00346,0.07617,0.00000
18.857,0.00223,-0.00440,0.07616,0.58073,0.05455,0.11164,-0.80456,0.00220,-0.01320,0.13620,0.00131,-0.00346,0.07617,0.00000
19.729,0.00213,-0.00504,0.07815,0.56737,0.06269,0.12517,-0.81147,0.00220,-0.01320,0.13620,0.00128,-0.00403,0.07815,0.00000
19.739,0.00213,-0.00504,0.07815,0.56737,0.06269,0.12517,-0.81147,0.00220,-0.01320,0.13620,0.00128,-0.00403,0.07815,0.00000
19.749,0.00213,-0.00504,0.07815,0.56737,0.06269,0.12517,-0.81147,0.00220,-0.01320,0.13620,0.00128,-0.00403,0.07815,0.00000
19.759,0.00213,-0.00504,0.07814,0.56739,0.06267,0.12517,-0.81146,0.00220,-0.01320,0.13620,0.00128,-0.00403,0.07815,0.00000
20.624,0.00213,-0.00561,0.08008,0.55559,0.06944,0.13708,-0.81713,0.00220,-0.01320,0.13620,0.00155,-0.00451,0.08003,0.00000
20.636,0.00213,-0.00561,0.08008,0.55559,0.06944,0.13708,-0.81713,0.00220,-0.01320,0.13620,0.00155,-0.00451,0.08003,0.00000
20.647,0.00213,-0.00561,0.08008,0.55559,0.06944,0.13708,-0.81713,0.00220,-0.01320,0.13620,0.00155,-0.00451,0.08003,0.00000
20.657,0.00213,-0.00561,0.08009,0.55560,0.06942,0.13709,-0.81713,0.00220,-0.01320,0.13620,0.00155,-0.00451,0.08003,0.00000
21.025,0.00224,-0.00614,0.08189,0.54626,0.07259,0.14818,-0.82120,0.00220,-0.01320,0.13620,0.00164,-0.00513,0.08189,0.00000
21.036,0.00227,-0.00615,0.08186,0.54631,0.07269,0.14803,-0.82119,0.00220,-0.01320,0.13620,0.00164,-0.00513,0.08189,0.00000
21.046,0.00227,-0.00615,0.08186,0.54631,0.07269,0.14803,-0.82119,0.00220,-0.01320,0.13620,0.00164,-0.00513,0.08189,0.00000
21.057,0.00229,-0.00615,0.08189,0.54624,0.07267,0.14815,-0.82122,0.00220,-0.01320,0.13620,0.00164,-0.00513,0.08189,0.00000
21.625,0.00211,-0.00677,0.08379,0.53427,0.07950,0.15961,-0.82629,0.00220,-0.01320,0.13620,0.00157,-0.00586,0.08381,0.00000
21.636,0.00211,-0.00677,0.08379,0.53425,0.07953,0.15961,-0.82630,0.00220,-0.01320,0.13620,0.00157,-0.00586,0.08381,0.00000
21.646,0.00211,-0.00677,0.08379,0.53425,0.07953,0.15961,-0.82630,0.00220,-0.01320,0.13620,0.00157,-0.00586,0.08381,0.00000
21.656,0.00211,-0.00676,0.08380,0.53424,0.07952,0.15965,-0.82630,0.00220,-0.01320,0.13620,0.00157,-0.00586,0.08381,0.00000
22.125,0.00210,-0.00731,0.08570,0.52547,0.08434,0.16800,-0.82979,0.00220,-0.01320,0.13620,0.00180,-0.00643,0.08562,0.00000
22.136,0.00211,-0.00730,0.08571,0.52539,0.08434,0.16810,-0.82982,0.00220,-0.01320,0.13620,0.00180,-0.00643,0.08562,0.00000
22.147,0.00211,-0.00730,0.08571,0.52539,0.08434,0.16810,-0.82982,0.00220,-0.01320,0.13620,0.00180,-0.00643,0.08562,0.00000
22.157,0.00209,-0.00730,0.08569,0.52555,0.08426,0.16795,-0.82975,0.00220,-0.01320,0.13620,0.00180,-0.00643,0.08562,0.00000
22.624,0.00195,-0.00800,0.08765,0.51460,0.09063,0.17781,-0.83388,0.00220,-0.01320,0.13620,0.00233,-0.00704,0.08744,0.00000
22.634,0.00197,-0.00799,0.08764,0.51460,0.09074,0.17772,-0.83389,0.00220,-0.01320,0.13620,0.00233,-0.00704,0.08744,0.00000
22.647,0.00197,-0.00799,0.08764,0.51460,0.09074,0.17772,-0.83389,0.00220,-0.01320,0.13620,0.00233,-0.00704,0.08744,0.00000
22.657,0.00200,-0.00799,0.08765,0.51458,0.09081,0.17769,-0.83390,0.00220,-0.01320,0.13620,0.00233,-0.00704,0.08744,0.00000
23.124,0.00154,-0.00864,0.08957,0.50300,0.10266,0.18336,-0.83835,0.00220,-0.01320,0.13620,0.00275,-0.00768,0.08928,0.00000
23.135,0.00157,-0.00864,0.08951,0.50329,0.10271,0.18292,-0.83827,0.00220,-0.01320,0.13620,0.00275,-0.00768,0.08928,0.00000
23.145,0.00157,-0.00864,0.08951,0.50329,0.10271,0.18292,-0.83827,0.00220,-0.01320,0.13620,0.00275,-0.00768,0.08928,0.00000
23.158,0.00157,-0.00864,0.08953,0.50315,0.10272,0.18312,-0.83831,0.00220,-0.01320,0.13620,0.00275,-0.00768,0.08928,0.00000
23.624,0.00142,-0.00930,0.09138,-0.49310,-0.10934,-0.19102,0.84167,0.00220,-0.01320,0.13620,0.00317,-0.00843,0.09108,0.00000
23.635,0.00143,-0.00929,0.09137,-0.49313,-0.10939,-0.19094,0.84167,0.00220,-0.01320,0.13620,0.00317,-0.00843,0.09108,0.00000
23.647,0.00143,-0.00929,0.09137,-0.49313,-0.10939,-0.19094,0.84167,0.00220,-0.01320,0.13620,0.00317,-0.00843,0.09108,0.00000
23.657,0.00144,-0.00929,0.09137,-0.49308,-0.10944,-0.19095,0.84168,0.00220,-0.01320,0.13620,0.00317,-0.00843,0.09108,0.00000
24.125,0.00138,-0.00999,0.09325,-0.48383,-0.11244,-0.20076,0.84437,0.00220,-0.01320,0.13620,0.00287,-0.00928,0.09294,0.00000
24.137,0.00141,-0.00998,0.09326,-0.48381,-0.11248,-0.20075,0.84438,0.00220,-0.01320,0.13620,0.00287,-0.00928,0.09294,0.00000
24.147,0.00141,-0.00998,0.09326,-0.48381,-0.11248,-0.20075,0.84438,0.00220,-0.01320,0.13620,0.00287,-0.00928,0.09294,0.00000
24.157,0.00142,-0.00997,0.09326,-0.48371,-0.11254,-0.20083,0.84441,0.00220,-0.01320,0.13620,0.00287,-0.00928,0.09294,0.00000
24.625,0.00170,-0.01063,0.09512,-0.47727,-0.10856,-0.21279,0.84567,0.00220,-0.01320,0.13620,0.00276,-0.01020,0.09479,0.00000
24.635,0.00172,-0.01063,0.09511,-0.47733,-0.10852,-0.21273,0.84565,0.00220,-0.01320,0.13620,0.00276,-0.01020,0.09479,0.00000
24.647,0.00172,-0.01063,0.09511,-0.47733,-0.10852,-0.21273,0.84565,0.00220,-0.01320,0.13620,0.00276,-0.01020,0.09479,0.00000
24.657,0.00168,-0.01063,0.09512,-0.47734,-0.10842,-0.21281,0.84564,0.00220,-0.01320,0.13620,0.00276,-0.01020,0.09479,0.00000
25.124,0.00173,-0.01144,0.09701,-0.46930,-0.10676,-0.22468,0.84728,0.00220,-0.01320,0.13620,0.00217,-0.01139,0.09665,0.00000
25.134,0.00173,-0.01143,0.09702,-0.46930,-0.10681,-0.22464,0.84728,0.00220,-0.01320,0.13620,0.00217,-0.01139,0.09665,0.00000
25.145,0.00173,-0.01143,0.09702,-0.46930,-0.10681,-0.22464,0.84728,0.00220,-0.01320,0.13620,0.00217,-0.01139,0.09665,0.00000
25.155,0.00174,-0.01142,0.09702,-0.46929,-0.10685,-0.22461,0.84729,0.00220,-0.01320,0.13620,0.00217,-0.01139,0.09665,0.00000
25.524,0.00146,-0.01221,0.09882,-0.45894,-0.11505,-0.23090,0.85019,0.00220,-0.01320,0.13620,0.00251,-0.01193,0.09839,0.00000
25.537,0.00150,-0.01219,0.09881,-0.45890,-0.11515,-0.23086,0.85021,0.00220,-0.01320,0.13620,0.00251,-0.01193,0.09839,0.00000
25.547,0.00150,-0.01219,0.09881,-0.45890,-0.11515,-0.23086,0.85021,0.00220,-0.01320,0.13620,0.00251,-0.01193,0.09839,0.00000
25.558,0.00152,-0.01219,0.09880,-0.45882,-0.11524,-0.23089,0.85023,0.00220,-0.01320,0.13620,0.00251,-0.01193,0.09839,0.00000
25.928,0.00143,-0.01303,0.10055,-0.44999,-0.11708,-0.24046,0.85204,0.00220,-0.01320,0.13620,0.00205,-0.01309,0.10022,0.00000
25.938,0.00141,-0.01304,0.10060,-0.44991,-0.11694,-0.24069,0.85204,0.00220,-0.01320,0.13620,0.00205,-0.01309,0.10022,0.00000
25.948,0.00141,-0.01304,0.10060,-0.44991,-0.11694,-0.24069,0.85204,0.00220,-0.01320,0.13620,0.00205,-0.01309,0.10022,0.00000
25.958,0.00139,-0.01306,0.10059,-0.44992,-0.11694,-0.24067,0.85204,0.00220,-0.01320,0.13620,0.00205,-0.01309,0.10022,0.00000
26.325,0.00136,-0.01391,0.10229,-0.44202,-0.11577,-0.25147,0.85322,0.00220,-0.01320,0.13620,0.00191,-0.01427,0.10205,0.00000
26.336,0.00135,-0.01391,0.10232,-0.44195,-0.11567,-0.25165,0.85322,0.00220,-0.01320,0.13620,0.00191,-0.01427,0.10205,0.00000
26.347,0.00135,-0.01391,0.10232,-0.44195,-0.11567,-0.25165,0.85322,0.00220,-0.01320,0.13620,0.00191,-0.01427,0.10205,0.00000
26.357,0.00134,-0.01393,0.10233,-0.44198,-0.11555,-0.25171,0.85320,0.00220,-0.01320,0.13620,0.00191,-0.01427,0.10205,0.00000
26.725,0.00138,-0.01484,0.10405,-0.43477,-0.11251,-0.26304,0.85389,0.00220,-0.01320,0.13620,0.00197,-0.01530,0.10387,0.00000
26.737,0.00140,-0.01483,0.10403,-0.43476,-0.11260,-0.26299,0.85390,0.00220,-0.01320,0.13620,0.00197,-0.01530,0.10387,0.00000
26.747,0.00140,-0.01483,0.10403,-0.43476,-0.11260,-0.26299,0.85390,0.00220,-0.01320,0.13620,0.00197,-0.01530,0.10387,0.00000
26.758,0.00140,-0.01483,0.10404,-0.43469,-0.11264,-0.26303,0.85391,0.00220,-0.01320,0.13620,0.00197,-0.01530,0.10387,0.00000
27.125,0.00150,-0.01568,0.10583,-0.42850,-0.10914,-0.27336,0.85425,0.00220,-0.01320,0.13620,0.00209,-0.01615,0.10562,0.00000
27.135,0.00147,-0.01569,0.10585,-0.42846,-0.10909,-0.27345,0.85425,0.00220,-0.01320,0.13620,0.00209,-0.01615,0.10562,0.00000
27.145,0.00147,-0.01569,0.10585,-0.42846,-0.10909,-0.27345,0.85425,0.00220,-0.01320,0.13620,0.00209,-0.01615,0.10562,0.00000
27.155,0.00147,-0.01569,0.10585,-0.42845,-0.10907,-0.27348,0.85425,0.00220,-0.01320,0.13620,0.00209,-0.01615,0.10562,0.00000
27.625,0.00150,-0.01664,0.10755,-0.42218,-0.10587,-0.28352,0.85450,0.00220,-0.01320,0.13620,0.00213,-0.01689,0.10733,0.00000
27.637,0.00150,-0.01662,0.10754,-0.42211,-0.10601,-0.28349,0.85453,0.00220,-0.01320,0.13620,0.00213,-0.01689,0.10733,0.00000
27.647,0.00150,-0.01662,0.10754,-0.42211,-0.10601,-0.28349,0.85453,0.00220,-0.01320,0.13620,0.00213,-0.01689,0.10733,0.00000
27.658,0.00152,-0.01662,0.10754,-0.42209,-0.10602,-0.28351,0.85453,0.00220,-0.01320,0.13620,0.00213,-0.01689,0.10733,0.00000
28.028,0.00052,-0.01769,0.10898,-0.40547,-0.12625,-0.28654,0.85880,0.00220,-0.01320,0.13620,0.00219,-0.01735,0.10888,0.00000
28.038,0.00052,-0.01768,0.10900,-0.40541,-0.12626,-0.28661,0.85881,0.00220,-0.01320,0.13620,0.00219,-0.01735,0.10888,0.00000
28.048,0.00052,-0.01768,0.10900,-0.40541,-0.12626,-0.28661,0.85881,0.00220,-0.01320,0.13620,0.00219,-0.01735,0.10888,0.00000
28.058,0.00053,-0.01768,0.10900,-0.40542,-0.12625,-0.28660,0.85881,0.00220,-0.01320,0.13620,0.00219,-0.01735,0.10888,0.00000
28.424,0.00089,-0.01861,0.11067,-0.40093,-0.11884,-0.29782,0.85816,0.00220,-0.01320,0.13620,0.00251,-0.01818,0.11053,0.00000
28.437,0.00085,-0.01862,0.11070,-0.40082,-0.11873,-0.29803,0.85815,0.00220,-0.01320,0.13620,0.00251,-0.01818,0.11053,0.00000
28.447,0.00085,-0.01862,0.11070,-0.40082,-0.11873,-0.29803,0.85815,0.00220,-0.01320,0.13620,0.00251,-0.01818,0.11053,0.00000
28.458,0.00086,-0.01862,0.11068,-0.40085,-0.11881,-0.29794,0.85816,0.00220,-0.01320,0.13620,0.00251,-0.01818,0.11053,0.00000
28.825,0.00112,-0.01937,0.11250,-0.39870,-0.11051,-0.30702,0.85707,0.00220,-0.01320,0.13620,0.00279,-0.01870,0.11216,0.00000
28.836,0.00110,-0.01937,0.11250,-0.39858,-0.11059,-0.30709,0.85709,0.00220,-0.01320,0.13620,0.00279,-0.01870,0.11216,0.00000
28.849,0.00110,-0.01937,0.11250,-0.39858,-0.11059,-0.30709,0.85709,0.00220,-0.01320,0.13620,0.00279,-0.01870,0.11216,0.00000
28.859,0.00109,-0.01939,0.11250,-0.39863,-0.11055,-0.30708,0.85708,0.00220,-0.01320,0.13620,0.00279,-0.01870,0.11216,0.00000
29.824,0.00139,-0.01994,0.11437,-0.39896,-0.10076,-0.31439,0.85547,0.00220,-0.01320,0.13620,0.00310,-0.01881,0.11379,0.00000
29.834,0.00139,-0.01994,0.11437,-0.39898,-0.10074,-0.31438,0.85547,0.00220,-0.01320,0.13620,0.00310,-0.01881,0.11379,0.00000
29.847,0.00139,-0.01994,0.11437,-0.39898,-0.10074,-0.31438,0.85547,0.00220,-0.01320,0.13620,0.00310,-0.01881,0.11379,0.00000
29.857,0.00141,-0.01993,0.11437,-0.39902,-0.10073,-0.31435,0.85547,0.00220,-0.01320,0.13620,0.00310,-0.01881,0.11379,0.00000
30.225,0.00154,-0.02055,0.11613,-0.39892,-0.09299,-0.32044,0.85412,0.00220,-0.01320,0.13620,0.00321,-0.01901,0.11553,0.00000
30.235,0.00159,-0.02053,0.11610,-0.39881,-0.09318,-0.32043,0.85416,0.00220,-0.01320,0.13620,0.00321,-0.01901,0.11553,0.00000
30.245,0.00159,-0.02053,0.11610,-0.39881,-0.09318,-0.32043,0.85416,0.00220,-0.01320,0.13620,0.00321,-0.01901,0.11553,0.00000
30.255,0.00158,-0.02043,0.11592,-0.39928,-0.09365,-0.31954,0.85423,0.00220,-0.01320,0.13620,0.00321,-0.01901,0.11553,0.00000
30.625,0.00166,-0.02095,0.11793,-0.40200,-0.08361,-0.32414,0.85225,0.00220,-0.01320,0.13620,0.00360,-0.01924,0.11739,0.00000
30.636,0.00172,-0.02091,0.11791,-0.40196,-0.08370,-0.32412,0.85227,0.00220,-0.01320,0.13620,0.00360,-0.01924,0.11739,0.00000
30.646,0.00172,-0.02091,0.11791,-0.40196,-0.08370,-0.32412,0.85227,0.00220,-0.01320,0.13620,0.00360,-0.01924,0.11739,0.00000
30.656,0.00172,-0.02089,0.11791,-0.40179,-0.08381,-0.32423,0.85230,0.00220,-0.01320,0.13620,0.00360,-0.01924,0.11739,0.00000
31.025,0.00199,-0.02123,0.11977,-0.40575,-0.07313,-0.32782,0.85003,0.00220,-0.01320,0.13620,0.00486,-0.01971,0.11924,0.00000
31.035,0.00204,-0.02122,0.11977,-0.40573,-0.07313,-0.32784,0.85003,0.00220,-0.01320,0.13620,0.00486,-0.01971,0.11924,0.00000
31.045,0.00204,-0.02122,0.11977,-0.40573,-0.07313,-0.32784,0.85003,0.00220,-0.01320,0.13620,0.00486,-0.01971,0.11924,0.00000
31.055,0.00200,-0.02125,0.11985,-0.40573,-0.07278,-0.32810,0.84996,0.00220,-0.01320,0.13620,0.00486,-0.01971,0.11924,0.00000
31.425,0.00246,-0.02150,0.12166,-0.41283,-0.05939,-0.33001,0.84684,0.00220,-0.01320,0.13620,0.00583,-0.01983,0.12128,0.00000
31.436,0.00244,-0.02158,0.12174,-0.41273,-0.05885,-0.33052,0.84673,0.00220,-0.01320,0.13620,0.00583,-0.01983,0.12128,0.00000
31.446,0.00244,-0.02158,0.12174,-0.41273,-0.05885,-0.33052,0.84673,0.00220,-0.01320,0.13620,0.00583,-0.01983,0.12128,0.00000
31.457,0.00246,-0.02157,0.12176,-0.41260,-0.05885,-0.33066,0.84674,0.00220,-0.01320,0.13620,0.00583,-0.01983,0.12128,0.00000
31.825,0.00169,-0.02158,0.12317,-0.41512,-0.06011,-0.32689,0.84688,0.00220,-0.01320,0.13620,0.00363,-0.02053,0.12297,0.00000
31.836,0.00166,-0.02165,0.12331,-0.41512,-0.05952,-0.32732,0.84675,0.00220,-0.01320,0.13620,0.00363,-0.02053,0.12297,0.00000
31.846,0.00166,-0.02165,0.12331,-0.41512,-0.05952,-0.32732,0.84675,0.00220,-0.01320,0.13620,0.00363,-0.02053,0.12297,0.00000
31.856,0.00165,-0.02170,0.12342,-0.41512,-0.05911,-0.32762,0.84667,0.00220,-0.01320,0.13620,0.00363,-0.02053,0.12297,0.00000
32.224,0.00080,-0.02139,0.12582,-0.42638,-0.05294,-0.31931,0.84465,0.00220,-0.01320,0.13620,0.00199,-0.02032,0.12505,0.00000
32.237,0.00086,-0.02134,0.12578,-0.42633,-0.05311,-0.31924,0.84469,0.00220,-0.01320,0.13620,0.00199,-0.02032,0.12505,0.00000
32.247,0.00086,-0.02134,0.12578,-0.42633,-0.05311,-0.31924,0.84469,0.00220,-0.01320,0.13620,0.00199,-0.02032,0.12505,0.00000
32.258,0.00095,-0.02125,0.12559,-0.42525,-0.05477,-0.31927,0.84512,0.00220,-0.01320,0.13620,0.00199,-0.02032,0.12505,0.00000
33.124,0.00153,-0.02124,0.12781,-0.43918,-0.03584,-0.31694,0.83987,0.00220,-0.01320,0.13620,0.00214,-0.01903,0.12777,0.00000
33.136,0.00151,-0.02125,0.12782,-0.43916,-0.03584,-0.31697,0.83987,0.00220,-0.01320,0.13620,0.00214,-0.01903,0.12777,0.00000
33.146,0.00151,-0.02125,0.12782,-0.43916,-0.03584,-0.31697,0.83987,0.00220,-0.01320,0.13620,0.00214,-0.01903,0.12777,0.00000
33.158,0.00151,-0.02125,0.12782,-0.43912,-0.03587,-0.31698,0.83988,0.00220,-0.01320,0.13620,0.00214,-0.01903,0.12777,0.00000
34.025,0.00227,-0.02099,0.12996,-0.45452,-0.01755,-0.31200,0.83412,0.00220,-0.01320,0.13620,0.00257,-0.01616,0.13110,0.00000
34.035,0.00226,-0.02099,0.12996,-0.45450,-0.01756,-0.31202,0.83413,0.00220,-0.01320,0.13620,0.00257,-0.01616,0.13110,0.00000
34.045,0.00226,-0.02099,0.12996,-0.45450,-0.01756,-0.31202,0.83413,0.00220,-0.01320,0.13620,0.00257,-0.01616,0.13110,0.00000
34.055,0.00225,-0.02099,0.12997,-0.45446,-0.01757,-0.31206,0.83413,0.00220,-0.01320,0.13620,0.00257,-0.01616,0.13110,0.00000
34.825,0.00372,-0.02045,0.13214,-0.47788,0.01117,-0.30401,0.82407,0.00220,-0.01320,0.13620,0.00358,-0.01343,0.13392,0.00000
34.836,0.00373,-0.02045,0.13215,-0.47787,0.01119,-0.30404,0.82406,0.00220,-0.01320,0.13620,0.00358,-0.01343,0.13392,0.00000
34.846,0.00373,-0.02045,0.13215,-0.47787,0.01119,-0.30404,0.82406,0.00220,-0.01320,0.13620,0.00358,-0.01343,0.13392,0.00000
34.858,0.00374,-0.02045,0.13215,-0.47788,0.01120,-0.30403,0.82406,0.00220,-0.01320,0.13620,0.00358,-0.01343,0.13392,0.00000
35.628,0.00488,-0.02018,0.13425,-0.49606,0.03376,-0.29702,0.81521,0.00220,-0.01320,0.13620,0.00460,-0.01185,0.13617,0.00000
35.638,0.00487,-0.02018,0.13424,-0.49611,0.03378,-0.29697,0.81520,0.00220,-0.01320,0.13620,0.00460,-0.01185,0.13617,0.00000
35.648,0.00487,-0.02018,0.13424,-0.49611,0.03378,-0.29697,0.81520,0.00220,-0.01320,0.13620,0.00460,-0.01185,0.13617,0.00000
35.658,0.00488,-0.02018,0.13425,-0.49611,0.03381,-0.29698,0.81519,0.00220,-0.01320,0.13620,0.00460,-0.01185,0.13617,0.00000
55.925,0.00341,0.00054,0.06114,0.67456,-0.03625,0.02942,-0.73675,0.01540,0.00080,0.12190,0.00224,0.00020,0.06046,0.00000
55.936,0.00340,0.00054,0.06114,0.67456,-0.03627,0.02944,-0.73674,0.01540,0.00080,0.12190,0.00224,0.00020,0.06046,0.00000
55.946,0.00340,0.00054,0.06114,0.67456,-0.03627,0.02944,-0.73674,0.01540,0.00080,0.12190,0.00224,0.00020,0.06046,0.00000
55.956,0.00339,0.00054,0.06114,0.67455,-0.03629,0.02948,-0.73675,0.01540,0.00080,0.12190,0.00224,0.00020,0.06046,0.00000
56.825,0.00378,0.00085,0.06251,0.67815,-0.04544,0.03042,-0.73288,0.01540,0.00080,0.12190,0.00257,0.00031,0.06242,0.00000
56.836,0.00379,0.00085,0.06251,0.67816,-0.04543,0.03041,-0.73288,0.01540,0.00080,0.12190,0.00257,0.00031,0.06242,0.00000
56.847,0.00379,0.00085,0.06251,0.67816,-0.04543,0.03041,-0.73288,0.01540,0.00080,0.12190,0.00257,0.00031,0.06242,0.00000
56.857,0.00377,0.00085,0.06250,0.67816,-0.04545,0.03043,-0.73288,0.01540,0.00080,0.12190,0.00257,0.00031,0.06242,0.00000
57.325,0.00405,0.00106,0.06444,0.67933,-0.05359,0.03504,-0.73104,0.01540,0.00080,0.12190,0.00296,0.00041,0.06434,0.00000
57.335,0.00407,0.00106,0.06448,0.67932,-0.05371,0.03516,-0.73103,0.01540,0.00080,0.12190,0.00296,0.00041,0.06434,0.00000
57.348,0.00407,0.00106,0.06448,0.67932,-0.05371,0.03516,-0.73103,0.01540,0.00080,0.12190,0.00296,0.00041,0.06434,0.00000
57.358,0.00408,0.00105,0.06450,0.67932,-0.05378,0.03520,-0.73102,0.01540,0.00080,0.12190,0.00296,0.00041,0.06434,0.00000
61.225,0.00448,0.00109,0.06650,0.67875,-0.06194,0.04301,-0.73049,0.01540,0.00080,0.12190,0.00322,0.00030,0.06640,0.00000
61.235,0.00448,0.00108,0.06650,0.67875,-0.06192,0.04300,-0.73049,0.01540,0.00080,0.12190,0.00322,0.00030,0.06640,0.00000
61.245,0.00448,0.00108,0.06650,0.67875,-0.06192,0.04300,-0.73049,0.01540,0.00080,0.12190,0.00322,0.00030,0.06640,0.00000
61.255,0.00448,0.00108,0.06649,0.67875,-0.06191,0.04300,-0.73049,0.01540,0.00080,0.12190,0.00322,0.00030,0.06640,0.00000
