iter,loss,loss_obs,loss_bc,loss_ode,loss_val,loss_bc_val,loss_ode_val
0,0.3616352369266337,0.008823797025067352,0.3441618605118659,0.008649579389700407,0.35293895135910386,0.3441514837999263,0.008787467559177557
1,0.3722901756597089,0.008923550399642655,0.33347027917149996,0.029896346088566287,0.3643430786629671,0.3341528025968037,0.030190276066163424
2,0.34084941264342095,0.008745035457268954,0.3236760490903286,0.008428328095823376,0.3323644574409878,0.3238291223284735,0.008535335112514303
3,0.33331717175688746,0.008713321142218391,0.31334175366210576,0.011262096952563281,0.32475288136585995,0.31353152405465295,0.011221357311206999
4,0.32456576876217164,0.008617842486821986,0.30836204961154384,0.007585876663805773,0.31603993226628774,0.30852699252004345,0.00751293974624426
5,0.2772250572189954,0.008322055063433115,0.2612669634250999,0.007636038730462342,0.2692477103449508,0.26135058063930805,0.007897129705642747
6,0.23365408620046524,0.009120188099282656,0.20117344957085814,0.023360448530324426,0.22522549851227763,0.2012651639335285,0.02396033457874913
7,0.14588015103494242,0.01080593879445852,0.09784266789164182,0.037231544348842065,0.13598661718851196,0.0980569463428326,0.03792967084567936
8,0.15659007893220847,0.032671948781494355,0.06300111869575316,0.06091701145496096,0.12838893391902972,0.06357995980894228,0.06480897411008743
9,0.08250977990578658,0.014920454958777682,0.031589396339539416,0.03599992860746948,0.06990810348970261,0.03197947310009188,0.03792863038961074
10,0.03611756411806183,0.00986265019054765,0.007752204096371123,0.018502709831143056,0.028407565719061674,0.00791513479954086,0.020492430919520813
11,0.025915573470848774,0.00815722394453218,0.0051999647259099715,0.012558384800406622,0.01929666335779388,0.0052264090125234185,0.01407025434527046
12,0.01915426371579375,0.007264219600920506,0.0028941248062020223,0.00899591930867122,0.012983037175289156,0.0028797860740334864,0.01010325110125567
13,0.01676518560264767,0.007271039843466058,0.002103742998750098,0.007390402760431513,0.010298813937576383,0.002068782396015956,0.008230031541560427
14,0.014992635497482915,0.006923892973430649,0.0014770875599887019,0.006591654964063564,0.008907524235181735,0.001462903859510421,0.007444620375671315
15,0.014092068193452767,0.006774763899021658,0.0013025246790093685,0.00601477961542174,0.008127506537958493,0.0013000243656208924,0.0068274821723376
16,0.013450631671916303,0.006684584860015281,0.0012074800149866804,0.005558566796914343,0.007487154081007444,0.0012065522164679844,0.006280601864539459
17,0.01248021185034862,0.0065009695687586804,0.0010343772353573824,0.004944865046232557,0.0065043059057418254,0.0010308459083526185,0.005473459997389207
18,0.011473484225745869,0.006236925028588296,0.0008875337807567865,0.004349025416400786,0.005674969956394781,0.0008729925427948049,0.004801977413599976
19,0.010647565910683254,0.006007036224324443,0.0009273704584342787,0.003713159227924532,0.0050422004373426215,0.0009000922299131733,0.004142108207429448
20,0.010071850643583158,0.005877885631569809,0.000794459632723184,0.0033995053792901654,0.004674052399595558,0.0007899859579382931,0.0038840664416572644
21,0.009637954700898939,0.005727761522575812,0.0007175877216985432,0.003192605456624583,0.0042603480264409655,0.0007308105255305629,0.0035295375009104023
22,0.009128383783486519,0.005485115315872317,0.0006579926770629105,0.0029852757905512927,0.0038535095379572384,0.0006834544006928164,0.0031700551372644222
23,0.008642369533387635,0.0052859687878739955,0.0005349519599442177,0.0028214487855694214,0.0035781050909425,0.0005576809341463246,0.0030204241567961753
24,0.008328276701814654,0.005134750388145207,0.0005079528131666865,0.0026855735005027596,0.0033710326142305826,0.0005217466747528736,0.002849285939477709
25,0.008179841326598991,0.005123168647937692,0.0004874892648683391,0.0025691834137929596,0.0032102279740992626,0.0004958373724108583,0.0027143906016884045
26,0.008057652873867033,0.005063743733312117,0.000469537989836754,0.002524371150718162,0.0031444657416957373,0.00047967992487530644,0.002664785816820431
27,0.00790827161887642,0.004978150708348109,0.00044669152886209196,0.0024834293816662183,0.0031004069254168573,0.000459790783106467,0.00264061614231039
28,0.00773484825926939,0.004862411892344607,0.00043566001810097616,0.002436776348823806,0.00307127757878396,0.00045058447839833643,0.0026206931003856233
29,0.007477578325965575,0.0046700526755256,0.00041124667844994074,0.0023962789719900344,0.0030140691667656714,0.0004271725672292074,0.002586896599536464
30,0.007233301751474812,0.004454786648426629,0.00039509157391022075,0.002383423529137963,0.0029463843161936097,0.00041336896832284395,0.0025330153478707656
31,0.006974201298506016,0.0042874455974787305,0.00037304339337631333,0.0023137123076509723,0.002824955560017203,0.00038896345334131537,0.0024359921066758874
32,0.006744136698946083,0.004143119631361389,0.00035407465026039854,0.0022469424173242954,0.002718183755480672,0.00036858555785304777,0.002349598197627624
33,0.006486665693853208,0.003897498202888093,0.0003722901511301308,0.0022168773398349843,0.0027289770064526887,0.0003766978750144334,0.0023522791314382553
34,0.006287768375302023,0.00372149549710154,0.0003563218183411937,0.0022099510598592898,0.0027520243914237936,0.0003622375052959822,0.0023897868861278114
35,0.006124307703194892,0.003596937325461937,0.00035543325833828663,0.0021719371193946683,0.002755487882386332,0.00036403085079913605,0.002391457031587196
36,0.005937964292153656,0.0034443836505969145,0.00036648851272264135,0.0021270921288340998,0.0027759460071791866,0.0003786100085404318,0.0023973359986387546
37,0.005793810598181361,0.003282600781922225,0.0003913689748830307,0.0021198408413761055,0.002826518792592309,0.0004061589478658807,0.0024203598447264285
38,0.005639251069586414,0.0031855411138757093,0.00037795614574371846,0.002075753809966987,0.0027742415264094436,0.00039315458657211976,0.002381086939837324
39,0.005470937904235424,0.0030644014048516115,0.00036576309427382026,0.002040773405109992,0.002715865308644069,0.0003790247275567754,0.002336840581087294
40,0.005360065839210317,0.002987117611438022,0.0003578762240860206,0.002015072003686275,0.002670781419948546,0.00037010757366235595,0.00230067384628619
41,0.005111837986317147,0.002799681009097609,0.00034803191345305907,0.001964125063766479,0.00257097939968208,0.0003610140317557309,0.002209965367926349
42,0.004990610210281529,0.002694300678122036,0.00034553233471662536,0.0019507771974428669,0.0025639869492228348,0.00035951710482043223,0.0022044698444024027
43,0.004901115169404549,0.0026454223110977428,0.00034039980531339883,0.001915293052993407,0.0025132287696087744,0.00035624201052761924,0.002156986759081155
44,0.004794739398762082,0.002590988134726972,0.00033426550484232293,0.0018694857591927863,0.0024572755386037,0.00035091881817017145,0.0021063567204335286
45,0.0046701943248151565,0.002506210369277024,0.00032974259415950583,0.001834241361378627,0.0024199656291476824,0.0003468913643831004,0.002073074264764582
46,0.004568792295763853,0.002395969442629372,0.00034468375953114027,0.0018281390936033402,0.002395743419011723,0.0003598449568587244,0.0020358984621529986
47,0.004471851566237958,0.0023573987710018324,0.00033201944744726047,0.001782433347788865,0.0023545714629609918,0.0003468599992387809,0.002007711463722211
48,0.004403717912754119,0.0023262319350486286,0.00032806693121629067,0.0017494190464891997,0.002328510589256014,0.00034123234203181993,0.001987278247224194
49,0.004338435392215724,0.002291667208051256,0.00032431655209738675,0.0017224516320670815,0.0023028400300155933,0.0003360574967319832,0.0019667825332836102
