t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
63.552,0.00300,0.00305,0.06046,0.68311,-0.05298,0.00232,-0.72839,0.02950,0.01360,0.12830,0.00203,0.00069,0.05966,0.00000
63.562,0.00300,0.00305,0.06046,0.68311,-0.05298,0.00232,-0.72839,0.02950,0.01360,0.12830,0.00203,0.00069,0.05966,0.00000
63.573,0.00300,0.00305,0.06046,0.68311,-0.05298,0.00232,-0.72839,0.02950,0.01360,0.12830,0.00203,0.00069,0.05966,0.00000
63.583,0.00299,0.00305,0.06046,0.68311,-0.05298,0.00233,-0.72839,0.02950,0.01360,0.12830,0.00203,0.00069,0.05966,0.00000
64.452,0.00323,0.00318,0.06230,0.68509,-0.05898,0.00343,-0.72606,0.02950,0.01360,0.12830,0.00215,0.00083,0.06208,0.00000
64.462,0.00323,0.00318,0.06230,0.68509,-0.05898,0.00343,-0.72606,0.02950,0.01360,0.12830,0.00215,0.00083,0.06208,0.00000
64.473,0.00323,0.00318,0.06230,0.68509,-0.05898,0.00343,-0.72606,0.02950,0.01360,0.12830,0.00215,0.00083,0.06208,0.00000
64.484,0.00323,0.00318,0.06229,0.68509,-0.05899,0.00344,-0.72606,0.02950,0.01360,0.12830,0.00215,0.00083,0.06208,0.00000
64.953,0.00379,0.00301,0.06441,0.68285,-0.06312,0.01140,-0.72773,0.02950,0.01360,0.12830,0.00257,0.00096,0.06417,0.00000
64.964,0.00379,0.00301,0.06441,0.68285,-0.06312,0.01140,-0.72773,0.02950,0.01360,0.12830,0.00257,0.00096,0.06417,0.00000
64.974,0.00379,0.00301,0.06441,0.68285,-0.06312,0.01140,-0.72773,0.02950,0.01360,0.12830,0.00257,0.00096,0.06417,0.00000
64.984,0.00379,0.00300,0.06443,0.68287,-0.06316,0.01141,-0.72772,0.02950,0.01360,0.12830,0.00257,0.00096,0.06417,0.00000
65.453,0.00408,0.00319,0.06647,0.68520,-0.07116,0.01337,-0.72475,0.02950,0.01360,0.12830,0.00287,0.00104,0.06623,0.00000
65.465,0.00408,0.00319,0.06647,0.68520,-0.07116,0.01337,-0.72475,0.02950,0.01360,0.12830,0.00287,0.00104,0.06623,0.00000
65.475,0.00408,0.00319,0.06647,0.68520,-0.07116,0.01337,-0.72475,0.02950,0.01360,0.12830,0.00287,0.00104,0.06623,0.00000
65.485,0.00410,0.00319,0.06650,0.68523,-0.07123,0.01337,-0.72471,0.02950,0.01360,0.12830,0.00287,0.00104,0.06623,0.00000
65.952,0.00448,0.00328,0.06846,0.68611,-0.08010,0.01882,-0.72283,0.02950,0.01360,0.12830,0.00323,0.00112,0.06820,0.00000
65.963,0.00448,0.00328,0.06846,0.68611,-0.08010,0.01882,-0.72283,0.02950,0.01360,0.12830,0.00323,0.00112,0.06820,0.00000
65.973,0.00448,0.00328,0.06846,0.68611,-0.08010,0.01882,-0.72283,0.02950,0.01360,0.12830,0.00323,0.00112,0.06820,0.00000
65.983,0.00448,0.00327,0.06848,0.68615,-0.08023,0.01883,-0.72277,0.02950,0.01360,0.12830,0.00323,0.00112,0.06820,0.00000
66.357,0.00484,0.00345,0.07051,0.68761,-0.09087,0.02438,-0.71996,0.02950,0.01360,0.12830,0.00366,0.00122,0.07023,0.00000
66.371,0.00484,0.00345,0.07051,0.68761,-0.09087,0.02438,-0.71996,0.02950,0.01360,0.12830,0.00366,0.00122,0.07023,0.00000
66.381,0.00483,0.00345,0.07051,0.68763,-0.09096,0.02442,-0.71993,0.02950,0.01360,0.12830,0.00366,0.00122,0.07023,0.00000
66.391,0.00483,0.00345,0.07051,0.68763,-0.09096,0.02442,-0.71993,0.02950,0.01360,0.12830,0.00366,0.00122,0.07023,0.00000
66.757,0.00525,0.00365,0.07245,0.68930,-0.10137,0.02916,-0.71676,0.02950,0.01360,0.12830,0.00419,0.00137,0.07221,0.00000
66.771,0.00525,0.00365,0.07245,0.68930,-0.10137,0.02916,-0.71676,0.02950,0.01360,0.12830,0.00419,0.00137,0.07221,0.00000
66.781,0.00527,0.00364,0.07244,0.68932,-0.10133,0.02909,-0.71675,0.02950,0.01360,0.12830,0.00419,0.00137,0.07221,0.00000
66.791,0.00527,0.00364,0.07244,0.68932,-0.10133,0.02909,-0.71675,0.02950,0.01360,0.12830,0.00419,0.00137,0.07221,0.00000
67.253,0.00577,0.00385,0.07446,0.69151,-0.11338,0.03384,-0.71261,0.02950,0.01360,0.12830,0.00477,0.00150,0.07428,0.00000
67.264,0.00577,0.00385,0.07446,0.69151,-0.11338,0.03384,-0.71261,0.02950,0.01360,0.12830,0.00477,0.00150,0.07428,0.00000
67.274,0.00577,0.00385,0.07446,0.69151,-0.11338,0.03384,-0.71261,0.02950,0.01360,0.12830,0.00477,0.00150,0.07428,0.00000
67.284,0.00574,0.00386,0.07441,0.69144,-0.11314,0.03378,-0.71272,0.02950,0.01360,0.12830,0.00477,0.00150,0.07428,0.00000
68.252,0.00624,0.00411,0.07643,0.69325,-0.12538,0.03918,-0.70862,0.02950,0.01360,0.12830,0.00539,0.00166,0.07630,0.00000
68.264,0.00624,0.00411,0.07643,0.69325,-0.12538,0.03918,-0.70862,0.02950,0.01360,0.12830,0.00539,0.00166,0.07630,0.00000
68.274,0.00624,0.00411,0.07643,0.69325,-0.12538,0.03918,-0.70862,0.02950,0.01360,0.12830,0.00539,0.00166,0.07630,0.00000
68.284,0.00624,0.00411,0.07643,0.69325,-0.12538,0.03918,-0.70862,0.02950,0.01360,0.12830,0.00539,0.00166,0.07630,0.00000
68.754,0.00685,0.00445,0.07876,0.69588,-0.14017,0.04449,-0.70294,0.02950,0.01360,0.12830,0.00618,0.00188,0.07864,0.00000
68.764,0.00685,0.00445,0.07876,0.69588,-0.14017,0.04449,-0.70294,0.02950,0.01360,0.12830,0.00618,0.00188,0.07864,0.00000
68.774,0.00685,0.00445,0.07876,0.69588,-0.14017,0.04449,-0.70294,0.02950,0.01360,0.12830,0.00618,0.00188,0.07864,0.00000
68.784,0.00683,0.00446,0.07875,0.69589,-0.14009,0.04441,-0.70295,0.02950,0.01360,0.12830,0.00618,0.00188,0.07864,0.00000
69.256,0.00737,0.00471,0.08056,0.69694,-0.15027,0.04934,-0.69947,0.02950,0.01360,0.12830,0.00686,0.00206,0.08053,0.00000
69.266,0.00737,0.00471,0.08056,0.69694,-0.15027,0.04934,-0.69947,0.02950,0.01360,0.12830,0.00686,0.00206,0.08053,0.00000
69.276,0.00738,0.00470,0.08056,0.69700,-0.15033,0.04926,-0.69941,0.02950,0.01360,0.12830,0.00686,0.00206,0.08053,0.00000
69.286,0.00738,0.00470,0.08056,0.69700,-0.15033,0.04926,-0.69941,0.02950,0.01360,0.12830,0.00686,0.00206,0.08053,0.00000
69.757,0.00804,0.00496,0.08256,0.69783,-0.16224,0.05555,-0.69543,0.02950,0.01360,0.12830,0.00763,0.00225,0.08257,0.00000
69.771,0.00804,0.00496,0.08256,0.69783,-0.16224,0.05555,-0.69543,0.02950,0.01360,0.12830,0.00763,0.00225,0.08257,0.00000
69.781,0.00801,0.00496,0.08253,0.69780,-0.16203,0.05547,-0.69552,0.02950,0.01360,0.12830,0.00763,0.00225,0.08257,0.00000
69.791,0.00801,0.00496,0.08253,0.69780,-0.16203,0.05547,-0.69552,0.02950,0.01360,0.12830,0.00763,0.00225,0.08257,0.00000
70.253,0.00873,0.00514,0.08447,0.69786,-0.17334,0.06261,-0.69212,0.02950,0.01360,0.12830,0.00840,0.00245,0.08453,0.00000
70.267,0.00873,0.00514,0.08447,0.69786,-0.17334,0.06261,-0.69212,0.02950,0.01360,0.12830,0.00840,0.00245,0.08453,0.00000
70.277,0.00872,0.00515,0.08445,0.69780,-0.17316,0.06262,-0.69222,0.02950,0.01360,0.12830,0.00840,0.00245,0.08453,0.00000
70.290,0.00872,0.00515,0.08445,0.69780,-0.17316,0.06262,-0.69222,0.02950,0.01360,0.12830,0.00840,0.00245,0.08453,0.00000
70.753,0.00955,0.00524,0.08635,0.69600,-0.18266,0.07194,-0.69068,0.02950,0.01360,0.12830,0.00918,0.00268,0.08645,0.00000
70.764,0.00955,0.00524,0.08635,0.69600,-0.18266,0.07194,-0.69068,0.02950,0.01360,0.12830,0.00918,0.00268,0.08645,0.00000
70.774,0.00955,0.00524,0.08635,0.69600,-0.18266,0.07194,-0.69068,0.02950,0.01360,0.12830,0.00918,0.00268,0.08645,0.00000
70.784,0.00955,0.00524,0.08636,0.69602,-0.18278,0.07198,-0.69063,0.02950,0.01360,0.12830,0.00918,0.00268,0.08645,0.00000
71.253,0.01037,0.00563,0.08863,0.69690,-0.19505,0.07767,-0.68575,0.02950,0.01360,0.12830,0.01007,0.00296,0.08865,0.00000
71.264,0.01037,0.00563,0.08863,0.69690,-0.19505,0.07767,-0.68575,0.02950,0.01360,0.12830,0.01007,0.00296,0.08865,0.00000
71.274,0.01037,0.00563,0.08863,0.69690,-0.19505,0.07767,-0.68575,0.02950,0.01360,0.12830,0.01007,0.00296,0.08865,0.00000
71.284,0.01036,0.00564,0.08859,0.69685,-0.19469,0.07756,-0.68592,0.02950,0.01360,0.12830,0.01007,0.00296,0.08865,0.00000
71.757,0.01117,0.00599,0.09066,0.69712,-0.20520,0.08313,-0.68191,0.02950,0.01360,0.12830,0.01094,0.00320,0.09072,0.00000
71.772,0.01117,0.00599,0.09066,0.69712,-0.20520,0.08313,-0.68191,0.02950,0.01360,0.12830,0.01094,0.00320,0.09072,0.00000
71.782,0.01114,0.00598,0.09061,0.69717,-0.20491,0.08287,-0.68198,0.02950,0.01360,0.12830,0.01094,0.00320,0.09072,0.00000
71.792,0.01114,0.00598,0.09061,0.69717,-0.20491,0.08287,-0.68198,0.02950,0.01360,0.12830,0.01094,0.00320,0.09072,0.00000
72.254,0.01191,0.00636,0.09254,0.69719,-0.21459,0.08827,-0.67830,0.02950,0.01360,0.12830,0.01172,0.00346,0.09258,0.00000
72.264,0.01191,0.00636,0.09254,0.69719,-0.21459,0.08827,-0.67830,0.02950,0.01360,0.12830,0.01172,0.00346,0.09258,0.00000
72.274,0.01191,0.00636,0.09254,0.69719,-0.21459,0.08827,-0.67830,0.02950,0.01360,0.12830,0.01172,0.00346,0.09258,0.00000
72.284,0.01190,0.00635,0.09255,0.69720,-0.21472,0.08833,-0.67824,0.02950,0.01360,0.12830,0.01172,0.00346,0.09258,0.00000
72.752,0.01287,0.00669,0.09475,0.69643,-0.22505,0.09535,-0.67472,0.02950,0.01360,0.12830,0.01267,0.00371,0.09473,0.00000
72.763,0.01287,0.00669,0.09475,0.69643,-0.22505,0.09535,-0.67472,0.02950,0.01360,0.12830,0.01267,0.00371,0.09473,0.00000
72.773,0.01287,0.00669,0.09475,0.69643,-0.22505,0.09535,-0.67472,0.02950,0.01360,0.12830,0.01267,0.00371,0.09473,0.00000
72.783,0.01285,0.00670,0.09470,0.69640,-0.22470,0.09522,-0.67488,0.02950,0.01360,0.12830,0.01267,0.00371,0.09473,0.00000
73.257,0.01382,0.00700,0.09691,0.69477,-0.23487,0.10354,-0.67187,0.02950,0.01360,0.12830,0.01360,0.00396,0.09679,0.00000
73.267,0.01382,0.00700,0.09691,0.69477,-0.23487,0.10354,-0.67187,0.02950,0.01360,0.12830,0.01360,0.00396,0.09679,0.00000
73.281,0.01381,0.00701,0.09690,0.69478,-0.23483,0.10350,-0.67188,0.02950,0.01360,0.12830,0.01360,0.00396,0.09679,0.00000
73.291,0.01381,0.00701,0.09690,0.69478,-0.23483,0.10350,-0.67188,0.02950,0.01360,0.12830,0.01360,0.00396,0.09679,0.00000
73.653,0.01461,0.00734,0.09869,0.69440,-0.24297,0.10831,-0.66861,0.02950,0.01360,0.12830,0.01442,0.00416,0.09853,0.00000
73.663,0.01461,0.00734,0.09869,0.69440,-0.24297,0.10831,-0.66861,0.02950,0.01360,0.12830,0.01442,0.00416,0.09853,0.00000
73.673,0.01461,0.00734,0.09869,0.69440,-0.24297,0.10831,-0.66861,0.02950,0.01360,0.12830,0.01442,0.00416,0.09853,0.00000
73.684,0.01459,0.00733,0.09867,0.69443,-0.24284,0.10821,-0.66865,0.02950,0.01360,0.12830,0.01442,0.00416,0.09853,0.00000
74.154,0.01568,0.00782,0.10085,0.69352,-0.25354,0.11508,-0.66445,0.02950,0.01360,0.12830,0.01546,0.00448,0.10070,0.00000
74.164,0.01568,0.00782,0.10085,0.69352,-0.25354,0.11508,-0.66445,0.02950,0.01360,0.12830,0.01546,0.00448,0.10070,0.00000
74.174,0.01568,0.00782,0.10085,0.69352,-0.25354,0.11508,-0.66445,0.02950,0.01360,0.12830,0.01546,0.00448,0.10070,0.00000
74.184,0.01571,0.00782,0.10085,0.69352,-0.25345,0.11505,-0.66450,0.02950,0.01360,0.12830,0.01546,0.00448,0.10070,0.00000
74.652,0.01686,0.00821,0.10306,0.69160,-0.26365,0.12329,-0.66104,0.02950,0.01360,0.12830,0.01662,0.00478,0.10290,0.00000
74.663,0.01686,0.00821,0.10306,0.69160,-0.26365,0.12329,-0.66104,0.02950,0.01360,0.12830,0.01662,0.00478,0.10290,0.00000
74.673,0.01686,0.00821,0.10306,0.69160,-0.26365,0.12329,-0.66104,0.02950,0.01360,0.12830,0.01662,0.00478,0.10290,0.00000
74.683,0.01687,0.00821,0.10307,0.69158,-0.26371,0.12336,-0.66103,0.02950,0.01360,0.12830,0.01662,0.00478,0.10290,0.00000
75.152,0.01790,0.00848,0.10481,0.68984,-0.27216,0.13028,-0.65809,0.02950,0.01360,0.12830,0.01760,0.00505,0.10464,0.00000
75.164,0.01790,0.00848,0.10481,0.68984,-0.27216,0.13028,-0.65809,0.02950,0.01360,0.12830,0.01760,0.00505,0.10464,0.00000
75.174,0.01790,0.00848,0.10481,0.68984,-0.27216,0.13028,-0.65809,0.02950,0.01360,0.12830,0.01760,0.00505,0.10464,0.00000
75.184,0.01788,0.00850,0.10480,0.68985,-0.27214,0.13026,-0.65809,0.02950,0.01360,0.12830,0.01760,0.00505,0.10464,0.00000
75.653,0.01887,0.00870,0.10667,0.68769,-0.27947,0.13727,-0.65584,0.02950,0.01360,0.12830,0.01865,0.00538,0.10642,0.00000
75.667,0.01887,0.00870,0.10667,0.68769,-0.27947,0.13727,-0.65584,0.02950,0.01360,0.12830,0.01865,0.00538,0.10642,0.00000
75.677,0.01887,0.00870,0.10670,0.68760,-0.27967,0.13752,-0.65580,0.02950,0.01360,0.12830,0.01865,0.00538,0.10642,0.00000
75.687,0.01887,0.00870,0.10670,0.68760,-0.27967,0.13752,-0.65580,0.02950,0.01360,0.12830,0.01865,0.00538,0.10642,0.00000
76.153,0.01974,0.00897,0.10846,0.68656,-0.28615,0.14208,-0.65312,0.02950,0.01360,0.12830,0.01971,0.00577,0.10817,0.00000
76.165,0.01974,0.00897,0.10846,0.68656,-0.28615,0.14208,-0.65312,0.02950,0.01360,0.12830,0.01971,0.00577,0.10817,0.00000
76.175,0.01974,0.00897,0.10846,0.68656,-0.28615,0.14208,-0.65312,0.02950,0.01360,0.12830,0.01971,0.00577,0.10817,0.00000
76.185,0.01974,0.00897,0.10846,0.68656,-0.28623,0.14213,-0.65308,0.02950,0.01360,0.12830,0.01971,0.00577,0.10817,0.00000
76.753,0.02102,0.00936,0.11125,0.68490,-0.29567,0.14886,-0.64910,0.02950,0.01360,0.12830,0.02141,0.00644,0.11088,0.00000
76.767,0.02102,0.00936,0.11125,0.68490,-0.29567,0.14886,-0.64910,0.02950,0.01360,0.12830,0.02141,0.00644,0.11088,0.00000
76.780,0.02104,0.00937,0.11124,0.68491,-0.29558,0.14881,-0.64914,0.02950,0.01360,0.12830,0.02141,0.00644,0.11088,0.00000
76.790,0.02104,0.00937,0.11124,0.68491,-0.29558,0.14881,-0.64914,0.02950,0.01360,0.12830,0.02141,0.00644,0.11088,0.00000
77.253,0.02189,0.00963,0.11326,0.68307,-0.30213,0.15457,-0.64671,0.02950,0.01360,0.12830,0.02254,0.00691,0.11270,0.00000
77.264,0.02189,0.00963,0.11326,0.68307,-0.30213,0.15457,-0.64671,0.02950,0.01360,0.12830,0.02254,0.00691,0.11270,0.00000
77.274,0.02189,0.00963,0.11326,0.68307,-0.30213,0.15457,-0.64671,0.02950,0.01360,0.12830,0.02254,0.00691,0.11270,0.00000
77.284,0.02190,0.00964,0.11329,0.68297,-0.30225,0.15480,-0.64671,0.02950,0.01360,0.12830,0.02254,0.00691,0.11270,0.00000
77.652,0.02275,0.00988,0.11496,0.68163,-0.30740,0.15907,-0.64466,0.02950,0.01360,0.12830,0.02353,0.00737,0.11433,0.00000
77.663,0.02275,0.00988,0.11496,0.68163,-0.30740,0.15907,-0.64466,0.02950,0.01360,0.12830,0.02353,0.00737,0.11433,0.00000
77.673,0.02275,0.00988,0.11496,0.68163,-0.30740,0.15907,-0.64466,0.02950,0.01360,0.12830,0.02353,0.00737,0.11433,0.00000
77.683,0.02274,0.00987,0.11497,0.68162,-0.30745,0.15912,-0.64463,0.02950,0.01360,0.12830,0.02353,0.00737,0.11433,0.00000
78.153,0.02384,0.01033,0.11743,0.68037,-0.31590,0.16437,-0.64054,0.02950,0.01360,0.12830,0.02491,0.00816,0.11671,0.00000
78.163,0.02384,0.01033,0.11743,0.68037,-0.31590,0.16437,-0.64054,0.02950,0.01360,0.12830,0.02491,0.00816,0.11671,0.00000
78.173,0.02384,0.01033,0.11743,0.68037,-0.31590,0.16437,-0.64054,0.02950,0.01360,0.12830,0.02491,0.00816,0.11671,0.00000
78.183,0.02385,0.01033,0.11748,0.68023,-0.31613,0.16468,-0.64049,0.02950,0.01360,0.12830,0.02491,0.00816,0.11671,0.00000
78.652,0.02470,0.01075,0.11933,0.67982,-0.32286,0.16776,-0.63675,0.02950,0.01360,0.12830,0.02589,0.00875,0.11845,0.00000
78.662,0.02470,0.01075,0.11933,0.67982,-0.32286,0.16776,-0.63675,0.02950,0.01360,0.12830,0.02589,0.00875,0.11845,0.00000
78.673,0.02470,0.01075,0.11933,0.67982,-0.32286,0.16776,-0.63675,0.02950,0.01360,0.12830,0.02589,0.00875,0.11845,0.00000
78.683,0.02471,0.01074,0.11933,0.67986,-0.32285,0.16770,-0.63674,0.02950,0.01360,0.12830,0.02589,0.00875,0.11845,0.00000
79.153,0.02563,0.01110,0.12114,0.67873,-0.32829,0.17149,-0.63415,0.02950,0.01360,0.12830,0.02682,0.00934,0.12013,0.00000
79.163,0.02563,0.01110,0.12114,0.67873,-0.32829,0.17149,-0.63415,0.02950,0.01360,0.12830,0.02682,0.00934,0.12013,0.00000
79.174,0.02563,0.01110,0.12114,0.67873,-0.32829,0.17149,-0.63415,0.02950,0.01360,0.12830,0.02682,0.00934,0.12013,0.00000
79.184,0.02563,0.01109,0.12113,0.67879,-0.32831,0.17140,-0.63410,0.02950,0.01360,0.12830,0.02682,0.00934,0.12013,0.00000
79.653,0.02666,0.01155,0.12303,0.67792,-0.33604,0.17541,-0.62987,0.02950,0.01360,0.12830,0.02772,0.00994,0.12186,0.00000
79.663,0.02666,0.01155,0.12303,0.67792,-0.33604,0.17541,-0.62987,0.02950,0.01360,0.12830,0.02772,0.00994,0.12186,0.00000
79.673,0.02666,0.01155,0.12303,0.67792,-0.33604,0.17541,-0.62987,0.02950,0.01360,0.12830,0.02772,0.00994,0.12186,0.00000
79.683,0.02662,0.01154,0.12292,0.67823,-0.33541,0.17468,-0.63007,0.02950,0.01360,0.12830,0.02772,0.00994,0.12186,0.00000
80.152,0.02758,0.01199,0.12462,0.67736,-0.34158,0.17813,-0.62672,0.02950,0.01360,0.12830,0.02861,0.01050,0.12348,0.00000
