t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
0.411,-0.016062,0.016042,0.130000,-0.000276,-0.023666,0.126663,0.014340,0.229874,-0.344035,0.414015,25.437000
0.436,-0.016131,0.016104,0.130000,-0.000278,-0.023665,0.126663,0.014335,0.229891,-0.344025,0.414015,21.733000
0.461,-0.016165,0.016135,0.130000,-0.000281,-0.023663,0.126664,0.014328,0.229910,-0.344008,0.414012,26.906000
0.486,-0.016200,0.016166,0.130000,-0.000285,-0.023660,0.126665,0.014322,0.229933,-0.343990,0.414009,22.112000
0.511,-0.016234,0.016197,0.130000,-0.000288,-0.023657,0.126667,0.014318,0.229959,-0.343974,0.414010,21.739000
0.536,-0.016269,0.016227,0.130000,-0.000293,-0.023651,0.126670,0.014316,0.229984,-0.343959,0.414011,22.331000
0.561,-0.016303,0.016258,0.130000,-0.000293,-0.023651,0.126670,0.014319,0.230002,-0.343943,0.414008,19.630000
0.586,-0.016338,0.016288,0.130000,-0.000292,-0.023649,0.126671,0.014322,0.230010,-0.343928,0.414001,19.869000
0.611,-0.016372,0.016318,0.130000,-0.000289,-0.023647,0.126672,0.014326,0.230005,-0.343917,0.413988,20.394000
0.636,-0.016407,0.016348,0.130000,-0.000289,-0.023647,0.126672,0.014331,0.229989,-0.343909,0.413973,19.637000
0.661,-0.016441,0.016378,0.130000,-0.000282,-0.023651,0.126670,0.014337,0.229964,-0.343904,0.413955,20.260000
0.686,-0.016476,0.016407,0.130000,-0.000282,-0.023651,0.126670,0.014345,0.229935,-0.343902,0.413938,21.919000
0.711,-0.016511,0.016437,0.130000,-0.000272,-0.023656,0.126668,0.014352,0.229905,-0.343904,0.413923,17.645000
0.736,-0.016546,0.016466,0.130000,-0.000268,-0.023659,0.126666,0.014358,0.229873,-0.343907,0.413908,19.128000
0.761,-0.016580,0.016495,0.130000,-0.000268,-0.023659,0.126666,0.014362,0.229840,-0.343908,0.413891,19.433000
0.786,-0.016615,0.016524,0.130000,-0.000265,-0.023662,0.126665,0.014364,0.229811,-0.343904,0.413872,19.158000
0.811,-0.016650,0.016552,0.130000,-0.000263,-0.023665,0.126664,0.014363,0.229789,-0.343896,0.413852,18.984000
0.836,-0.016685,0.016581,0.130000,-0.000263,-0.023667,0.126663,0.014358,0.229776,-0.343885,0.413836,21.689000
0.861,-0.016720,0.016609,0.130000,-0.000267,-0.023668,0.126663,0.014352,0.229771,-0.343876,0.413826,22.707000
0.886,-0.016754,0.016637,0.130000,-0.000267,-0.023668,0.126663,0.014347,0.229773,-0.343870,0.413822,23.855000
0.911,-0.016789,0.016665,0.130000,-0.000271,-0.023667,0.126663,0.014343,0.229777,-0.343867,0.413821,22.005000
0.936,-0.016824,0.016692,0.130000,-0.000272,-0.023666,0.126663,0.014342,0.229780,-0.343863,0.413819,25.395000
0.961,-0.016859,0.016720,0.130000,-0.000272,-0.023666,0.126663,0.014342,0.229778,-0.343861,0.413816,28.525000
0.986,-0.016859,0.016720,0.130000,-0.000272,-0.023667,0.126663,0.014342,0.229773,-0.343863,0.413815,28.525000
1.011,-0.016894,0.016747,0.130000,-0.000272,-0.023668,0.126663,0.014341,0.229771,-0.343871,0.413820,27.818000
1.036,-0.016929,0.016774,0.130000,-0.000272,-0.023668,0.126663,0.014340,0.229772,-0.343884,0.413832,27.937000
1.061,-0.016964,0.016800,0.130000,-0.000274,-0.023669,0.126662,0.014338,0.229773,-0.343900,0.413846,27.143000
1.086,-0.016998,0.016827,0.130000,-0.000275,-0.023669,0.126662,0.014337,0.229777,-0.343918,0.413863,28.715000
1.111,-0.017033,0.016853,0.130000,-0.000275,-0.023669,0.126662,0.014337,0.229782,-0.343938,0.413883,26.111000
1.136,-0.017068,0.016879,0.130000,-0.000275,-0.023670,0.126661,0.014338,0.229789,-0.343960,0.413905,28.147000
1.161,-0.017103,0.016905,0.130000,-0.000275,-0.023670,0.126661,0.014339,0.229796,-0.343985,0.413930,27.939000
1.186,-0.017138,0.016930,0.130000,-0.000275,-0.023670,0.126661,0.014340,0.229805,-0.344013,0.413958,28.634000
1.211,-0.017138,0.016930,0.130000,-0.000275,-0.023670,0.126661,0.014340,0.229817,-0.344042,0.413989,28.634000
1.236,-0.017172,0.016956,0.130000,-0.000276,-0.023670,0.126660,0.014341,0.229831,-0.344070,0.414020,27.563000
1.261,-0.017207,0.016981,0.130000,-0.000276,-0.023670,0.126660,0.014344,0.229843,-0.344097,0.414049,28.229000
1.286,-0.017242,0.017005,0.130000,-0.000275,-0.023671,0.126660,0.014346,0.229852,-0.344123,0.414076,27.665000
1.311,-0.017276,0.017030,0.130000,-0.000275,-0.023671,0.126660,0.014350,0.229859,-0.344148,0.414101,27.519000
1.336,-0.017311,0.017054,0.130000,-0.000273,-0.023671,0.126660,0.014355,0.229866,-0.344172,0.414124,23.619000
1.361,-0.017346,0.017078,0.130000,-0.000270,-0.023672,0.126659,0.014359,0.229869,-0.344193,0.414144,28.327000
1.386,-0.017380,0.017102,0.130000,-0.000269,-0.023672,0.126659,0.014361,0.229873,-0.344209,0.414159,27.892000
1.411,-0.017415,0.017125,0.130000,-0.000270,-0.023672,0.126659,0.014360,0.229881,-0.344215,0.414168,28.083000
1.436,-0.017449,0.017149,0.130000,-0.000270,-0.023672,0.126659,0.014356,0.229894,-0.344217,0.414177,28.511000
1.461,-0.017449,0.017149,0.130000,-0.000272,-0.023670,0.126659,0.014350,0.229914,-0.344219,0.414190,28.511000
1.486,-0.017484,0.017172,0.130000,-0.000276,-0.023669,0.126660,0.014345,0.229939,-0.344224,0.414207,27.524000
1.511,-0.017518,0.017194,0.130000,-0.000279,-0.023667,0.126661,0.014342,0.229966,-0.344227,0.414225,27.728000
1.536,-0.017553,0.017217,0.130000,-0.000283,-0.023662,0.126663,0.014342,0.229995,-0.344231,0.414245,27.562000
1.561,-0.017587,0.017239,0.130000,-0.000283,-0.023662,0.126663,0.014342,0.230020,-0.344238,0.414264,27.682000
1.586,-0.017621,0.017260,0.130000,-0.000284,-0.023658,0.126665,0.014343,0.230039,-0.344244,0.414280,25.702000
1.611,-0.017656,0.017282,0.130000,-0.000284,-0.023657,0.126665,0.014345,0.230051,-0.344249,0.414290,30.915000
1.636,-0.017690,0.017303,0.130000,-0.000284,-0.023656,0.126666,0.014345,0.230059,-0.344250,0.414296,27.030000
1.661,-0.017724,0.017324,0.130000,-0.000284,-0.023656,0.126666,0.014346,0.230064,-0.344250,0.414299,25.241000
1.686,-0.017758,0.017345,0.130000,-0.000284,-0.023656,0.126666,0.014346,0.230068,-0.344248,0.414299,27.331000
1.711,-0.017792,0.017365,0.130000,-0.000284,-0.023655,0.126666,0.014346,0.230073,-0.344240,0.414295,24.731000
1.736,-0.017826,0.017385,0.130000,-0.000284,-0.023654,0.126667,0.014345,0.230076,-0.344227,0.414286,22.756000
1.761,-0.017860,0.017405,0.130000,-0.000285,-0.023653,0.126667,0.014344,0.230074,-0.344211,0.414271,19.038000
1.786,-0.017894,0.017424,0.130000,-0.000285,-0.023653,0.126667,0.014343,0.230068,-0.344191,0.414251,19.702000
1.811,-0.017928,0.017444,0.130000,-0.000285,-0.023653,0.126668,0.014343,0.230057,-0.344168,0.414227,19.294000
1.836,-0.017961,0.017462,0.130000,-0.000284,-0.023653,0.126668,0.014345,0.230044,-0.344147,0.414202,19.740000
1.861,-0.017995,0.017481,0.130000,-0.000280,-0.023654,0.126668,0.014349,0.230029,-0.344129,0.414179,20.006000
1.886,-0.018028,0.017499,0.130000,-0.000277,-0.023655,0.126667,0.014353,0.230014,-0.344114,0.414158,18.607000
1.911,-0.018062,0.017517,0.130000,-0.000277,-0.023655,0.126667,0.014355,0.229998,-0.344101,0.414138,19.706000
1.936,-0.018095,0.017535,0.130000,-0.000276,-0.023656,0.126667,0.014355,0.229982,-0.344087,0.414118,19.651000
1.961,-0.018128,0.017552,0.130000,-0.000275,-0.023657,0.126666,0.014353,0.229969,-0.344072,0.414098,19.576000
1.986,-0.018162,0.017569,0.130000,-0.000275,-0.023658,0.126666,0.014352,0.229960,-0.344061,0.414084,19.593000
2.011,-0.018195,0.017585,0.130000,-0.000275,-0.023658,0.126666,0.014353,0.229953,-0.344056,0.414076,20.190000
2.036,-0.018228,0.017602,0.130000,-0.000275,-0.023658,0.126666,0.014355,0.229945,-0.344056,0.414072,19.209000
2.061,-0.018261,0.017617,0.130000,-0.000272,-0.023660,0.126665,0.014357,0.229933,-0.344062,0.414070,19.670000
2.086,-0.018294,0.017633,0.130000,-0.000272,-0.023660,0.126665,0.014357,0.229923,-0.344072,0.414073,19.677000
2.111,-0.018326,0.017648,0.130000,-0.000273,-0.023662,0.126664,0.014355,0.229919,-0.344086,0.414082,20.080000
2.136,-0.018359,0.017663,0.130000,-0.000274,-0.023663,0.126664,0.014353,0.229922,-0.344098,0.414093,19.546000
2.161,-0.018391,0.017678,0.130000,-0.000275,-0.023662,0.126664,0.014351,0.229932,-0.344109,0.414108,19.022000
2.186,-0.018424,0.017692,0.130000,-0.000275,-0.023662,0.126664,0.014350,0.229946,-0.344125,0.414129,18.435000
2.211,-0.018456,0.017706,0.130000,-0.000277,-0.023661,0.126664,0.014351,0.229963,-0.344147,0.414157,18.512000
2.236,-0.018488,0.017719,0.130000,-0.000277,-0.023661,0.126664,0.014351,0.229981,-0.344171,0.414187,18.442000
2.261,-0.018521,0.017732,0.130000,-0.000279,-0.023659,0.126665,0.014351,0.230003,-0.344195,0.414219,19.280000
2.286,-0.018553,0.017745,0.130000,-0.000279,-0.023659,0.126665,0.014349,0.230032,-0.344218,0.414254,17.555000
2.311,-0.018584,0.017758,0.130000,-0.000281,-0.023657,0.126665,0.014345,0.230069,-0.344241,0.414294,17.763000
2.336,-0.018616,0.017770,0.130000,-0.000284,-0.023655,0.126666,0.014340,0.230111,-0.344264,0.414336,17.719000
2.361,-0.018648,0.017781,0.130000,-0.000292,-0.023649,0.126669,0.014336,0.230152,-0.344288,0.414378,18.599000
2.386,-0.018679,0.017793,0.130000,-0.000295,-0.023647,0.126670,0.014334,0.230188,-0.344315,0.414422,17.332000
2.411,-0.018711,0.017804,0.130000,-0.000296,-0.023645,0.126670,0.014333,0.230219,-0.344349,0.414466,18.237000
2.436,-0.018742,0.017814,0.130000,-0.000296,-0.023645,0.126670,0.014336,0.230242,-0.344382,0.414507,18.743000
2.461,-0.018773,0.017825,0.130000,-0.000296,-0.023644,0.126670,0.014340,0.230257,-0.344413,0.414541,17.800000
2.486,-0.018804,0.017835,0.130000,-0.000295,-0.023644,0.126670,0.014345,0.230263,-0.344441,0.414568,17.673000
2.511,-0.018835,0.017844,0.130000,-0.000293,-0.023645,0.126670,0.014350,0.230260,-0.344470,0.414590,17.833000
2.536,-0.018866,0.017853,0.130000,-0.000288,-0.023649,0.126668,0.014354,0.230249,-0.344500,0.414609,17.439000
2.561,-0.018896,0.017862,0.130000,-0.000285,-0.023652,0.126666,0.014359,0.230231,-0.344530,0.414624,17.514000
2.586,-0.018927,0.017870,0.130000,-0.000285,-0.023652,0.126666,0.014366,0.230208,-0.344556,0.414634,17.053000
2.611,-0.018957,0.017878,0.130000,-0.000277,-0.023658,0.126663,0.014373,0.230181,-0.344579,0.414637,18.067000
2.636,-0.018987,0.017886,0.130000,-0.000277,-0.023658,0.126663,0.014381,0.230153,-0.344596,0.414636,17.104000
2.661,-0.019018,0.017893,0.130000,-0.000272,-0.023662,0.126661,0.014388,0.230123,-0.344609,0.414631,17.926000
2.686,-0.019047,0.017900,0.130000,-0.000268,-0.023665,0.126659,0.014394,0.230092,-0.344618,0.414622,17.767000
2.711,-0.019077,0.017907,0.130000,-0.000264,-0.023668,0.126658,0.014397,0.230065,-0.344622,0.414610,17.646000
2.736,-0.019107,0.017913,0.130000,-0.000262,-0.023671,0.126657,0.014397,0.230046,-0.344620,0.414597,17.508000
2.761,-0.019136,0.017918,0.130000,-0.000261,-0.023673,0.126656,0.014396,0.230035,-0.344610,0.414584,17.516000
2.786,-0.019166,0.017924,0.130000,-0.000261,-0.023673,0.126656,0.014392,0.230033,-0.344593,0.414568,17.419000
2.811,-0.019195,0.017929,0.130000,-0.000263,-0.023673,0.126656,0.014386,0.230039,-0.344568,0.414550,17.945000
2.836,-0.019224,0.017933,0.130000,-0.000265,-0.023671,0.126657,0.014380,0.230050,-0.344540,0.414532,17.829000
2.861,-0.019252,0.017937,0.130000,-0.000269,-0.023669,0.126658,0.014373,0.230063,-0.344509,0.414514,17.916000
2.886,-0.019281,0.017941,0.130000,-0.000272,-0.023667,0.126659,0.014366,0.230077,-0.344477,0.414495,18.036000
2.911,-0.019310,0.017944,0.130000,-0.000276,-0.023664,0.126661,0.014361,0.230090,-0.344447,0.414478,17.768000
2.936,-0.019338,0.017947,0.130000,-0.000279,-0.023661,0.126662,0.014358,0.230099,-0.344422,0.414461,17.204000
2.961,-0.019366,0.017950,0.130000,-0.000280,-0.023660,0.126663,0.014360,0.230099,-0.344402,0.414445,17.708000
2.986,-0.019394,0.017952,0.130000,-0.000279,-0.023659,0.126664,0.014363,0.230088,-0.344387,0.414426,17.980000
3.011,-0.019422,0.017954,0.130000,-0.000274,-0.023660,0.126663,0.014367,0.230069,-0.344376,0.414407,17.336000
3.036,-0.019450,0.017955,0.130000,-0.000272,-0.023662,0.126662,0.014370,0.230049,-0.344368,0.414389,17.662000
3.061,-0.019477,0.017956,0.130000,-0.000270,-0.023663,0.126662,0.014372,0.230031,-0.344362,0.414374,18.913000
3.086,-0.019504,0.017956,0.130000,-0.000270,-0.023663,0.126662,0.014373,0.230020,-0.344358,0.414364,17.650000
3.111,-0.019531,0.017957,0.130000,-0.000270,-0.023664,0.126661,0.014373,0.230016,-0.344354,0.414359,17.785000
3.136,-0.019558,0.017956,0.130000,-0.000270,-0.023664,0.126661,0.014371,0.230017,-0.344351,0.414357,18.075000
3.161,-0.019585,0.017956,0.130000,-0.000270,-0.023664,0.126661,0.014370,0.230022,-0.344351,0.414360,17.594000
3.186,-0.019612,0.017954,0.130000,-0.000271,-0.023664,0.126662,0.014369,0.230031,-0.344356,0.414369,17.980000
3.211,-0.019638,0.017953,0.130000,-0.000273,-0.023662,0.126662,0.014367,0.230045,-0.344359,0.414379,17.479000
3.236,-0.019664,0.017951,0.130000,-0.000273,-0.023662,0.126662,0.014365,0.230062,-0.344359,0.414388,18.016000
3.261,-0.019690,0.017949,0.130000,-0.000275,-0.023660,0.126663,0.014365,0.230078,-0.344360,0.414398,17.572000
3.286,-0.019716,0.017946,0.130000,-0.000276,-0.023659,0.126664,0.014368,0.230090,-0.344367,0.414411,18.817000
3.311,-0.019741,0.017943,0.130000,-0.000275,-0.023658,0.126664,0.014373,0.230094,-0.344381,0.414425,17.912000
3.336,-0.019767,0.017939,0.130000,-0.000273,-0.023658,0.126664,0.014379,0.230090,-0.344401,0.414440,18.472000
3.361,-0.019792,0.017935,0.130000,-0.000270,-0.023659,0.126663,0.014385,0.230078,-0.344425,0.414454,17.040000
3.386,-0.019817,0.017930,0.130000,-0.000266,-0.023662,0.126662,0.014390,0.230064,-0.344453,0.414469,18.357000
3.411,-0.019842,0.017926,0.130000,-0.000264,-0.023664,0.126661,0.014393,0.230053,-0.344480,0.414485,18.032000
3.436,-0.019866,0.017920,0.130000,-0.000262,-0.023666,0.126660,0.014392,0.230048,-0.344504,0.414502,18.589000
3.461,-0.019891,0.017915,0.130000,-0.000264,-0.023668,0.126659,0.014389,0.230052,-0.344524,0.414521,18.606000
3.486,-0.019915,0.017909,0.130000,-0.000264,-0.023668,0.126659,0.014383,0.230066,-0.344544,0.414546,18.781000
3.511,-0.019939,0.017902,0.130000,-0.000272,-0.023666,0.126659,0.014377,0.230089,-0.344564,0.414574,18.313000
3.536,-0.019963,0.017895,0.130000,-0.000276,-0.023664,0.126660,0.014370,0.230118,-0.344581,0.414605,18.242000
3.561,-0.019986,0.017888,0.130000,-0.000276,-0.023664,0.126660,0.014363,0.230150,-0.344595,0.414633,18.021000
3.586,-0.020010,0.017880,0.130000,-0.000281,-0.023662,0.126661,0.014356,0.230181,-0.344605,0.414658,16.999000
3.611,-0.020033,0.017872,0.130000,-0.000286,-0.023660,0.126662,0.014351,0.230209,-0.344614,0.414682,17.368000
3.636,-0.020056,0.017863,0.130000,-0.000291,-0.023656,0.126664,0.014348,0.230232,-0.344626,0.414705,17.823000
3.661,-0.020078,0.017854,0.130000,-0.000291,-0.023656,0.126664,0.014349,0.230248,-0.344639,0.414724,17.779000
3.686,-0.020101,0.017844,0.130000,-0.000290,-0.023655,0.126664,0.014353,0.230254,-0.344652,0.414739,17.143000
3.711,-0.020123,0.017835,0.130000,-0.000287,-0.023655,0.126664,0.014359,0.230252,-0.344668,0.414751,17.367000
3.736,-0.020145,0.017824,0.130000,-0.000287,-0.023655,0.126664,0.014365,0.230240,-0.344687,0.414760,17.507000
3.761,-0.020167,0.017813,0.130000,-0.000284,-0.023657,0.126663,0.014372,0.230222,-0.344704,0.414764,17.524000
3.786,-0.020188,0.017802,0.130000,-0.000280,-0.023660,0.126661,0.014378,0.230199,-0.344716,0.414762,17.224000
3.811,-0.020210,0.017791,0.130000,-0.000276,-0.023662,0.126660,0.014385,0.230175,-0.344725,0.414756,17.252000
3.836,-0.020231,0.017779,0.130000,-0.000269,-0.023667,0.126658,0.014390,0.230152,-0.344732,0.414750,17.100000
3.861,-0.020251,0.017766,0.130000,-0.000269,-0.023667,0.126658,0.014395,0.230133,-0.344735,0.414742,17.365000
3.886,-0.020272,0.017753,0.130000,-0.000266,-0.023669,0.126657,0.014397,0.230120,-0.344731,0.414732,17.674000
3.911,-0.020292,0.017740,0.130000,-0.000264,-0.023670,0.126656,0.014397,0.230111,-0.344721,0.414718,17.592000
3.936,-0.020313,0.017726,0.130000,-0.000264,-0.023671,0.126656,0.014395,0.230108,-0.344706,0.414703,17.407000
3.961,-0.020332,0.017712,0.130000,-0.000265,-0.023671,0.126656,0.014392,0.230110,-0.344685,0.414688,17.421000
3.986,-0.020352,0.017698,0.130000,-0.000266,-0.023669,0.126657,0.014388,0.230117,-0.344658,0.414668,17.914000
4.011,-0.020372,0.017683,0.130000,-0.000268,-0.023668,0.126658,0.014384,0.230126,-0.344625,0.414646,17.578000
4.036,-0.020391,0.017667,0.130000,-0.000270,-0.023665,0.126659,0.014381,0.230136,-0.344592,0.414624,17.345000
4.061,-0.020410,0.017652,0.130000,-0.000272,-0.023663,0.126660,0.014378,0.230144,-0.344561,0.414603,18.030000
4.086,-0.020428,0.017635,0.130000,-0.000273,-0.023661,0.126662,0.014379,0.230148,-0.344532,0.414580,18.014000
4.111,-0.020447,0.017619,0.130000,-0.000273,-0.023659,0.126663,0.014380,0.230142,-0.344504,0.414554,17.781000
4.136,-0.020465,0.017602,0.130000,-0.000272,-0.023659,0.126663,0.014383,0.230127,-0.344480,0.414526,18.132000
4.161,-0.020483,0.017584,0.130000,-0.000270,-0.023659,0.126663,0.014387,0.230102,-0.344461,0.414497,17.872000
4.186,-0.020501,0.017566,0.130000,-0.000264,-0.023663,0.126661,0.014391,0.230073,-0.344447,0.414469,18.152000
4.211,-0.020518,0.017548,0.130000,-0.000260,-0.023666,0.126660,0.014396,0.230040,-0.344435,0.414441,17.874000
4.236,-0.020535,0.017529,0.130000,-0.000257,-0.023668,0.126659,0.014400,0.230007,-0.344426,0.414415,18.146000
4.261,-0.020552,0.017510,0.130000,-0.000254,-0.023671,0.126658,0.014402,0.229977,-0.344416,0.414391,18.311000
4.286,-0.020569,0.017490,0.130000,-0.000254,-0.023671,0.126658,0.014401,0.229951,-0.344404,0.414366,17.985000
4.311,-0.020585,0.017470,0.130000,-0.000255,-0.023674,0.126657,0.014397,0.229932,-0.344389,0.414342,17.475000
4.336,-0.020602,0.017450,0.130000,-0.000257,-0.023674,0.126657,0.014391,0.229921,-0.344372,0.414322,17.411000
4.361,-0.020618,0.017429,0.130000,-0.000260,-0.023674,0.126657,0.014386,0.229920,-0.344354,0.414307,17.746000
4.386,-0.020633,0.017408,0.130000,-0.000260,-0.023674,0.126657,0.014383,0.229923,-0.344335,0.414293,18.038000
4.411,-0.020649,0.017386,0.130000,-0.000261,-0.023672,0.126658,0.014381,0.229927,-0.344316,0.414279,17.546000
4.436,-0.020664,0.017364,0.130000,-0.000263,-0.023670,0.126659,0.014380,0.229929,-0.344299,0.414265,17.314000
4.461,-0.020679,0.017342,0.130000,-0.000263,-0.023670,0.126659,0.014379,0.229928,-0.344286,0.414254,17.673000
4.486,-0.020693,0.017319,0.130000,-0.000263,-0.023670,0.126659,0.014378,0.229924,-0.344282,0.414248,17.736000
4.511,-0.020707,0.017296,0.130000,-0.000263,-0.023670,0.126659,0.014379,0.229917,-0.344286,0.414248,17.591000
4.536,-0.020722,0.017272,0.130000,-0.000263,-0.023671,0.126659,0.014383,0.229908,-0.344296,0.414251,17.740000
4.561,-0.020735,0.017248,0.130000,-0.000260,-0.023672,0.126658,0.014387,0.229898,-0.344309,0.414257,17.521000
4.586,-0.020749,0.017223,0.130000,-0.000257,-0.023675,0.126656,0.014389,0.229890,-0.344324,0.414265,17.926000
4.611,-0.020762,0.017199,0.130000,-0.000258,-0.023676,0.126656,0.014386,0.229889,-0.344342,0.414280,19.438000
4.636,-0.020775,0.017173,0.130000,-0.000258,-0.023676,0.126656,0.014381,0.229900,-0.344364,0.414303,18.387000
4.661,-0.020788,0.017148,0.130000,-0.000265,-0.023675,0.126656,0.014375,0.229921,-0.344387,0.414334,18.214000
4.686,-0.020800,0.017122,0.130000,-0.000265,-0.023675,0.126656,0.014370,0.229949,-0.344409,0.414367,17.584000
4.711,-0.020813,0.017095,0.130000,-0.000269,-0.023673,0.126657,0.014368,0.229976,-0.344429,0.414400,17.749000
4.736,-0.020824,0.017068,0.130000,-0.000271,-0.023672,0.126658,0.014368,0.229999,-0.344450,0.414430,17.898000
4.761,-0.020836,0.017041,0.130000,-0.000272,-0.023670,0.126658,0.014367,0.230020,-0.344473,0.414460,17.724000
4.786,-0.020847,0.017013,0.130000,-0.000276,-0.023668,0.126659,0.014363,0.230043,-0.344499,0.414495,18.792000
4.811,-0.020858,0.016985,0.130000,-0.000280,-0.023667,0.126659,0.014358,0.230072,-0.344525,0.414532,18.783000
4.836,-0.020869,0.016957,0.130000,-0.000283,-0.023665,0.126660,0.014355,0.230101,-0.344550,0.414569,17.752000
4.861,-0.020880,0.016928,0.130000,-0.000283,-0.023664,0.126660,0.014356,0.230123,-0.344574,0.414601,17.671000
4.886,-0.020890,0.016899,0.130000,-0.000283,-0.023664,0.126660,0.014361,0.230132,-0.344600,0.414628,18.308000
4.911,-0.020900,0.016869,0.130000,-0.000279,-0.023665,0.126659,0.014365,0.230132,-0.344627,0.414651,18.047000
4.936,-0.020910,0.016839,0.130000,-0.000279,-0.023665,0.126659,0.014368,0.230129,-0.344656,0.414673,20.041000
4.961,-0.020919,0.016809,0.130000,-0.000278,-0.023667,0.126658,0.014365,0.230133,-0.344682,0.414696,18.035000
4.986,-0.020928,0.016778,0.130000,-0.000280,-0.023667,0.126658,0.014360,0.230149,-0.344700,0.414720,17.815000
5.011,-0.020937,0.016747,0.130000,-0.000283,-0.023667,0.126658,0.014356,0.230173,-0.344710,0.414742,17.351000
5.036,-0.020946,0.016715,0.130000,-0.000286,-0.023663,0.126660,0.014358,0.230194,-0.344716,0.414758,17.089000
5.061,-0.020954,0.016683,0.130000,-0.000286,-0.023663,0.126660,0.014364,0.230202,-0.344722,0.414768,18.116000
5.086,-0.020962,0.016651,0.130000,-0.000283,-0.023662,0.126660,0.014371,0.230198,-0.344727,0.414771,17.438000
5.111,-0.020970,0.016618,0.130000,-0.000279,-0.023664,0.126659,0.014373,0.230190,-0.344728,0.414767,17.783000
5.136,-0.020977,0.016585,0.130000,-0.000279,-0.023664,0.126659,0.014371,0.230185,-0.344721,0.414758,17.043000
5.161,-0.020984,0.016552,0.130000,-0.000279,-0.023664,0.126659,0.014367,0.230187,-0.344702,0.414743,17.470000
5.186,-0.020991,0.016518,0.130000,-0.000281,-0.023663,0.126660,0.014366,0.230191,-0.344674,0.414722,17.647000
5.211,-0.020998,0.016484,0.130000,-0.000280,-0.023660,0.126661,0.014369,0.230189,-0.344643,0.414695,17.679000
5.236,-0.021004,0.016450,0.130000,-0.000280,-0.023660,0.126661,0.014375,0.230175,-0.344614,0.414664,18.286000
5.261,-0.021010,0.016415,0.130000,-0.000272,-0.023662,0.126661,0.014381,0.230150,-0.344587,0.414628,17.698000
5.286,-0.021016,0.016380,0.130000,-0.000272,-0.023662,0.126661,0.014382,0.230123,-0.344558,0.414588,18.616000
5.311,-0.021021,0.016344,0.130000,-0.000271,-0.023663,0.126661,0.014378,0.230101,-0.344526,0.414549,18.081000
5.336,-0.021026,0.016308,0.130000,-0.000271,-0.023664,0.126661,0.014373,0.230088,-0.344492,0.414514,17.412000
5.361,-0.021031,0.016272,0.130000,-0.000273,-0.023664,0.126661,0.014369,0.230083,-0.344457,0.414482,17.717000
5.386,-0.021036,0.016235,0.130000,-0.000275,-0.023661,0.126662,0.014368,0.230080,-0.344422,0.414451,17.721000
5.411,-0.021040,0.016198,0.130000,-0.000275,-0.023661,0.126662,0.014367,0.230076,-0.344391,0.414423,17.791000
5.436,-0.021044,0.016161,0.130000,-0.000275,-0.023660,0.126663,0.014365,0.230069,-0.344368,0.414400,17.135000
5.461,-0.021048,0.016123,0.130000,-0.000275,-0.023660,0.126663,0.014363,0.230062,-0.344350,0.414381,17.422000
5.486,-0.021051,0.016085,0.130000,-0.000276,-0.023660,0.126663,0.014362,0.230053,-0.344336,0.414365,17.250000
