t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
1.425,-0.018500,-0.023430,0.130000,-0.021019,-0.000283,0.130483,0.121106,0.001610,-0.272409,0.298120,17.524000
1.450,-0.018500,-0.023345,0.130000,-0.021014,-0.000287,0.130485,0.121124,0.001582,-0.272369,0.298091,17.948000
1.475,-0.018500,-0.023260,0.130000,-0.021009,-0.000289,0.130487,0.121158,0.001535,-0.272318,0.298058,17.456000
1.500,-0.018500,-0.023175,0.130000,-0.021006,-0.000293,0.130489,0.121158,0.001535,-0.272318,0.298058,17.929000
1.525,-0.018500,-0.023090,0.130000,-0.021005,-0.000297,0.130489,0.121187,0.001496,-0.272333,0.298083,16.870000
1.550,-0.018500,-0.023005,0.130000,-0.021005,-0.000301,0.130489,0.121187,0.001496,-0.272333,0.298083,17.612000
1.575,-0.018500,-0.022920,0.130000,-0.021005,-0.000301,0.130489,0.121208,0.001499,-0.272402,0.298155,16.604000
1.600,-0.018500,-0.022835,0.130000,-0.021005,-0.000299,0.130489,0.121208,0.001499,-0.272402,0.298155,17.336000
1.625,-0.018500,-0.022750,0.130000,-0.021004,-0.000296,0.130489,0.121222,0.001510,-0.272458,0.298212,16.737000
1.650,-0.018500,-0.022665,0.130000,-0.021003,-0.000293,0.130488,0.121230,0.001521,-0.272501,0.298255,17.537000
1.675,-0.018500,-0.022580,0.130000,-0.021004,-0.000291,0.130488,0.121226,0.001540,-0.272538,0.298286,16.685000
1.700,-0.018500,-0.022495,0.130000,-0.021005,-0.000290,0.130487,0.121213,0.001547,-0.272538,0.298282,17.166000
1.725,-0.018500,-0.022410,0.130000,-0.021008,-0.000290,0.130486,0.121213,0.001547,-0.272538,0.298282,16.699000
1.750,-0.018500,-0.022325,0.130000,-0.021011,-0.000289,0.130485,0.121194,0.001560,-0.272524,0.298261,17.504000
1.775,-0.018500,-0.022240,0.130000,-0.021013,-0.000286,0.130485,0.121145,0.001590,-0.272453,0.298177,16.207000
1.800,-0.018500,-0.022155,0.130000,-0.021014,-0.000285,0.130484,0.121145,0.001590,-0.272453,0.298177,16.905000
1.825,-0.018500,-0.022070,0.130000,-0.021014,-0.000285,0.130484,0.121122,0.001594,-0.272406,0.298124,16.267000
1.850,-0.018500,-0.021985,0.130000,-0.021018,-0.000286,0.130484,0.121094,0.001601,-0.272346,0.298058,16.800000
1.875,-0.018500,-0.021900,0.130000,-0.021018,-0.000285,0.130484,0.121086,0.001608,-0.272343,0.298052,16.450000
1.900,-0.018500,-0.021815,0.130000,-0.021019,-0.000284,0.130483,0.121086,0.001608,-0.272343,0.298052,16.963000
1.925,-0.018500,-0.021730,0.130000,-0.021024,-0.000284,0.130482,0.121044,0.001633,-0.272346,0.298038,16.912000
1.950,-0.018500,-0.021645,0.130000,-0.021029,-0.000285,0.130479,0.121028,0.001640,-0.272356,0.298041,16.540000
1.975,-0.018500,-0.021560,0.130000,-0.021034,-0.000287,0.130478,0.121028,0.001640,-0.272356,0.298041,16.359000
2.000,-0.018500,-0.021475,0.130000,-0.021038,-0.000289,0.130476,0.121024,0.001639,-0.272370,0.298052,16.733000
2.025,-0.018500,-0.021390,0.130000,-0.021040,-0.000291,0.130476,0.121023,0.001635,-0.272382,0.298063,16.113000
2.050,-0.018500,-0.021305,0.130000,-0.021041,-0.000291,0.130475,0.121037,0.001644,-0.272443,0.298124,16.821000
2.075,-0.018500,-0.021220,0.130000,-0.021040,-0.000289,0.130475,0.121037,0.001644,-0.272443,0.298124,16.364000
2.100,-0.018500,-0.021135,0.130000,-0.021040,-0.000288,0.130475,0.121046,0.001648,-0.272480,0.298162,16.816000
2.125,-0.018500,-0.021050,0.130000,-0.021042,-0.000289,0.130474,0.121054,0.001641,-0.272523,0.298203,17.484000
2.150,-0.018500,-0.020965,0.130000,-0.021043,-0.000291,0.130473,0.121073,0.001634,-0.272554,0.298240,17.216000
2.175,-0.018500,-0.020880,0.130000,-0.021042,-0.000292,0.130474,0.121107,0.001624,-0.272598,0.298294,16.725000
2.200,-0.018500,-0.020795,0.130000,-0.021037,-0.000291,0.130475,0.121143,0.001615,-0.272644,0.298350,17.081000
2.225,-0.018500,-0.020710,0.130000,-0.021031,-0.000289,0.130477,0.121143,0.001615,-0.272644,0.298350,16.771000
2.250,-0.018500,-0.020625,0.130000,-0.021027,-0.000288,0.130478,0.121209,0.001594,-0.272743,0.298468,17.247000
2.275,-0.018500,-0.020540,0.130000,-0.021023,-0.000288,0.130479,0.121209,0.001594,-0.272743,0.298468,16.064000
2.300,-0.018500,-0.020455,0.130000,-0.021020,-0.000289,0.130480,0.121269,0.001563,-0.272816,0.298559,17.410000
2.325,-0.018500,-0.020370,0.130000,-0.021016,-0.000291,0.130481,0.121303,0.001545,-0.272849,0.298602,16.386000
2.350,-0.018500,-0.020285,0.130000,-0.021012,-0.000292,0.130482,0.121343,0.001525,-0.272893,0.298658,17.352000
2.375,-0.018500,-0.020200,0.130000,-0.021012,-0.000292,0.130482,0.121343,0.001525,-0.272893,0.298658,17.329000
2.400,-0.018500,-0.020115,0.130000,-0.021001,-0.000293,0.130486,0.121410,0.001486,-0.272972,0.298758,17.380000
2.425,-0.018500,-0.020030,0.130000,-0.020999,-0.000297,0.130486,0.121410,0.001486,-0.272972,0.298758,16.995000
2.450,-0.018500,-0.019945,0.130000,-0.021001,-0.000301,0.130486,0.121425,0.001471,-0.273005,0.298794,17.228000
2.475,-0.018500,-0.019860,0.130000,-0.021165,-0.000569,0.130438,0.121581,-0.001315,-0.273926,0.299698,16.718000
2.500,-0.018500,-0.019775,0.130000,-0.021590,-0.001338,0.130307,0.122210,-0.003646,-0.275029,0.300981,17.163000
2.525,-0.018500,-0.019690,0.130000,-0.021958,-0.002165,0.130185,0.122210,-0.003646,-0.275029,0.300981,16.599000
2.550,-0.018500,-0.019605,0.130000,-0.022056,-0.002585,0.130151,0.123057,-0.005033,-0.275963,0.302199,17.144000
2.575,-0.018500,-0.019520,0.130000,-0.022004,-0.002682,0.130168,0.124328,-0.005672,-0.277476,0.304110,15.928000
2.600,-0.018500,-0.019435,0.130000,-0.021929,-0.002656,0.130191,0.124725,-0.005685,-0.278231,0.304960,16.882000
2.625,-0.018500,-0.019350,0.130000,-0.021884,-0.002627,0.130203,0.124725,-0.005685,-0.278231,0.304960,16.366000
2.650,-0.018500,-0.019265,0.130000,-0.021867,-0.002625,0.130203,0.125052,-0.005716,-0.279003,0.305799,17.031000
2.675,-0.018500,-0.019180,0.130000,-0.021865,-0.002633,0.130199,0.125342,-0.005749,-0.279780,0.306628,16.615000
2.700,-0.018500,-0.019095,0.130000,-0.021864,-0.002638,0.130193,0.125606,-0.005759,-0.280541,0.307430,16.985000
2.725,-0.018500,-0.019010,0.130000,-0.021863,-0.002637,0.130189,0.126084,-0.005744,-0.281994,0.308952,16.674000
2.750,-0.018500,-0.018925,0.130000,-0.021865,-0.002639,0.130182,0.126313,-0.005750,-0.282714,0.309702,16.948000
2.775,-0.018500,-0.018840,0.130000,-0.021871,-0.002647,0.130175,0.126559,-0.005761,-0.283428,0.310454,17.000000
2.800,-0.018500,-0.018755,0.130000,-0.021871,-0.002653,0.130170,0.126559,-0.005761,-0.283428,0.310454,18.367000
2.825,-0.018500,-0.018670,0.130000,-0.021866,-0.002651,0.130166,0.127031,-0.005734,-0.284814,0.311912,15.747000
2.850,-0.018500,-0.018585,0.130000,-0.021863,-0.002644,0.130162,0.127031,-0.005734,-0.284814,0.311912,16.833000
2.875,-0.018500,-0.018500,0.130000,-0.021864,-0.002633,0.130156,0.127218,-0.005680,-0.285483,0.312597,15.721000
2.900,-0.018500,-0.018415,0.130000,-0.021868,-0.002624,0.130149,0.127561,-0.005584,-0.286749,0.313892,16.559000
2.925,-0.018500,-0.018330,0.130000,-0.021872,-0.002620,0.130143,0.127561,-0.005584,-0.286749,0.313892,15.978000
2.950,-0.018500,-0.018245,0.130000,-0.021876,-0.002618,0.130137,0.127919,-0.005538,-0.287964,0.315147,16.776000
2.975,-0.018500,-0.018160,0.130000,-0.021879,-0.002617,0.130131,0.127919,-0.005538,-0.287964,0.315147,16.003000
3.000,-0.018500,-0.018075,0.130000,-0.021877,-0.002612,0.130127,0.128109,-0.005515,-0.288556,0.315764,16.587000
3.025,-0.018500,-0.017990,0.130000,-0.021869,-0.002600,0.130126,0.128300,-0.005485,-0.289117,0.316353,15.986000
3.050,-0.018500,-0.017905,0.130000,-0.021865,-0.002591,0.130123,0.128469,-0.005454,-0.289653,0.316912,16.956000
3.075,-0.018500,-0.017820,0.130000,-0.021867,-0.002588,0.130118,0.128623,-0.005428,-0.290181,0.317456,15.876000
3.100,-0.018500,-0.017735,0.130000,-0.021866,-0.002586,0.130114,0.128788,-0.005416,-0.290691,0.317989,16.761000
3.125,-0.018500,-0.017650,0.130000,-0.021861,-0.002585,0.130113,0.128966,-0.005421,-0.291173,0.318501,16.214000
3.150,-0.018500,-0.017565,0.130000,-0.021860,-0.002587,0.130109,0.129127,-0.005424,-0.291646,0.318999,17.007000
3.175,-0.018500,-0.017480,0.130000,-0.021863,-0.002586,0.130105,0.129409,-0.005364,-0.292596,0.319981,16.155000
3.200,-0.018500,-0.017395,0.130000,-0.021858,-0.002574,0.130102,0.129409,-0.005364,-0.292596,0.319981,16.766000
3.225,-0.018500,-0.017310,0.130000,-0.021849,-0.002561,0.130102,0.129562,-0.005334,-0.293043,0.320452,16.589000
3.250,-0.018500,-0.017225,0.130000,-0.021850,-0.002564,0.130098,0.129709,-0.005334,-0.293490,0.320919,16.847000
3.275,-0.018500,-0.017140,0.130000,-0.021858,-0.002576,0.130092,0.129848,-0.005349,-0.293947,0.321394,16.048000
3.300,-0.018500,-0.017055,0.130000,-0.021860,-0.002582,0.130088,0.129994,-0.005358,-0.294390,0.321858,16.409000
3.325,-0.018500,-0.016970,0.130000,-0.021856,-0.002584,0.130086,0.130147,-0.005368,-0.294802,0.322297,16.211000
3.350,-0.018500,-0.016885,0.130000,-0.021855,-0.002589,0.130083,0.130291,-0.005383,-0.295207,0.322725,17.277000
3.375,-0.018500,-0.016800,0.130000,-0.021856,-0.002594,0.130080,0.130432,-0.005393,-0.295624,0.323164,16.715000
3.400,-0.018500,-0.016715,0.130000,-0.021850,-0.002593,0.130079,0.130588,-0.005399,-0.296036,0.323604,17.217000
3.425,-0.018500,-0.016630,0.130000,-0.021840,-0.002593,0.130080,0.130907,-0.005460,-0.296800,0.324433,16.988000
3.450,-0.018500,-0.016545,0.130000,-0.021838,-0.002605,0.130078,0.131047,-0.005498,-0.297182,0.324840,17.793000
3.475,-0.018500,-0.016460,0.130000,-0.021842,-0.002619,0.130074,0.131188,-0.005516,-0.297550,0.325233,16.898000
3.500,-0.018500,-0.016375,0.130000,-0.021839,-0.002624,0.130072,0.131188,-0.005516,-0.297550,0.325233,17.330000
3.525,-0.018500,-0.016290,0.130000,-0.021831,-0.002621,0.130073,0.131326,-0.005522,-0.297897,0.325606,15.892000
3.550,-0.018500,-0.016205,0.130000,-0.021830,-0.002622,0.130070,0.131443,-0.005522,-0.298244,0.325971,18.516000
3.575,-0.018500,-0.016120,0.130000,-0.021831,-0.002625,0.130067,0.131555,-0.005522,-0.298596,0.326339,17.378000
3.600,-0.018500,-0.016035,0.130000,-0.021825,-0.002624,0.130067,0.131812,-0.005554,-0.299207,0.327002,16.821000
3.625,-0.018500,-0.015950,0.130000,-0.021817,-0.002626,0.130068,0.131812,-0.005554,-0.299207,0.327002,16.194000
3.650,-0.018500,-0.015865,0.130000,-0.021818,-0.002637,0.130066,0.131916,-0.005586,-0.299473,0.327288,16.385000
3.675,-0.018500,-0.015780,0.130000,-0.021823,-0.002649,0.130062,0.132006,-0.005609,-0.299747,0.327575,16.074000
3.700,-0.018500,-0.015695,0.130000,-0.021820,-0.002652,0.130061,0.132229,-0.005641,-0.300249,0.328125,16.258000
3.725,-0.018500,-0.015610,0.130000,-0.021808,-0.002649,0.130064,0.132344,-0.005668,-0.300474,0.328377,16.419000
3.750,-0.018500,-0.015525,0.130000,-0.021798,-0.002650,0.130066,0.132447,-0.005695,-0.300717,0.328642,16.712000
3.775,-0.018500,-0.015440,0.130000,-0.021795,-0.002656,0.130065,0.132551,-0.005714,-0.300979,0.328924,17.087000
3.800,-0.018500,-0.015355,0.130000,-0.021793,-0.002661,0.130064,0.132551,-0.005714,-0.300979,0.328924,17.019000
3.825,-0.018500,-0.015270,0.130000,-0.021788,-0.002661,0.130064,0.132651,-0.005722,-0.301238,0.329201,17.087000
3.850,-0.018500,-0.015185,0.130000,-0.021787,-0.002663,0.130062,0.132739,-0.005729,-0.301485,0.329462,17.474000
3.875,-0.018500,-0.015100,0.130000,-0.021789,-0.002668,0.130060,0.132896,-0.005731,-0.301972,0.329971,16.727000
3.900,-0.018500,-0.015015,0.130000,-0.021917,-0.002887,0.130016,0.132896,-0.005731,-0.301972,0.329971,16.539000
3.925,-0.018500,-0.014930,0.130000,-0.021679,-0.003200,0.130082,0.132802,-0.004507,-0.301996,0.329937,16.016000
3.950,-0.018500,-0.014845,0.130000,-0.021566,-0.003746,0.130080,0.132016,-0.002561,-0.302112,0.329706,16.385000
3.975,-0.018500,-0.014760,0.130000,-0.021341,-0.003847,0.130113,0.130485,0.000609,-0.302037,0.329018,16.118000
4.000,-0.018500,-0.014675,0.130000,-0.021331,-0.003832,0.130082,0.128757,0.003515,-0.302324,0.328619,16.735000
4.025,-0.018500,-0.014590,0.130000,-0.021299,-0.004074,0.130036,0.124763,0.010659,-0.302451,0.327347,17.080000
4.050,-0.018500,-0.014505,0.130000,-0.021272,-0.003908,0.130014,0.122996,0.013500,-0.302422,0.326756,16.882000
4.075,-0.018500,-0.014420,0.130000,-0.021332,-0.004516,0.129924,0.121267,0.016690,-0.301634,0.325526,16.659000
4.100,-0.018500,-0.014335,0.130000,-0.021270,-0.004464,0.129908,0.120066,0.018770,-0.300733,0.324359,17.125000
4.125,-0.018500,-0.014250,0.130000,-0.021171,-0.004703,0.129900,0.120066,0.018770,-0.300733,0.324359,16.772000
4.150,-0.018500,-0.014165,0.130000,-0.020864,-0.005048,0.129971,0.118926,0.021661,-0.299117,0.322620,17.137000
4.175,-0.018500,-0.014080,0.130000,-0.020522,-0.004882,0.130072,0.117849,0.025002,-0.297560,0.321022,16.901000
4.200,-0.018500,-0.013995,0.130000,-0.020156,-0.005305,0.130116,0.115639,0.031300,-0.294667,0.318089,17.009000
4.225,-0.018500,-0.013910,0.130000,-0.019774,-0.005587,0.130191,0.114400,0.033719,-0.293748,0.317036,17.138000
4.250,-0.018500,-0.013825,0.130000,-0.019600,-0.005829,0.130166,0.114400,0.033719,-0.293748,0.317036,17.177000
4.275,-0.018500,-0.013740,0.130000,-0.019419,-0.006106,0.130147,0.113239,0.035974,-0.292792,0.315981,17.034000
4.300,-0.018500,-0.013655,0.130000,-0.019231,-0.006494,0.130171,0.110597,0.041145,-0.291338,0.314328,16.278000
4.325,-0.018500,-0.013570,0.130000,-0.019159,-0.007357,0.130083,0.110597,0.041145,-0.291338,0.314328,16.440000
4.350,-0.018500,-0.013485,0.130000,-0.018984,-0.007361,0.130106,0.109452,0.044122,-0.290402,0.313464,16.161000
4.375,-0.018500,-0.013400,0.130000,-0.018724,-0.007748,0.130099,0.107804,0.050029,-0.289067,0.312545,16.837000
4.400,-0.018500,-0.013315,0.130000,-0.018550,-0.007722,0.130126,0.107533,0.051771,-0.288635,0.312336,16.421000
4.425,-0.018500,-0.013230,0.130000,-0.018381,-0.007938,0.130163,0.106974,0.054145,-0.287728,0.311709,16.699000
4.450,-0.018500,-0.013145,0.130000,-0.018177,-0.008379,0.130162,0.106529,0.055730,-0.287684,0.311796,16.727000
4.475,-0.018500,-0.013060,0.130000,-0.018061,-0.009099,0.130086,0.106529,0.055730,-0.287684,0.311796,16.127000
4.500,-0.018500,-0.012975,0.130000,-0.017984,-0.009108,0.130098,0.105488,0.060088,-0.287196,0.311801,17.082000
4.525,-0.018500,-0.012890,0.130000,-0.017913,-0.009218,0.130121,0.105488,0.060088,-0.287196,0.311801,15.777000
4.550,-0.018500,-0.012805,0.130000,-0.017847,-0.009754,0.130064,0.105374,0.063610,-0.287663,0.312889,16.800000
4.575,-0.018500,-0.012720,0.130000,-0.017749,-0.009581,0.130116,0.105554,0.064365,-0.288592,0.313958,16.278000
4.600,-0.018500,-0.012635,0.130000,-0.017766,-0.010002,0.130072,0.105977,0.065367,-0.289350,0.315004,16.988000
4.625,-0.018500,-0.012550,0.130000,-0.017726,-0.010225,0.130029,0.105977,0.065367,-0.289350,0.315004,16.028000
4.650,-0.018500,-0.012465,0.130000,-0.017720,-0.010790,0.129929,0.107507,0.066768,-0.291064,0.317386,16.689000
4.675,-0.018500,-0.012380,0.130000,-0.017684,-0.011269,0.129849,0.108062,0.068502,-0.291239,0.318104,15.754000
4.700,-0.018500,-0.012295,0.130000,-0.017608,-0.011151,0.129884,0.108062,0.068502,-0.291239,0.318104,16.390000
4.725,-0.018500,-0.012210,0.130000,-0.017598,-0.011082,0.129928,0.108487,0.070499,-0.291473,0.318898,17.154000
4.750,-0.018500,-0.012125,0.130000,-0.017605,-0.010921,0.129974,0.108927,0.073386,-0.292382,0.320527,18.952000
4.775,-0.018500,-0.012040,0.130000,-0.017627,-0.010796,0.130006,0.108927,0.073386,-0.292382,0.320527,17.755000
4.800,-0.018500,-0.011955,0.130000,-0.017697,-0.010949,0.129974,0.109305,0.074263,-0.293057,0.321473,17.431000
4.825,-0.018500,-0.011870,0.130000,-0.017759,-0.011231,0.129890,0.109809,0.074951,-0.293779,0.322462,17.348000
4.850,-0.018500,-0.011785,0.130000,-0.017720,-0.011155,0.129900,0.110445,0.076139,-0.294104,0.323252,16.635000
4.875,-0.018500,-0.011700,0.130000,-0.017703,-0.011161,0.129893,0.111091,0.077158,-0.294625,0.324188,16.903000
4.900,-0.018500,-0.011615,0.130000,-0.017705,-0.011120,0.129920,0.112303,0.079439,-0.295658,0.326092,16.906000
4.925,-0.018500,-0.011530,0.130000,-0.017698,-0.011065,0.129939,0.112994,0.080575,-0.296231,0.327128,16.672000
4.950,-0.018500,-0.011445,0.130000,-0.017723,-0.011030,0.129957,0.112994,0.080575,-0.296231,0.327128,17.319000
4.975,-0.018500,-0.011360,0.130000,-0.017773,-0.011114,0.129946,0.114778,0.081974,-0.297765,0.329481,16.698000
5.000,-0.018500,-0.011275,0.130000,-0.017749,-0.011090,0.129969,0.115933,0.082764,-0.298492,0.330739,17.048000
5.025,-0.018500,-0.011190,0.130000,-0.017703,-0.011027,0.130005,0.117087,0.083393,-0.299381,0.332104,17.243000
5.050,-0.018500,-0.011105,0.130000,-0.017723,-0.011064,0.130020,0.117087,0.083393,-0.299381,0.332104,17.960000
5.075,-0.018500,-0.011020,0.130000,-0.017749,-0.011095,0.130019,0.119406,0.084615,-0.301362,0.335017,16.280000
5.100,-0.018500,-0.010935,0.130000,-0.017733,-0.011050,0.130035,0.119406,0.084615,-0.301362,0.335017,16.577000
5.125,-0.018500,-0.010850,0.130000,-0.017729,-0.011057,0.130040,0.120487,0.085093,-0.302456,0.336508,16.894000
5.150,-0.018500,-0.010765,0.130000,-0.017765,-0.011050,0.130035,0.121652,0.085665,-0.303482,0.337993,16.456000
5.175,-0.018500,-0.010680,0.130000,-0.017772,-0.011018,0.130049,0.122764,0.086111,-0.304601,0.339511,17.084000
5.200,-0.018500,-0.010595,0.130000,-0.017814,-0.010979,0.130066,0.124059,0.086490,-0.305742,0.341100,17.211000
5.225,-0.018500,-0.010510,0.130000,-0.017880,-0.011000,0.130053,0.125288,0.086755,-0.307012,0.342753,17.163000
5.250,-0.018500,-0.010425,0.130000,-0.017857,-0.010945,0.130082,0.126694,0.087058,-0.308221,0.344428,16.066000
5.275,-0.018500,-0.010340,0.130000,-0.017831,-0.010948,0.130103,0.129632,0.087394,-0.310806,0.347912,16.103000
5.300,-0.018500,-0.010255,0.130000,-0.017873,-0.010900,0.130114,0.129632,0.087394,-0.310806,0.347912,16.530000
5.325,-0.018500,-0.010170,0.130000,-0.017848,-0.010961,0.130122,0.131181,0.087354,-0.312165,0.349695,16.205000
5.350,-0.018500,-0.010085,0.130000,-0.017894,-0.010920,0.130119,0.132672,0.087355,-0.313593,0.351530,16.557000
5.375,-0.018500,-0.010000,0.130000,-0.017893,-0.010906,0.130125,0.135827,0.087138,-0.316497,0.355264,15.998000
5.400,-0.018500,-0.009915,0.130000,-0.017913,-0.010873,0.130125,0.137509,0.086951,-0.317965,0.357171,16.482000
