t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
0.768,0.002933,-0.010089,0.130000,-0.003712,-0.019785,0.119505,0.056978,0.264133,-0.480493,0.551259,29.417000
0.793,0.002992,-0.010031,0.130000,-0.003714,-0.019784,0.119506,0.056981,0.264142,-0.480481,0.551252,31.590000
0.818,0.003111,-0.009915,0.130000,-0.003713,-0.019782,0.119506,0.056989,0.264141,-0.480472,0.551245,19.049000
0.844,0.003171,-0.009857,0.130000,-0.003710,-0.019783,0.119507,0.056999,0.264130,-0.480466,0.551236,18.609000
0.868,0.003230,-0.009799,0.130000,-0.003705,-0.019784,0.119507,0.057006,0.264115,-0.480459,0.551224,21.302000
0.893,0.003290,-0.009741,0.130000,-0.003702,-0.019785,0.119506,0.057005,0.264105,-0.480448,0.551209,22.277000
0.918,0.003349,-0.009684,0.130000,-0.003702,-0.019786,0.119506,0.056999,0.264107,-0.480433,0.551196,23.901000
0.944,0.003408,-0.009626,0.130000,-0.003704,-0.019785,0.119506,0.056995,0.264117,-0.480417,0.551186,20.822000
0.968,0.003468,-0.009569,0.130000,-0.003706,-0.019783,0.119507,0.056997,0.264123,-0.480402,0.551176,21.185000
0.993,0.003527,-0.009511,0.130000,-0.003705,-0.019782,0.119507,0.057005,0.264117,-0.480387,0.551162,22.160000
1.018,0.003587,-0.009454,0.130000,-0.003702,-0.019783,0.119507,0.057012,0.264099,-0.480373,0.551142,25.636000
1.043,0.003646,-0.009396,0.130000,-0.003698,-0.019784,0.119507,0.057014,0.264079,-0.480356,0.551117,26.270000
1.068,0.003705,-0.009339,0.130000,-0.003696,-0.019785,0.119507,0.057010,0.264063,-0.480333,0.551089,27.286000
1.094,0.003764,-0.009282,0.130000,-0.003696,-0.019786,0.119507,0.057002,0.264059,-0.480304,0.551061,24.134000
1.118,0.003824,-0.009225,0.130000,-0.003698,-0.019785,0.119507,0.056997,0.264064,-0.480273,0.551036,25.847000
1.144,0.003883,-0.009168,0.130000,-0.003701,-0.019784,0.119508,0.056996,0.264070,-0.480245,0.551014,21.458000
1.168,0.003942,-0.009111,0.130000,-0.003701,-0.019782,0.119508,0.057000,0.264070,-0.480222,0.550995,21.055000
1.193,0.004001,-0.009055,0.130000,-0.003700,-0.019782,0.119509,0.057005,0.264064,-0.480205,0.550977,21.182000
1.218,0.004060,-0.008998,0.130000,-0.003697,-0.019782,0.119509,0.057009,0.264054,-0.480192,0.550961,20.910000
1.244,0.004119,-0.008942,0.130000,-0.003695,-0.019783,0.119509,0.057010,0.264043,-0.480180,0.550946,20.143000
1.268,0.004179,-0.008885,0.130000,-0.003693,-0.019783,0.119509,0.057011,0.264035,-0.480170,0.550934,21.548000
1.293,0.004238,-0.008829,0.130000,-0.003693,-0.019784,0.119509,0.057012,0.264031,-0.480168,0.550930,21.166000
1.318,0.004297,-0.008773,0.130000,-0.003692,-0.019784,0.119509,0.057014,0.264031,-0.480175,0.550936,19.818000
1.344,0.004356,-0.008717,0.130000,-0.003691,-0.019784,0.119508,0.057017,0.264029,-0.480189,0.550948,20.064000
1.368,0.004415,-0.008661,0.130000,-0.003690,-0.019785,0.119508,0.057019,0.264025,-0.480203,0.550959,20.240000
1.394,0.004474,-0.008605,0.130000,-0.003689,-0.019786,0.119508,0.057019,0.264022,-0.480214,0.550967,19.836000
1.418,0.004533,-0.008549,0.130000,-0.003689,-0.019786,0.119508,0.057017,0.264024,-0.480221,0.550974,19.528000
1.443,0.004592,-0.008493,0.130000,-0.003690,-0.019786,0.119507,0.057015,0.264033,-0.480227,0.550982,19.287000
1.468,0.004650,-0.008438,0.130000,-0.003691,-0.019786,0.119508,0.057015,0.264047,-0.480232,0.550994,18.716000
1.493,0.004709,-0.008382,0.130000,-0.003692,-0.019785,0.119508,0.057017,0.264064,-0.480241,0.551010,18.669000
1.519,0.004768,-0.008327,0.130000,-0.003693,-0.019783,0.119508,0.057020,0.264083,-0.480250,0.551027,18.911000
1.543,0.004827,-0.008272,0.130000,-0.003693,-0.019782,0.119509,0.057021,0.264105,-0.480257,0.551044,18.677000
1.568,0.004886,-0.008217,0.130000,-0.003694,-0.019780,0.119510,0.057020,0.264132,-0.480260,0.551060,18.809000
1.593,0.004944,-0.008162,0.130000,-0.003696,-0.019778,0.119510,0.057020,0.264165,-0.480264,0.551079,20.479000
1.618,0.005003,-0.008107,0.130000,-0.003698,-0.019775,0.119511,0.057022,0.264200,-0.480274,0.551104,20.502000
1.643,0.005062,-0.008052,0.130000,-0.003700,-0.019772,0.119512,0.057029,0.264230,-0.480293,0.551136,19.197000
1.668,0.005120,-0.007998,0.130000,-0.003699,-0.019771,0.119513,0.057039,0.264252,-0.480320,0.551171,18.908000
1.693,0.005179,-0.007943,0.130000,-0.003697,-0.019770,0.119513,0.057047,0.264266,-0.480353,0.551208,19.015000
1.718,0.005238,-0.007889,0.130000,-0.003695,-0.019770,0.119513,0.057049,0.264282,-0.480388,0.551246,19.197000
1.743,0.005296,-0.007835,0.130000,-0.003695,-0.019769,0.119513,0.057044,0.264312,-0.480423,0.551290,19.324000
1.768,0.005355,-0.007780,0.130000,-0.003700,-0.019768,0.119514,0.057036,0.264354,-0.480459,0.551341,19.600000
1.793,0.005413,-0.007726,0.130000,-0.003706,-0.019765,0.119514,0.057031,0.264396,-0.480500,0.551397,20.960000
1.819,0.005471,-0.007673,0.130000,-0.003711,-0.019762,0.119515,0.057034,0.264425,-0.480549,0.551453,19.216000
1.843,0.005530,-0.007619,0.130000,-0.003712,-0.019761,0.119515,0.057040,0.264435,-0.480600,0.551503,20.013000
1.868,0.005588,-0.007565,0.130000,-0.003711,-0.019762,0.119515,0.057041,0.264426,-0.480643,0.551537,19.648000
1.893,0.005647,-0.007512,0.130000,-0.003710,-0.019764,0.119514,0.057034,0.264407,-0.480672,0.551552,19.068000
1.918,0.005705,-0.007459,0.130000,-0.003712,-0.019766,0.119512,0.057019,0.264383,-0.480689,0.551554,19.379000
1.943,0.005763,-0.007405,0.130000,-0.003716,-0.019768,0.119511,0.057003,0.264355,-0.480697,0.551545,19.432000
1.968,0.005821,-0.007352,0.130000,-0.003720,-0.019771,0.119510,0.056992,0.264312,-0.480701,0.551527,19.457000
1.993,0.005880,-0.007300,0.130000,-0.003722,-0.019774,0.119508,0.056986,0.264251,-0.480704,0.551500,19.779000
2.018,0.005938,-0.007247,0.130000,-0.003720,-0.019780,0.119506,0.056981,0.264175,-0.480697,0.551457,20.069000
2.043,0.005996,-0.007194,0.130000,-0.003717,-0.019786,0.119504,0.056969,0.264096,-0.480677,0.551401,20.088000
2.068,0.006054,-0.007142,0.130000,-0.003716,-0.019792,0.119502,0.056952,0.264023,-0.480646,0.551337,20.686000
2.093,0.006112,-0.007090,0.130000,-0.003718,-0.019797,0.119500,0.056936,0.263959,-0.480605,0.551269,19.210000
2.118,0.006170,-0.007037,0.130000,-0.003720,-0.019801,0.119498,0.056926,0.263898,-0.480563,0.551202,19.781000
2.143,0.006228,-0.006985,0.130000,-0.003719,-0.019805,0.119497,0.056923,0.263835,-0.480528,0.551141,19.327000
2.168,0.006286,-0.006934,0.130000,-0.003716,-0.019809,0.119495,0.056922,0.263770,-0.480495,0.551081,20.063000
2.193,0.006344,-0.006882,0.130000,-0.003712,-0.019814,0.119494,0.056918,0.263709,-0.480456,0.551018,19.085000
2.218,0.006402,-0.006830,0.130000,-0.003709,-0.019818,0.119492,0.056909,0.263660,-0.480404,0.550948,20.146000
2.243,0.006459,-0.006779,0.130000,-0.003709,-0.019821,0.119491,0.056894,0.263625,-0.480342,0.550875,19.158000
2.268,0.006517,-0.006728,0.130000,-0.003712,-0.019821,0.119491,0.056881,0.263602,-0.480281,0.550809,19.773000
2.294,0.006575,-0.006677,0.130000,-0.003715,-0.019821,0.119491,0.056873,0.263582,-0.480226,0.550752,18.894000
2.318,0.006633,-0.006626,0.130000,-0.003717,-0.019821,0.119492,0.056871,0.263561,-0.480178,0.550699,19.107000
2.344,0.006690,-0.006575,0.130000,-0.003716,-0.019821,0.119492,0.056871,0.263537,-0.480136,0.550651,18.427000
2.368,0.006748,-0.006524,0.130000,-0.003714,-0.019822,0.119492,0.056871,0.263516,-0.480098,0.550608,19.740000
2.393,0.006805,-0.006474,0.130000,-0.003712,-0.019823,0.119492,0.056872,0.263499,-0.480062,0.550569,18.588000
2.418,0.006863,-0.006424,0.130000,-0.003710,-0.019824,0.119492,0.056875,0.263484,-0.480028,0.550532,19.504000
2.443,0.006920,-0.006374,0.130000,-0.003708,-0.019824,0.119492,0.056878,0.263470,-0.480003,0.550503,18.972000
2.468,0.006978,-0.006324,0.130000,-0.003706,-0.019825,0.119492,0.056883,0.263454,-0.479988,0.550483,19.569000
2.493,0.007035,-0.006274,0.130000,-0.003703,-0.019826,0.119492,0.056888,0.263436,-0.479978,0.550466,18.957000
2.518,0.007092,-0.006224,0.130000,-0.003700,-0.019827,0.119491,0.056890,0.263414,-0.479970,0.550449,19.415000
2.543,0.007150,-0.006175,0.130000,-0.003697,-0.019829,0.119491,0.056889,0.263394,-0.479961,0.550432,19.543000
2.568,0.007207,-0.006126,0.130000,-0.003696,-0.019830,0.119490,0.056886,0.263381,-0.479948,0.550414,20.955000
2.593,0.007264,-0.006076,0.130000,-0.003697,-0.019831,0.119490,0.056881,0.263377,-0.479931,0.550396,19.723000
2.618,0.007321,-0.006028,0.130000,-0.003698,-0.019831,0.119490,0.056876,0.263380,-0.479916,0.550385,19.786000
2.643,0.007379,-0.005979,0.130000,-0.003700,-0.019830,0.119490,0.056873,0.263387,-0.479909,0.550382,19.747000
2.668,0.007436,-0.005930,0.130000,-0.003702,-0.019829,0.119491,0.056871,0.263397,-0.479907,0.550385,20.103000
2.693,0.007493,-0.005882,0.130000,-0.003703,-0.019828,0.119491,0.056871,0.263408,-0.479907,0.550390,19.675000
2.718,0.007550,-0.005834,0.130000,-0.003704,-0.019827,0.119491,0.056870,0.263418,-0.479910,0.550397,19.311000
2.744,0.007607,-0.005786,0.130000,-0.003705,-0.019826,0.119492,0.056867,0.263429,-0.479915,0.550406,19.491000
2.768,0.007663,-0.005738,0.130000,-0.003707,-0.019825,0.119492,0.056864,0.263442,-0.479921,0.550418,19.004000
2.793,0.007720,-0.005690,0.130000,-0.003709,-0.019824,0.119492,0.056862,0.263457,-0.479927,0.550430,19.537000
2.818,0.007777,-0.005643,0.130000,-0.003710,-0.019823,0.119493,0.056862,0.263469,-0.479935,0.550443,19.902000
2.843,0.007834,-0.005595,0.130000,-0.003711,-0.019822,0.119493,0.056863,0.263473,-0.479948,0.550456,20.862000
2.868,0.007890,-0.005548,0.130000,-0.003711,-0.019822,0.119493,0.056864,0.263468,-0.479964,0.550467,20.795000
2.893,0.007947,-0.005501,0.130000,-0.003711,-0.019823,0.119492,0.056863,0.263456,-0.479981,0.550476,19.112000
2.918,0.008004,-0.005454,0.130000,-0.003711,-0.019825,0.119492,0.056858,0.263442,-0.479995,0.550481,20.691000
2.943,0.008060,-0.005408,0.130000,-0.003712,-0.019826,0.119491,0.056850,0.263431,-0.480005,0.550484,19.124000
2.968,0.008117,-0.005362,0.130000,-0.003714,-0.019827,0.119490,0.056842,0.263427,-0.480008,0.550483,19.983000
2.994,0.008173,-0.005315,0.130000,-0.003717,-0.019827,0.119490,0.056836,0.263427,-0.480006,0.550481,20.077000
3.018,0.008230,-0.005269,0.130000,-0.003719,-0.019827,0.119490,0.056832,0.263428,-0.480004,0.550480,19.325000
3.043,0.008286,-0.005224,0.130000,-0.003721,-0.019827,0.119490,0.056831,0.263425,-0.480001,0.550476,21.374000
3.068,0.008342,-0.005178,0.130000,-0.003721,-0.019827,0.119490,0.056831,0.263418,-0.479996,0.550468,21.165000
3.093,0.008398,-0.005133,0.130000,-0.003721,-0.019827,0.119490,0.056832,0.263411,-0.479987,0.550457,20.995000
3.118,0.008455,-0.005087,0.130000,-0.003720,-0.019828,0.119490,0.056833,0.263404,-0.479972,0.550441,20.323000
3.144,0.008511,-0.005042,0.130000,-0.003718,-0.019828,0.119490,0.056835,0.263398,-0.479952,0.550420,20.767000
3.168,0.008567,-0.004998,0.130000,-0.003717,-0.019828,0.119490,0.056837,0.263390,-0.479929,0.550397,20.064000
3.194,0.008623,-0.004953,0.130000,-0.003716,-0.019828,0.119490,0.056839,0.263378,-0.479906,0.550372,21.260000
3.218,0.008679,-0.004909,0.130000,-0.003714,-0.019829,0.119490,0.056839,0.263360,-0.479879,0.550339,20.711000
3.244,0.008735,-0.004864,0.130000,-0.003713,-0.019829,0.119490,0.056837,0.263337,-0.479845,0.550298,21.512000
3.268,0.008791,-0.004820,0.130000,-0.003712,-0.019830,0.119490,0.056834,0.263310,-0.479803,0.550248,20.081000
3.293,0.008846,-0.004777,0.130000,-0.003711,-0.019831,0.119490,0.056829,0.263285,-0.479752,0.550191,20.275000
3.318,0.008902,-0.004733,0.130000,-0.003711,-0.019832,0.119490,0.056822,0.263264,-0.479694,0.550130,20.683000
3.343,0.008958,-0.004690,0.130000,-0.003712,-0.019832,0.119490,0.056812,0.263250,-0.479627,0.550064,20.843000
3.368,0.009013,-0.004646,0.130000,-0.003714,-0.019831,0.119490,0.056801,0.263241,-0.479554,0.549995,20.875000
3.394,0.009069,-0.004603,0.130000,-0.003717,-0.019829,0.119491,0.056791,0.263236,-0.479475,0.549923,20.344000
3.418,0.009125,-0.004561,0.130000,-0.003720,-0.019827,0.119492,0.056786,0.263232,-0.479396,0.549851,20.272000
3.443,0.009180,-0.004518,0.130000,-0.003721,-0.019824,0.119494,0.056787,0.263226,-0.479318,0.549780,19.800000
3.468,0.009235,-0.004476,0.130000,-0.003720,-0.019823,0.119495,0.056792,0.263214,-0.479244,0.549711,19.754000
3.493,0.009291,-0.004434,0.130000,-0.003717,-0.019822,0.119496,0.056799,0.263196,-0.479179,0.549646,19.417000
3.518,0.009346,-0.004392,0.130000,-0.003712,-0.019822,0.119496,0.056807,0.263174,-0.479126,0.549590,19.583000
3.544,0.009401,-0.004350,0.130000,-0.003707,-0.019822,0.119497,0.056813,0.263152,-0.479083,0.549542,19.808000
3.568,0.009456,-0.004309,0.130000,-0.003703,-0.019823,0.119497,0.056814,0.263132,-0.479047,0.549501,19.583000
3.593,0.009512,-0.004267,0.130000,-0.003701,-0.019824,0.119497,0.056811,0.263115,-0.479015,0.549465,19.603000
3.618,0.009567,-0.004226,0.130000,-0.003701,-0.019824,0.119497,0.056808,0.263105,-0.478987,0.549436,19.506000
3.643,0.009622,-0.004185,0.130000,-0.003702,-0.019824,0.119497,0.056806,0.263100,-0.478963,0.549413,19.826000
3.668,0.009677,-0.004145,0.130000,-0.003702,-0.019824,0.119497,0.056804,0.263097,-0.478943,0.549394,19.553000
3.693,0.009731,-0.004104,0.130000,-0.003702,-0.019823,0.119497,0.056801,0.263095,-0.478928,0.549379,19.700000
3.718,0.009786,-0.004064,0.130000,-0.003703,-0.019823,0.119497,0.056797,0.263093,-0.478922,0.549372,19.618000
3.744,0.009841,-0.004024,0.130000,-0.003705,-0.019823,0.119497,0.056792,0.263092,-0.478922,0.549372,19.800000
3.768,0.009896,-0.003985,0.130000,-0.003706,-0.019823,0.119497,0.056787,0.263090,-0.478923,0.549371,19.549000
3.793,0.009950,-0.003945,0.130000,-0.003708,-0.019823,0.119497,0.056783,0.263088,-0.478925,0.549371,19.687000
3.818,0.010005,-0.003906,0.130000,-0.003709,-0.019823,0.119497,0.056781,0.263087,-0.478930,0.549374,20.682000
3.844,0.010059,-0.003867,0.130000,-0.003710,-0.019823,0.119497,0.056782,0.263083,-0.478938,0.549380,22.203000
3.868,0.010114,-0.003828,0.130000,-0.003710,-0.019824,0.119497,0.056787,0.263076,-0.478951,0.549389,20.954000
3.894,0.010168,-0.003789,0.130000,-0.003707,-0.019825,0.119496,0.056792,0.263069,-0.478968,0.549401,21.577000
3.918,0.010223,-0.003751,0.130000,-0.003705,-0.019826,0.119496,0.056795,0.263062,-0.478987,0.549414,19.993000
3.943,0.010277,-0.003713,0.130000,-0.003704,-0.019828,0.119495,0.056796,0.263056,-0.479003,0.549425,19.720000
3.968,0.010331,-0.003675,0.130000,-0.003703,-0.019829,0.119495,0.056794,0.263055,-0.479011,0.549432,20.994000
3.993,0.010385,-0.003637,0.130000,-0.003704,-0.019829,0.119495,0.056789,0.263062,-0.479012,0.549435,20.062000
4.018,0.010439,-0.003600,0.130000,-0.003706,-0.019828,0.119495,0.056783,0.263073,-0.479009,0.549437,20.449000
4.044,0.010493,-0.003563,0.130000,-0.003709,-0.019827,0.119495,0.056780,0.263082,-0.479003,0.549436,20.150000
4.068,0.010547,-0.003526,0.130000,-0.003711,-0.019826,0.119495,0.056780,0.263086,-0.478997,0.549433,19.666000
4.093,0.010601,-0.003489,0.130000,-0.003711,-0.019825,0.119496,0.056780,0.263083,-0.478993,0.549428,19.387000
4.118,0.010655,-0.003453,0.130000,-0.003711,-0.019825,0.119496,0.056779,0.263075,-0.478988,0.549420,20.582000
4.143,0.010708,-0.003417,0.130000,-0.003711,-0.019826,0.119495,0.056776,0.263062,-0.478979,0.549406,19.598000
4.168,0.010762,-0.003381,0.130000,-0.003711,-0.019827,0.119495,0.056772,0.263046,-0.478968,0.549388,20.766000
4.193,0.010816,-0.003345,0.130000,-0.003711,-0.019828,0.119495,0.056768,0.263031,-0.478957,0.549371,19.260000
4.218,0.010869,-0.003309,0.130000,-0.003712,-0.019828,0.119494,0.056765,0.263017,-0.478949,0.549356,20.827000
4.244,0.010923,-0.003274,0.130000,-0.003712,-0.019829,0.119494,0.056763,0.263006,-0.478942,0.549345,21.340000
4.268,0.010976,-0.003239,0.130000,-0.003712,-0.019830,0.119494,0.056764,0.262999,-0.478936,0.549336,19.987000
4.294,0.011029,-0.003204,0.130000,-0.003711,-0.019831,0.119494,0.056767,0.262994,-0.478931,0.549330,20.377000
4.318,0.011083,-0.003170,0.130000,-0.003710,-0.019831,0.119494,0.056771,0.262990,-0.478923,0.549321,21.744000
4.344,0.011136,-0.003135,0.130000,-0.003708,-0.019831,0.119494,0.056774,0.262983,-0.478912,0.549308,19.688000
4.368,0.011189,-0.003101,0.130000,-0.003706,-0.019832,0.119494,0.056775,0.262972,-0.478900,0.549293,21.676000
4.393,0.011242,-0.003068,0.130000,-0.003705,-0.019832,0.119494,0.056774,0.262958,-0.478886,0.549274,21.012000
4.418,0.011295,-0.003034,0.130000,-0.003704,-0.019833,0.119493,0.056771,0.262946,-0.478865,0.549250,19.787000
4.443,0.011348,-0.003001,0.130000,-0.003704,-0.019833,0.119493,0.056768,0.262937,-0.478837,0.549220,21.174000
4.468,0.011401,-0.002968,0.130000,-0.003705,-0.019833,0.119493,0.056763,0.262932,-0.478803,0.549188,20.495000
4.493,0.011454,-0.002935,0.130000,-0.003706,-0.019832,0.119494,0.056760,0.262926,-0.478765,0.549152,21.614000
4.518,0.011506,-0.002902,0.130000,-0.003707,-0.019832,0.119494,0.056760,0.262915,-0.478726,0.549112,20.292000
4.543,0.011559,-0.002870,0.130000,-0.003706,-0.019832,0.119495,0.056762,0.262895,-0.478684,0.549067,20.678000
4.568,0.011611,-0.002838,0.130000,-0.003703,-0.019832,0.119495,0.056763,0.262870,-0.478644,0.549020,21.456000
4.594,0.011664,-0.002806,0.130000,-0.003701,-0.019833,0.119494,0.056761,0.262847,-0.478605,0.548975,20.312000
4.618,0.011716,-0.002775,0.130000,-0.003700,-0.019834,0.119494,0.056753,0.262837,-0.478563,0.548933,20.527000
4.643,0.011769,-0.002743,0.130000,-0.003702,-0.019833,0.119495,0.056743,0.262842,-0.478521,0.548897,20.613000
4.668,0.011821,-0.002712,0.130000,-0.003706,-0.019831,0.119495,0.056736,0.262854,-0.478483,0.548869,21.309000
4.693,0.011873,-0.002682,0.130000,-0.003709,-0.019829,0.119496,0.056736,0.262865,-0.478452,0.548847,20.799000
4.718,0.011925,-0.002651,0.130000,-0.003710,-0.019827,0.119497,0.056743,0.262865,-0.478427,0.548826,21.719000
4.744,0.011977,-0.002621,0.130000,-0.003707,-0.019826,0.119498,0.056752,0.262852,-0.478408,0.548804,20.746000
4.768,0.012029,-0.002591,0.130000,-0.003702,-0.019827,0.119498,0.056756,0.262831,-0.478391,0.548780,20.449000
4.793,0.012081,-0.002561,0.130000,-0.003699,-0.019829,0.119498,0.056751,0.262814,-0.478372,0.548755,21.636000
4.818,0.012133,-0.002532,0.130000,-0.003700,-0.019830,0.119497,0.056741,0.262808,-0.478349,0.548731,20.775000
4.843,0.012185,-0.002503,0.130000,-0.003703,-0.019829,0.119497,0.056732,0.262810,-0.478323,0.548708,23.050000
4.868,0.012236,-0.002474,0.130000,-0.003706,-0.019828,0.119498,0.056730,0.262811,-0.478298,0.548686,22.037000
4.893,0.012288,-0.002445,0.130000,-0.003707,-0.019827,0.119498,0.056733,0.262807,-0.478276,0.548666,20.749000
4.918,0.012339,-0.002417,0.130000,-0.003706,-0.019827,0.119498,0.056738,0.262796,-0.478261,0.548648,20.803000
4.944,0.012391,-0.002388,0.130000,-0.003703,-0.019827,0.119498,0.056741,0.262782,-0.478251,0.548633,22.207000
4.968,0.012442,-0.002360,0.130000,-0.003701,-0.019828,0.119498,0.056742,0.262771,-0.478241,0.548619,21.062000
4.993,0.012493,-0.002333,0.130000,-0.003700,-0.019829,0.119498,0.056740,0.262768,-0.478231,0.548609,22.539000
5.018,0.012544,-0.002306,0.130000,-0.003700,-0.019829,0.119498,0.056739,0.262777,-0.478227,0.548609,21.428000
5.044,0.012596,-0.002278,0.130000,-0.003701,-0.019828,0.119498,0.056741,0.262794,-0.478233,0.548623,21.626000
5.068,0.012647,-0.002252,0.130000,-0.003701,-0.019827,0.119499,0.056745,0.262816,-0.478249,0.548648,21.202000
5.093,0.012698,-0.002225,0.130000,-0.003702,-0.019826,0.119499,0.056748,0.262840,-0.478273,0.548680,21.834000
5.118,0.012748,-0.002199,0.130000,-0.003702,-0.019824,0.119500,0.056748,0.262867,-0.478304,0.548721,22.973000
5.143,0.012799,-0.002173,0.130000,-0.003704,-0.019823,0.119500,0.056745,0.262898,-0.478343,0.548769,22.344000
5.169,0.012850,-0.002147,0.130000,-0.003707,-0.019821,0.119500,0.056740,0.262935,-0.478385,0.548823,22.607000
5.193,0.012901,-0.002122,0.130000,-0.003712,-0.019819,0.119501,0.056736,0.262975,-0.478429,0.548880,22.062000
5.218,0.012951,-0.002096,0.130000,-0.003716,-0.019816,0.119501,0.056733,0.263016,-0.478479,0.548942,22.420000
5.244,0.013002,-0.002071,0.130000,-0.003721,-0.019814,0.119502,0.056733,0.263049,-0.478532,0.549005,22.793000
5.268,0.013052,-0.002047,0.130000,-0.003723,-0.019813,0.119502,0.056736,0.263069,-0.478584,0.549060,22.374000
5.293,0.013102,-0.002022,0.130000,-0.003724,-0.019813,0.119502,0.056740,0.263072,-0.478632,0.549104,22.107000
5.318,0.013153,-0.001998,0.130000,-0.003723,-0.019814,0.119501,0.056745,0.263061,-0.478677,0.549138,22.773000
5.343,0.013203,-0.001975,0.130000,-0.003720,-0.019817,0.119500,0.056751,0.263040,-0.478716,0.549163,22.694000
5.368,0.013253,-0.001951,0.130000,-0.003717,-0.019820,0.119499,0.056756,0.263014,-0.478744,0.549175,22.677000
5.394,0.013303,-0.001928,0.130000,-0.003713,-0.019823,0.119497,0.056760,0.262987,-0.478759,0.549176,22.191000
5.418,0.013353,-0.001905,0.130000,-0.003710,-0.019826,0.119496,0.056760,0.262964,-0.478761,0.549166,23.157000
5.443,0.013402,-0.001882,0.130000,-0.003709,-0.019828,0.119496,0.056756,0.262947,-0.478749,0.549147,23.113000
5.468,0.013452,-0.001860,0.130000,-0.003709,-0.019829,0.119495,0.056750,0.262936,-0.478726,0.549122,22.649000
5.494,0.013502,-0.001837,0.130000,-0.003711,-0.019829,0.119495,0.056746,0.262929,-0.478699,0.549094,22.873000
