t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.018,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.043,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.068,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.093,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.001500,0.250000,0.001500
0.118,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.002250,0.375000,0.002250
0.143,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.003000,0.500000,0.003000
0.168,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625000,0.003750,0.625000,0.003750
0.193,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.004500,0.750000,0.004500
0.218,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875000,0.005250,0.875000,0.005250
0.243,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.006000,1.000000,0.006000
0.268,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.125000,0.006750,1.125000,0.006750
0.293,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.007500,1.250000,0.007500
0.318,-0.120079,-0.090879,-0.237016,-0.040087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.375000,0.008250,1.375000,0.008250
