t,x,y,z,qw,qx,qy,qz,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz,s2_x,s2_y,s2_z,s2_qw,s2_qx,s2_qy,s2_qz,s3_x,s3_y,s3_z,s3_qw,s3_qx,s3_qy,s3_qz
0.265,-0.01086,-0.01530,0.13047,-0.42595,-0.15614,-0.23707,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.290,-0.01086,-0.01531,0.13046,-0.42595,-0.15615,-0.23706,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.315,-0.01086,-0.01530,0.13046,-0.42596,-0.15615,-0.23705,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.340,-0.01086,-0.01530,0.13046,-0.42597,-0.15617,-0.23702,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.365,-0.01086,-0.01530,0.13046,-0.42598,-0.15617,-0.23701,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.390,-0.01086,-0.01530,0.13046,-0.42598,-0.15618,-0.23700,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.415,-0.01086,-0.01530,0.13046,-0.42598,-0.15618,-0.23699,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.440,-0.01086,-0.01530,0.13046,-0.42598,-0.15618,-0.23699,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.465,-0.01086,-0.01530,0.13046,-0.42598,-0.15618,-0.23700,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.490,-0.01086,-0.01530,0.13046,-0.42598,-0.15619,-0.23699,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.515,-0.01086,-0.01530,0.13046,-0.42598,-0.15619,-0.23699,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.540,-0.01086,-0.01530,0.13046,-0.42599,-0.15618,-0.23699,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.565,-0.01086,-0.01530,0.13045,-0.42599,-0.15619,-0.23697,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.590,-0.01086,-0.01530,0.13045,-0.42598,-0.15619,-0.23698,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.615,-0.01087,-0.01529,0.13045,-0.42598,-0.15620,-0.23698,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.640,-0.01087,-0.01529,0.13045,-0.42598,-0.15621,-0.23697,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.665,-0.01087,-0.01529,0.13045,-0.42599,-0.15621,-0.23697,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.690,-0.01087,-0.01529,0.13045,-0.42598,-0.15621,-0.23696,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.715,-0.01087,-0.01529,0.13044,-0.42599,-0.15622,-0.23695,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.740,-0.01087,-0.01529,0.13045,-0.42598,-0.15622,-0.23696,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.765,-0.01087,-0.01529,0.13045,-0.42598,-0.15622,-0.23696,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.790,-0.01087,-0.01528,0.13045,-0.42597,-0.15624,-0.23697,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.815,-0.01088,-0.01529,0.13045,-0.42597,-0.15623,-0.23697,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.840,-0.01088,-0.01529,0.13045,-0.42597,-0.15623,-0.23697,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.865,-0.01087,-0.01530,0.13045,-0.42597,-0.15621,-0.23699,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.890,-0.01088,-0.01529,0.13045,-0.42596,-0.15622,-0.23699,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.915,-0.01088,-0.01530,0.13045,-0.42596,-0.15620,-0.23701,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.940,-0.01088,-0.01530,0.13045,-0.42594,-0.15621,-0.23701,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.965,-0.01088,-0.01530,0.13045,-0.42595,-0.15620,-0.23702,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.990,-0.01088,-0.01530,0.13045,-0.42595,-0.15621,-0.23702,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.015,-0.01088,-0.01530,0.13045,-0.42595,-0.15620,-0.23702,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.040,-0.01088,-0.01530,0.13045,-0.42594,-0.15621,-0.23702,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.065,-0.01088,-0.01530,0.13046,-0.42594,-0.15620,-0.23703,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.090,-0.01088,-0.01530,0.13046,-0.42592,-0.15621,-0.23704,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.115,-0.01088,-0.01529,0.13046,-0.42593,-0.15621,-0.23704,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.140,-0.01088,-0.01530,0.13046,-0.42592,-0.15620,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.165,-0.01087,-0.01530,0.13046,-0.42592,-0.15620,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.190,-0.01087,-0.01529,0.13046,-0.42592,-0.15620,-0.23705,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.215,-0.01087,-0.01529,0.13046,-0.42592,-0.15619,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.240,-0.01087,-0.01529,0.13046,-0.42592,-0.15620,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.265,-0.01087,-0.01530,0.13046,-0.42592,-0.15619,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.290,-0.01087,-0.01530,0.13046,-0.42593,-0.15619,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.315,-0.01087,-0.01529,0.13047,-0.42592,-0.15618,-0.23707,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.340,-0.01087,-0.01530,0.13046,-0.42593,-0.15618,-0.23705,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.365,-0.01087,-0.01530,0.13047,-0.42594,-0.15617,-0.23706,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.390,-0.01087,-0.01530,0.13047,-0.42595,-0.15617,-0.23704,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.415,-0.01087,-0.01529,0.13047,-0.42595,-0.15618,-0.23704,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.440,-0.01087,-0.01530,0.13046,-0.42595,-0.15617,-0.23704,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.465,-0.01087,-0.01529,0.13046,-0.42596,-0.15618,-0.23703,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.490,-0.01087,-0.01530,0.13046,-0.42596,-0.15618,-0.23703,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.515,-0.01087,-0.01529,0.13046,-0.42596,-0.15618,-0.23702,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.540,-0.01087,-0.01530,0.13046,-0.42596,-0.15617,-0.23703,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.565,-0.01086,-0.01529,0.13046,-0.42597,-0.15620,-0.23700,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.590,-0.01086,-0.01530,0.13046,-0.42597,-0.15618,-0.23701,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.615,-0.01086,-0.01529,0.13046,-0.42597,-0.15620,-0.23700,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.640,-0.01086,-0.01529,0.13046,-0.42598,-0.15619,-0.23699,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.665,-0.01086,-0.01529,0.13045,-0.42597,-0.15622,-0.23697,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.690,-0.01086,-0.01529,0.13046,-0.42599,-0.15620,-0.23697,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.715,-0.01086,-0.01529,0.13045,-0.42598,-0.15622,-0.23695,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.740,-0.01086,-0.01529,0.13045,-0.42600,-0.15621,-0.23695,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.765,-0.01086,-0.01529,0.13045,-0.42601,-0.15623,-0.23692,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.790,-0.01087,-0.01528,0.13045,-0.42601,-0.15622,-0.23693,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.815,-0.01087,-0.01529,0.13045,-0.42601,-0.15622,-0.23693,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.840,-0.01087,-0.01528,0.13045,-0.42601,-0.15622,-0.23693,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.865,-0.01087,-0.01529,0.13045,-0.42601,-0.15622,-0.23692,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.890,-0.01087,-0.01528,0.13045,-0.42600,-0.15623,-0.23693,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.915,-0.01087,-0.01529,0.13045,-0.42601,-0.15621,-0.23694,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.940,-0.01087,-0.01528,0.13045,-0.42599,-0.15623,-0.23694,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.965,-0.01087,-0.01529,0.13045,-0.42599,-0.15621,-0.23695,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.990,-0.01087,-0.01529,0.13045,-0.42597,-0.15623,-0.23696,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.015,-0.01088,-0.01530,0.13046,-0.42597,-0.15621,-0.23699,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.040,-0.01087,-0.01529,0.13045,-0.42595,-0.15623,-0.23698,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.065,-0.01087,-0.01529,0.13045,-0.42596,-0.15622,-0.23698,0.85906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.090,-0.01087,-0.01529,0.13045,-0.42595,-0.15622,-0.23700,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.115,-0.01087,-0.01530,0.13045,-0.42594,-0.15622,-0.23701,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.140,-0.01087,-0.01530,0.13045,-0.42593,-0.15622,-0.23702,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.165,-0.01087,-0.01529,0.13045,-0.42594,-0.15622,-0.23701,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.190,-0.01087,-0.01530,0.13045,-0.42593,-0.15621,-0.23703,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.215,-0.01087,-0.01530,0.13045,-0.42592,-0.15622,-0.23703,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.240,-0.01088,-0.01530,0.13046,-0.42592,-0.15621,-0.23704,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.265,-0.01087,-0.01530,0.13045,-0.42592,-0.15622,-0.23704,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.290,-0.01088,-0.01530,0.13046,-0.42591,-0.15621,-0.23705,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.315,-0.01088,-0.01530,0.13046,-0.42591,-0.15621,-0.23705,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.340,-0.01088,-0.01529,0.13045,-0.42591,-0.15623,-0.23704,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.365,-0.01088,-0.01529,0.13045,-0.42591,-0.15622,-0.23704,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.390,-0.01088,-0.01529,0.13045,-0.42590,-0.15623,-0.23705,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.415,-0.01087,-0.01530,0.13046,-0.42590,-0.15622,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.440,-0.01088,-0.01530,0.13046,-0.42589,-0.15622,-0.23707,0.85908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.465,-0.01088,-0.01530,0.13046,-0.42589,-0.15621,-0.23707,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.490,-0.01088,-0.01530,0.13046,-0.42590,-0.15621,-0.23707,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.515,-0.01087,-0.01530,0.13046,-0.42590,-0.15622,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.540,-0.01087,-0.01530,0.13046,-0.42592,-0.15620,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.565,-0.01087,-0.01529,0.13046,-0.42591,-0.15621,-0.23706,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.590,-0.01086,-0.01530,0.13046,-0.42592,-0.15620,-0.23705,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.615,-0.01086,-0.01529,0.13046,-0.42592,-0.15622,-0.23704,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.640,-0.01086,-0.01530,0.13046,-0.42593,-0.15621,-0.23703,0.85907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
