t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.018,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.043,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.068,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138075,0.000004,0.174157,0.001398
0.118,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.150133,-0.000745,0.215420,0.002140
0.143,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.172314,-0.002237,0.268628,0.003644
0.168,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182748,-0.002980,0.276964,0.004397
0.193,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182748,-0.002980,0.276964,0.004397
0.218,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192509,-0.003729,0.270165,0.005107
0.243,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210213,-0.005226,0.198089,0.006485
0.268,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217513,-0.005972,0.128391,0.007244
0.293,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217513,-0.005972,0.128391,0.007244
0.321,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227815,-0.007469,-0.080984,0.008772
0.343,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.227815,-0.007469,-0.080984,0.008772
0.371,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232286,-0.008964,-0.309347,0.010272
0.393,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232286,-0.008964,-0.309347,0.010272
0.418,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233131,-0.009711,-0.423538,0.011014
0.443,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233665,-0.010462,-0.528109,0.011753
0.468,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.235281,-0.011202,-0.630476,0.011757
0.493,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.238926,-0.011760,-0.726890,0.011746
0.518,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245038,-0.011759,-0.814045,0.011741
0.543,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253807,-0.011762,-0.897394,0.011756
0.568,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.276876,-0.010460,-1.038525,0.011757
0.593,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.276876,-0.010460,-1.038525,0.011757
0.618,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.291574,-0.009897,-1.153099,0.011771
0.643,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.291574,-0.009897,-1.153099,0.011771
0.668,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.507136,-0.003877,-0.736536,0.012000
0.693,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.507136,-0.003877,-0.736536,0.012000
0.718,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.616907,-0.002237,-0.513358,0.012000
0.743,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.728050,-0.001011,-0.272519,0.012000
0.768,0.355000,-0.080370,-2.501755,-0.034535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840551,0.000315,-0.005118,0.012000
