t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
13.029,0.00710,-0.00520,0.08509,0.57384,-0.02595,0.18707,-0.79689,0.00990,-0.00910,0.13220,0.00649,-0.00445,0.08525,0.00000
13.039,0.00710,-0.00520,0.08509,0.57384,-0.02595,0.18707,-0.79689,0.00990,-0.00910,0.13220,0.00649,-0.00445,0.08525,0.00000
16.906,0.00750,-0.00583,0.08700,0.56618,-0.02369,0.19826,-0.79973,0.00990,-0.00910,0.13220,0.00725,-0.00487,0.08707,0.00000
16.919,0.00750,-0.00583,0.08700,0.56618,-0.02369,0.19826,-0.79973,0.00990,-0.00910,0.13220,0.00725,-0.00487,0.08707,0.00000
16.930,0.00751,-0.00583,0.08701,0.56614,-0.02376,0.19833,-0.79974,0.00990,-0.00910,0.13220,0.00725,-0.00487,0.08707,0.00000
16.940,0.00751,-0.00583,0.08701,0.56614,-0.02376,0.19833,-0.79974,0.00990,-0.00910,0.13220,0.00725,-0.00487,0.08707,0.00000
17.405,0.00774,-0.00651,0.08880,0.55473,-0.01940,0.20971,-0.80494,0.00990,-0.00910,0.13220,0.00801,-0.00525,0.08885,0.00000
17.416,0.00774,-0.00651,0.08880,0.55473,-0.01940,0.20971,-0.80494,0.00990,-0.00910,0.13220,0.00801,-0.00525,0.08885,0.00000
17.427,0.00774,-0.00651,0.08880,0.55445,-0.01945,0.20974,-0.80512,0.00990,-0.00910,0.13220,0.00801,-0.00525,0.08885,0.00000
17.437,0.00774,-0.00651,0.08880,0.55445,-0.01945,0.20974,-0.80512,0.00990,-0.00910,0.13220,0.00801,-0.00525,0.08885,0.00000
17.806,0.00802,-0.00714,0.09060,0.54561,-0.01460,0.21975,-0.80858,0.00990,-0.00910,0.13220,0.00865,-0.00564,0.09060,0.00000
17.816,0.00802,-0.00714,0.09060,0.54561,-0.01460,0.21975,-0.80858,0.00990,-0.00910,0.13220,0.00865,-0.00564,0.09060,0.00000
17.830,0.00798,-0.00717,0.09060,0.54541,-0.01467,0.21978,-0.80871,0.00990,-0.00910,0.13220,0.00865,-0.00564,0.09060,0.00000
17.840,0.00798,-0.00717,0.09060,0.54541,-0.01467,0.21978,-0.80871,0.00990,-0.00910,0.13220,0.00865,-0.00564,0.09060,0.00000
18.706,0.00831,-0.00770,0.09244,0.53628,-0.00998,0.22903,-0.81231,0.00990,-0.00910,0.13220,0.00916,-0.00614,0.09232,0.00000
18.719,0.00831,-0.00770,0.09244,0.53628,-0.00998,0.22903,-0.81231,0.00990,-0.00910,0.13220,0.00916,-0.00614,0.09232,0.00000
18.730,0.00830,-0.00770,0.09244,0.53609,-0.00991,0.22901,-0.81244,0.00990,-0.00910,0.13220,0.00916,-0.00614,0.09232,0.00000
18.740,0.00830,-0.00770,0.09244,0.53609,-0.00991,0.22901,-0.81244,0.00990,-0.00910,0.13220,0.00916,-0.00614,0.09232,0.00000
19.106,0.00835,-0.00837,0.09433,0.52533,-0.00132,0.23731,-0.81714,0.00990,-0.00910,0.13220,0.00952,-0.00681,0.09403,0.00000
19.116,0.00835,-0.00837,0.09433,0.52533,-0.00132,0.23731,-0.81714,0.00990,-0.00910,0.13220,0.00952,-0.00681,0.09403,0.00000
19.126,0.00835,-0.00838,0.09433,0.52527,-0.00137,0.23742,-0.81715,0.00990,-0.00910,0.13220,0.00952,-0.00681,0.09403,0.00000
19.138,0.00835,-0.00838,0.09433,0.52527,-0.00137,0.23742,-0.81715,0.00990,-0.00910,0.13220,0.00952,-0.00681,0.09403,0.00000
20.110,0.00915,-0.00881,0.09610,0.52438,-0.01186,0.24725,-0.81471,0.00990,-0.00910,0.13220,0.01013,-0.00731,0.09582,0.00000
20.120,0.00915,-0.00881,0.09610,0.52438,-0.01186,0.24725,-0.81471,0.00990,-0.00910,0.13220,0.01013,-0.00731,0.09582,0.00000
20.130,0.00915,-0.00881,0.09611,0.52425,-0.01189,0.24735,-0.81476,0.00990,-0.00910,0.13220,0.01013,-0.00731,0.09582,0.00000
20.140,0.00915,-0.00881,0.09611,0.52425,-0.01189,0.24735,-0.81476,0.00990,-0.00910,0.13220,0.01013,-0.00731,0.09582,0.00000
20.608,0.00976,-0.00927,0.09791,0.52171,-0.02109,0.25679,-0.81328,0.00990,-0.00910,0.13220,0.01058,-0.00806,0.09767,0.00000
20.619,0.00976,-0.00927,0.09791,0.52171,-0.02109,0.25679,-0.81328,0.00990,-0.00910,0.13220,0.01058,-0.00806,0.09767,0.00000
20.629,0.00976,-0.00926,0.09788,0.52196,-0.02087,0.25661,-0.81319,0.00990,-0.00910,0.13220,0.01058,-0.00806,0.09767,0.00000
20.639,0.00976,-0.00926,0.09788,0.52196,-0.02087,0.25661,-0.81319,0.00990,-0.00910,0.13220,0.01058,-0.00806,0.09767,0.00000
21.009,0.01062,-0.00975,0.09963,0.52069,-0.03147,0.26632,-0.81053,0.00990,-0.00910,0.13220,0.01090,-0.00898,0.09951,0.00000
21.019,0.01062,-0.00975,0.09963,0.52069,-0.03147,0.26632,-0.81053,0.00990,-0.00910,0.13220,0.01090,-0.00898,0.09951,0.00000
21.030,0.01061,-0.00977,0.09962,0.52069,-0.03155,0.26633,-0.81053,0.00990,-0.00910,0.13220,0.01090,-0.00898,0.09951,0.00000
21.040,0.01061,-0.00977,0.09962,0.52069,-0.03155,0.26633,-0.81053,0.00990,-0.00910,0.13220,0.01090,-0.00898,0.09951,0.00000
21.810,0.01068,-0.01070,0.10134,0.50904,-0.02448,0.27662,-0.81472,0.00990,-0.00910,0.13220,0.01155,-0.00932,0.10108,0.00000
21.821,0.01068,-0.01070,0.10134,0.50904,-0.02448,0.27662,-0.81472,0.00990,-0.00910,0.13220,0.01155,-0.00932,0.10108,0.00000
21.831,0.01068,-0.01070,0.10135,0.50904,-0.02452,0.27663,-0.81471,0.00990,-0.00910,0.13220,0.01155,-0.00932,0.10108,0.00000
21.841,0.01068,-0.01070,0.10135,0.50904,-0.02452,0.27663,-0.81471,0.00990,-0.00910,0.13220,0.01155,-0.00932,0.10108,0.00000
22.310,0.01087,-0.01177,0.10314,-0.49540,0.01568,-0.28717,0.81967,0.00990,-0.00910,0.13220,0.01203,-0.00997,0.10263,0.00000
22.320,0.01087,-0.01177,0.10314,-0.49540,0.01568,-0.28717,0.81967,0.00990,-0.00910,0.13220,0.01203,-0.00997,0.10263,0.00000
22.330,0.01086,-0.01176,0.10315,-0.49531,0.01575,-0.28725,0.81970,0.00990,-0.00910,0.13220,0.01203,-0.00997,0.10263,0.00000
22.340,0.01086,-0.01176,0.10315,-0.49531,0.01575,-0.28725,0.81970,0.00990,-0.00910,0.13220,0.01203,-0.00997,0.10263,0.00000
23.210,0.01143,-0.01247,0.10495,-0.48696,0.01254,-0.29632,0.82152,0.00990,-0.00910,0.13220,0.01262,-0.01049,0.10425,0.00000
23.222,0.01143,-0.01247,0.10495,-0.48696,0.01254,-0.29632,0.82152,0.00990,-0.00910,0.13220,0.01262,-0.01049,0.10425,0.00000
23.232,0.01143,-0.01248,0.10495,-0.48684,0.01252,-0.29641,0.82156,0.00990,-0.00910,0.13220,0.01262,-0.01049,0.10425,0.00000
23.242,0.01143,-0.01248,0.10495,-0.48684,0.01252,-0.29641,0.82156,0.00990,-0.00910,0.13220,0.01262,-0.01049,0.10425,0.00000
23.606,0.01206,-0.01298,0.10674,-0.48022,0.01106,-0.30290,0.82311,0.00990,-0.00910,0.13220,0.01342,-0.01075,0.10614,0.00000
23.618,0.01206,-0.01298,0.10674,-0.48022,0.01106,-0.30290,0.82311,0.00990,-0.00910,0.13220,0.01342,-0.01075,0.10614,0.00000
23.629,0.01205,-0.01299,0.10675,-0.48046,0.01128,-0.30290,0.82297,0.00990,-0.00910,0.13220,0.01342,-0.01075,0.10614,0.00000
23.639,0.01205,-0.01299,0.10675,-0.48046,0.01128,-0.30290,0.82297,0.00990,-0.00910,0.13220,0.01342,-0.01075,0.10614,0.00000
24.606,0.01334,-0.01346,0.10835,-0.48262,0.02906,-0.31355,0.81726,0.00990,-0.00910,0.13220,0.01392,-0.01229,0.10758,0.00000
24.618,0.01334,-0.01346,0.10835,-0.48262,0.02906,-0.31355,0.81726,0.00990,-0.00910,0.13220,0.01392,-0.01229,0.10758,0.00000
24.628,0.01333,-0.01347,0.10835,-0.48265,0.02902,-0.31353,0.81725,0.00990,-0.00910,0.13220,0.01392,-0.01229,0.10758,0.00000
24.639,0.01333,-0.01347,0.10835,-0.48265,0.02902,-0.31353,0.81725,0.00990,-0.00910,0.13220,0.01392,-0.01229,0.10758,0.00000
25.106,0.01270,-0.01500,0.10988,-0.46375,0.00868,-0.32134,0.82559,0.00990,-0.00910,0.13220,0.01453,-0.01287,0.10940,0.00000
25.119,0.01270,-0.01500,0.10988,-0.46375,0.00868,-0.32134,0.82559,0.00990,-0.00910,0.13220,0.01453,-0.01287,0.10940,0.00000
25.129,0.01270,-0.01501,0.10994,-0.46369,0.00888,-0.32170,0.82548,0.00990,-0.00910,0.13220,0.01453,-0.01287,0.10940,0.00000
25.139,0.01270,-0.01501,0.10994,-0.46369,0.00888,-0.32170,0.82548,0.00990,-0.00910,0.13220,0.01453,-0.01287,0.10940,0.00000
28.606,0.01302,-0.01574,0.11180,-0.45608,0.00288,-0.32733,0.82755,0.00990,-0.00910,0.13220,0.01610,-0.01278,0.11130,0.00000
28.616,0.01302,-0.01574,0.11180,-0.45608,0.00288,-0.32733,0.82755,0.00990,-0.00910,0.13220,0.01610,-0.01278,0.11130,0.00000
28.626,0.01303,-0.01574,0.11179,-0.45627,0.00288,-0.32730,0.82746,0.00990,-0.00910,0.13220,0.01610,-0.01278,0.11130,0.00000
28.636,0.01303,-0.01574,0.11179,-0.45627,0.00288,-0.32730,0.82746,0.00990,-0.00910,0.13220,0.01610,-0.01278,0.11130,0.00000
29.106,0.01412,-0.01562,0.11369,-0.45599,0.00548,-0.32951,0.82672,0.00990,-0.00910,0.13220,0.01729,-0.01270,0.11302,0.00000
29.119,0.01412,-0.01562,0.11369,-0.45599,0.00548,-0.32951,0.82672,0.00990,-0.00910,0.13220,0.01729,-0.01270,0.11302,0.00000
29.130,0.01417,-0.01560,0.11361,-0.45629,0.00516,-0.32910,0.82672,0.00990,-0.00910,0.13220,0.01729,-0.01270,0.11302,0.00000
29.140,0.01417,-0.01560,0.11361,-0.45629,0.00516,-0.32910,0.82672,0.00990,-0.00910,0.13220,0.01729,-0.01270,0.11302,0.00000
29.506,0.01540,-0.01524,0.11553,-0.45871,0.01414,-0.33160,0.82427,0.00990,-0.00910,0.13220,0.01784,-0.01382,0.11499,0.00000
29.516,0.01540,-0.01524,0.11553,-0.45871,0.01414,-0.33160,0.82427,0.00990,-0.00910,0.13220,0.01784,-0.01382,0.11499,0.00000
29.526,0.01537,-0.01529,0.11553,-0.45877,0.01418,-0.33161,0.82423,0.00990,-0.00910,0.13220,0.01784,-0.01382,0.11499,0.00000
29.536,0.01537,-0.01529,0.11553,-0.45877,0.01418,-0.33161,0.82423,0.00990,-0.00910,0.13220,0.01784,-0.01382,0.11499,0.00000
30.005,0.01526,-0.01535,0.11751,-0.45427,-0.00451,-0.32561,0.82922,0.00990,-0.00910,0.13220,0.01901,-0.01387,0.11671,0.00000
30.016,0.01526,-0.01535,0.11751,-0.45427,-0.00451,-0.32561,0.82922,0.00990,-0.00910,0.13220,0.01901,-0.01387,0.11671,0.00000
30.029,0.01525,-0.01535,0.11747,-0.45429,-0.00466,-0.32536,0.82930,0.00990,-0.00910,0.13220,0.01901,-0.01387,0.11671,0.00000
30.039,0.01525,-0.01535,0.11747,-0.45429,-0.00466,-0.32536,0.82930,0.00990,-0.00910,0.13220,0.01901,-0.01387,0.11671,0.00000
30.410,0.01601,-0.01466,0.11961,-0.45765,-0.00757,-0.32026,0.82942,0.00990,-0.00910,0.13220,0.02063,-0.01351,0.11837,0.00000
30.420,0.01601,-0.01466,0.11961,-0.45765,-0.00757,-0.32026,0.82942,0.00990,-0.00910,0.13220,0.02063,-0.01351,0.11837,0.00000
30.430,0.01600,-0.01468,0.11962,-0.45739,-0.00754,-0.32021,0.82958,0.00990,-0.00910,0.13220,0.02063,-0.01351,0.11837,0.00000
30.441,0.01600,-0.01468,0.11962,-0.45739,-0.00754,-0.32021,0.82958,0.00990,-0.00910,0.13220,0.02063,-0.01351,0.11837,0.00000
30.905,0.01620,-0.01387,0.12163,-0.45879,-0.01666,-0.31115,0.83212,0.00990,-0.00910,0.13220,0.02179,-0.01287,0.12012,0.00000
30.915,0.01620,-0.01387,0.12163,-0.45879,-0.01666,-0.31115,0.83212,0.00990,-0.00910,0.13220,0.02179,-0.01287,0.12012,0.00000
30.925,0.01615,-0.01391,0.12168,-0.45864,-0.01671,-0.31139,0.83211,0.00990,-0.00910,0.13220,0.02179,-0.01287,0.12012,0.00000
30.935,0.01615,-0.01391,0.12168,-0.45864,-0.01671,-0.31139,0.83211,0.00990,-0.00910,0.13220,0.02179,-0.01287,0.12012,0.00000
31.405,0.01566,-0.01313,0.12453,-0.46342,-0.03509,-0.29304,0.83555,0.00990,-0.00910,0.13220,0.02030,-0.01259,0.12243,0.00000
31.415,0.01566,-0.01313,0.12453,-0.46342,-0.03509,-0.29304,0.83555,0.00990,-0.00910,0.13220,0.02030,-0.01259,0.12243,0.00000
31.425,0.01573,-0.01317,0.12456,-0.46373,-0.03445,-0.29329,0.83531,0.00990,-0.00910,0.13220,0.02030,-0.01259,0.12243,0.00000
31.439,0.01573,-0.01317,0.12456,-0.46373,-0.03445,-0.29329,0.83531,0.00990,-0.00910,0.13220,0.02030,-0.01259,0.12243,0.00000
31.806,0.01355,-0.01333,0.12648,-0.46299,-0.06971,-0.26833,0.84189,0.00990,-0.00910,0.13220,0.01819,-0.01177,0.12510,0.00000
31.819,0.01355,-0.01333,0.12648,-0.46299,-0.06971,-0.26833,0.84189,0.00990,-0.00910,0.13220,0.01819,-0.01177,0.12510,0.00000
31.829,0.01377,-0.01332,0.12653,-0.46323,-0.06925,-0.26842,0.84177,0.00990,-0.00910,0.13220,0.01819,-0.01177,0.12510,0.00000
31.839,0.01377,-0.01332,0.12653,-0.46323,-0.06925,-0.26842,0.84177,0.00990,-0.00910,0.13220,0.01819,-0.01177,0.12510,0.00000
32.206,0.01143,-0.01195,0.12907,-0.47470,-0.11071,-0.21943,0.84513,0.00990,-0.00910,0.13220,0.01600,-0.01004,0.12804,0.00000
32.218,0.01143,-0.01195,0.12907,-0.47470,-0.11071,-0.21943,0.84513,0.00990,-0.00910,0.13220,0.01600,-0.01004,0.12804,0.00000
32.228,0.01091,-0.01231,0.12899,-0.47431,-0.11111,-0.21960,0.84526,0.00990,-0.00910,0.13220,0.01600,-0.01004,0.12804,0.00000
32.239,0.01091,-0.01231,0.12899,-0.47431,-0.11111,-0.21960,0.84526,0.00990,-0.00910,0.13220,0.01600,-0.01004,0.12804,0.00000
32.705,0.01087,-0.01057,0.13124,-0.48588,-0.12080,-0.19523,0.84334,0.00990,-0.00910,0.13220,0.01496,-0.00758,0.13088,0.00000
32.715,0.01087,-0.01057,0.13124,-0.48588,-0.12080,-0.19523,0.84334,0.00990,-0.00910,0.13220,0.01496,-0.00758,0.13088,0.00000
32.728,0.01089,-0.01057,0.13127,-0.48555,-0.12111,-0.19526,0.84347,0.00990,-0.00910,0.13220,0.01496,-0.00758,0.13088,0.00000
32.738,0.01089,-0.01057,0.13127,-0.48555,-0.12111,-0.19526,0.84347,0.00990,-0.00910,0.13220,0.01496,-0.00758,0.13088,0.00000
33.009,0.01113,-0.00999,0.13181,-0.48974,-0.11793,-0.19323,0.84197,0.00990,-0.00910,0.13220,0.01387,-0.00615,0.13179,0.00000
33.020,0.01113,-0.00999,0.13181,-0.48974,-0.11793,-0.19323,0.84197,0.00990,-0.00910,0.13220,0.01387,-0.00615,0.13179,0.00000
33.030,0.01102,-0.01003,0.13179,-0.48948,-0.11819,-0.19322,0.84208,0.00990,-0.00910,0.13220,0.01387,-0.00615,0.13179,0.00000
33.040,0.01102,-0.01003,0.13179,-0.48948,-0.11819,-0.19322,0.84208,0.00990,-0.00910,0.13220,0.01387,-0.00615,0.13179,0.00000
33.305,0.01098,-0.00945,0.13203,-0.49391,-0.12014,-0.18614,0.84082,0.00990,-0.00910,0.13220,0.01279,-0.00522,0.13220,0.00000
33.318,0.01098,-0.00945,0.13203,-0.49391,-0.12014,-0.18614,0.84082,0.00990,-0.00910,0.13220,0.01279,-0.00522,0.13220,0.00000
33.328,0.01090,-0.00949,0.13206,-0.49388,-0.12017,-0.18625,0.84080,0.00990,-0.00910,0.13220,0.01279,-0.00522,0.13220,0.00000
33.338,0.01090,-0.00949,0.13206,-0.49388,-0.12017,-0.18625,0.84080,0.00990,-0.00910,0.13220,0.01279,-0.00522,0.13220,0.00000
33.606,0.00926,-0.00739,0.13242,0.51115,0.13437,0.14918,-0.83571,0.00990,-0.00910,0.13220,0.01172,-0.00485,0.13234,0.00000
33.619,0.00926,-0.00739,0.13242,0.51115,0.13437,0.14918,-0.83571,0.00990,-0.00910,0.13220,0.01172,-0.00485,0.13234,0.00000
33.629,0.00927,-0.00740,0.13254,0.51086,0.13414,0.14967,-0.83584,0.00990,-0.00910,0.13220,0.01172,-0.00485,0.13234,0.00000
33.639,0.00927,-0.00740,0.13254,0.51086,0.13414,0.14967,-0.83584,0.00990,-0.00910,0.13220,0.01172,-0.00485,0.13234,0.00000
33.906,0.00846,-0.00745,0.13242,0.50923,0.14255,0.14211,-0.83676,0.00990,-0.00910,0.13220,0.01210,-0.00640,0.13204,0.00000
33.919,0.00846,-0.00745,0.13242,0.50923,0.14255,0.14211,-0.83676,0.00990,-0.00910,0.13220,0.01210,-0.00640,0.13204,0.00000
33.929,0.00866,-0.00737,0.13255,0.50903,0.14257,0.14256,-0.83680,0.00990,-0.00910,0.13220,0.01210,-0.00640,0.13204,0.00000
33.939,0.00866,-0.00737,0.13255,0.50903,0.14257,0.14256,-0.83680,0.00990,-0.00910,0.13220,0.01210,-0.00640,0.13204,0.00000
34.209,0.00884,-0.00770,0.13248,0.50436,0.14064,0.14947,-0.83875,0.00990,-0.00910,0.13220,0.01308,-0.00802,0.13168,0.00000
34.219,0.00884,-0.00770,0.13248,0.50436,0.14064,0.14947,-0.83875,0.00990,-0.00910,0.13220,0.01308,-0.00802,0.13168,0.00000
34.229,0.00870,-0.00767,0.13250,0.50430,0.14096,0.14949,-0.83872,0.00990,-0.00910,0.13220,0.01308,-0.00802,0.13168,0.00000
34.239,0.00870,-0.00767,0.13250,0.50430,0.14096,0.14949,-0.83872,0.00990,-0.00910,0.13220,0.01308,-0.00802,0.13168,0.00000
34.510,0.00973,-0.00844,0.13270,-0.49579,-0.13534,-0.16785,0.84125,0.00990,-0.00910,0.13220,0.01439,-0.00948,0.13139,0.00000
34.520,0.00973,-0.00844,0.13270,-0.49579,-0.13534,-0.16785,0.84125,0.00990,-0.00910,0.13220,0.01439,-0.00948,0.13139,0.00000
34.530,0.00963,-0.00850,0.13265,-0.49602,-0.13523,-0.16776,0.84115,0.00990,-0.00910,0.13220,0.01439,-0.00948,0.13139,0.00000
