-0.0116336,0.00088128,0.100655,-0.0119594,0.000659485,0.100837,-0.0941945,-0.031779,-0.0772495,0.5176,0.501589,0.534213,0.441719,
-0.0116336,0.00088128,0.100655,-0.0119594,0.000659485,0.100837,-0.0941945,-0.031779,-0.0772495,0.5176,0.501589,0.534213,0.441719,
-0.0116397,0.000877804,0.100657,-0.0119626,0.000664997,0.100835,-0.0941964,-0.0317792,-0.0772503,0.517593,0.501574,0.534227,0.441727,
-0.0116397,0.000877804,0.100657,-0.0119626,0.000664997,0.100835,-0.0941964,-0.0317792,-0.0772503,0.517593,0.501574,0.534227,0.441727,
-0.011637,0.000869446,0.100656,-0.0119607,0.000662404,0.100834,-0.0941969,-0.0317793,-0.0772505,0.517578,0.501579,0.534231,0.441735,
-0.0116354,0.000872255,0.100656,-0.011959,0.000665318,0.100833,-0.0941979,-0.0317802,-0.0772504,0.517577,0.501576,0.534241,0.441727,
-0.0116365,0.000878233,0.100656,-0.0119569,0.000665636,0.100831,-0.0941989,-0.0317812,-0.0772502,0.517567,0.501576,0.53425,0.441727,
-0.0116365,0.000878233,0.100656,-0.0119569,0.000665636,0.100831,-0.0941989,-0.0317812,-0.0772502,0.517567,0.501576,0.53425,0.441727,
-0.0116384,0.000880836,0.100657,-0.0119561,0.000667421,0.10083,-0.0941998,-0.0317821,-0.0772498,0.517556,0.501571,0.534263,0.441731,
-0.0116397,0.000876855,0.100658,-0.0119624,0.000677092,0.100831,-0.0942008,-0.0317834,-0.0772498,0.517562,0.501543,0.534277,0.441737,
-0.0116433,0.000876435,0.100658,-0.011967,0.000680501,0.100832,-0.0942008,-0.0317828,-0.0772499,0.517558,0.501529,0.534281,0.441752,
-0.0116468,0.000869046,0.100657,-0.0119762,0.000687255,0.100835,-0.0942005,-0.031783,-0.0772501,0.517556,0.5015,0.53429,0.441778,
-0.0116468,0.000869046,0.100657,-0.0119762,0.000687255,0.100835,-0.0942005,-0.031783,-0.0772501,0.517556,0.5015,0.53429,0.441778,
-0.0116455,0.000863271,0.100656,-0.0119754,0.000685065,0.100835,-0.0942001,-0.031783,-0.0772501,0.517539,0.5015,0.534295,0.441792,
-0.011643,0.0008644,0.100655,-0.0119718,0.000683804,0.100834,-0.0941999,-0.0317832,-0.0772503,0.517529,0.501505,0.5343,0.441792,
-0.0116426,0.000874386,0.100656,-0.011965,0.000678321,0.100832,-0.0942001,-0.0317839,-0.0772503,0.517511,0.501521,0.534304,0.44179,
-0.0116436,0.000881346,0.100658,-0.0119633,0.000677662,0.10083,-0.0942005,-0.031785,-0.0772508,0.517502,0.50152,0.534312,0.441793,
-0.0116436,0.000881346,0.100658,-0.0119633,0.000677662,0.10083,-0.0942005,-0.031785,-0.0772508,0.517502,0.50152,0.534312,0.441793,
-0.0116435,0.000876004,0.100657,-0.011965,0.000680751,0.10083,-0.0942004,-0.0317849,-0.0772513,0.517496,0.501511,0.534319,0.441802,
-0.0116424,0.000873291,0.100657,-0.0119654,0.000683371,0.100829,-0.0942,-0.0317847,-0.0772521,0.517492,0.501504,0.534325,0.441806,
-0.0116434,0.000874862,0.100658,-0.0119642,0.000681754,0.100828,-0.0941997,-0.0317844,-0.0772528,0.517478,0.501505,0.534329,0.441817,
-0.0116441,0.00087179,0.100657,-0.0119672,0.000681413,0.100829,-0.0941987,-0.0317842,-0.0772534,0.517469,0.501497,0.53433,0.441835,
