0.0198159,0.00136637,0.104849,0.0150488,0.00473635,0.103955,-0.0281305,-0.0518922,-0.0804982,0.560642,-0.36816,0.614853,0.414844,
0.0158718,0.00389706,0.103756,0.0150488,0.00473635,0.103955,-0.0278841,-0.051915,-0.0803513,0.557233,-0.360061,0.617954,0.421878,
0.0158718,0.00389706,0.103756,0.0150488,0.00473635,0.103955,-0.0278841,-0.051915,-0.0803513,0.557233,-0.360061,0.617954,0.421878,
0.0153233,0.00469208,0.103787,0.0150488,0.00473635,0.103955,-0.0278238,-0.0519113,-0.0805188,0.556281,-0.358599,0.619083,0.422723,
0.015308,0.00476534,0.103805,0.0198737,0.0035148,0.103762,-0.0278301,-0.0519545,-0.0805378,0.556199,-0.35842,0.619187,0.422831,
0.0188072,0.00531737,0.103743,0.0198737,0.0035148,0.103762,-0.0280707,-0.0519015,-0.0805282,0.561667,-0.368349,0.614409,0.413947,
0.0187969,0.00530505,0.103738,0.0145674,0.00756204,0.104295,-0.0280841,-0.0519187,-0.0805393,0.561396,-0.368335,0.614682,0.41392,
0.0155348,0.00621951,0.104089,0.0145674,0.00756204,0.104295,-0.0277983,-0.051366,-0.0810825,0.55714,-0.360524,0.618211,0.421228,
0.0179086,0.00912883,0.103572,0.0186501,0.00740958,0.103584,-0.028043,-0.0517685,-0.0798301,0.562601,-0.368171,0.613646,0.413969,
0.0178748,0.00909459,0.103541,0.0137278,0.010204,0.105431,-0.0280405,-0.0517571,-0.0798381,0.562281,-0.367868,0.613911,0.414279,
0.0147301,0.00936742,0.105567,0.0137278,0.010204,0.105431,-0.028136,-0.0524218,-0.0811872,0.555928,-0.358072,0.619789,0.4226,
0.0173762,0.0098399,0.103309,0.0188342,0.00863823,0.10363,-0.028215,-0.0521247,-0.0801903,0.563528,-0.368876,0.612775,0.413369,
0.013205,0.012109,0.105633,0.0120198,0.0125943,0.105447,-0.0280298,-0.0522501,-0.0811612,0.559343,-0.360106,0.616718,0.420855,
