-0.0198123,-0.0197723,0.109794,-0.02,-0.02,0.11
-0.0198081,-0.0197569,0.109802,-0.02,-0.02,0.11
-0.019859,-0.0196817,0.10983,-0.02,-0.02,0.11
-0.0199273,-0.0195994,0.109866,-0.02,-0.02,0.11
-0.019951,-0.0195676,0.109871,-0.02,-0.02,0.11
-0.0199379,-0.019575,0.109869,-0.02,-0.02,0.11
-0.0202304,-0.0191931,0.109878,-0.02,-0.02,0.11
-0.0203393,-0.0184895,0.109803,-0.02,-0.02,0.11
-0.0202995,-0.0188666,0.109883,-0.02,-0.02,0.11
-0.0193406,-0.0202296,0.110072,-0.02,-0.02,0.11
-0.0180756,-0.0215977,0.110227,-0.02,-0.02,0.11
-0.0180756,-0.0215977,0.110227,-0.02,-0.02,0.11
-0.0180154,-0.0218625,0.110202,-0.0192,-0.02,0.11005
-0.01916,-0.0202919,0.109909,-0.0192,-0.02,0.11005
-0.019327,-0.0201038,0.109929,-0.0192,-0.02,0.11005
-0.0195829,-0.0197658,0.109971,-0.0192,-0.02,0.11005
-0.0195829,-0.0197658,0.109971,-0.0192,-0.02,0.11005
-0.0190538,-0.0203863,0.109938,-0.0192,-0.02,0.11005
-0.0190538,-0.0203863,0.109938,-0.0192,-0.02,0.11005
-0.0190745,-0.0203435,0.10992,-0.0192,-0.02,0.11005
-0.0190745,-0.0203435,0.10992,-0.0192,-0.02,0.11005
-0.0190976,-0.0203546,0.109837,-0.0192,-0.02,0.11005
-0.0190976,-0.0203546,0.109837,-0.0184,-0.02,0.110101
-0.0196527,-0.0196116,0.109677,-0.0184,-0.02,0.110101
-0.0195628,-0.0189695,0.109877,-0.0184,-0.02,0.110101
-0.0195628,-0.0189695,0.109877,-0.0184,-0.02,0.110101
-0.0191334,-0.0195867,0.110137,-0.0184,-0.02,0.110101
-0.0190425,-0.0196264,0.110151,-0.0176,-0.02,0.110151
-0.0169294,-0.021112,0.109981,-0.0176,-0.02,0.110151
-0.0169294,-0.021112,0.109981,-0.0176,-0.02,0.110151
-0.0169899,-0.0205658,0.109831,-0.0176,-0.02,0.110151
-0.0177173,-0.0201179,0.110327,-0.0176,-0.02,0.110151
-0.0177832,-0.0201054,0.110342,-0.0176,-0.02,0.110151
-0.0180111,-0.0197745,0.110325,-0.0176,-0.02,0.110151
-0.0180111,-0.0197745,0.110325,-0.0168,-0.02,0.110201
-0.0173983,-0.0197678,0.11008,-0.0168,-0.02,0.110201
-0.0173983,-0.0197678,0.11008,-0.0168,-0.02,0.110201
-0.01706,-0.0200594,0.110068,-0.0168,-0.02,0.110201
-0.01706,-0.0200594,0.110068,-0.0168,-0.02,0.110201
-0.0172684,-0.0198333,0.110142,-0.0168,-0.02,0.110201
-0.0173803,-0.0196703,0.110121,-0.0168,-0.02,0.110201
-0.0173803,-0.0196703,0.110121,-0.0168,-0.02,0.110201
