-0.101637,-0.032132,0,1.62961,1.56905,0
-0.101637,-0.03212,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101637,-0.032121,0,1.62961,1.56905,0
-0.101843,-0.031906,0,1.62228,1.49871,0
-0.101845,-0.031905,0,1.62211,1.49645,0
-0.101844,-0.031905,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49749,0
-0.101844,-0.031906,0,1.62211,1.49732,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101844,-0.031906,0,1.62211,1.49714,0
-0.101821,-0.032582,0,1.63049,1.56643,0
-0.101821,-0.032594,0,1.63049,1.56661,0
-0.101675,-0.032353,0,1.63939,1.64445,0
-0.101668,-0.032339,0,1.63956,1.64585,0
-0.101173,-0.034232,0,1.6551,1.79315,0
-0.101173,-0.034245,0,1.6551,1.79315,0
-0.100965,-0.032751,0,1.63782,1.64777,0
-0.100965,-0.03274,0,1.63782,1.64777,0
-0.100965,-0.032743,0,1.63782,1.64777,0
-0.100965,-0.032742,0,1.63782,1.64777,0
-0.100965,-0.032742,0,1.63782,1.64777,0
-0.100965,-0.032742,0,1.63782,1.64777,0
-0.100965,-0.032742,0,1.63782,1.64777,0
-0.100965,-0.032742,0,1.63782,1.64777,0
-0.100965,-0.032742,0,1.63782,1.64777,0
-0.100965,-0.032742,0,1.63782,1.64777,0
-0.100965,-0.032742,0,1.63782,1.64777,0
-0.100965,-0.032742,0,1.63782,1.64777,0
-0.101281,-0.031892,0,1.65213,1.78006,0
-0.101284,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.101283,-0.031891,0,1.65213,1.78076,0
-0.100962,-0.031608,0,1.65771,1.84237,0
-0.10095,-0.031603,0,1.65771,1.84254,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100951,-0.031603,0,1.65771,1.84307,0
-0.100793,-0.031321,0,1.66487,1.92073,0
-0.100787,-0.03131,0,1.66487,1.92178,0
-0.100786,-0.031308,0,1.66504,1.92196,0
-0.100786,-0.031308,0,1.66504,1.92196,0
-0.100787,-0.031309,0,1.66504,1.92178,0
-0.100787,-0.031309,0,1.66504,1.92178,0
-0.100786,-0.031309,0,1.66504,1.92178,0
-0.100786,-0.031309,0,1.66504,1.92178,0
-0.100787,-0.031309,0,1.66504,1.92178,0
-0.100787,-0.031309,0,1.66504,1.92178,0
-0.100786,-0.031309,0,1.66504,1.92178,0
-0.100786,-0.031309,0,1.66504,1.92178,0
-0.100787,-0.031309,0,1.66504,1.92178,0
-0.100787,-0.031309,0,1.66504,1.92178,0
-0.100786,-0.031309,0,1.66504,1.92178,0
-0.100786,-0.031309,0,1.66504,1.92178,0
-0.100787,-0.031309,0,1.66504,1.92178,0
-0.100787,-0.031309,0,1.66504,1.92178,0
-0.100786,-0.031309,0,1.66504,1.92178,0
-0.100786,-0.031309,0,1.66504,1.92178,0
-0.100871,-0.031074,0,1.67429,2.0258,0
-0.100874,-0.031064,0,1.67447,2.02825,0
