0.023635,0.0200742,0.180336
0.0280154,0.0094004,0.177801
0.025726,0.0182011,0.177677
0.028176,0.00944849,0.177489
0.0257577,0.0181042,0.177716
0.0281719,0.00977238,0.177482
0.0258395,0.0186178,0.177347
0.028111,0.00955622,0.177486
0.0258225,0.0187323,0.177302
0.0280193,0.0095706,0.177503
0.0259032,0.0182875,0.177572
0.0280361,0.00945471,0.177826
0.0200423,0.0253842,0.172752
0.0212551,0.0282284,0.173836
0.0212675,0.0252866,0.171721
0.0185476,0.0282939,0.172153
0.0186608,0.0283342,0.172021
0.0169214,0.031195,0.172004
0.0165427,0.0314424,0.172255
0.012277,0.0344212,0.171282
0.012277,0.0344212,0.171282
0.00928545,0.0358924,0.171183
0.00928545,0.0358924,0.171183
0.00159326,0.0378085,0.169005
0.00159326,0.0378085,0.169005
-0.000170139,0.0388875,0.16805
-0.00123904,0.038839,0.169505
-0.00391449,0.0382121,0.170495
-0.00391449,0.0382121,0.170495
-0.00396496,0.0388502,0.169065
-0.0041077,0.0384593,0.169003
-0.00483183,0.0386129,0.168921
-0.00548724,0.0385541,0.1689
-0.00687067,0.0389329,0.168791
-0.00652084,0.0388839,0.168418
-0.00660785,0.0392058,0.168074
-0.00703179,0.0388707,0.168697
-0.0077157,0.0387936,0.16858
-0.00880817,0.0390817,0.167021
-0.00963458,0.0391743,0.16793
-0.00964048,0.0388601,0.168292
-0.00987551,0.039006,0.168283
-0.0102549,0.038263,0.167282
-0.0103281,0.0390052,0.167838
-0.00982711,0.038329,0.168206
-0.0120973,0.0383475,0.165978
-0.0111721,0.0374523,0.169456
-0.0110074,0.0380188,0.167793
-0.011867,0.0392265,0.166929
-0.0131914,0.0374056,0.167535
-0.0146964,0.0375285,0.167122
-0.0139342,0.0362198,0.167832
-0.0147864,0.0369491,0.166711
-0.0152531,0.0374136,0.166429
-0.0153704,0.037031,0.16657
-0.0155805,0.0363659,0.167055
-0.0159843,0.0372702,0.166761
-0.016008,0.0371307,0.167001
-0.0158706,0.0370606,0.16698
-0.0155662,0.0379497,0.166493
-0.0156465,0.0365719,0.167347
-0.0156355,0.0371199,0.166072
-0.0186055,0.0348909,0.16522
-0.019253,0.034297,0.166349
-0.0191367,0.0350754,0.165372
-0.0207683,0.0342311,0.166775
-0.0211959,0.0348127,0.165887
-0.0212963,0.0354399,0.165482
-0.0211907,0.0347353,0.165823
-0.0212809,0.0348442,0.166063
-0.0215653,0.0347701,0.166138
-0.0236708,0.0335902,0.166437
-0.023318,0.0341651,0.16599
-0.0229459,0.0328448,0.165713
-0.0231836,0.0323126,0.165437
-0.0232678,0.0322671,0.165257
-0.02334,0.0329943,0.168323
-0.0246732,0.0322166,0.165396
-0.0260686,0.0316066,0.165927
-0.0265203,0.0312131,0.165334
-0.0267515,0.0298091,0.165301
-0.0269277,0.0305925,0.164865
-0.0271103,0.0303064,0.165569
-0.0271517,0.0303629,0.165757
-0.0272305,0.0314661,0.165362
-0.0279491,0.0308816,0.1668
-0.0262921,0.0278194,0.165374
-0.0273782,0.0263061,0.164902
-0.0299123,0.0268459,0.16531
-0.0307546,0.0256687,0.165317
-0.0306837,0.0262857,0.165446
-0.0306965,0.0263452,0.165265
-0.0311214,0.0263821,0.165263
-0.0313165,0.0260825,0.164839
-0.0320353,0.0258732,0.164552
-0.0312879,0.0253937,0.165394
-0.0327259,0.0221372,0.164327
-0.0322601,0.0232215,0.164499
-0.0319134,0.0242185,0.164949
-0.0319447,0.0240724,0.1648
-0.031945,0.0238198,0.164524
-0.0320494,0.0234939,0.164713
-0.0328207,0.0217379,0.164439
-0.034689,0.0205756,0.165385
-0.0347272,0.0208001,0.166019
-0.035094,0.0192236,0.165433
-0.0338436,0.0196371,0.164477
-0.0338697,0.0187001,0.164854
-0.0339406,0.0196846,0.164939
-0.0350432,0.0193356,0.164945
-0.0355231,0.0185175,0.165529
-0.03613,0.017211,0.165953
-0.0375821,0.0148615,0.164857
-0.0367205,0.0137595,0.164816
-0.036445,0.0139199,0.164877
-0.0365071,0.015301,0.164875
-0.036513,0.0146457,0.165015
-0.0364441,0.0138105,0.165447
-0.0368629,0.0130737,0.165034
-0.0366056,0.0136337,0.165244
-0.0367677,0.0138416,0.165548
-0.0369044,0.0126704,0.165535
-0.0374271,0.0119507,0.164488
-0.0372713,0.0126097,0.164972
-0.0376252,0.0112211,0.164636
-0.0373898,0.0112924,0.166151
-0.0382051,0.0110496,0.165284
-0.0388384,0.00559234,0.165125
-0.0387273,0.00594916,0.165281
