-0.091012,-0.060487,0,-7.05235,-0.820305,0
-0.091011,-0.060487,0,-7.05235,-0.820305,0
-0.091012,-0.060487,0,-7.05235,-0.820305,0
-0.091011,-0.060487,0,-7.05235,-0.820305,0
-0.091012,-0.060487,0,-7.05218,-0.820305,0
-0.091067,-0.060466,0,-7.1295,-0.68382,0
-0.091021,-0.060466,0,-7.12967,-0.68382,0
-0.095106,-0.060513,0,-7.08656,-0.479616,0
-0.095152,-0.060513,0,-7.08673,-0.479616,0
-0.095196,-0.060513,0,-7.08429,-0.476824,0
-0.095171,-0.060513,0,-7.08482,-0.477522,0
-0.095175,-0.060513,0,-7.08464,-0.476824,0
-0.095171,-0.060513,0,-7.08499,-0.477522,0
-0.095196,-0.060512,0,-7.09249,-0.477173,0
-0.095186,-0.060512,0,-7.0911,-0.477522,0
-0.09519,-0.060512,0,-7.09127,-0.477173,0
-0.095186,-0.060512,0,-7.09127,-0.477697,0
-0.09519,-0.060512,0,-7.09145,-0.476998,0
-0.095181,-0.060519,0,-7.08516,-0.478395,0
-0.09519,-0.060513,0,-7.09127,-0.477173,0
-0.096616,-0.060543,0,-7.15218,-0.468795,0
-0.095683,-0.060621,0,-6.95845,-0.526042,0
-0.096206,-0.060471,0,-6.87852,-0.484678,0
-0.09625,-0.06047,0,-6.87834,-0.484503,0
-0.09625,-0.06047,0,-6.87817,-0.484503,0
-0.0972,-0.060733,0,-6.82668,-0.455007,0
-0.097211,-0.060733,0,-6.82651,-0.455007,0
-0.09721,-0.060733,0,-6.82633,-0.455007,0
-0.09721,-0.060733,0,-6.82651,-0.455007,0
-0.09711,-0.060516,0,-6.88689,-0.436158,0
-0.09711,-0.060515,0,-6.88689,-0.436158,0
-0.09711,-0.060515,0,-6.88689,-0.435983,0
-0.09711,-0.060515,0,-6.88689,-0.435983,0
-0.097111,-0.060515,0,-6.88707,-0.435983,0
-0.097111,-0.060515,0,-6.88707,-0.435983,0
-0.097111,-0.060515,0,-6.88707,-0.435983,0
-0.097111,-0.060515,0,-6.88707,-0.435983,0
-0.097111,-0.060515,0,-6.88689,-0.435983,0
-0.097111,-0.060515,0,-6.88707,-0.435983,0
-0.097111,-0.060515,0,-6.88689,-0.435983,0
-0.097111,-0.060515,0,-6.88689,-0.435983,0
-0.097355,-0.060731,0,-6.8375,-0.408407,0
-0.09736,-0.060735,0,-6.8375,-0.408233,0
-0.097359,-0.060734,0,-6.8375,-0.408233,0
-0.096794,-0.060052,0,-6.92983,-0.39235,0
-0.096794,-0.060039,0,-6.93,-0.39235,0
-0.09688,-0.059937,0,-6.92215,-0.384322,0
-0.096892,-0.059923,0,-6.92477,-0.387812,0
-0.097483,-0.059299,0,-6.96421,-0.417657,0
-0.097458,-0.058532,0,-7.02966,-0.467225,0
-0.097458,-0.05852,0,-7.02966,-0.467225,0
-0.097766,-0.058059,0,-6.98463,-0.437903,0
-0.097767,-0.058044,0,-6.98463,-0.437554,0
-0.097767,-0.058049,0,-6.98428,-0.437554,0
-0.097767,-0.058048,0,-6.98463,-0.437554,0
-0.097767,-0.058049,0,-6.98446,-0.437554,0
-0.097767,-0.058049,0,-6.98446,-0.437554,0
-0.097768,-0.057837,0,-6.94449,-0.408756,0
-0.097768,-0.057825,0,-6.94414,-0.408582,0
-0.097769,-0.057828,0,-6.94414,-0.408233,0
-0.097769,-0.057828,0,-6.94414,-0.408233,0
-0.097982,-0.056188,0,-6.93803,-0.406662,0
-0.097982,-0.056185,0,-6.93821,-0.406487,0
-0.097982,-0.056187,0,-6.93821,-0.406487,0
-0.097982,-0.056187,0,-6.93821,-0.406487,0
-0.097982,-0.056186,0,-6.93821,-0.406487,0
-0.097982,-0.056186,0,-6.93821,-0.406487,0
-0.097933,-0.056284,0,-6.89039,-0.366694,0
-0.097847,-0.056221,0,-6.85408,-0.331962,0
-0.097823,-0.056202,0,-6.85164,-0.331263,0
-0.097797,-0.055552,0,-6.80818,-0.294088,0
-0.097797,-0.055541,0,-6.80818,-0.294088,0
-0.098005,-0.055396,0,-6.84431,-0.330042,0
-0.098156,-0.055457,0,-6.89318,-0.378038,0
-0.09817,-0.05546,0,-6.89423,-0.380133,0
-0.097997,-0.055227,0,-6.95025,-0.436681,0
-0.097989,-0.055217,0,-6.95042,-0.43703,0
-0.098308,-0.054478,0,-6.91901,-0.407534,0
-0.098311,-0.054468,0,-6.91901,-0.407534,0
-0.098113,-0.054019,0,-6.84309,-0.327947,0
-0.097996,-0.054044,0,-6.7923,-0.268257,0
-0.097995,-0.054046,0,-6.79073,-0.267384,0
-0.097996,-0.054045,0,-6.79108,-0.267559,0
-0.097996,-0.054045,0,-6.7909,-0.267559,0
-0.097997,-0.054045,0,-6.7909,-0.267559,0
-0.097997,-0.054045,0,-6.79108,-0.267559,0
-0.097998,-0.054045,0,-6.79125,-0.267559,0
-0.097998,-0.054045,0,-6.79125,-0.267559,0
-0.097999,-0.054045,0,-6.79108,-0.267559,0
-0.097999,-0.054045,0,-6.79125,-0.267559,0
-0.098118,-0.053727,0,-6.74099,-0.213977,0
-0.098121,-0.053715,0,-6.74064,-0.213454,0
-0.098121,-0.053716,0,-6.74081,-0.213105,0
-0.098121,-0.053716,0,-6.74081,-0.213105,0
-0.098333,-0.053368,0,-6.77589,-0.25412,0
-0.098338,-0.053355,0,-6.77624,-0.254469,0
-0.098339,-0.053355,0,-6.77607,-0.254993,0
-0.098338,-0.053355,0,-6.77624,-0.254993,0
-0.098414,-0.052341,0,-6.81115,-0.297928,0
-0.098414,-0.05233,0,-6.81097,-0.297928,0
-0.098451,-0.052801,0,-6.77083,-0.247488,0
-0.098452,-0.052817,0,-6.77083,-0.246964,0
-0.098479,-0.052736,0,-6.72406,-0.183958,0
-0.098394,-0.052746,0,-6.67292,-0.116413,0
-0.098223,-0.053993,0,-6.597,-0.0230383,0
-0.098339,-0.054142,0,-6.74325,-0.191637,0
-0.09808,-0.054252,0,-6.87956,-0.348019,0
-0.098062,-0.054255,0,-6.88079,-0.348717,0
-0.098067,-0.054255,0,-6.88026,-0.348717,0
-0.098068,-0.054254,0,-6.88044,-0.348193,0
-0.098067,-0.054254,0,-6.88044,-0.348193,0
-0.098067,-0.054254,0,-6.88026,-0.348193,0
-0.098116,-0.053348,0,-6.85094,-0.317824,0
-0.098116,-0.053332,0,-6.85094,-0.317824,0
-0.098568,-0.051692,0,-6.76367,-0.217119,0
-0.098665,-0.051253,0,-6.67012,-0.090059,0
-0.098665,-0.051243,0,-6.66995,-0.0891863,0
-0.0988,-0.049996,0,-6.70137,-0.135787,0
-0.098801,-0.049991,0,-6.70137,-0.135787,0
-0.098801,-0.049992,0,-6.70137,-0.135787,0
-0.098622,-0.04993,0,-6.66803,-0.0830777,0
-0.098485,-0.050115,0,-6.63155,-0.0277507,0
-0.098479,-0.050127,0,-6.63138,-0.0263545,0
-0.098479,-0.050127,0,-6.6312,-0.0261799,0
-0.098479,-0.050127,0,-6.63138,-0.0263545,0
-0.098479,-0.050127,0,-6.63138,-0.026529,0
-0.098479,-0.050127,0,-6.63138,-0.026529,0
-0.098292,-0.050991,0,-6.59682,0.0261799,0
