t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.010,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.035,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.061,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.085,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.111,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374945,0.002247,0.375000,0.002223
0.135,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.499947,0.002997,0.499996,0.002926
0.160,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.624952,0.002247,0.624992,0.003678
0.185,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.749908,0.001500,0.749992,0.004431
0.210,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.874917,0.000752,0.874991,0.005083
0.235,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999927,0.000003,0.999922,0.005839
0.260,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.115516,-0.000746,1.070446,0.006578
0.285,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.227431,-0.001495,0.964175,0.007337
0.310,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.325684,-0.002244,0.872356,0.008075
0.335,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.423914,-0.002993,0.797136,0.008753
0.360,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.509265,-0.005243,0.711807,0.009510
0.385,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.591644,-0.005992,0.614043,0.010260
0.410,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.666452,-0.006741,0.511421,0.011025
0.435,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.729124,-0.007490,0.379753,0.011782
0.460,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.729124,-0.007490,0.379753,0.011782
0.485,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.799337,-0.008238,0.248074,0.012000
0.510,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.864394,-0.008986,0.115320,0.012000
0.535,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.938091,-0.009737,-0.030431,0.012000
0.560,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.009526,-0.010488,-0.187614,0.011777
0.585,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.085388,-0.011238,-0.371547,0.011764
0.610,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.925064,-0.011760,-0.548535,0.011759
0.635,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.759384,-0.011760,-0.674602,0.011759
0.660,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.603208,-0.011758,-0.786789,0.011755
0.685,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.697368,-0.011764,-0.889695,0.011767
0.710,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.592582,-0.011759,-1.014669,0.011760
0.735,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.717592,-0.009744,-1.139688,0.011754
0.760,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.592663,-0.007495,-1.264623,0.011748
0.785,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.617128,-0.005245,-0.889660,0.011765
0.810,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.592707,-0.004495,-0.833364,0.011755
0.835,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.538867,-0.002254,-0.889641,0.011761
0.860,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.463829,-0.001506,-1.014633,0.011748
0.885,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.217710,-0.000755,-0.889648,0.011739
0.910,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.210060,-0.001497,-1.014619,0.011732
0.935,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.217704,-0.002240,-0.987498,0.011723
0.960,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.126492,-0.000164,-1.014486,0.011731
0.985,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.217703,0.000751,-1.137158,0.011733
1.010,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.120540,0.001498,-1.052664,0.011749
1.035,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.028236,0.002244,-1.139508,0.011739
1.060,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.842562,0.002989,-1.264485,0.011748
1.085,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.856446,0.003735,-1.338315,0.011757
1.110,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.721709,0.004481,-1.400856,0.011743
1.135,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.609472,0.005228,-1.465277,0.011760
1.160,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.642864,0.005976,-1.534680,0.011755
1.185,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561326,0.006727,-1.633453,0.011761
1.210,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.437045,0.005981,-1.750145,0.011752
1.235,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302811,0.005231,-1.819203,0.011760
1.260,0.191114,-0.083268,-1.764528,-0.051152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.311742,0.002170,-1.903890,0.011755
