t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
0.485,-0.015106,0.013108,0.130000,-0.023116,-0.010770,0.125408,0.005234,0.085072,-0.156996,0.178640,27.806000
0.510,-0.015157,0.013049,0.130000,-0.023114,-0.010772,0.125408,0.005242,0.085070,-0.157012,0.178653,28.196000
0.535,-0.015208,0.012989,0.130000,-0.023113,-0.010773,0.125408,0.005248,0.085063,-0.157014,0.178652,27.330000
0.560,-0.015259,0.012929,0.130000,-0.023110,-0.010775,0.125409,0.005252,0.085049,-0.157003,0.178637,26.434000
0.585,-0.015310,0.012869,0.130000,-0.023106,-0.010777,0.125410,0.005252,0.085049,-0.157003,0.178637,22.152000
0.610,-0.015360,0.012809,0.130000,-0.023103,-0.010780,0.125411,0.005254,0.085014,-0.156962,0.178584,23.082000
0.635,-0.015410,0.012748,0.130000,-0.023099,-0.010782,0.125411,0.005254,0.085014,-0.156962,0.178584,24.493000
0.660,-0.015460,0.012688,0.130000,-0.023095,-0.010786,0.125412,0.005250,0.084955,-0.156901,0.178502,21.737000
0.685,-0.015510,0.012627,0.130000,-0.023091,-0.010791,0.125413,0.005243,0.084925,-0.156851,0.178443,22.616000
0.710,-0.015559,0.012566,0.130000,-0.023086,-0.010794,0.125414,0.005233,0.084899,-0.156785,0.178372,21.747000
0.735,-0.015609,0.012505,0.130000,-0.023082,-0.010797,0.125415,0.005223,0.084875,-0.156709,0.178294,20.685000
0.760,-0.015658,0.012443,0.130000,-0.023076,-0.010799,0.125418,0.005214,0.084851,-0.156637,0.178219,21.373000
0.785,-0.015706,0.012382,0.130000,-0.023070,-0.010801,0.125420,0.005207,0.084830,-0.156576,0.178155,21.373000
0.810,-0.015755,0.012320,0.130000,-0.023065,-0.010803,0.125422,0.005200,0.084814,-0.156528,0.178105,21.169000
0.835,-0.015803,0.012258,0.130000,-0.023062,-0.010805,0.125423,0.005195,0.084799,-0.156490,0.178065,20.216000
0.860,-0.015851,0.012196,0.130000,-0.023059,-0.010806,0.125424,0.005191,0.084785,-0.156461,0.178032,19.583000
0.885,-0.015899,0.012134,0.130000,-0.023056,-0.010808,0.125425,0.005191,0.084785,-0.156461,0.178032,19.928000
0.910,-0.015946,0.012071,0.130000,-0.023053,-0.010809,0.125425,0.005192,0.084768,-0.156424,0.177992,19.309000
0.935,-0.015994,0.012008,0.130000,-0.023051,-0.010810,0.125426,0.005194,0.084768,-0.156413,0.177983,20.698000
0.960,-0.016041,0.011946,0.130000,-0.023048,-0.010811,0.125427,0.005197,0.084776,-0.156411,0.177984,20.724000
0.985,-0.016088,0.011882,0.130000,-0.023047,-0.010810,0.125428,0.005199,0.084784,-0.156418,0.177994,19.769000
1.010,-0.016134,0.011819,0.130000,-0.023047,-0.010809,0.125428,0.005199,0.084797,-0.156423,0.178004,20.336000
1.035,-0.016180,0.011756,0.130000,-0.023049,-0.010807,0.125428,0.005196,0.084815,-0.156423,0.178013,19.075000
1.060,-0.016226,0.011692,0.130000,-0.023050,-0.010804,0.125428,0.005196,0.084832,-0.156428,0.178026,19.536000
1.085,-0.016272,0.011628,0.130000,-0.023052,-0.010802,0.125428,0.005197,0.084847,-0.156440,0.178044,19.625000
1.110,-0.016318,0.011564,0.130000,-0.023054,-0.010799,0.125428,0.005196,0.084865,-0.156454,0.178065,19.799000
1.135,-0.016363,0.011500,0.130000,-0.023056,-0.010797,0.125428,0.005196,0.084865,-0.156454,0.178065,19.797000
1.160,-0.016408,0.011436,0.130000,-0.023060,-0.010793,0.125427,0.005197,0.084912,-0.156508,0.178134,19.775000
1.185,-0.016453,0.011371,0.130000,-0.023064,-0.010790,0.125426,0.005204,0.084931,-0.156559,0.178188,20.046000
1.210,-0.016497,0.011307,0.130000,-0.023068,-0.010788,0.125425,0.005213,0.084948,-0.156615,0.178245,19.928000
1.235,-0.016542,0.011242,0.130000,-0.023072,-0.010787,0.125423,0.005213,0.084948,-0.156615,0.178245,20.781000
1.260,-0.016586,0.011177,0.130000,-0.023075,-0.010785,0.125422,0.005220,0.084966,-0.156663,0.178297,20.249000
1.285,-0.016629,0.011111,0.130000,-0.023079,-0.010784,0.125421,0.005240,0.084993,-0.156777,0.178410,19.939000
1.310,-0.016673,0.011046,0.130000,-0.023081,-0.010784,0.125419,0.005250,0.085003,-0.156832,0.178464,19.149000
1.335,-0.016716,0.010980,0.130000,-0.023084,-0.010783,0.125418,0.005256,0.085022,-0.156878,0.178513,19.371000
1.360,-0.016759,0.010915,0.130000,-0.023088,-0.010782,0.125417,0.005262,0.085039,-0.156924,0.178562,19.129000
1.385,-0.016802,0.010849,0.130000,-0.023091,-0.010780,0.125415,0.005268,0.085050,-0.156962,0.178600,19.190000
1.410,-0.016844,0.010783,0.130000,-0.023094,-0.010779,0.125414,0.005265,0.085066,-0.156973,0.178618,18.836000
1.435,-0.016887,0.010717,0.130000,-0.023097,-0.010776,0.125414,0.005255,0.085088,-0.156969,0.178625,19.058000
1.460,-0.016929,0.010650,0.130000,-0.023102,-0.010772,0.125413,0.005247,0.085105,-0.156970,0.178633,20.218000
1.485,-0.016970,0.010584,0.130000,-0.023107,-0.010769,0.125412,0.005247,0.085105,-0.156970,0.178633,19.015000
1.510,-0.017012,0.010517,0.130000,-0.023110,-0.010766,0.125411,0.005236,0.085132,-0.156972,0.178649,18.759000
1.535,-0.017053,0.010450,0.130000,-0.023113,-0.010763,0.125411,0.005228,0.085153,-0.156961,0.178648,18.296000
1.560,-0.017094,0.010383,0.130000,-0.023116,-0.010759,0.125411,0.005223,0.085167,-0.156947,0.178642,18.937000
1.585,-0.017134,0.010316,0.130000,-0.023117,-0.010757,0.125411,0.005217,0.085178,-0.156926,0.178629,21.148000
1.610,-0.017175,0.010248,0.130000,-0.023118,-0.010754,0.125412,0.005209,0.085193,-0.156897,0.178610,18.805000
1.635,-0.017215,0.010181,0.130000,-0.023119,-0.010751,0.125413,0.005209,0.085193,-0.156897,0.178610,19.335000
1.660,-0.017255,0.010113,0.130000,-0.023119,-0.010749,0.125414,0.005198,0.085197,-0.156848,0.178569,19.243000
1.685,-0.017294,0.010045,0.130000,-0.023118,-0.010749,0.125414,0.005194,0.085184,-0.156819,0.178537,19.525000
1.710,-0.017334,0.009977,0.130000,-0.023116,-0.010750,0.125415,0.005187,0.085169,-0.156781,0.178496,19.532000
1.735,-0.017373,0.009909,0.130000,-0.023113,-0.010752,0.125416,0.005187,0.085169,-0.156781,0.178496,19.505000
1.760,-0.017411,0.009841,0.130000,-0.023110,-0.010755,0.125416,0.005178,0.085110,-0.156704,0.178401,19.994000
1.785,-0.017450,0.009772,0.130000,-0.023106,-0.010759,0.125417,0.005178,0.085110,-0.156704,0.178401,20.333000
1.810,-0.017488,0.009704,0.130000,-0.023102,-0.010764,0.125418,0.005160,0.085033,-0.156600,0.178272,20.378000
1.835,-0.017526,0.009635,0.130000,-0.023098,-0.010768,0.125418,0.005156,0.084982,-0.156554,0.178207,20.723000
1.860,-0.017564,0.009566,0.130000,-0.023092,-0.010775,0.125419,0.005151,0.084929,-0.156506,0.178139,18.800000
1.885,-0.017601,0.009497,0.130000,-0.023086,-0.010782,0.125420,0.005140,0.084890,-0.156443,0.178065,20.404000
1.910,-0.017638,0.009428,0.130000,-0.023081,-0.010787,0.125421,0.005128,0.084862,-0.156378,0.177994,19.843000
1.935,-0.017675,0.009359,0.130000,-0.023078,-0.010789,0.125422,0.005128,0.084862,-0.156378,0.177994,20.199000
1.960,-0.017712,0.009289,0.130000,-0.023074,-0.010792,0.125423,0.005110,0.084812,-0.156260,0.177866,23.087000
1.985,-0.017748,0.009219,0.130000,-0.023069,-0.010794,0.125425,0.005098,0.084800,-0.156191,0.177799,19.974000
2.010,-0.017784,0.009150,0.130000,-0.023066,-0.010794,0.125427,0.005087,0.084792,-0.156124,0.177736,19.745000
2.035,-0.017820,0.009080,0.130000,-0.023062,-0.010794,0.125429,0.005087,0.084792,-0.156124,0.177736,19.609000
2.060,-0.017856,0.009010,0.130000,-0.023059,-0.010795,0.125430,0.005067,0.084774,-0.156016,0.177632,18.768000
2.085,-0.017891,0.008940,0.130000,-0.023057,-0.010794,0.125431,0.005067,0.084774,-0.156016,0.177632,18.787000
2.110,-0.017926,0.008869,0.130000,-0.023056,-0.010794,0.125432,0.005046,0.084757,-0.155926,0.177544,18.657000
2.135,-0.017961,0.008799,0.130000,-0.023055,-0.010794,0.125433,0.005040,0.084741,-0.155894,0.177509,19.092000
2.160,-0.017995,0.008728,0.130000,-0.023054,-0.010796,0.125433,0.005035,0.084724,-0.155871,0.177480,20.342000
2.185,-0.018029,0.008657,0.130000,-0.023052,-0.010798,0.125434,0.005030,0.084714,-0.155850,0.177457,19.762000
2.210,-0.018063,0.008587,0.130000,-0.023051,-0.010799,0.125434,0.005025,0.084710,-0.155834,0.177441,20.568000
2.235,-0.018097,0.008516,0.130000,-0.023051,-0.010799,0.125434,0.005024,0.084702,-0.155834,0.177437,20.025000
2.260,-0.018130,0.008444,0.130000,-0.023052,-0.010800,0.125433,0.005026,0.084686,-0.155852,0.177445,21.790000
2.285,-0.018163,0.008373,0.130000,-0.023052,-0.010802,0.125432,0.005032,0.084672,-0.155882,0.177465,21.637000
2.310,-0.018196,0.008302,0.130000,-0.023053,-0.010805,0.125431,0.005037,0.084668,-0.155916,0.177494,19.402000
2.335,-0.018228,0.008230,0.130000,-0.023054,-0.010806,0.125430,0.005041,0.084680,-0.155954,0.177532,19.071000
2.360,-0.018260,0.008159,0.130000,-0.023058,-0.010805,0.125429,0.005046,0.084700,-0.155998,0.177581,19.310000
2.385,-0.018292,0.008087,0.130000,-0.023061,-0.010803,0.125428,0.005052,0.084723,-0.156045,0.177633,18.254000
2.410,-0.018324,0.008015,0.130000,-0.023065,-0.010800,0.125426,0.005058,0.084755,-0.156089,0.177687,20.109000
2.435,-0.018355,0.007943,0.130000,-0.023070,-0.010796,0.125426,0.005067,0.084788,-0.156140,0.177748,20.134000
2.460,-0.018386,0.007871,0.130000,-0.023073,-0.010793,0.125425,0.005081,0.084813,-0.156199,0.177812,19.486000
2.485,-0.018417,0.007799,0.130000,-0.023075,-0.010791,0.125424,0.005093,0.084837,-0.156253,0.177871,18.412000
2.510,-0.018447,0.007726,0.130000,-0.023077,-0.010789,0.125423,0.005101,0.084868,-0.156297,0.177925,18.595000
2.535,-0.018478,0.007654,0.130000,-0.023081,-0.010785,0.125423,0.005108,0.084896,-0.156339,0.177976,18.930000
2.560,-0.018508,0.007581,0.130000,-0.023083,-0.010782,0.125422,0.005116,0.084910,-0.156376,0.178015,18.876000
2.585,-0.018537,0.007508,0.130000,-0.023085,-0.010781,0.125422,0.005116,0.084910,-0.156376,0.178015,18.815000
2.610,-0.018566,0.007435,0.130000,-0.023086,-0.010781,0.125421,0.005123,0.084909,-0.156424,0.178057,19.067000
2.635,-0.018596,0.007362,0.130000,-0.023088,-0.010782,0.125420,0.005123,0.084909,-0.156424,0.178057,19.832000
2.660,-0.018624,0.007289,0.130000,-0.023090,-0.010784,0.125419,0.005126,0.084884,-0.156480,0.178094,19.217000
2.685,-0.018653,0.007216,0.130000,-0.023092,-0.010786,0.125417,0.005126,0.084871,-0.156514,0.178118,19.400000
2.710,-0.018681,0.007143,0.130000,-0.023096,-0.010788,0.125414,0.005122,0.084864,-0.156548,0.178145,19.668000
2.735,-0.018709,0.007069,0.130000,-0.023102,-0.010788,0.125412,0.005122,0.084864,-0.156548,0.178145,19.158000
2.760,-0.018736,0.006996,0.130000,-0.023106,-0.010788,0.125410,0.005121,0.084861,-0.156605,0.178193,19.574000
2.785,-0.018764,0.006922,0.130000,-0.023109,-0.010789,0.125408,0.005121,0.084861,-0.156605,0.178193,19.106000
2.810,-0.018791,0.006849,0.130000,-0.023111,-0.010789,0.125408,0.005118,0.084861,-0.156624,0.178210,19.124000
2.835,-0.018818,0.006775,0.130000,-0.023112,-0.010789,0.125407,0.005117,0.084861,-0.156631,0.178216,18.559000
2.860,-0.018844,0.006701,0.130000,-0.023114,-0.010788,0.125406,0.005115,0.084862,-0.156633,0.178218,18.961000
2.885,-0.018870,0.006627,0.130000,-0.023115,-0.010788,0.125406,0.005111,0.084861,-0.156623,0.178209,18.158000
2.910,-0.018896,0.006553,0.130000,-0.023116,-0.010788,0.125406,0.005107,0.084846,-0.156600,0.178181,18.730000
2.935,-0.018922,0.006478,0.130000,-0.023114,-0.010789,0.125406,0.005100,0.084818,-0.156550,0.178124,18.110000
2.960,-0.018947,0.006404,0.130000,-0.023110,-0.010793,0.125407,0.005087,0.084786,-0.156473,0.178040,18.943000
2.985,-0.018972,0.006330,0.130000,-0.023105,-0.010795,0.125409,0.005087,0.084786,-0.156473,0.178040,18.317000
3.010,-0.018997,0.006255,0.130000,-0.023100,-0.010799,0.125411,0.005049,0.084707,-0.156280,0.177832,18.721000
3.035,-0.019021,0.006180,0.130000,-0.023095,-0.010802,0.125412,0.005023,0.084663,-0.156167,0.177711,18.454000
3.060,-0.019045,0.006106,0.130000,-0.023091,-0.010806,0.125414,0.004994,0.084621,-0.156047,0.177585,19.030000
3.085,-0.019069,0.006031,0.130000,-0.023088,-0.010808,0.125416,0.004994,0.084621,-0.156047,0.177585,18.596000
3.110,-0.019093,0.005956,0.130000,-0.023084,-0.010811,0.125417,0.004941,0.084529,-0.155806,0.177327,18.975000
3.135,-0.019116,0.005881,0.130000,-0.023079,-0.010815,0.125419,0.004915,0.084482,-0.155686,0.177199,18.300000
3.160,-0.019139,0.005806,0.130000,-0.023074,-0.010819,0.125421,0.004884,0.084448,-0.155564,0.177075,18.869000
3.185,-0.019161,0.005730,0.130000,-0.023071,-0.010820,0.125422,0.004884,0.084448,-0.155564,0.177075,18.109000
3.210,-0.019184,0.005655,0.130000,-0.023069,-0.010820,0.125424,0.004835,0.084391,-0.155349,0.176857,18.946000
3.235,-0.019206,0.005580,0.130000,-0.023064,-0.010822,0.125426,0.004820,0.084354,-0.155258,0.176759,19.138000
3.260,-0.019228,0.005504,0.130000,-0.023059,-0.010825,0.125428,0.004801,0.084326,-0.155168,0.176666,18.889000
3.285,-0.019249,0.005429,0.130000,-0.023055,-0.010827,0.125430,0.004801,0.084326,-0.155168,0.176666,18.194000
3.310,-0.019270,0.005353,0.130000,-0.023054,-0.010827,0.125430,0.004766,0.084294,-0.155039,0.176537,21.071000
3.335,-0.019291,0.005277,0.130000,-0.023054,-0.010828,0.125431,0.004755,0.084278,-0.155005,0.176499,20.613000
3.360,-0.019312,0.005202,0.130000,-0.023054,-0.010829,0.125431,0.004745,0.084269,-0.154972,0.176466,18.483000
3.385,-0.019332,0.005126,0.130000,-0.023054,-0.010829,0.125431,0.004745,0.084269,-0.154972,0.176466,18.970000
3.410,-0.019352,0.005050,0.130000,-0.023053,-0.010828,0.125432,0.004739,0.084266,-0.154923,0.176421,18.526000
3.435,-0.019372,0.004974,0.130000,-0.023051,-0.010828,0.125433,0.004743,0.084262,-0.154932,0.176427,19.409000
3.460,-0.019391,0.004898,0.130000,-0.023050,-0.010830,0.125433,0.004746,0.084264,-0.154959,0.176452,18.741000
3.485,-0.019410,0.004822,0.130000,-0.023052,-0.010830,0.125432,0.004746,0.084281,-0.154999,0.176494,18.939000
3.510,-0.019429,0.004745,0.130000,-0.023057,-0.010827,0.125430,0.004752,0.084309,-0.155059,0.176561,20.189000
3.535,-0.019447,0.004669,0.130000,-0.023063,-0.010824,0.125428,0.004752,0.084309,-0.155059,0.176561,18.298000
3.560,-0.019466,0.004593,0.130000,-0.023067,-0.010822,0.125427,0.004769,0.084335,-0.155142,0.176647,17.986000
3.585,-0.019483,0.004516,0.130000,-0.023069,-0.010821,0.125425,0.004809,0.084394,-0.155315,0.176828,18.056000
3.610,-0.019501,0.004439,0.130000,-0.023072,-0.010819,0.125424,0.004830,0.084433,-0.155408,0.176929,18.205000
3.635,-0.019518,0.004363,0.130000,-0.023076,-0.010815,0.125423,0.004830,0.084433,-0.155408,0.176929,17.761000
3.660,-0.019535,0.004286,0.130000,-0.023080,-0.010813,0.125421,0.004876,0.084494,-0.155626,0.177152,18.491000
3.685,-0.019552,0.004209,0.130000,-0.023084,-0.010812,0.125419,0.004897,0.084524,-0.155729,0.177256,18.337000
3.710,-0.019568,0.004133,0.130000,-0.023089,-0.010811,0.125417,0.004916,0.084556,-0.155826,0.177357,18.728000
3.735,-0.019584,0.004056,0.130000,-0.023093,-0.010808,0.125415,0.004935,0.084585,-0.155925,0.177458,18.565000
3.760,-0.019600,0.003979,0.130000,-0.023098,-0.010806,0.125413,0.004956,0.084605,-0.156026,0.177557,17.890000
3.785,-0.019616,0.003902,0.130000,-0.023102,-0.010806,0.125411,0.004975,0.084622,-0.156121,0.177650,19.250000
3.810,-0.019631,0.003825,0.130000,-0.023105,-0.010806,0.125409,0.004994,0.084644,-0.156212,0.177740,19.547000
3.835,-0.019646,0.003748,0.130000,-0.023109,-0.010805,0.125407,0.005014,0.084665,-0.156302,0.177830,18.512000
3.860,-0.019660,0.003670,0.130000,-0.023112,-0.010805,0.125405,0.005035,0.084688,-0.156386,0.177916,19.421000
3.885,-0.019675,0.003593,0.130000,-0.023114,-0.010804,0.125404,0.005055,0.084721,-0.156467,0.178003,19.002000
3.910,-0.019689,0.003516,0.130000,-0.023116,-0.010801,0.125403,0.005075,0.084752,-0.156547,0.178088,18.494000
3.935,-0.019702,0.003439,0.130000,-0.023118,-0.010799,0.125403,0.005094,0.084775,-0.156619,0.178163,18.810000
3.960,-0.019716,0.003361,0.130000,-0.023119,-0.010798,0.125402,0.005113,0.084793,-0.156680,0.178226,17.986000
3.985,-0.019729,0.003284,0.130000,-0.023119,-0.010798,0.125401,0.005113,0.084793,-0.156680,0.178226,18.724000
4.010,-0.019741,0.003206,0.130000,-0.023118,-0.010798,0.125401,0.005147,0.084817,-0.156776,0.178323,17.961000
4.035,-0.019754,0.003129,0.130000,-0.023116,-0.010798,0.125402,0.005160,0.084830,-0.156804,0.178354,18.578000
4.060,-0.019766,0.003051,0.130000,-0.023114,-0.010798,0.125402,0.005172,0.084838,-0.156817,0.178370,18.597000
4.085,-0.019778,0.002973,0.130000,-0.023111,-0.010798,0.125404,0.005180,0.084839,-0.156806,0.178361,18.626000
4.110,-0.019789,0.002896,0.130000,-0.023106,-0.010799,0.125405,0.005182,0.084833,-0.156775,0.178331,19.353000
4.135,-0.019800,0.002818,0.130000,-0.023101,-0.010800,0.125407,0.005182,0.084833,-0.156775,0.178331,19.186000
4.160,-0.019811,0.002740,0.130000,-0.023096,-0.010802,0.125409,0.005171,0.084790,-0.156676,0.178223,18.804000
4.185,-0.019822,0.002662,0.130000,-0.023092,-0.010805,0.125410,0.005171,0.084790,-0.156676,0.178223,19.032000
4.210,-0.019832,0.002585,0.130000,-0.023089,-0.010807,0.125411,0.005152,0.084745,-0.156568,0.178106,18.934000
4.235,-0.019842,0.002507,0.130000,-0.023085,-0.010809,0.125412,0.005141,0.084721,-0.156510,0.178043,19.168000
4.260,-0.019852,0.002429,0.130000,-0.023082,-0.010811,0.125413,0.005128,0.084699,-0.156446,0.177976,18.079000
4.285,-0.019861,0.002351,0.130000,-0.023079,-0.010813,0.125414,0.005128,0.084699,-0.156446,0.177976,18.690000
4.310,-0.019870,0.002273,0.130000,-0.023077,-0.010814,0.125416,0.005098,0.084659,-0.156313,0.177839,18.634000
4.335,-0.019879,0.002195,0.130000,-0.023075,-0.010815,0.125416,0.005082,0.084646,-0.156255,0.177782,17.854000
4.360,-0.019888,0.002117,0.130000,-0.023075,-0.010815,0.125417,0.005071,0.084633,-0.156211,0.177737,18.169000
4.385,-0.019896,0.002038,0.130000,-0.023074,-0.010816,0.125418,0.005071,0.084633,-0.156211,0.177737,18.345000
4.410,-0.019904,0.001960,0.130000,-0.023072,-0.010816,0.125418,0.005054,0.084616,-0.156128,0.177655,18.292000
4.435,-0.019911,0.001882,0.130000,-0.023070,-0.010816,0.125419,0.005046,0.084611,-0.156077,0.177608,17.780000
4.460,-0.019918,0.001804,0.130000,-0.023068,-0.010816,0.125421,0.005034,0.084609,-0.156015,0.177552,18.191000
4.485,-0.019925,0.001726,0.130000,-0.023065,-0.010814,0.125423,0.005034,0.084609,-0.156015,0.177552,17.851000
4.510,-0.019932,0.001647,0.130000,-0.023063,-0.010813,0.125424,0.005009,0.084599,-0.155885,0.177432,18.354000
4.535,-0.019938,0.001569,0.130000,-0.023060,-0.010813,0.125426,0.005009,0.084599,-0.155885,0.177432,17.838000
4.560,-0.019944,0.001491,0.130000,-0.023057,-0.010813,0.125428,0.004981,0.084572,-0.155745,0.177296,18.291000
4.585,-0.019950,0.001413,0.130000,-0.023055,-0.010813,0.125429,0.004965,0.084554,-0.155683,0.177232,17.634000
4.610,-0.019955,0.001334,0.130000,-0.023054,-0.010814,0.125430,0.004949,0.084536,-0.155623,0.177171,18.323000
4.635,-0.019961,0.001256,0.130000,-0.023053,-0.010815,0.125430,0.004949,0.084536,-0.155623,0.177171,17.948000
4.660,-0.019965,0.001177,0.130000,-0.023054,-0.010814,0.125431,0.004919,0.084521,-0.155535,0.177085,18.173000
4.685,-0.019970,0.001099,0.130000,-0.023055,-0.010813,0.125431,0.004919,0.084521,-0.155535,0.177085,18.189000
4.710,-0.019974,0.001021,0.130000,-0.023056,-0.010812,0.125431,0.004903,0.084521,-0.155491,0.177046,18.733000
4.735,-0.019978,0.000942,0.130000,-0.023057,-0.010811,0.125431,0.004903,0.084521,-0.155491,0.177046,17.933000
4.760,-0.019981,0.000864,0.130000,-0.023059,-0.010810,0.125430,0.004898,0.084523,-0.155489,0.177045,18.634000
4.785,-0.019985,0.000785,0.130000,-0.023062,-0.010809,0.125429,0.004891,0.084540,-0.155529,0.177088,18.286000
4.810,-0.019988,0.000707,0.130000,-0.023067,-0.010807,0.125428,0.004890,0.084554,-0.155567,0.177129,17.884000
4.835,-0.019990,0.000628,0.130000,-0.023073,-0.010805,0.125426,0.004890,0.084554,-0.155567,0.177129,18.108000
4.860,-0.019992,0.000550,0.130000,-0.023079,-0.010803,0.125423,0.004896,0.084585,-0.155679,0.177241,18.060000
4.885,-0.019994,0.000471,0.130000,-0.023086,-0.010802,0.125421,0.004896,0.084585,-0.155679,0.177241,18.767000
4.910,-0.019996,0.000393,0.130000,-0.023091,-0.010800,0.125419,0.004910,0.084617,-0.155794,0.177359,18.325000
4.935,-0.019998,0.000314,0.130000,-0.023094,-0.010799,0.125417,0.004910,0.084617,-0.155794,0.177359,18.151000
4.960,-0.019999,0.000236,0.130000,-0.023099,-0.010798,0.125415,0.004936,0.084639,-0.155954,0.177510,17.825000
4.985,-0.019999,0.000157,0.130000,-0.023103,-0.010799,0.125413,0.004936,0.084639,-0.155954,0.177510,18.212000
5.010,-0.020000,0.000079,0.130000,-0.023108,-0.010798,0.125411,0.004964,0.084682,-0.156121,0.177678,17.212000
5.035,-0.020000,-0.000000,0.130000,-0.023113,-0.010796,0.125409,0.004964,0.084682,-0.156121,0.177678,18.447000
5.060,-0.020000,-0.000079,0.130000,-0.023115,-0.010796,0.125407,0.005011,0.084715,-0.156295,0.177848,18.091000
5.085,-0.019999,-0.000157,0.130000,-0.023115,-0.010797,0.125406,0.005032,0.084734,-0.156364,0.177919,17.982000
5.110,-0.019999,-0.000236,0.130000,-0.023114,-0.010797,0.125406,0.005053,0.084759,-0.156436,0.177993,17.963000
5.135,-0.019998,-0.000314,0.130000,-0.023115,-0.010795,0.125406,0.005053,0.084759,-0.156436,0.177993,17.726000
5.160,-0.019996,-0.000393,0.130000,-0.023115,-0.010796,0.125405,0.005094,0.084783,-0.156595,0.178147,18.040000
5.185,-0.019994,-0.000471,0.130000,-0.023117,-0.010797,0.125403,0.005106,0.084796,-0.156648,0.178199,17.998000
5.210,-0.019992,-0.000550,0.130000,-0.023118,-0.010797,0.125402,0.005118,0.084804,-0.156681,0.178233,20.399000
5.235,-0.019990,-0.000628,0.130000,-0.023117,-0.010797,0.125402,0.005131,0.084798,-0.156701,0.178248,19.649000
5.260,-0.019988,-0.000707,0.130000,-0.023114,-0.010799,0.125403,0.005138,0.084785,-0.156694,0.178236,19.868000
5.285,-0.019985,-0.000785,0.130000,-0.023109,-0.010802,0.125404,0.005138,0.084785,-0.156694,0.178236,18.782000
5.310,-0.019981,-0.000864,0.130000,-0.023106,-0.010802,0.125405,0.005127,0.084773,-0.156627,0.178170,18.441000
5.335,-0.019978,-0.000942,0.130000,-0.023105,-0.010802,0.125406,0.005127,0.084773,-0.156627,0.178170,18.521000
5.360,-0.019974,-0.001021,0.130000,-0.023102,-0.010805,0.125407,0.005118,0.084726,-0.156552,0.178082,17.502000
5.385,-0.019970,-0.001099,0.130000,-0.023098,-0.010808,0.125408,0.005110,0.084709,-0.156492,0.178021,19.404000
5.410,-0.019965,-0.001177,0.130000,-0.023094,-0.010809,0.125410,0.005104,0.084692,-0.156425,0.177954,17.846000
5.435,-0.019961,-0.001256,0.130000,-0.023088,-0.010811,0.125412,0.005104,0.084692,-0.156425,0.177954,18.896000
5.460,-0.019955,-0.001334,0.130000,-0.023082,-0.010813,0.125414,0.005085,0.084652,-0.156288,0.177814,19.186000
5.485,-0.019950,-0.001413,0.130000,-0.023078,-0.010815,0.125416,0.005073,0.084638,-0.156219,0.177746,18.834000
