t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.003,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.028,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.053,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.078,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.103,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.002250,0.375000,0.002250
0.128,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.003000,0.500000,0.003000
0.153,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625000,0.003750,0.625000,0.003750
0.178,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.004500,0.750000,0.004500
0.203,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875000,0.005250,0.875000,0.005250
0.228,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.006000,1.000000,0.006000
0.253,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875001,0.006750,0.875000,0.005250
0.278,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750004,0.007500,0.750000,0.005754
0.303,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750004,0.007500,0.750000,0.005754
0.328,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625004,0.008250,0.625003,0.007767
0.353,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500004,0.009000,0.500084,0.008116
0.378,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375007,0.009742,0.375082,0.009718
0.403,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250023,0.010496,0.250078,0.010489
0.428,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125120,0.011248,0.125075,0.010668
0.453,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006517,0.011882,0.000076,0.011284
0.478,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.104661,0.012000,-0.124918,0.011766
0.503,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.204408,0.012000,-0.249920,0.011751
0.528,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.291224,0.012000,-0.374931,0.011728
0.553,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.371042,0.012000,-0.499941,0.011691
0.578,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.437804,0.012000,-0.624946,0.011538
0.603,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.488715,0.012000,-0.739993,0.011723
0.628,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.520871,0.012000,-0.817703,0.011706
0.653,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.554171,0.012000,-0.893500,0.011564
0.678,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.554171,0.012000,-0.893500,0.011564
0.703,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.588651,0.012000,-0.985539,0.011700
0.728,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.623770,0.012000,-1.051679,0.011695
0.753,-0.046949,-0.081854,-2.439272,-0.034745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.639383,0.012000,-1.112133,0.011546
