t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.004,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000000,0.000000,0.000000,-20.700000,-17.600000,26.200000,51.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.028,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000110,0.000000,0.000000,-20.500000,-29.000000,25.900000,51.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.054,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000040,0.000000,0.000000,-21.100000,-32.600000,25.900000,51.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.078,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000010,0.000000,0.000000,-20.100000,-38.100000,24.900000,52.500000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.103,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000000,0.000000,0.000000,-20.800000,-34.800000,24.200000,53.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001500,0.000000,0.001478
0.128,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000030,0.000000,0.000000,-20.100000,-29.600000,23.500000,53.400000,0.000000,0.000000,0.000000,0.000000,-0.125000,0.002250,-0.124975,0.002226
0.153,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000020,0.000000,0.000000,-20.600000,-33.100000,24.300000,53.400000,0.000000,0.000000,0.000000,0.000000,-0.250000,0.003000,-0.249896,0.002977
0.178,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000050,0.000000,0.000000,-21.300000,-33.600000,24.900000,52.500000,0.000000,0.000000,0.000000,0.000000,-0.375000,0.003750,-0.374813,0.003727
0.203,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000020,0.000000,0.000000,-20.400000,-38.800000,25.300000,50.800000,0.000000,0.000000,0.000000,0.000000,-0.499954,0.004500,-0.499818,0.004477
0.228,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000020,0.000000,0.000000,-20.400000,-36.200000,25.200000,49.500000,0.000000,0.000000,0.000000,0.000000,-0.624951,0.005250,-0.624807,0.005213
0.253,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000070,0.000000,0.000000,-19.900000,-39.000000,25.400000,49.200000,0.000000,0.000000,0.000000,0.000000,-0.749957,0.006000,-0.749771,0.005965
0.278,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000050,0.000000,0.000000,-20.600000,-31.800000,25.400000,51.100000,0.000000,0.000000,0.000000,0.000000,-0.874923,0.006749,-0.874776,0.006716
0.303,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000030,0.000000,0.000000,-19.600000,-39.300000,25.100000,51.400000,0.000000,0.000000,0.000000,0.000000,-0.999915,0.007499,-0.999780,0.007468
0.328,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000000,0.000000,0.000000,-20.100000,-38.400000,23.600000,52.100000,0.000000,0.000000,0.000000,0.000000,-1.124920,0.008249,-1.124570,0.008218
0.353,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000060,0.000000,0.000000,-20.100000,-32.300000,23.500000,53.900000,0.000000,0.000000,0.000000,0.000000,-1.248527,0.008999,-1.249588,0.008969
0.378,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000130,0.000000,0.000000,-19.600000,-35.200000,22.800000,51.500000,0.000000,0.000000,0.000000,0.000000,-1.372798,0.009749,-1.374617,0.009720
0.403,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000060,0.000000,0.000000,-20.200000,-28.900000,23.300000,51.500000,0.000000,0.000000,0.000000,0.000000,-1.487100,0.010499,-1.499571,0.010469
0.428,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000040,0.000000,0.000000,-20.500000,-25.100000,24.400000,51.200000,0.000000,0.000000,0.000000,0.000000,-1.578362,0.011246,-1.624597,0.011213
0.453,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000010,0.000000,0.000000,-19.700000,-30.100000,23.400000,49.800000,0.000000,0.000000,0.000000,0.000000,-1.641266,0.011887,-1.749633,0.011869
0.478,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000030,0.000000,0.000000,-19.300000,-30.300000,23.700000,50.600000,0.000000,0.000000,0.000000,0.000000,-1.708546,0.011753,-1.874646,0.011750
0.503,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000040,0.000000,0.000000,-20.200000,-32.500000,23.100000,51.300000,0.000000,0.000000,0.000000,0.000000,-1.782548,0.011752,-1.999680,0.011837
0.528,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000050,0.000000,0.000000,-19.000000,-46.800000,22.500000,51.100000,0.000000,0.000000,0.000000,0.000000,-1.873476,0.011004,-2.124681,0.011760
0.553,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000030,0.000000,0.000000,-19.400000,-48.100000,22.500000,51.200000,0.000000,0.000000,0.000000,0.000000,-1.980182,0.010256,-2.249718,0.011763
0.578,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000050,0.000000,0.000000,-18.600000,-46.900000,22.300000,51.100000,0.000000,0.000000,0.000000,0.000000,-2.095487,0.009507,-2.374759,0.011767
0.603,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000080,0.000000,0.000000,-18.500000,-47.100000,22.000000,51.600000,0.000000,0.000000,0.000000,0.000000,-2.218430,0.008759,-2.499797,0.011762
0.628,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000000,0.000000,0.000000,-18.200000,-47.400000,22.900000,52.500000,0.000000,0.000000,0.000000,0.000000,-2.343590,0.007257,-2.577795,0.011749
0.653,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000030,0.000000,0.000000,-19.300000,-44.300000,23.900000,53.300000,0.000000,0.000000,0.000000,0.000000,-2.468762,0.006507,-2.031680,0.011741
0.678,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000120,0.000000,0.000000,-19.500000,-40.400000,23.400000,53.000000,0.000000,0.000000,0.000000,0.000000,-2.593937,0.005755,-1.874878,0.011769
0.703,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000080,0.000000,0.000000,-20.000000,-43.500000,24.800000,51.500000,0.000000,0.000000,0.000000,0.000000,-2.719114,0.005003,-1.588546,0.011764
0.728,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000080,0.000000,0.000000,-20.400000,-37.100000,24.800000,50.200000,0.000000,0.000000,0.000000,0.000000,-2.799560,0.004250,-1.624852,0.011772
0.753,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000040,0.000000,0.000000,-19.900000,-36.800000,24.700000,50.000000,0.000000,0.000000,0.000000,0.000000,-2.740392,0.002777,-1.532477,0.011779
0.778,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000080,0.000000,0.000000,-19.200000,-41.500000,24.500000,51.200000,0.000000,0.000000,0.000000,0.000000,-2.656865,0.002026,-1.550022,0.011774
0.803,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000080,0.000000,0.000000,-18.900000,-38.900000,24.100000,51.700000,0.000000,0.000000,0.000000,0.000000,-2.589852,0.001275,-1.550028,0.011777
0.828,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000080,0.000000,0.000000,-18.900000,-44.300000,24.300000,52.100000,0.000000,0.000000,0.000000,0.000000,-2.629291,0.000526,-1.519009,0.011783
0.853,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000030,0.000000,0.000000,-19.000000,-46.400000,24.900000,51.300000,0.000000,0.000000,0.000000,0.000000,-2.692683,-0.000225,-1.548640,0.011765
0.878,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000020,0.000000,0.000000,-20.000000,-43.300000,24.800000,50.500000,0.000000,0.000000,0.000000,0.000000,-2.766751,-0.000973,-1.558456,0.011767
0.903,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000090,0.000000,0.000000,-20.300000,-40.700000,24.600000,52.000000,0.000000,0.000000,0.000000,0.000000,-2.862262,-0.001721,-1.545589,0.011768
0.928,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000000,0.000000,0.000000,-20.800000,-31.300000,23.300000,51.600000,0.000000,0.000000,0.000000,0.000000,-2.931000,-0.002476,-1.554096,0.011052
0.953,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000060,0.000000,0.000000,-19.200000,-26.500000,23.000000,52.000000,0.000000,0.000000,0.000000,0.000000,-2.939941,-0.003226,-1.548458,0.011048
0.978,0.300022,-0.085797,0.072955,-0.041489,0.000000,0.000120,0.000000,0.000000,-18.100000,-26.800000,22.800000,52.500000,0.000000,0.000000,0.000000,0.000000,-2.939957,-0.003976,-1.527418,0.011047
1.003,0.300022,-0.085797,0.072955,-0.041489,0.000000,-0.000110,0.000000,0.000000,-17.800000,-32.600000,23.200000,51.400000,0.000000,0.000000,0.000000,0.000000,-2.939919,-0.004726,-1.512940,0.010340
