t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
3.453,-0.019939,0.017902,0.125000,0.004357,-0.022809,0.123233,-0.030595,0.221583,-0.346677,0.412577,19.642000
3.478,-0.019963,0.017895,0.125000,0.004354,-0.022813,0.123232,-0.030595,0.221552,-0.346672,0.412556,21.851000
3.503,-0.019986,0.017888,0.125000,0.004352,-0.022816,0.123231,-0.030594,0.221524,-0.346665,0.412535,21.689000
3.528,-0.020010,0.017880,0.125000,0.004350,-0.022819,0.123229,-0.030593,0.221498,-0.346654,0.412512,19.427000
3.553,-0.020033,0.017872,0.125000,0.004350,-0.022821,0.123228,-0.030590,0.221473,-0.346643,0.412489,20.859000
3.578,-0.020056,0.017863,0.125000,0.004350,-0.022823,0.123228,-0.030585,0.221449,-0.346628,0.412463,21.004000
3.603,-0.020078,0.017854,0.125000,0.004351,-0.022825,0.123227,-0.030580,0.221428,-0.346604,0.412431,21.370000
3.628,-0.020101,0.017844,0.125000,0.004353,-0.022826,0.123227,-0.030576,0.221411,-0.346575,0.412397,19.897000
3.654,-0.020123,0.017835,0.125000,0.004354,-0.022826,0.123226,-0.030570,0.221395,-0.346551,0.412369,20.999000
3.678,-0.020145,0.017824,0.125000,0.004357,-0.022826,0.123226,-0.030563,0.221381,-0.346533,0.412346,20.342000
3.704,-0.020167,0.017813,0.125000,0.004360,-0.022826,0.123226,-0.030558,0.221367,-0.346515,0.412322,19.403000
3.728,-0.020188,0.017802,0.125000,0.004362,-0.022826,0.123226,-0.030554,0.221353,-0.346494,0.412297,19.652000
3.754,-0.020210,0.017791,0.125000,0.004364,-0.022826,0.123226,-0.030551,0.221337,-0.346471,0.412269,20.231000
3.778,-0.020231,0.017779,0.125000,0.004365,-0.022827,0.123226,-0.030550,0.221322,-0.346444,0.412239,19.655000
3.803,-0.020251,0.017766,0.125000,0.004364,-0.022827,0.123226,-0.030551,0.221313,-0.346413,0.412208,20.239000
3.828,-0.020272,0.017753,0.125000,0.004363,-0.022827,0.123226,-0.030552,0.221308,-0.346380,0.412177,21.079000
3.853,-0.020292,0.017740,0.125000,0.004362,-0.022826,0.123227,-0.030553,0.221304,-0.346347,0.412147,20.258000
3.878,-0.020313,0.017726,0.125000,0.004362,-0.022825,0.123228,-0.030553,0.221302,-0.346311,0.412116,19.635000
3.903,-0.020332,0.017712,0.125000,0.004362,-0.022824,0.123228,-0.030554,0.221303,-0.346272,0.412084,19.712000
3.928,-0.020352,0.017698,0.125000,0.004361,-0.022822,0.123229,-0.030555,0.221306,-0.346238,0.412056,19.264000
3.953,-0.020372,0.017683,0.125000,0.004361,-0.022820,0.123231,-0.030555,0.221309,-0.346212,0.412037,21.423000
3.980,-0.020391,0.017667,0.125000,0.004361,-0.022819,0.123231,-0.030555,0.221313,-0.346196,0.412025,20.702000
4.003,-0.020410,0.017652,0.125000,0.004362,-0.022818,0.123232,-0.030554,0.221318,-0.346190,0.412023,19.524000
4.028,-0.020428,0.017635,0.125000,0.004362,-0.022817,0.123232,-0.030552,0.221324,-0.346193,0.412028,19.845000
4.053,-0.020447,0.017619,0.125000,0.004364,-0.022816,0.123233,-0.030550,0.221330,-0.346200,0.412037,20.623000
4.078,-0.020465,0.017602,0.125000,0.004366,-0.022815,0.123233,-0.030548,0.221336,-0.346214,0.412052,20.643000
4.103,-0.020483,0.017584,0.125000,0.004367,-0.022815,0.123233,-0.030546,0.221343,-0.346233,0.412071,20.730000
4.128,-0.020501,0.017566,0.125000,0.004369,-0.022815,0.123232,-0.030544,0.221350,-0.346255,0.412094,20.310000
4.153,-0.020518,0.017548,0.125000,0.004370,-0.022815,0.123232,-0.030544,0.221357,-0.346278,0.412117,19.297000
4.178,-0.020535,0.017529,0.125000,0.004371,-0.022815,0.123232,-0.030545,0.221367,-0.346302,0.412142,19.203000
4.203,-0.020552,0.017510,0.125000,0.004371,-0.022815,0.123232,-0.030547,0.221378,-0.346328,0.412170,19.600000
4.228,-0.020569,0.017490,0.125000,0.004370,-0.022815,0.123231,-0.030548,0.221390,-0.346352,0.412197,19.120000
4.253,-0.020585,0.017470,0.125000,0.004370,-0.022815,0.123231,-0.030550,0.221402,-0.346370,0.412219,19.439000
4.278,-0.020602,0.017450,0.125000,0.004370,-0.022815,0.123231,-0.030553,0.221411,-0.346387,0.412239,19.004000
4.303,-0.020618,0.017429,0.125000,0.004368,-0.022815,0.123231,-0.030557,0.221417,-0.346408,0.412259,22.141000
4.328,-0.020633,0.017408,0.125000,0.004366,-0.022815,0.123231,-0.030561,0.221418,-0.346429,0.412278,19.433000
4.353,-0.020649,0.017386,0.125000,0.004364,-0.022817,0.123231,-0.030565,0.221416,-0.346449,0.412294,19.447000
4.378,-0.020664,0.017364,0.125000,0.004361,-0.022818,0.123230,-0.030570,0.221414,-0.346468,0.412309,19.002000
4.403,-0.020679,0.017342,0.125000,0.004359,-0.022820,0.123229,-0.030573,0.221412,-0.346487,0.412325,19.858000
4.428,-0.020693,0.017319,0.125000,0.004356,-0.022822,0.123229,-0.030575,0.221410,-0.346502,0.412336,19.992000
4.453,-0.020707,0.017296,0.125000,0.004355,-0.022823,0.123228,-0.030576,0.221409,-0.346508,0.412340,20.272000
4.478,-0.020722,0.017272,0.125000,0.004354,-0.022823,0.123228,-0.030577,0.221408,-0.346508,0.412340,20.346000
4.503,-0.020735,0.017248,0.125000,0.004354,-0.022823,0.123228,-0.030579,0.221410,-0.346510,0.412343,20.240000
4.528,-0.020749,0.017223,0.125000,0.004353,-0.022824,0.123228,-0.030580,0.221415,-0.346517,0.412352,18.546000
4.553,-0.020762,0.017199,0.125000,0.004353,-0.022823,0.123228,-0.030580,0.221423,-0.346527,0.412364,19.490000
4.578,-0.020775,0.017173,0.125000,0.004353,-0.022823,0.123228,-0.030581,0.221431,-0.346533,0.412374,19.255000
4.603,-0.020788,0.017148,0.125000,0.004353,-0.022822,0.123229,-0.030581,0.221441,-0.346534,0.412380,20.068000
4.628,-0.020800,0.017122,0.125000,0.004353,-0.022821,0.123229,-0.030580,0.221448,-0.346531,0.412381,19.387000
4.654,-0.020813,0.017095,0.125000,0.004354,-0.022820,0.123229,-0.030580,0.221448,-0.346521,0.412372,20.075000
4.678,-0.020824,0.017068,0.125000,0.004355,-0.022820,0.123230,-0.030579,0.221441,-0.346504,0.412355,19.771000
4.703,-0.020836,0.017041,0.125000,0.004355,-0.022820,0.123230,-0.030577,0.221428,-0.346488,0.412334,19.210000
4.728,-0.020847,0.017013,0.125000,0.004355,-0.022820,0.123230,-0.030573,0.221411,-0.346473,0.412312,18.741000
4.754,-0.020858,0.016985,0.125000,0.004356,-0.022821,0.123229,-0.030570,0.221393,-0.346457,0.412289,19.299000
4.779,-0.020869,0.016957,0.125000,0.004357,-0.022822,0.123229,-0.030566,0.221375,-0.346434,0.412259,18.751000
4.803,-0.020880,0.016928,0.125000,0.004358,-0.022823,0.123229,-0.030563,0.221356,-0.346403,0.412223,18.812000
4.828,-0.020890,0.016899,0.125000,0.004359,-0.022823,0.123228,-0.030561,0.221340,-0.346369,0.412185,18.731000
4.853,-0.020900,0.016869,0.125000,0.004359,-0.022823,0.123229,-0.030560,0.221324,-0.346337,0.412150,18.499000
4.878,-0.020910,0.016839,0.125000,0.004359,-0.022823,0.123229,-0.030558,0.221309,-0.346310,0.412119,19.013000
4.903,-0.020919,0.016809,0.125000,0.004359,-0.022824,0.123229,-0.030555,0.221295,-0.346286,0.412091,18.518000
4.928,-0.020928,0.016778,0.125000,0.004360,-0.022824,0.123229,-0.030553,0.221284,-0.346263,0.412066,18.831000
4.953,-0.020937,0.016747,0.125000,0.004361,-0.022824,0.123229,-0.030551,0.221278,-0.346238,0.412041,18.103000
4.978,-0.020946,0.016715,0.125000,0.004361,-0.022823,0.123229,-0.030551,0.221275,-0.346209,0.412015,18.150000
5.003,-0.020954,0.016683,0.125000,0.004361,-0.022822,0.123230,-0.030551,0.221273,-0.346178,0.411988,17.996000
5.028,-0.020962,0.016651,0.125000,0.004362,-0.022821,0.123231,-0.030550,0.221271,-0.346149,0.411962,18.018000
5.053,-0.020970,0.016618,0.125000,0.004362,-0.022820,0.123231,-0.030548,0.221268,-0.346123,0.411939,18.494000
5.078,-0.020977,0.016585,0.125000,0.004363,-0.022819,0.123232,-0.030547,0.221261,-0.346101,0.411917,18.143000
5.104,-0.020984,0.016552,0.125000,0.004364,-0.022819,0.123232,-0.030545,0.221251,-0.346083,0.411896,18.267000
5.128,-0.020991,0.016518,0.125000,0.004364,-0.022819,0.123232,-0.030543,0.221245,-0.346069,0.411881,17.504000
5.153,-0.020998,0.016484,0.125000,0.004365,-0.022819,0.123232,-0.030542,0.221246,-0.346061,0.411874,18.023000
5.178,-0.021004,0.016450,0.125000,0.004366,-0.022818,0.123232,-0.030541,0.221250,-0.346063,0.411879,17.130000
5.203,-0.021010,0.016415,0.125000,0.004366,-0.022818,0.123233,-0.030541,0.221255,-0.346075,0.411891,18.187000
5.228,-0.021016,0.016380,0.125000,0.004367,-0.022817,0.123232,-0.030540,0.221258,-0.346091,0.411907,17.252000
5.253,-0.021021,0.016344,0.125000,0.004368,-0.022818,0.123232,-0.030539,0.221258,-0.346109,0.411921,17.602000
5.278,-0.021026,0.016308,0.125000,0.004368,-0.022818,0.123232,-0.030539,0.221251,-0.346124,0.411931,16.815000
5.304,-0.021031,0.016272,0.125000,0.004367,-0.022820,0.123231,-0.030540,0.221242,-0.346138,0.411937,18.319000
5.328,-0.021036,0.016235,0.125000,0.004366,-0.022822,0.123230,-0.030541,0.221235,-0.346149,0.411942,16.818000
5.353,-0.021040,0.016198,0.125000,0.004365,-0.022823,0.123230,-0.030543,0.221232,-0.346156,0.411947,17.759000
5.378,-0.021044,0.016161,0.125000,0.004363,-0.022824,0.123229,-0.030546,0.221234,-0.346160,0.411952,17.647000
5.403,-0.021048,0.016123,0.125000,0.004362,-0.022824,0.123229,-0.030547,0.221236,-0.346163,0.411956,17.638000
5.428,-0.021051,0.016085,0.125000,0.004361,-0.022824,0.123229,-0.030548,0.221238,-0.346163,0.411957,17.261000
5.453,-0.021054,0.016047,0.125000,0.004361,-0.022824,0.123229,-0.030550,0.221237,-0.346160,0.411953,16.868000
5.478,-0.021057,0.016008,0.125000,0.004360,-0.022825,0.123229,-0.030555,0.221233,-0.346152,0.411946,17.855000
