t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
369.320,0.01924,0.01563,0.13097,0.66492,-0.24206,0.18126,-0.68296,0.01860,0.01620,0.13110,0.02263,0.01808,0.12868,0.00000
420.689,-0.00900,-0.00750,0.12559,0.65062,0.15966,-0.13760,-0.72956,-0.00910,-0.00790,0.12590,-0.01006,-0.00918,0.12359,0.00000
420.700,-0.00910,-0.00740,0.12542,0.65151,0.15939,-0.13935,-0.72850,-0.00910,-0.00790,0.12590,-0.01006,-0.00918,0.12359,0.00000
420.711,-0.00910,-0.00740,0.12542,0.65151,0.15939,-0.13935,-0.72850,-0.00910,-0.00790,0.12590,-0.01006,-0.00918,0.12359,0.00000
420.721,-0.00910,-0.00740,0.12542,0.65151,0.15939,-0.13935,-0.72850,-0.00910,-0.00790,0.12590,-0.01006,-0.00918,0.12359,0.00000
455.890,-0.01872,-0.00899,0.11956,-0.47322,-0.33867,0.03327,0.81256,-0.01910,-0.00850,0.11970,-0.01542,-0.00804,0.11939,0.00000
455.900,-0.01873,-0.00898,0.11955,-0.47281,-0.33902,0.03306,0.81266,-0.01910,-0.00850,0.11970,-0.01542,-0.00804,0.11939,0.00000
455.910,-0.01873,-0.00898,0.11955,-0.47281,-0.33902,0.03306,0.81266,-0.01910,-0.00850,0.11970,-0.01542,-0.00804,0.11939,0.00000
455.920,-0.01873,-0.00898,0.11955,-0.47281,-0.33902,0.03306,0.81266,-0.01910,-0.00850,0.11970,-0.01542,-0.00804,0.11939,0.00000
522.196,-0.00853,0.00345,0.11926,0.55271,0.20990,-0.00342,-0.80650,-0.00880,0.00360,0.11920,-0.01212,0.00171,0.11863,0.00000
522.206,-0.00855,0.00347,0.11924,0.55281,0.21002,-0.00376,-0.80640,-0.00880,0.00360,0.11920,-0.01212,0.00171,0.11863,0.00000
522.216,-0.00855,0.00347,0.11924,0.55281,0.21002,-0.00376,-0.80640,-0.00880,0.00360,0.11920,-0.01212,0.00171,0.11863,0.00000
522.226,-0.00857,0.00347,0.11920,0.55292,0.21006,-0.00399,-0.80631,-0.00880,0.00360,0.11920,-0.01212,0.00171,0.11863,0.00000
559.590,0.02581,0.00652,0.12566,0.62214,-0.24422,0.24774,-0.70138,0.02570,0.00590,0.12580,0.02713,0.00424,0.12627,0.00000
559.600,0.02582,0.00653,0.12565,0.62211,-0.24416,0.24775,-0.70142,0.02570,0.00590,0.12580,0.02713,0.00424,0.12627,0.00000
559.610,0.02582,0.00653,0.12565,0.62211,-0.24416,0.24775,-0.70142,0.02570,0.00590,0.12580,0.02713,0.00424,0.12627,0.00000
559.620,0.02582,0.00653,0.12565,0.62211,-0.24416,0.24775,-0.70142,0.02570,0.00590,0.12580,0.02713,0.00424,0.12627,0.00000
626.390,0.00439,0.01525,0.11083,0.75559,-0.24967,0.01400,-0.60543,0.00450,0.01500,0.11030,0.00587,0.01651,0.10920,0.00000
626.402,0.00443,0.01523,0.11082,0.75553,-0.24980,0.01421,-0.60545,0.00450,0.01500,0.11030,0.00587,0.01651,0.10920,0.00000
626.413,0.00443,0.01523,0.11082,0.75553,-0.24980,0.01421,-0.60545,0.00450,0.01500,0.11030,0.00587,0.01651,0.10920,0.00000
626.423,0.00445,0.01522,0.11084,0.75547,-0.24979,0.01434,-0.60553,0.00450,0.01500,0.11030,0.00587,0.01651,0.10920,0.00000
761.589,-0.01553,0.01081,0.12769,0.63116,0.20541,-0.15841,-0.73099,-0.01530,0.01080,0.12760,-0.01082,0.00748,0.12828,0.00000
761.599,-0.01554,0.01080,0.12770,0.63108,0.20542,-0.15824,-0.73109,-0.01530,0.01080,0.12760,-0.01082,0.00748,0.12828,0.00000
761.609,-0.01554,0.01080,0.12770,0.63108,0.20542,-0.15824,-0.73109,-0.01530,0.01080,0.12760,-0.01082,0.00748,0.12828,0.00000
761.619,-0.01554,0.01080,0.12770,0.63108,0.20542,-0.15824,-0.73109,-0.01530,0.01080,0.12760,-0.01082,0.00748,0.12828,0.00000
888.890,-0.00830,-0.01391,0.13626,-0.44542,-0.09974,-0.26053,0.85075,-0.00780,-0.01300,0.13610,-0.00035,-0.01306,0.13520,0.00000
888.900,-0.00828,-0.01393,0.13628,-0.44559,-0.09947,-0.26054,0.85069,-0.00780,-0.01300,0.13610,-0.00035,-0.01306,0.13520,0.00000
888.910,-0.00828,-0.01393,0.13628,-0.44559,-0.09947,-0.26054,0.85069,-0.00780,-0.01300,0.13610,-0.00035,-0.01306,0.13520,0.00000
888.920,-0.00828,-0.01393,0.13628,-0.44559,-0.09947,-0.26054,0.85069,-0.00780,-0.01300,0.13610,-0.00035,-0.01306,0.13520,0.00000
932.290,-0.01097,-0.00912,0.12689,0.62002,0.20971,-0.13834,-0.74327,-0.01020,-0.00920,0.12710,-0.01192,-0.01680,0.12477,0.00000
932.302,-0.01098,-0.00908,0.12687,0.62034,0.20969,-0.13905,-0.74288,-0.01020,-0.00920,0.12710,-0.01192,-0.01680,0.12477,0.00000
932.317,-0.01098,-0.00908,0.12687,0.62034,0.20969,-0.13905,-0.74288,-0.01020,-0.00920,0.12710,-0.01192,-0.01680,0.12477,0.00000
932.327,-0.01094,-0.00901,0.12688,0.62044,0.20938,-0.13880,-0.74294,-0.01020,-0.00920,0.12710,-0.01192,-0.01680,0.12477,0.00000
973.590,0.02546,-0.00030,0.13302,0.54675,-0.12710,0.29078,-0.77482,0.02550,-0.00010,0.13260,0.02871,-0.00041,0.13078,0.00000
973.601,0.02541,-0.00031,0.13303,0.54658,-0.12680,0.29084,-0.77497,0.02550,-0.00010,0.13260,0.02871,-0.00041,0.13078,0.00000
973.611,0.02541,-0.00031,0.13303,0.54658,-0.12680,0.29084,-0.77497,0.02550,-0.00010,0.13260,0.02871,-0.00041,0.13078,0.00000
973.621,0.02548,-0.00031,0.13302,0.54660,-0.12703,0.29094,-0.77488,0.02550,-0.00010,0.13260,0.02871,-0.00041,0.13078,0.00000
1003.489,-0.01804,-0.00698,0.11994,0.55356,0.29330,-0.11887,-0.77033,-0.01850,-0.00620,0.12020,-0.01593,-0.00477,0.11999,0.00000
1003.503,-0.01806,-0.00702,0.11995,0.55311,0.29355,-0.11830,-0.77065,-0.01850,-0.00620,0.12020,-0.01593,-0.00477,0.11999,0.00000
1003.513,-0.01806,-0.00702,0.11995,0.55311,0.29355,-0.11830,-0.77065,-0.01850,-0.00620,0.12020,-0.01593,-0.00477,0.11999,0.00000
1003.526,-0.01806,-0.00702,0.11995,0.55326,0.29346,-0.11848,-0.77055,-0.01850,-0.00620,0.12020,-0.01593,-0.00477,0.11999,0.00000
1044.689,-0.03013,0.00127,0.13174,0.64757,0.25761,-0.30724,-0.64800,-0.02930,0.00130,0.13180,-0.02511,-0.00195,0.13073,0.00000
1044.702,-0.03012,0.00121,0.13179,0.64719,0.25790,-0.30651,-0.64860,-0.02930,0.00130,0.13180,-0.02511,-0.00195,0.13073,0.00000
1044.713,-0.03012,0.00121,0.13179,0.64719,0.25790,-0.30651,-0.64860,-0.02930,0.00130,0.13180,-0.02511,-0.00195,0.13073,0.00000
1044.723,-0.03011,0.00123,0.13179,0.64732,0.25771,-0.30658,-0.64851,-0.02930,0.00130,0.13180,-0.02511,-0.00195,0.13073,0.00000
1104.290,-0.01753,-0.00627,0.12485,0.64134,0.21845,-0.20643,-0.70594,-0.01770,-0.00650,0.12480,-0.01763,-0.01152,0.12323,0.00000
1104.300,-0.01755,-0.00621,0.12483,0.64153,0.21829,-0.20667,-0.70575,-0.01770,-0.00650,0.12480,-0.01763,-0.01152,0.12323,0.00000
1104.311,-0.01755,-0.00621,0.12483,0.64153,0.21829,-0.20667,-0.70575,-0.01770,-0.00650,0.12480,-0.01763,-0.01152,0.12323,0.00000
1104.321,-0.01755,-0.00621,0.12483,0.64153,0.21829,-0.20667,-0.70575,-0.01770,-0.00650,0.12480,-0.01763,-0.01152,0.12323,0.00000
1178.490,-0.01526,0.02890,0.13064,0.83521,-0.19212,-0.35376,-0.37466,-0.01430,0.02880,0.13040,-0.01168,0.02399,0.13082,0.00000
1178.500,-0.01528,0.02889,0.13061,0.83523,-0.19222,-0.35389,-0.37444,-0.01430,0.02880,0.13040,-0.01168,0.02399,0.13082,0.00000
1178.510,-0.01528,0.02889,0.13061,0.83523,-0.19222,-0.35389,-0.37444,-0.01430,0.02880,0.13040,-0.01168,0.02399,0.13082,0.00000
1178.520,-0.01528,0.02889,0.13061,0.83523,-0.19222,-0.35389,-0.37444,-0.01430,0.02880,0.13040,-0.01168,0.02399,0.13082,0.00000
