0.0272434,0.00198398,0.111869,0.030539,0.000690454,0.107646,-0.118135,-0.046395,-0.0846732,0.508505,0.494631,0.571067,0.413093,
0.0272414,0.00198078,0.111871,0.0305227,0.000721477,0.107648,-0.118144,-0.0463874,-0.0846724,0.508597,0.494596,0.571066,0.413024,
0.0272424,0.0019765,0.111875,0.0305185,0.000706958,0.107653,-0.118146,-0.0463859,-0.0846725,0.508637,0.494619,0.571027,0.413,
0.0272405,0.00198061,0.111877,0.0305141,0.000697446,0.107651,-0.118149,-0.0463867,-0.0846774,0.508678,0.494634,0.571,0.412969,
0.0272468,0.00199166,0.111873,0.0305274,0.000675465,0.107642,-0.118155,-0.0463895,-0.0846757,0.508688,0.494686,0.570985,0.412916,
0.0272414,0.00198841,0.111872,0.0305168,0.000721691,0.107639,-0.118161,-0.046386,-0.0846723,0.508734,0.494622,0.571029,0.412874,
0.0272493,0.00198344,0.111874,0.0303346,0.000748542,0.10771,-0.11816,-0.0463788,-0.0846753,0.508838,0.494593,0.571047,0.412755,
0.027249,0.00198378,0.11188,0.0303479,0.000686538,0.107717,-0.118156,-0.0463714,-0.0846783,0.508817,0.494701,0.570958,0.412774,
0.027245,0.00197803,0.111883,0.0303373,0.000541801,0.107759,-0.118158,-0.04637,-0.0846786,0.508577,0.49488,0.570811,0.41306,
0.0272465,0.0019755,0.111886,0.0303369,0.000386673,0.107807,-0.118138,-0.0463699,-0.0846832,0.508313,0.495055,0.570648,0.4134,
0.0272576,0.00199128,0.111881,0.030327,0.000370551,0.107828,-0.118112,-0.0463676,-0.0846942,0.508414,0.495047,0.570558,0.413409,
0.0272645,0.00200031,0.111876,0.0303385,0.000419989,0.107809,-0.118104,-0.04637,-0.0846981,0.508534,0.494988,0.5706,0.413275,
0.0272668,0.00199826,0.111876,0.0297836,0.000377055,0.107884,-0.118103,-0.0463715,-0.0846981,0.508616,0.494931,0.57064,0.413188,
0.0272714,0.00201007,0.111874,0.0298044,0.000355632,0.107866,-0.118113,-0.0463833,-0.0846944,0.508577,0.494979,0.570663,0.413145,
0.0272504,0.00198904,0.111871,0.0297612,0.000356781,0.107897,-0.118127,-0.0463892,-0.0846852,0.50853,0.494928,0.570664,0.413263,
0.027258,0.00199193,0.111872,0.0297656,0.00034838,0.107892,-0.118137,-0.04639,-0.084681,0.508536,0.494958,0.570663,0.413221,
0.0272572,0.0019944,0.111875,0.0297518,0.00043395,0.107877,-0.118142,-0.0463901,-0.0846814,0.508664,0.494835,0.570742,0.413102,
0.0272489,0.0019936,0.111876,0.0297431,0.000376603,0.107892,-0.118151,-0.0463913,-0.0846797,0.508614,0.494912,0.570675,0.413164,
0.0272573,0.00200436,0.111869,0.0288663,9.4478e-05,0.107969,-0.118163,-0.0463989,-0.0846776,0.508532,0.495005,0.570659,0.413176,
0.0272474,0.00199494,0.111872,0.0288434,0.000160006,0.107968,-0.118166,-0.0463922,-0.0846795,0.50862,0.494904,0.570701,0.41313,
0.0272507,0.00199467,0.111871,0.0288632,0.000145182,0.107965,-0.118159,-0.0463841,-0.0846783,0.508647,0.494955,0.570669,0.41308,
0.0272549,0.00199531,0.111876,0.0288732,0.00011769,0.107965,-0.118158,-0.046382,-0.084679,0.508635,0.495007,0.570636,0.413078,
0.0272629,0.00200613,0.111875,0.0288942,0.000100755,0.107955,-0.118156,-0.0463763,-0.0846792,0.508635,0.495063,0.570619,0.413035,
0.0271803,0.00190717,0.11185,0.0289171,9.99542e-05,0.107935,-0.118158,-0.0463745,-0.0846812,0.508627,0.495095,0.570638,0.412978,
0.0270834,0.00180678,0.11178,0.0277027,-0.000284986,0.108038,-0.118152,-0.0463703,-0.0846814,0.508681,0.494995,0.570659,0.413005,
0.025287,0.00136232,0.110762,0.0277224,-0.00010806,0.107989,-0.118147,-0.0462082,-0.0847163,0.508603,0.494984,0.570719,0.413031,
0.0251719,0.00117313,0.110268,0.0276826,-0.000223943,0.108006,-0.118178,-0.0463758,-0.0846928,0.508645,0.494904,0.570775,0.412998,
0.0251257,0.00110624,0.110175,0.0276373,-0.000137501,0.108035,-0.118169,-0.0463729,-0.084685,0.508705,0.494723,0.570835,0.413058,
0.0251323,0.00111563,0.110164,0.0276525,-0.000180719,0.108034,-0.118163,-0.0463886,-0.0846859,0.5086,0.494763,0.570836,0.413138,
0.0251421,0.00112611,0.110172,0.0262321,-0.000859435,0.10813,-0.11816,-0.0463902,-0.0846812,0.508595,0.494741,0.570846,0.413155,
0.0250593,0.000149202,0.110171,0.0262627,-0.000861767,0.108117,-0.118154,-0.0463932,-0.0846755,0.508638,0.494775,0.570854,0.413051,
0.0247812,-3.39135e-05,0.110059,0.0262489,-0.000831563,0.108113,-0.118161,-0.0463938,-0.0846784,0.508669,0.494725,0.570883,0.413033,
0.0247586,-0.000390539,0.109967,0.0262587,-0.000814193,0.1081,-0.11817,-0.0463918,-0.0846726,0.508695,0.494729,0.570913,0.412954,
0.0246383,-0.000602023,0.109941,0.0262433,-0.000842351,0.108115,-0.118181,-0.0463918,-0.0846677,0.508694,0.494764,0.570868,0.412976,
