-0.0174036,-0.0205799,0.115552,-0.0186302,-0.022191,0.114926,-0.11395,-0.0486035,-0.0838931,0.451962,0.4793,0.548158,0.515291,
-0.0174074,-0.0205798,0.115551,-0.0186204,-0.0222218,0.114925,-0.113956,-0.048609,-0.0838906,0.451851,0.479329,0.548164,0.515355,
-0.0174032,-0.020575,0.11555,-0.0185729,-0.0223097,0.114911,-0.11397,-0.0486231,-0.0838848,0.451552,0.479455,0.548183,0.51548,
-0.0173937,-0.0205868,0.115556,-0.0185352,-0.022373,0.1149,-0.113982,-0.0486323,-0.0838789,0.451284,0.479537,0.548217,0.515602,
-0.0173805,-0.0205828,0.115563,-0.0185127,-0.0223954,0.114893,-0.113987,-0.0486331,-0.0838753,0.451182,0.479585,0.548234,0.515629,
-0.0173725,-0.020606,0.115568,-0.0184997,-0.0224487,0.114896,-0.113994,-0.0486355,-0.0838698,0.451027,0.479646,0.548214,0.515729,
-0.0173599,-0.0206382,0.115558,-0.0185007,-0.0225026,0.114906,-0.114001,-0.0486391,-0.0838631,0.450867,0.479682,0.548188,0.515864,
-0.0173279,-0.0206733,0.115558,-0.0184968,-0.0225393,0.114913,-0.114005,-0.0486399,-0.0838572,0.450774,0.479721,0.548164,0.515932,
-0.0172827,-0.0206865,0.115554,-0.0185078,-0.0225335,0.114913,-0.114015,-0.0486518,-0.0838551,0.450755,0.479686,0.548201,0.515944,
-0.0172458,-0.020749,0.115553,-0.0185492,-0.0225104,0.114926,-0.114025,-0.0486554,-0.083854,0.450761,0.479592,0.548224,0.516,
-0.0171943,-0.0207093,0.115555,-0.0185125,-0.0225508,0.114915,-0.114024,-0.048642,-0.0838554,0.450737,0.479729,0.548163,0.515959,
-0.0171093,-0.0208307,0.115601,-0.0176686,-0.0225391,0.114905,-0.11398,-0.0485934,-0.083867,0.450864,0.479827,0.548052,0.515875,
-0.0169234,-0.0210243,0.115572,-0.017645,-0.022566,0.114902,-0.113958,-0.0485917,-0.0838731,0.450842,0.479866,0.548012,0.5159,
-0.0167896,-0.0211385,0.115644,-0.0176345,-0.0225943,0.114905,-0.113941,-0.0485923,-0.0838771,0.450818,0.47989,0.547969,0.515945,
-0.0166381,-0.0211392,0.115593,-0.0176179,-0.0226093,0.114906,-0.113922,-0.0485822,-0.0838799,0.450902,0.479951,0.547894,0.515895,
-0.0165443,-0.021211,0.115622,-0.0175969,-0.0226196,0.114907,-0.113897,-0.0485709,-0.083884,0.451015,0.480012,0.547814,0.515823,
-0.0164831,-0.0212264,0.115616,-0.0175978,-0.0225994,0.114912,-0.113883,-0.0485649,-0.0838844,0.451171,0.480015,0.547774,0.515726,
