0.0159404,0.000150704,0.110256,0.0168595,0.00065529,0.109828,0.00781746,-0.0665856,-0.0777537,0.2947,-0.610629,0.6443,0.353783,
0.0159505,0.000154311,0.110252,0.0168757,0.000649773,0.109832,0.0078173,-0.0665833,-0.0777515,0.294715,-0.610579,0.644334,0.353793,
0.0172474,0.00170337,0.109652,0.0171495,0.000840738,0.109809,0.00778747,-0.0666522,-0.0776666,0.294211,-0.610097,0.645232,0.353407,
0.0172285,0.00166704,0.109611,0.0171673,0.000842529,0.109804,0.00778689,-0.0666511,-0.0776703,0.2942,-0.610062,0.645267,0.353415,
0.0172087,0.00154532,0.10964,0.0171939,0.000924001,0.109759,0.00778013,-0.0666693,-0.0776774,0.294022,-0.61007,0.645426,0.353256,
0.0171858,0.00140673,0.109688,0.0171786,0.00204885,0.109808,0.00777803,-0.0666801,-0.0776785,0.293835,-0.610344,0.645269,0.353226,
0.0172072,0.00133028,0.109702,0.017202,0.00204964,0.10981,0.00777636,-0.0666783,-0.0776747,0.293864,-0.610257,0.645353,0.353199,
0.0172072,0.00133028,0.109702,0.017202,0.00204964,0.10981,0.00777636,-0.0666783,-0.0776747,0.293864,-0.610257,0.645353,0.353199,
0.0171945,0.00131189,0.109711,0.0171785,0.00206935,0.109806,0.00777536,-0.0666805,-0.0776721,0.293839,-0.610321,0.64533,0.353153,
0.0172194,0.00124767,0.109689,0.0171687,0.00203894,0.109829,0.00778053,-0.0666617,-0.0776679,0.293841,-0.610389,0.645175,0.353315,
0.0172194,0.00124767,0.109689,0.0171687,0.00203894,0.109829,0.00778053,-0.0666617,-0.0776679,0.293841,-0.610389,0.645175,0.353315,
0.0172261,0.00124218,0.109679,0.017161,0.00203512,0.109835,0.00778293,-0.0666536,-0.0776672,0.293865,-0.610401,0.645144,0.353332,
0.0177453,0.000999422,0.109932,0.0171386,0.00208353,0.109821,0.00779195,-0.0666497,-0.0776659,0.293847,-0.610464,0.645163,0.353203,
0.0176179,0.000982185,0.109945,0.0171516,0.00207081,0.109824,0.00779052,-0.0666509,-0.0776662,0.293877,-0.61041,0.645196,0.353212,
