t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.000,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.025,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.075,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.100,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,0.001499,0.000000,0.001500
0.125,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124871,0.002249,-0.125000,0.002250
0.150,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.249874,0.002999,-0.249894,0.003000
0.175,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.374895,0.003748,-0.374863,0.002255
0.200,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.499859,0.004498,-0.499883,0.001505
0.225,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.624913,0.005248,-0.624892,0.000755
0.250,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.749902,0.005992,-0.749781,0.000008
0.275,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.842964,0.006741,-0.874768,-0.000719
0.300,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.872582,0.007460,-0.930442,-0.001411
0.325,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.857600,0.008211,-0.900947,-0.002162
0.350,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.687836,0.008962,-0.788458,-0.002915
0.375,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.506152,0.009713,-0.616259,-0.003668
0.400,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.305019,0.010465,-0.414659,-0.004420
0.425,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.089133,0.011217,-0.236761,-0.005175
0.450,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.089133,0.011217,-0.236761,-0.005175
0.475,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.389961,0.011771,0.116742,-0.006688
0.500,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590774,0.012000,0.319018,-0.007444
0.525,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590774,0.012000,0.319018,-0.007444
0.550,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.771094,0.012000,0.519227,-0.008200
0.575,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.932573,0.012000,0.675961,-0.008952
0.600,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.822931,0.011759,0.553884,-0.008198
0.625,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.695516,0.011017,0.382821,-0.007486
0.650,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526956,0.011753,0.130855,-0.006738
0.675,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.135862,0.011757,-0.330837,-0.005243
0.700,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085749,0.011737,-0.543511,-0.004500
0.725,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133665,0.011765,-0.296293,-0.000768
0.750,-1.987755,-0.080219,-0.527264,-0.035240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158430,0.011766,-0.149587,0.001473
