t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.009,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.034,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.059,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.084,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127260,0.000008,0.132550,0.001500
0.109,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129136,-0.000741,0.137472,0.002190
0.134,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.130734,-0.001488,0.138842,0.002842
0.159,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132095,-0.002200,0.135624,0.003520
0.184,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133188,-0.002948,0.126570,0.004221
0.210,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133858,-0.003690,0.110258,0.004978
0.234,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.133779,-0.004438,0.085350,0.005737
0.259,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132111,-0.005187,0.051385,0.006420
0.284,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.128908,-0.005936,0.006766,0.007186
0.309,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123808,-0.006685,-0.048896,0.007955
0.334,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.116231,-0.007424,-0.114906,0.008671
0.359,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.106087,-0.008173,-0.190250,0.009373
0.384,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093340,-0.008915,-0.273381,0.010108
0.409,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.078175,-0.009665,-0.362175,0.010867
0.434,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060867,-0.010416,-0.447967,0.011650
0.459,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041985,-0.011166,-0.530342,0.011737
0.484,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021873,-0.011837,-0.607088,0.011726
0.509,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000922,-0.011761,-0.679755,0.011752
0.534,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020389,-0.011762,-0.748001,0.011753
0.559,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.041412,-0.011762,-0.808946,0.011764
0.584,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.061461,-0.011762,-0.866566,0.011762
0.609,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.079790,-0.011763,-0.919414,0.011767
0.634,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.095900,-0.011759,-0.965080,0.011750
0.659,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.109219,-0.011757,-1.006539,0.011743
0.684,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.119458,-0.011758,-1.043554,0.011754
0.709,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126513,-0.011747,-1.076051,0.011713
0.734,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.130816,-0.011749,-1.104471,0.011734
0.759,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.132837,-0.011734,-1.129126,0.011700
0.784,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.133368,-0.011778,-1.150569,0.011828
0.809,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.132925,-0.011760,-1.169160,0.011749
0.834,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.132143,-0.011762,-1.185498,0.011761
0.859,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131521,-0.011754,-1.199862,0.011755
0.884,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131446,-0.011756,-1.212704,0.011745
0.909,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.131937,-0.011764,-1.223998,0.011728
0.934,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.133738,-0.011777,-1.233159,0.011820
0.959,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.136802,-0.011776,-1.239194,0.011755
0.984,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.141029,-0.011773,-1.243272,0.011744
1.009,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.146115,-0.011492,-1.246227,0.011729
1.034,-0.019024,-0.080402,-1.883734,-0.050041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.152476,-0.010766,-1.247902,0.011759
