t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
2.109,-0.017961,0.008799,0.130000,-0.017988,-0.008497,0.129740,0.047583,0.102557,-0.196468,0.226675,18.085000
2.134,-0.017995,0.008728,0.130000,-0.017988,-0.008496,0.129740,0.047582,0.102561,-0.196459,0.226669,18.237000
2.159,-0.018029,0.008657,0.130000,-0.017987,-0.008496,0.129740,0.047584,0.102558,-0.196464,0.226673,18.401000
2.184,-0.018063,0.008587,0.130000,-0.017986,-0.008499,0.129740,0.047587,0.102551,-0.196478,0.226682,18.985000
2.209,-0.018097,0.008516,0.130000,-0.017985,-0.008500,0.129739,0.047592,0.102549,-0.196496,0.226698,18.359000
2.234,-0.018130,0.008444,0.130000,-0.017985,-0.008500,0.129739,0.047598,0.102550,-0.196523,0.226724,17.860000
2.259,-0.018163,0.008373,0.130000,-0.017984,-0.008502,0.129738,0.047606,0.102545,-0.196560,0.226755,19.182000
2.284,-0.018196,0.008302,0.130000,-0.017985,-0.008504,0.129737,0.047610,0.102540,-0.196591,0.226780,18.216000
2.309,-0.018228,0.008230,0.130000,-0.017988,-0.008503,0.129737,0.047613,0.102543,-0.196608,0.226796,18.460000
2.334,-0.018260,0.008159,0.130000,-0.017989,-0.008502,0.129736,0.047616,0.102550,-0.196623,0.226814,18.159000
2.359,-0.018292,0.008087,0.130000,-0.017990,-0.008502,0.129736,0.047621,0.102556,-0.196645,0.226837,18.272000
2.384,-0.018324,0.008015,0.130000,-0.017990,-0.008501,0.129736,0.047626,0.102562,-0.196666,0.226858,18.668000
2.409,-0.018355,0.007943,0.130000,-0.017992,-0.008500,0.129736,0.047627,0.102571,-0.196672,0.226868,18.336000
2.434,-0.018386,0.007871,0.130000,-0.017996,-0.008497,0.129735,0.047625,0.102584,-0.196668,0.226870,18.154000
2.459,-0.018417,0.007799,0.130000,-0.018000,-0.008494,0.129735,0.047622,0.102594,-0.196665,0.226871,18.453000
2.484,-0.018447,0.007726,0.130000,-0.018003,-0.008492,0.129735,0.047620,0.102600,-0.196666,0.226874,19.222000
2.509,-0.018478,0.007654,0.130000,-0.018006,-0.008490,0.129734,0.047619,0.102609,-0.196668,0.226880,19.196000
2.534,-0.018508,0.007581,0.130000,-0.018008,-0.008487,0.129734,0.047621,0.102623,-0.196677,0.226894,18.934000
2.559,-0.018537,0.007508,0.130000,-0.018008,-0.008487,0.129734,0.047629,0.102633,-0.196702,0.226922,18.003000
2.584,-0.018566,0.007435,0.130000,-0.018006,-0.008488,0.129734,0.047638,0.102633,-0.196737,0.226955,18.892000
2.609,-0.018596,0.007362,0.130000,-0.018006,-0.008489,0.129733,0.047645,0.102634,-0.196767,0.226982,19.007000
2.634,-0.018624,0.007289,0.130000,-0.018009,-0.008487,0.129733,0.047649,0.102645,-0.196792,0.227010,18.120000
2.659,-0.018653,0.007216,0.130000,-0.018011,-0.008486,0.129732,0.047657,0.102656,-0.196828,0.227047,19.145000
2.684,-0.018681,0.007143,0.130000,-0.018012,-0.008487,0.129731,0.047666,0.102657,-0.196873,0.227089,21.452000
2.709,-0.018709,0.007069,0.130000,-0.018011,-0.008488,0.129730,0.047676,0.102656,-0.196916,0.227128,18.450000
2.734,-0.018736,0.006996,0.130000,-0.018011,-0.008490,0.129730,0.047685,0.102656,-0.196953,0.227162,18.927000
2.759,-0.018764,0.006922,0.130000,-0.018009,-0.008491,0.129730,0.047695,0.102656,-0.196987,0.227193,19.945000
2.784,-0.018791,0.006849,0.130000,-0.018008,-0.008492,0.129729,0.047701,0.102656,-0.197014,0.227218,19.580000
2.809,-0.018818,0.006775,0.130000,-0.018008,-0.008492,0.129729,0.047705,0.102661,-0.197031,0.227237,20.340000
2.834,-0.018844,0.006701,0.130000,-0.018011,-0.008490,0.129729,0.047709,0.102673,-0.197046,0.227256,18.774000
2.859,-0.018870,0.006627,0.130000,-0.018010,-0.008489,0.129729,0.047715,0.102681,-0.197068,0.227279,18.935000
2.884,-0.018896,0.006553,0.130000,-0.018009,-0.008490,0.129729,0.047723,0.102684,-0.197091,0.227302,18.176000
2.909,-0.018922,0.006478,0.130000,-0.018008,-0.008490,0.129729,0.047728,0.102688,-0.197110,0.227322,18.201000
2.934,-0.018947,0.006404,0.130000,-0.018006,-0.008491,0.129729,0.047734,0.102687,-0.197129,0.227339,18.856000
2.959,-0.018972,0.006330,0.130000,-0.018003,-0.008494,0.129729,0.047739,0.102676,-0.197144,0.227348,17.669000
2.984,-0.018997,0.006255,0.130000,-0.018001,-0.008496,0.129729,0.047740,0.102666,-0.197147,0.227346,18.425000
3.009,-0.019021,0.006180,0.130000,-0.018000,-0.008496,0.129729,0.047738,0.102663,-0.197138,0.227337,17.935000
3.034,-0.019045,0.006106,0.130000,-0.017999,-0.008497,0.129729,0.047738,0.102659,-0.197133,0.227331,18.240000
3.059,-0.019069,0.006031,0.130000,-0.017996,-0.008500,0.129729,0.047739,0.102644,-0.197135,0.227326,18.065000
3.084,-0.019093,0.005956,0.130000,-0.017994,-0.008504,0.129729,0.047736,0.102628,-0.197128,0.227312,18.479000
3.109,-0.019116,0.005881,0.130000,-0.017993,-0.008504,0.129730,0.047729,0.102621,-0.197098,0.227281,17.931000
3.134,-0.019139,0.005806,0.130000,-0.017992,-0.008503,0.129730,0.047720,0.102619,-0.197055,0.227241,18.677000
3.159,-0.019161,0.005730,0.130000,-0.017990,-0.008504,0.129731,0.047710,0.102610,-0.197009,0.227195,18.833000
3.184,-0.019184,0.005655,0.130000,-0.017988,-0.008504,0.129732,0.047700,0.102601,-0.196959,0.227145,21.004000
3.209,-0.019206,0.005580,0.130000,-0.017988,-0.008503,0.129733,0.047688,0.102599,-0.196906,0.227096,19.081000
3.234,-0.019228,0.005504,0.130000,-0.017986,-0.008502,0.129734,0.047679,0.102597,-0.196858,0.227052,20.739000
3.259,-0.019249,0.005429,0.130000,-0.017983,-0.008504,0.129735,0.047671,0.102585,-0.196821,0.227012,19.274000
3.284,-0.019270,0.005353,0.130000,-0.017981,-0.008506,0.129736,0.047663,0.102567,-0.196788,0.226974,17.932000
3.309,-0.019291,0.005277,0.130000,-0.017981,-0.008507,0.129736,0.047653,0.102554,-0.196752,0.226935,18.187000
3.334,-0.019312,0.005202,0.130000,-0.017983,-0.008507,0.129736,0.047643,0.102548,-0.196717,0.226900,18.428000
3.359,-0.019332,0.005126,0.130000,-0.017982,-0.008509,0.129736,0.047637,0.102534,-0.196698,0.226875,19.100000
3.384,-0.019352,0.005050,0.130000,-0.017979,-0.008513,0.129736,0.047634,0.102509,-0.196691,0.226857,18.540000
3.409,-0.019372,0.004974,0.130000,-0.017977,-0.008517,0.129735,0.047631,0.102489,-0.196685,0.226843,18.477000
3.434,-0.019391,0.004898,0.130000,-0.017979,-0.008517,0.129735,0.047628,0.102486,-0.196679,0.226836,17.917000
3.459,-0.019410,0.004822,0.130000,-0.017981,-0.008516,0.129734,0.047626,0.102489,-0.196681,0.226838,19.175000
3.484,-0.019429,0.004745,0.130000,-0.017983,-0.008517,0.129734,0.047627,0.102485,-0.196696,0.226849,18.027000
3.509,-0.019447,0.004669,0.130000,-0.017985,-0.008517,0.129733,0.047629,0.102483,-0.196714,0.226864,18.824000
3.534,-0.019466,0.004593,0.130000,-0.017988,-0.008515,0.129733,0.047631,0.102495,-0.196727,0.226882,18.497000
3.559,-0.019483,0.004516,0.130000,-0.017989,-0.008511,0.129733,0.047638,0.102519,-0.196742,0.226907,18.644000
3.584,-0.019501,0.004439,0.130000,-0.017989,-0.008509,0.129733,0.047647,0.102540,-0.196769,0.226942,18.603000
3.609,-0.019518,0.004363,0.130000,-0.017990,-0.008506,0.129733,0.047657,0.102558,-0.196807,0.226986,18.922000
3.634,-0.019535,0.004286,0.130000,-0.017994,-0.008502,0.129732,0.047666,0.102586,-0.196848,0.227035,18.097000
3.659,-0.019552,0.004209,0.130000,-0.018001,-0.008496,0.129732,0.047675,0.102619,-0.196891,0.227089,18.693000
3.684,-0.019568,0.004133,0.130000,-0.018005,-0.008493,0.129731,0.047686,0.102642,-0.196940,0.227145,18.272000
3.709,-0.019584,0.004056,0.130000,-0.018006,-0.008493,0.129730,0.047698,0.102651,-0.196993,0.227197,18.844000
3.734,-0.019600,0.003979,0.130000,-0.018009,-0.008492,0.129729,0.047705,0.102659,-0.197032,0.227236,18.362000
3.759,-0.019616,0.003902,0.130000,-0.018012,-0.008490,0.129728,0.047708,0.102670,-0.197051,0.227258,18.206000
3.784,-0.019631,0.003825,0.130000,-0.018014,-0.008489,0.129728,0.047709,0.102676,-0.197058,0.227267,18.178000
3.809,-0.019646,0.003748,0.130000,-0.018014,-0.008490,0.129728,0.047709,0.102672,-0.197064,0.227271,18.885000
3.834,-0.019660,0.003670,0.130000,-0.018015,-0.008491,0.129727,0.047708,0.102662,-0.197069,0.227271,18.677000
3.859,-0.019675,0.003593,0.130000,-0.018018,-0.008491,0.129726,0.047702,0.102656,-0.197064,0.227262,18.175000
3.884,-0.019689,0.003516,0.130000,-0.018020,-0.008491,0.129726,0.047696,0.102653,-0.197043,0.227241,18.124000
3.909,-0.019702,0.003439,0.130000,-0.018018,-0.008491,0.129727,0.047690,0.102647,-0.197013,0.227211,17.963000
3.934,-0.019716,0.003361,0.130000,-0.018014,-0.008493,0.129728,0.047683,0.102636,-0.196975,0.227172,17.889000
3.959,-0.019729,0.003284,0.130000,-0.018012,-0.008493,0.129729,0.047674,0.102628,-0.196925,0.227123,17.769000
3.984,-0.019741,0.003206,0.130000,-0.018012,-0.008493,0.129729,0.047663,0.102627,-0.196870,0.227072,19.010000
4.009,-0.019754,0.003129,0.130000,-0.018009,-0.008491,0.129731,0.047654,0.102627,-0.196825,0.227031,18.435000
4.034,-0.019766,0.003051,0.130000,-0.018008,-0.008492,0.129732,0.047647,0.102620,-0.196794,0.227000,17.794000
4.059,-0.019778,0.002973,0.130000,-0.018009,-0.008492,0.129732,0.047638,0.102612,-0.196762,0.226967,17.906000
4.084,-0.019789,0.002896,0.130000,-0.018009,-0.008491,0.129733,0.047626,0.102608,-0.196719,0.226925,18.058000
4.109,-0.019800,0.002818,0.130000,-0.018008,-0.008491,0.129733,0.047615,0.102601,-0.196668,0.226876,18.376000
4.134,-0.019811,0.002740,0.130000,-0.018005,-0.008493,0.129734,0.047605,0.102581,-0.196621,0.226824,18.435000
4.159,-0.019822,0.002662,0.130000,-0.018003,-0.008496,0.129735,0.047591,0.102556,-0.196569,0.226764,18.153000
4.184,-0.019832,0.002585,0.130000,-0.018002,-0.008498,0.129735,0.047575,0.102538,-0.196505,0.226697,18.726000
4.209,-0.019842,0.002507,0.130000,-0.018001,-0.008499,0.129736,0.047558,0.102520,-0.196441,0.226630,18.552000
4.234,-0.019852,0.002429,0.130000,-0.018000,-0.008502,0.129736,0.047543,0.102496,-0.196385,0.226568,19.591000
4.259,-0.019861,0.002351,0.130000,-0.017998,-0.008504,0.129737,0.047529,0.102472,-0.196331,0.226507,18.260000
4.284,-0.019870,0.002273,0.130000,-0.017997,-0.008505,0.129737,0.047515,0.102459,-0.196273,0.226448,19.023000
4.309,-0.019879,0.002195,0.130000,-0.017995,-0.008506,0.129738,0.047504,0.102449,-0.196221,0.226396,18.672000
4.334,-0.019888,0.002117,0.130000,-0.017992,-0.008507,0.129739,0.047496,0.102435,-0.196183,0.226355,18.654000
4.359,-0.019896,0.002038,0.130000,-0.017990,-0.008508,0.129740,0.047489,0.102426,-0.196152,0.226323,17.541000
4.384,-0.019904,0.001960,0.130000,-0.017990,-0.008507,0.129740,0.047485,0.102427,-0.196126,0.226300,18.601000
4.409,-0.019911,0.001882,0.130000,-0.017988,-0.008508,0.129741,0.047485,0.102428,-0.196117,0.226293,18.434000
4.434,-0.019918,0.001804,0.130000,-0.017985,-0.008509,0.129741,0.047490,0.102425,-0.196129,0.226303,18.419000
4.459,-0.019925,0.001726,0.130000,-0.017984,-0.008509,0.129741,0.047496,0.102430,-0.196148,0.226322,18.268000
4.484,-0.019932,0.001647,0.130000,-0.017984,-0.008508,0.129741,0.047502,0.102438,-0.196170,0.226346,18.841000
4.509,-0.019938,0.001569,0.130000,-0.017983,-0.008510,0.129741,0.047509,0.102434,-0.196201,0.226373,18.568000
4.534,-0.019944,0.001491,0.130000,-0.017983,-0.008510,0.129741,0.047516,0.102420,-0.196234,0.226397,18.286000
4.559,-0.019950,0.001413,0.130000,-0.017981,-0.008516,0.129739,0.047521,0.102411,-0.196262,0.226418,17.639000
4.584,-0.019955,0.001334,0.130000,-0.017981,-0.008517,0.129739,0.047527,0.102415,-0.196287,0.226443,17.664000
4.609,-0.019961,0.001256,0.130000,-0.017981,-0.008515,0.129739,0.047535,0.102428,-0.196314,0.226473,18.631000
4.634,-0.019965,0.001177,0.130000,-0.017983,-0.008513,0.129738,0.047542,0.102443,-0.196344,0.226507,18.036000
4.659,-0.019970,0.001099,0.130000,-0.017985,-0.008511,0.129738,0.047550,0.102459,-0.196377,0.226545,18.401000
4.684,-0.019974,0.001021,0.130000,-0.017985,-0.008511,0.129738,0.047561,0.102479,-0.196416,0.226590,17.367000
4.709,-0.019978,0.000942,0.130000,-0.017987,-0.008506,0.129738,0.047574,0.102500,-0.196464,0.226644,17.574000
4.734,-0.019981,0.000864,0.130000,-0.017990,-0.008503,0.129737,0.047587,0.102523,-0.196517,0.226704,17.507000
4.759,-0.019985,0.000785,0.130000,-0.017994,-0.008498,0.129736,0.047600,0.102557,-0.196572,0.226769,17.334000
4.784,-0.019988,0.000707,0.130000,-0.017998,-0.008493,0.129736,0.047617,0.102595,-0.196635,0.226844,17.270000
4.809,-0.019990,0.000628,0.130000,-0.018000,-0.008490,0.129735,0.047638,0.102624,-0.196716,0.226932,17.900000
4.834,-0.019992,0.000550,0.130000,-0.018001,-0.008490,0.129734,0.047660,0.102643,-0.196805,0.227022,17.613000
4.859,-0.019994,0.000471,0.130000,-0.018003,-0.008488,0.129733,0.047679,0.102663,-0.196888,0.227107,17.722000
4.884,-0.019996,0.000393,0.130000,-0.018003,-0.008488,0.129733,0.047696,0.102683,-0.196961,0.227184,17.576000
4.909,-0.019998,0.000314,0.130000,-0.018008,-0.008486,0.129731,0.047711,0.102693,-0.197030,0.227251,17.551000
4.934,-0.019999,0.000236,0.130000,-0.018009,-0.008487,0.129729,0.047723,0.102698,-0.197087,0.227305,17.088000
4.959,-0.019999,0.000157,0.130000,-0.018011,-0.008486,0.129729,0.047732,0.102707,-0.197127,0.227345,17.624000
4.984,-0.020000,0.000079,0.130000,-0.018013,-0.008486,0.129728,0.047739,0.102716,-0.197159,0.227379,17.403000
5.009,-0.020000,-0.000000,0.130000,-0.018012,-0.008487,0.129727,0.047748,0.102715,-0.197196,0.227413,17.294000
5.034,-0.020000,-0.000079,0.130000,-0.018012,-0.008490,0.129726,0.047755,0.102703,-0.197235,0.227442,16.969000
5.059,-0.019999,-0.000157,0.130000,-0.018014,-0.008491,0.129725,0.047757,0.102697,-0.197259,0.227461,17.107000
5.084,-0.019999,-0.000236,0.130000,-0.018015,-0.008491,0.129725,0.047759,0.102700,-0.197270,0.227472,17.113000
5.109,-0.019998,-0.000314,0.130000,-0.018014,-0.008491,0.129725,0.047762,0.102701,-0.197278,0.227481,17.484000
5.134,-0.019996,-0.000393,0.130000,-0.018013,-0.008492,0.129725,0.047764,0.102698,-0.197284,0.227484,16.868000
5.159,-0.019994,-0.000471,0.130000,-0.018014,-0.008492,0.129725,0.047762,0.102699,-0.197278,0.227480,17.354000
5.184,-0.019992,-0.000550,0.130000,-0.018014,-0.008490,0.129725,0.047759,0.102705,-0.197264,0.227469,17.023000
5.209,-0.019990,-0.000628,0.130000,-0.018013,-0.008491,0.129726,0.047757,0.102701,-0.197250,0.227455,17.288000
5.234,-0.019988,-0.000707,0.130000,-0.018010,-0.008494,0.129726,0.047752,0.102683,-0.197229,0.227428,16.980000
5.259,-0.019985,-0.000785,0.130000,-0.018007,-0.008496,0.129727,0.047743,0.102663,-0.197189,0.227382,16.904000
5.284,-0.019981,-0.000864,0.130000,-0.018005,-0.008497,0.129728,0.047730,0.102651,-0.197134,0.227326,16.580000
5.309,-0.019978,-0.000942,0.130000,-0.018003,-0.008498,0.129728,0.047719,0.102638,-0.197082,0.227273,17.078000
5.334,-0.019974,-0.001021,0.130000,-0.018001,-0.008501,0.129729,0.047706,0.102617,-0.197032,0.227217,17.226000
5.359,-0.019970,-0.001099,0.130000,-0.018001,-0.008502,0.129729,0.047690,0.102597,-0.196972,0.227153,17.145000
5.384,-0.019965,-0.001177,0.130000,-0.017999,-0.008503,0.129730,0.047673,0.102581,-0.196903,0.227083,17.107000
5.409,-0.019961,-0.001256,0.130000,-0.017996,-0.008505,0.129731,0.047659,0.102564,-0.196839,0.227016,17.210000
5.434,-0.019955,-0.001334,0.130000,-0.017993,-0.008508,0.129732,0.047646,0.102542,-0.196783,0.226955,16.806000
5.459,-0.019950,-0.001413,0.130000,-0.017992,-0.008508,0.129733,0.047633,0.102529,-0.196731,0.226901,17.795000
5.484,-0.019944,-0.001491,0.130000,-0.017992,-0.008507,0.129734,0.047624,0.102531,-0.196686,0.226861,17.382000
