t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.004,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.029,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.054,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.079,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.104,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.374417,0.002227,0.374993,0.002250
0.129,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.486493,0.002976,0.499993,0.003000
0.154,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.590921,0.003725,0.624994,0.003723
0.179,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.688693,0.004475,0.749993,0.004396
0.204,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.778750,0.005225,0.874992,0.005145
0.229,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.864652,0.004650,0.999991,0.005896
0.254,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.943103,0.002227,1.124990,0.006649
0.279,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.012327,-0.000976,1.249990,0.007403
0.304,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.068887,-0.001511,1.224262,0.008159
0.329,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.098569,-0.001548,1.073569,0.008916
0.354,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.114530,-0.002227,0.895023,0.009661
0.379,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.133164,-0.002701,0.729660,0.010397
0.404,-0.536165,-0.081690,-2.804046,-0.035634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.133164,-0.002701,0.729660,0.010397
