t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
0.604,-0.015410,0.012748,0.130000,-0.020314,0.011499,0.128418,0.028629,-0.025073,-0.204010,0.207529,18.732000
0.629,-0.015410,0.012748,0.130000,-0.020315,0.011499,0.128418,0.028607,-0.025064,-0.203954,0.207470,18.160000
0.654,-0.015510,0.012627,0.130000,-0.020315,0.011499,0.128418,0.028588,-0.025057,-0.203919,0.207432,17.612000
0.679,-0.015510,0.012627,0.130000,-0.020316,0.011500,0.128418,0.028572,-0.025057,-0.203904,0.207415,20.959000
0.704,-0.015609,0.012505,0.130000,-0.020317,0.011499,0.128417,0.028558,-0.025061,-0.203884,0.207394,17.325000
0.729,-0.015609,0.012505,0.130000,-0.020318,0.011499,0.128417,0.028542,-0.025058,-0.203847,0.207355,19.658000
0.754,-0.015706,0.012382,0.130000,-0.020318,0.011498,0.128418,0.028526,-0.025051,-0.203811,0.207317,18.753000
0.779,-0.015755,0.012320,0.130000,-0.020319,0.011499,0.128417,0.028514,-0.025052,-0.203792,0.207297,18.629000
0.804,-0.015803,0.012258,0.130000,-0.020320,0.011498,0.128417,0.028502,-0.025062,-0.203783,0.207288,18.687000
0.829,-0.015803,0.012258,0.130000,-0.020320,0.011497,0.128417,0.028488,-0.025074,-0.203775,0.207279,19.012000
0.854,-0.015851,0.012196,0.130000,-0.020321,0.011495,0.128417,0.028474,-0.025085,-0.203769,0.207272,20.961000
0.879,-0.015899,0.012134,0.130000,-0.020322,0.011493,0.128417,0.028464,-0.025099,-0.203764,0.207268,21.144000
0.904,-0.015994,0.012008,0.130000,-0.020323,0.011491,0.128417,0.028458,-0.025111,-0.203745,0.207250,20.358000
0.929,-0.016041,0.011946,0.130000,-0.020323,0.011488,0.128418,0.028453,-0.025115,-0.203711,0.207216,23.648000
0.954,-0.016041,0.011946,0.130000,-0.020322,0.011487,0.128419,0.028449,-0.025115,-0.203683,0.207188,24.395000
0.979,-0.016088,0.011882,0.130000,-0.020321,0.011486,0.128419,0.028445,-0.025120,-0.203660,0.207166,23.474000
1.004,-0.016180,0.011756,0.130000,-0.020320,0.011484,0.128420,0.028442,-0.025122,-0.203628,0.207134,22.328000
1.029,-0.016180,0.011756,0.130000,-0.020319,0.011483,0.128421,0.028440,-0.025115,-0.203596,0.207102,22.176000
1.054,-0.016272,0.011628,0.130000,-0.020318,0.011483,0.128421,0.028443,-0.025107,-0.203577,0.207082,22.003000
1.079,-0.016318,0.011564,0.130000,-0.020317,0.011483,0.128421,0.028450,-0.025103,-0.203556,0.207062,20.983000
1.104,-0.016318,0.011564,0.130000,-0.020316,0.011483,0.128422,0.028455,-0.025095,-0.203527,0.207033,20.732000
1.129,-0.016363,0.011500,0.130000,-0.020314,0.011483,0.128423,0.028460,-0.025086,-0.203510,0.207016,19.664000
1.154,-0.016408,0.011436,0.130000,-0.020313,0.011484,0.128423,0.028468,-0.025085,-0.203514,0.207021,21.065000
1.179,-0.016453,0.011371,0.130000,-0.020312,0.011484,0.128423,0.028480,-0.025088,-0.203524,0.207032,20.770000
1.204,-0.016542,0.011242,0.130000,-0.020311,0.011483,0.128424,0.028498,-0.025092,-0.203531,0.207043,19.529000
1.229,-0.016586,0.011177,0.130000,-0.020309,0.011483,0.128425,0.028521,-0.025097,-0.203549,0.207064,20.384000
1.254,-0.016586,0.011177,0.130000,-0.020307,0.011482,0.128426,0.028548,-0.025109,-0.203581,0.207100,20.407000
1.279,-0.016673,0.011046,0.130000,-0.020305,0.011480,0.128427,0.028575,-0.025126,-0.203618,0.207143,19.428000
1.304,-0.016716,0.010980,0.130000,-0.020303,0.011478,0.128428,0.028601,-0.025142,-0.203660,0.207189,21.270000
1.329,-0.016716,0.010980,0.130000,-0.020301,0.011475,0.128428,0.028628,-0.025154,-0.203703,0.207237,20.737000
1.354,-0.016759,0.010915,0.130000,-0.020300,0.011474,0.128429,0.028651,-0.025161,-0.203744,0.207281,20.409000
1.379,-0.016802,0.010849,0.130000,-0.020298,0.011474,0.128429,0.028671,-0.025165,-0.203782,0.207322,19.805000
1.404,-0.016887,0.010717,0.130000,-0.020298,0.011474,0.128429,0.028690,-0.025168,-0.203819,0.207361,19.447000
1.429,-0.016887,0.010717,0.130000,-0.020297,0.011474,0.128430,0.028712,-0.025171,-0.203863,0.207408,18.839000
1.454,-0.016929,0.010650,0.130000,-0.020296,0.011474,0.128430,0.028735,-0.025175,-0.203915,0.207463,19.141000
1.479,-0.017012,0.010517,0.130000,-0.020296,0.011475,0.128430,0.028753,-0.025176,-0.203964,0.207514,21.073000
1.504,-0.017053,0.010450,0.130000,-0.020295,0.011476,0.128429,0.028765,-0.025176,-0.204010,0.207560,19.002000
1.529,-0.017053,0.010450,0.130000,-0.020296,0.011477,0.128429,0.028772,-0.025178,-0.204063,0.207613,19.907000
1.554,-0.017134,0.010316,0.130000,-0.020297,0.011479,0.128428,0.028776,-0.025184,-0.204121,0.207672,19.772000
1.579,-0.017134,0.010316,0.130000,-0.020299,0.011479,0.128427,0.028781,-0.025194,-0.204179,0.207731,21.377000
1.604,-0.017215,0.010181,0.130000,-0.020301,0.011480,0.128426,0.028789,-0.025202,-0.204229,0.207782,24.067000
1.629,-0.017255,0.010113,0.130000,-0.020302,0.011480,0.128425,0.028800,-0.025206,-0.204267,0.207822,22.699000
1.654,-0.017255,0.010113,0.130000,-0.020302,0.011480,0.128425,0.028809,-0.025205,-0.204297,0.207853,20.244000
1.679,-0.017294,0.010045,0.130000,-0.020302,0.011481,0.128424,0.028809,-0.025202,-0.204324,0.207879,19.879000
1.704,-0.017334,0.009977,0.130000,-0.020304,0.011483,0.128424,0.028803,-0.025200,-0.204348,0.207900,20.330000
1.729,-0.017411,0.009841,0.130000,-0.020305,0.011484,0.128423,0.028793,-0.025197,-0.204368,0.207919,21.774000
1.754,-0.017450,0.009772,0.130000,-0.020308,0.011486,0.128421,0.028783,-0.025192,-0.204384,0.207932,21.635000
1.779,-0.017450,0.009772,0.130000,-0.020310,0.011488,0.128420,0.028774,-0.025179,-0.204387,0.207932,21.299000
1.804,-0.017488,0.009704,0.130000,-0.020311,0.011490,0.128419,0.028765,-0.025158,-0.204367,0.207909,21.073000
1.829,-0.017526,0.009635,0.130000,-0.020312,0.011493,0.128419,0.028755,-0.025132,-0.204340,0.207878,21.483000
1.854,-0.017601,0.009497,0.130000,-0.020313,0.011497,0.128418,0.028741,-0.025110,-0.204319,0.207853,22.290000
1.879,-0.017638,0.009428,0.130000,-0.020314,0.011500,0.128417,0.028725,-0.025093,-0.204295,0.207825,22.543000
1.904,-0.017675,0.009359,0.130000,-0.020315,0.011503,0.128416,0.028707,-0.025078,-0.204267,0.207793,21.972000
1.929,-0.017712,0.009289,0.130000,-0.020380,0.010773,0.128593,0.028682,-0.022878,-0.204020,0.207293,22.858000
1.954,-0.017712,0.009289,0.130000,-0.021346,0.009751,0.128649,0.031123,-0.014761,-0.199252,0.202208,21.241000
1.979,-0.017748,0.009219,0.130000,-0.022158,0.008658,0.128953,0.035265,-0.005859,-0.197264,0.200477,20.500000
2.004,-0.017820,0.009080,0.130000,-0.022404,0.008422,0.129199,0.040253,0.002787,-0.197490,0.201569,20.363000
2.029,-0.017820,0.009080,0.130000,-0.022810,0.007244,0.129618,0.044808,0.012847,-0.195774,0.201247,22.027000
2.054,-0.017891,0.008940,0.130000,-0.022776,0.006930,0.129980,0.047832,0.022728,-0.194449,0.201532,19.776000
2.079,-0.017926,0.008869,0.130000,-0.022914,0.005611,0.130474,0.050004,0.029501,-0.196445,0.204844,20.960000
2.104,-0.017961,0.008799,0.130000,-0.022888,0.004587,0.130820,0.049326,0.038061,-0.194106,0.203859,20.697000
2.129,-0.017995,0.008728,0.130000,-0.022799,0.002753,0.131357,0.049223,0.045129,-0.194992,0.206110,19.080000
2.154,-0.018029,0.008657,0.130000,-0.022701,0.001869,0.131667,0.048531,0.051085,-0.196926,0.209152,19.277000
2.179,-0.018063,0.008587,0.130000,-0.022112,-0.000199,0.132233,0.044349,0.059241,-0.194698,0.208288,18.428000
2.204,-0.018063,0.008587,0.130000,-0.022200,-0.001002,0.132484,0.039118,0.068533,-0.193491,0.208963,19.931000
2.229,-0.018097,0.008516,0.130000,-0.021938,-0.002300,0.132905,0.036273,0.075937,-0.198475,0.215580,19.778000
2.254,-0.018130,0.008444,0.130000,-0.021772,-0.003105,0.133157,0.033001,0.081803,-0.203433,0.221734,20.395000
2.279,-0.018196,0.008302,0.130000,-0.020407,-0.004959,0.133793,0.024733,0.088801,-0.202317,0.222327,18.897000
2.304,-0.018228,0.008230,0.130000,-0.020970,-0.005497,0.133835,0.020005,0.095604,-0.209847,0.231465,18.709000
2.329,-0.018260,0.008159,0.130000,-0.019325,-0.006960,0.134497,0.009882,0.102651,-0.209192,0.233230,18.559000
2.354,-0.018260,0.008159,0.130000,-0.019970,-0.007397,0.134534,-0.000871,0.109904,-0.211926,0.238731,20.616000
2.379,-0.018324,0.008015,0.130000,-0.019106,-0.008307,0.135038,-0.008136,0.116543,-0.220983,0.249964,18.589000
2.404,-0.018355,0.007943,0.130000,-0.018661,-0.008719,0.135311,-0.014790,0.121084,-0.228416,0.258948,17.890000
2.429,-0.018355,0.007943,0.130000,-0.014795,-0.008536,0.136596,-0.027884,0.122889,-0.225945,0.258709,18.449000
2.454,-0.018417,0.007799,0.130000,-0.015797,-0.009462,0.136523,-0.035008,0.125988,-0.236173,0.269956,18.412000
2.479,-0.018417,0.007799,0.130000,-0.011643,-0.007906,0.137844,-0.049874,0.125536,-0.233537,0.269790,18.516000
2.504,-0.018478,0.007654,0.130000,-0.012806,-0.009112,0.137781,-0.059240,0.127595,-0.244462,0.282049,17.550000
2.529,-0.018478,0.007654,0.130000,-0.009064,-0.005503,0.139093,-0.077594,0.124135,-0.238397,0.279756,19.691000
2.554,-0.018508,0.007581,0.130000,-0.010795,-0.007183,0.139047,-0.097628,0.119497,-0.236596,0.282468,20.575000
2.579,-0.018566,0.007435,0.130000,-0.010750,-0.005752,0.139680,-0.107875,0.119164,-0.251430,0.298419,17.310000
2.604,-0.018596,0.007362,0.130000,-0.010486,-0.003445,0.140064,-0.119904,0.115985,-0.259283,0.308313,16.460000
2.629,-0.018624,0.007289,0.130000,-0.012397,0.004439,0.140021,-0.146885,0.097565,-0.223393,0.284603,16.835000
2.654,-0.018624,0.007289,0.130000,-0.014984,0.001041,0.140387,-0.170035,0.076222,-0.198792,0.272470,16.736000
2.679,-0.018681,0.007143,0.130000,-0.017101,-0.001396,0.140544,-0.176872,0.070142,-0.216800,0.288454,17.888000
2.704,-0.018709,0.007069,0.130000,-0.015429,-0.005856,0.140776,-0.169841,0.066119,-0.222404,0.287544,16.673000
2.729,-0.018709,0.007069,0.130000,-0.015095,-0.019695,0.137669,-0.158018,0.067261,-0.218715,0.278083,16.892000
2.754,-0.018764,0.006922,0.130000,-0.011858,-0.014420,0.139773,-0.145579,0.069108,-0.226250,0.277774,16.661000
2.779,-0.018791,0.006849,0.130000,-0.009784,-0.014414,0.139891,-0.135714,0.070812,-0.232158,0.278083,17.888000
2.804,-0.018818,0.006775,0.130000,-0.008081,-0.014146,0.140004,-0.128408,0.071939,-0.235979,0.278118,18.256000
2.829,-0.018818,0.006775,0.130000,-0.006816,-0.014018,0.140044,-0.123872,0.072547,-0.238217,0.278127,18.569000
2.854,-0.018844,0.006701,0.130000,-0.006036,-0.014061,0.140029,-0.121614,0.072869,-0.239589,0.278393,18.562000
2.879,-0.018896,0.006553,0.130000,-0.005647,-0.014163,0.139996,-0.120657,0.073107,-0.240651,0.278955,18.602000
2.904,-0.018922,0.006478,0.130000,-0.005477,-0.014246,0.139967,-0.120256,0.073335,-0.241616,0.279674,18.228000
2.929,-0.018922,0.006478,0.130000,-0.005399,-0.014294,0.139946,-0.120085,0.073557,-0.242489,0.280414,18.688000
2.954,-0.018947,0.006404,0.130000,-0.005358,-0.014313,0.139932,-0.120062,0.073764,-0.243248,0.281114,18.017000
2.979,-0.018997,0.006255,0.130000,-0.005342,-0.014305,0.139926,-0.120126,0.073949,-0.243910,0.281764,18.735000
3.004,-0.019021,0.006180,0.130000,-0.005341,-0.014291,0.139922,-0.120197,0.074120,-0.244537,0.282382,17.996000
3.029,-0.019021,0.006180,0.130000,-0.005342,-0.014283,0.139917,-0.120239,0.074296,-0.245180,0.283003,18.483000
3.054,-0.019069,0.006031,0.130000,-0.005339,-0.014274,0.139912,-0.120264,0.074477,-0.245838,0.283630,19.032000
3.079,-0.019093,0.005956,0.130000,-0.005332,-0.014263,0.139908,-0.120288,0.074649,-0.246477,0.284240,21.454000
3.104,-0.019116,0.005881,0.130000,-0.005325,-0.014259,0.139902,-0.120314,0.074807,-0.247081,0.284817,20.503000
3.129,-0.019116,0.005881,0.130000,-0.005320,-0.014261,0.139895,-0.120348,0.074955,-0.247648,0.285362,20.155000
3.154,-0.019139,0.005806,0.130000,-0.005317,-0.014263,0.139888,-0.120394,0.075094,-0.248176,0.285876,19.748000
3.179,-0.019184,0.005655,0.130000,-0.005317,-0.014263,0.139882,-0.120444,0.075227,-0.248675,0.286365,19.136000
3.204,-0.019184,0.005655,0.130000,-0.005317,-0.014260,0.139878,-0.120484,0.075355,-0.249155,0.286833,19.659000
3.229,-0.019206,0.005580,0.130000,-0.005316,-0.014257,0.139873,-0.120517,0.075479,-0.249618,0.287281,19.933000
3.254,-0.019228,0.005504,0.130000,-0.005314,-0.014255,0.139868,-0.120553,0.075597,-0.250058,0.287710,20.202000
3.279,-0.019249,0.005429,0.130000,-0.005313,-0.014251,0.139864,-0.120588,0.075711,-0.250478,0.288119,21.194000
3.304,-0.019270,0.005353,0.130000,-0.005312,-0.014245,0.139861,-0.120617,0.075820,-0.250885,0.288514,20.830000
3.329,-0.019291,0.005277,0.130000,-0.005310,-0.014241,0.139858,-0.120643,0.075926,-0.251281,0.288897,20.795000
3.354,-0.019332,0.005126,0.130000,-0.005308,-0.014238,0.139854,-0.120675,0.076029,-0.251660,0.289267,20.581000
3.379,-0.019332,0.005126,0.130000,-0.005307,-0.014232,0.139851,-0.120708,0.076128,-0.252021,0.289621,19.940000
3.404,-0.019352,0.005050,0.130000,-0.005306,-0.014226,0.139849,-0.120736,0.076221,-0.252365,0.289957,20.209000
3.429,-0.019391,0.004898,0.130000,-0.005305,-0.014221,0.139846,-0.120761,0.076308,-0.252690,0.290273,18.528000
3.454,-0.019391,0.004898,0.130000,-0.005304,-0.014219,0.139843,-0.120761,0.076308,-0.252690,0.290273,18.601000
3.479,-0.019429,0.004745,0.130000,-0.005303,-0.014216,0.139840,-0.120805,0.076466,-0.253284,0.290850,18.662000
3.504,-0.019447,0.004669,0.130000,-0.005302,-0.014213,0.139837,-0.120822,0.076539,-0.253557,0.291114,18.348000
3.529,-0.019447,0.004669,0.130000,-0.005301,-0.014212,0.139835,-0.120840,0.076608,-0.253819,0.291368,18.879000
3.554,-0.019483,0.004516,0.130000,-0.005299,-0.014211,0.139832,-0.120861,0.076673,-0.254067,0.291610,18.593000
3.579,-0.019483,0.004516,0.130000,-0.005299,-0.014211,0.139829,-0.120882,0.076734,-0.254301,0.291838,19.257000
3.604,-0.019501,0.004439,0.130000,-0.005299,-0.014211,0.139827,-0.120901,0.076792,-0.254524,0.292055,19.712000
3.629,-0.019518,0.004363,0.130000,-0.005299,-0.014210,0.139824,-0.120917,0.076848,-0.254736,0.292262,19.270000
3.654,-0.019552,0.004209,0.130000,-0.005298,-0.014209,0.139822,-0.120930,0.076903,-0.254940,0.292459,19.450000
3.679,-0.019568,0.004133,0.130000,-0.005297,-0.014206,0.139820,-0.120938,0.076958,-0.255141,0.292652,19.442000
3.704,-0.019568,0.004133,0.130000,-0.005295,-0.014203,0.139819,-0.120944,0.077012,-0.255341,0.292844,19.479000
3.729,-0.019600,0.003979,0.130000,-0.005292,-0.014201,0.139817,-0.120948,0.077066,-0.255541,0.293034,19.454000
3.754,-0.019600,0.003979,0.130000,-0.005290,-0.014198,0.139815,-0.120950,0.077118,-0.255738,0.293220,19.329000
3.779,-0.019616,0.003902,0.130000,-0.005287,-0.014196,0.139814,-0.120956,0.077171,-0.255930,0.293404,19.046000
3.804,-0.019631,0.003825,0.130000,-0.005284,-0.014192,0.139813,-0.120963,0.077224,-0.256122,0.293588,19.577000
3.829,-0.019660,0.003670,0.130000,-0.005282,-0.014187,0.139812,-0.120963,0.077276,-0.256315,0.293771,21.687000
3.854,-0.019675,0.003593,0.130000,-0.005279,-0.014185,0.139810,-0.120965,0.077327,-0.256505,0.293950,22.275000
3.879,-0.019689,0.003516,0.130000,-0.005276,-0.014183,0.139808,-0.120974,0.077376,-0.256690,0.294129,19.209000
3.904,-0.019702,0.003439,0.130000,-0.005274,-0.014181,0.139807,-0.120986,0.077428,-0.256880,0.294313,20.228000
3.929,-0.019716,0.003361,0.130000,-0.005273,-0.014177,0.139805,-0.120996,0.077481,-0.257077,0.294503,19.384000
3.954,-0.019729,0.003284,0.130000,-0.005272,-0.014174,0.139804,-0.121011,0.077534,-0.257273,0.294694,19.023000
3.979,-0.019741,0.003206,0.130000,-0.005271,-0.014172,0.139802,-0.121031,0.077586,-0.257466,0.294885,19.407000
4.004,-0.019741,0.003206,0.130000,-0.005271,-0.014168,0.139801,-0.121047,0.077639,-0.257659,0.295074,18.911000
4.029,-0.019766,0.003051,0.130000,-0.005270,-0.014164,0.139800,-0.121058,0.077690,-0.257850,0.295258,19.238000
4.054,-0.019778,0.002973,0.130000,-0.005269,-0.014162,0.139798,-0.121071,0.077739,-0.258033,0.295436,19.130000
4.079,-0.019789,0.002896,0.130000,-0.005268,-0.014159,0.139796,-0.121088,0.077787,-0.258209,0.295610,19.169000
4.104,-0.019800,0.002818,0.130000,-0.005268,-0.014155,0.139795,-0.121101,0.077835,-0.258386,0.295782,19.565000
4.129,-0.019800,0.002818,0.130000,-0.005267,-0.014151,0.139794,-0.121109,0.077882,-0.258559,0.295949,19.985000
4.154,-0.019822,0.002662,0.130000,-0.005266,-0.014149,0.139793,-0.121121,0.077925,-0.258722,0.296108,19.179000
4.179,-0.019822,0.002662,0.130000,-0.005265,-0.014147,0.139791,-0.121134,0.077967,-0.258878,0.296260,19.243000
4.204,-0.019832,0.002585,0.130000,-0.005264,-0.014145,0.139790,-0.121145,0.078007,-0.259029,0.296407,18.928000
4.229,-0.019852,0.002429,0.130000,-0.005264,-0.014143,0.139789,-0.121160,0.078046,-0.259174,0.296550,19.306000
4.254,-0.019852,0.002429,0.130000,-0.005264,-0.014142,0.139787,-0.121181,0.078082,-0.259311,0.296688,19.241000
4.279,-0.019870,0.002273,0.130000,-0.005265,-0.014140,0.139786,-0.121203,0.078118,-0.259443,0.296822,19.599000
4.304,-0.019879,0.002195,0.130000,-0.005267,-0.014138,0.139785,-0.121219,0.078151,-0.259569,0.296948,18.643000
4.329,-0.019879,0.002195,0.130000,-0.005267,-0.014138,0.139784,-0.121234,0.078180,-0.259685,0.297062,19.964000
4.354,-0.019896,0.002038,0.130000,-0.005268,-0.014138,0.139782,-0.121251,0.078208,-0.259789,0.297168,19.210000
4.379,-0.019904,0.001960,0.130000,-0.005269,-0.014137,0.139782,-0.121264,0.078234,-0.259888,0.297266,19.056000
4.404,-0.019911,0.001882,0.130000,-0.005270,-0.014136,0.139781,-0.121273,0.078257,-0.259977,0.297354,18.923000
4.429,-0.019911,0.001882,0.130000,-0.005270,-0.014136,0.139779,-0.121282,0.078277,-0.260053,0.297430,19.222000
4.454,-0.019918,0.001804,0.130000,-0.005271,-0.014135,0.139779,-0.121290,0.078295,-0.260119,0.297495,19.013000
4.479,-0.019932,0.001647,0.130000,-0.005271,-0.014134,0.139778,-0.121292,0.078312,-0.260180,0.297554,19.127000
4.504,-0.019932,0.001647,0.130000,-0.005270,-0.014132,0.139778,-0.121291,0.078328,-0.260237,0.297608,19.528000
4.529,-0.019944,0.001491,0.130000,-0.005269,-0.014130,0.139778,-0.121289,0.078342,-0.260287,0.297654,19.576000
4.554,-0.019944,0.001491,0.130000,-0.005268,-0.014129,0.139778,-0.121287,0.078353,-0.260327,0.297691,19.468000
4.579,-0.019955,0.001334,0.130000,-0.005266,-0.014127,0.139778,-0.121282,0.078363,-0.260360,0.297721,19.375000
4.604,-0.019961,0.001256,0.130000,-0.005265,-0.014126,0.139778,-0.121276,0.078369,-0.260387,0.297743,19.304000
4.629,-0.019965,0.001177,0.130000,-0.005263,-0.014127,0.139777,-0.121273,0.078373,-0.260405,0.297759,18.481000
4.654,-0.019970,0.001099,0.130000,-0.005263,-0.014127,0.139777,-0.121272,0.078377,-0.260421,0.297774,18.665000
4.679,-0.019974,0.001021,0.130000,-0.005262,-0.014128,0.139776,-0.121272,0.078381,-0.260437,0.297789,18.518000
4.704,-0.019978,0.000942,0.130000,-0.005262,-0.014129,0.139776,-0.121275,0.078384,-0.260449,0.297801,18.784000
4.729,-0.019978,0.000942,0.130000,-0.005262,-0.014129,0.139776,-0.121278,0.078386,-0.260456,0.297809,19.724000
4.754,-0.019985,0.000785,0.130000,-0.005263,-0.014129,0.139776,-0.121280,0.078385,-0.260459,0.297812,19.704000
4.779,-0.019985,0.000785,0.130000,-0.005263,-0.014131,0.139775,-0.121285,0.078384,-0.260458,0.297812,18.926000
4.804,-0.019990,0.000628,0.130000,-0.005264,-0.014133,0.139775,-0.121291,0.078384,-0.260460,0.297817,18.990000
4.829,-0.019990,0.000628,0.130000,-0.005265,-0.014133,0.139775,-0.121294,0.078386,-0.260466,0.297824,19.067000
4.854,-0.019992,0.000550,0.130000,-0.005266,-0.014133,0.139775,-0.121296,0.078388,-0.260471,0.297830,19.606000
4.879,-0.019996,0.000393,0.130000,-0.005266,-0.014132,0.139775,-0.121298,0.078389,-0.260473,0.297832,19.743000
4.904,-0.019996,0.000393,0.130000,-0.005266,-0.014131,0.139775,-0.121296,0.078390,-0.260475,0.297834,19.173000
4.929,-0.019999,0.000236,0.130000,-0.005266,-0.014130,0.139775,-0.121290,0.078392,-0.260481,0.297837,19.266000
4.954,-0.019999,0.000157,0.130000,-0.005265,-0.014128,0.139776,-0.121281,0.078395,-0.260489,0.297841,18.911000
4.979,-0.019999,0.000157,0.130000,-0.005263,-0.014128,0.139776,-0.121273,0.078396,-0.260496,0.297844,19.051000
5.004,-0.020000,0.000079,0.130000,-0.005261,-0.014128,0.139775,-0.121263,0.078398,-0.260503,0.297847,19.183000
5.029,-0.020000,-0.000079,0.130000,-0.005259,-0.014128,0.139775,-0.121250,0.078401,-0.260512,0.297850,19.408000
5.054,-0.019999,-0.000157,0.130000,-0.005257,-0.014128,0.139775,-0.121241,0.078402,-0.260517,0.297851,19.076000
5.079,-0.019999,-0.000157,0.130000,-0.005255,-0.014129,0.139775,-0.121240,0.078402,-0.260519,0.297852,19.242000
5.104,-0.019998,-0.000314,0.130000,-0.005255,-0.014129,0.139775,-0.121240,0.078405,-0.260528,0.297862,19.451000
5.129,-0.019996,-0.000393,0.130000,-0.005255,-0.014128,0.139775,-0.121233,0.078410,-0.260549,0.297878,19.403000
5.154,-0.019994,-0.000471,0.130000,-0.005254,-0.014129,0.139775,-0.121230,0.078415,-0.260569,0.297896,19.300000
5.179,-0.019994,-0.000471,0.130000,-0.005253,-0.014130,0.139774,-0.121235,0.078420,-0.260586,0.297914,19.336000
5.204,-0.019990,-0.000628,0.130000,-0.005253,-0.014129,0.139774,-0.121240,0.078426,-0.260607,0.297936,19.263000
5.229,-0.019988,-0.000707,0.130000,-0.005254,-0.014128,0.139774,-0.121241,0.078435,-0.260639,0.297967,19.710000
5.254,-0.019988,-0.000707,0.130000,-0.005253,-0.014127,0.139774,-0.121244,0.078447,-0.260682,0.298009,19.394000
5.279,-0.019981,-0.000864,0.130000,-0.005253,-0.014125,0.139774,-0.121254,0.078462,-0.260731,0.298060,19.500000
5.304,-0.019981,-0.000864,0.130000,-0.005254,-0.014122,0.139774,-0.121267,0.078478,-0.260786,0.298117,19.398000
5.329,-0.019978,-0.000942,0.130000,-0.005255,-0.014118,0.139774,-0.121274,0.078494,-0.260845,0.298176,19.374000
5.354,-0.019970,-0.001099,0.130000,-0.005255,-0.014116,0.139774,-0.121278,0.078511,-0.260906,0.298236,19.896000
5.379,-0.019970,-0.001099,0.130000,-0.005254,-0.014114,0.139774,-0.121284,0.078528,-0.260968,0.298297,19.908000
5.404,-0.019965,-0.001177,0.130000,-0.005254,-0.014113,0.139774,-0.121294,0.078545,-0.261029,0.298358,20.019000
5.429,-0.019961,-0.001256,0.130000,-0.005255,-0.014112,0.139773,-0.121308,0.078559,-0.261085,0.298417,20.035000
