t,x,y,z,qw,qx,qy,qz,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz,s2_x,s2_y,s2_z,s2_qw,s2_qx,s2_qy,s2_qz,s3_x,s3_y,s3_z,s3_qw,s3_qx,s3_qy,s3_qz
0.274,-0.01908,-0.01874,0.12512,-0.29527,-0.31633,-0.21254,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.299,-0.01908,-0.01873,0.12512,-0.29527,-0.31633,-0.21254,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.324,-0.01909,-0.01873,0.12512,-0.29524,-0.31632,-0.21259,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.349,-0.01908,-0.01873,0.12512,-0.29525,-0.31632,-0.21257,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.374,-0.01907,-0.01873,0.12512,-0.29524,-0.31632,-0.21259,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.399,-0.01907,-0.01872,0.12513,-0.29524,-0.31634,-0.21256,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.424,-0.01908,-0.01872,0.12512,-0.29525,-0.31636,-0.21254,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.449,-0.01907,-0.01873,0.12512,-0.29526,-0.31635,-0.21253,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.474,-0.01908,-0.01872,0.12513,-0.29525,-0.31634,-0.21256,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.499,-0.01908,-0.01872,0.12512,-0.29521,-0.31634,-0.21259,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.524,-0.01908,-0.01872,0.12512,-0.29520,-0.31636,-0.21258,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.549,-0.01908,-0.01872,0.12512,-0.29521,-0.31635,-0.21259,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.574,-0.01908,-0.01871,0.12512,-0.29522,-0.31637,-0.21256,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.599,-0.01909,-0.01871,0.12513,-0.29520,-0.31636,-0.21259,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.624,-0.01909,-0.01872,0.12512,-0.29521,-0.31639,-0.21254,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.649,-0.01908,-0.01872,0.12512,-0.29522,-0.31636,-0.21256,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.674,-0.01908,-0.01873,0.12512,-0.29520,-0.31636,-0.21259,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.699,-0.01908,-0.01873,0.12511,-0.29515,-0.31636,-0.21264,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.724,-0.01908,-0.01874,0.12511,-0.29516,-0.31636,-0.21262,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.749,-0.01907,-0.01873,0.12512,-0.29518,-0.31636,-0.21261,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.774,-0.01907,-0.01873,0.12512,-0.29520,-0.31637,-0.21258,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.799,-0.01907,-0.01873,0.12512,-0.29521,-0.31637,-0.21256,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.824,-0.01907,-0.01873,0.12514,-0.29519,-0.31634,-0.21261,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.849,-0.01906,-0.01874,0.12513,-0.29520,-0.31634,-0.21261,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.874,-0.01907,-0.01873,0.12513,-0.29520,-0.31635,-0.21260,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.899,-0.01907,-0.01873,0.12514,-0.29520,-0.31636,-0.21259,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.924,-0.01907,-0.01873,0.12513,-0.29521,-0.31637,-0.21257,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.949,-0.01906,-0.01873,0.12512,-0.29524,-0.31639,-0.21251,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.974,-0.01907,-0.01873,0.12513,-0.29521,-0.31638,-0.21255,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.999,-0.01907,-0.01874,0.12512,-0.29520,-0.31637,-0.21257,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.024,-0.01907,-0.01874,0.12512,-0.29521,-0.31637,-0.21256,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.049,-0.01907,-0.01873,0.12511,-0.29520,-0.31641,-0.21254,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.074,-0.01907,-0.01873,0.12509,-0.29521,-0.31643,-0.21250,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.099,-0.01907,-0.01873,0.12509,-0.29522,-0.31647,-0.21245,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.124,-0.01908,-0.01873,0.12508,-0.29521,-0.31648,-0.21245,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.149,-0.01908,-0.01873,0.12507,-0.29519,-0.31647,-0.21247,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.174,-0.01909,-0.01873,0.12507,-0.29518,-0.31648,-0.21248,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.199,-0.01910,-0.01872,0.12507,-0.29515,-0.31648,-0.21251,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.224,-0.01909,-0.01872,0.12506,-0.29517,-0.31651,-0.21245,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.249,-0.01910,-0.01871,0.12505,-0.29517,-0.31654,-0.21243,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.274,-0.01910,-0.01871,0.12506,-0.29512,-0.31652,-0.21250,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.299,-0.01910,-0.01872,0.12507,-0.29513,-0.31648,-0.21254,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.324,-0.01910,-0.01872,0.12507,-0.29513,-0.31647,-0.21254,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.349,-0.01910,-0.01873,0.12508,-0.29511,-0.31644,-0.21260,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.374,-0.01910,-0.01873,0.12509,-0.29511,-0.31641,-0.21263,0.87612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.399,-0.01909,-0.01873,0.12508,-0.29513,-0.31642,-0.21260,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.424,-0.01909,-0.01873,0.12508,-0.29513,-0.31644,-0.21258,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.449,-0.01909,-0.01873,0.12509,-0.29513,-0.31643,-0.21259,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.474,-0.01909,-0.01872,0.12509,-0.29515,-0.31643,-0.21257,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.499,-0.01909,-0.01872,0.12510,-0.29517,-0.31644,-0.21254,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.524,-0.01909,-0.01871,0.12509,-0.29520,-0.31645,-0.21249,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.549,-0.01908,-0.01871,0.12509,-0.29522,-0.31646,-0.21246,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.574,-0.01908,-0.01872,0.12509,-0.29521,-0.31645,-0.21248,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.599,-0.01908,-0.01872,0.12509,-0.29523,-0.31645,-0.21246,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.624,-0.01908,-0.01871,0.12509,-0.29523,-0.31647,-0.21243,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.649,-0.01908,-0.01871,0.12510,-0.29517,-0.31644,-0.21254,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.674,-0.01908,-0.01872,0.12511,-0.29521,-0.31640,-0.21253,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.699,-0.01908,-0.01871,0.12510,-0.29524,-0.31643,-0.21247,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.724,-0.01908,-0.01872,0.12510,-0.29522,-0.31643,-0.21248,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.749,-0.01908,-0.01872,0.12510,-0.29524,-0.31642,-0.21247,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.774,-0.01907,-0.01872,0.12510,-0.29525,-0.31641,-0.21247,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.799,-0.01908,-0.01872,0.12510,-0.29523,-0.31643,-0.21248,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.824,-0.01907,-0.01872,0.12510,-0.29521,-0.31643,-0.21250,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.849,-0.01907,-0.01872,0.12510,-0.29524,-0.31642,-0.21248,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.874,-0.01906,-0.01873,0.12511,-0.29526,-0.31638,-0.21250,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.899,-0.01906,-0.01872,0.12510,-0.29534,-0.31643,-0.21236,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.924,-0.01906,-0.01872,0.12509,-0.29535,-0.31645,-0.21233,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.949,-0.01906,-0.01872,0.12510,-0.29532,-0.31642,-0.21239,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.974,-0.01906,-0.01872,0.12511,-0.29535,-0.31642,-0.21236,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.999,-0.01906,-0.01872,0.12511,-0.29533,-0.31641,-0.21239,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.024,-0.01906,-0.01872,0.12512,-0.29535,-0.31640,-0.21237,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.049,-0.01906,-0.01871,0.12512,-0.29536,-0.31641,-0.21236,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.074,-0.01907,-0.01870,0.12512,-0.29538,-0.31643,-0.21231,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.099,-0.01907,-0.01870,0.12512,-0.29536,-0.31643,-0.21233,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.124,-0.01907,-0.01870,0.12512,-0.29534,-0.31644,-0.21235,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.149,-0.01907,-0.01871,0.12513,-0.29533,-0.31641,-0.21239,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.174,-0.01907,-0.01870,0.12512,-0.29531,-0.31642,-0.21240,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.199,-0.01907,-0.01870,0.12512,-0.29532,-0.31642,-0.21239,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.224,-0.01907,-0.01871,0.12511,-0.29528,-0.31644,-0.21241,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.249,-0.01908,-0.01870,0.12511,-0.29529,-0.31648,-0.21236,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.274,-0.01908,-0.01870,0.12510,-0.29525,-0.31651,-0.21236,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.299,-0.01907,-0.01870,0.12509,-0.29526,-0.31650,-0.21237,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.324,-0.01907,-0.01871,0.12511,-0.29527,-0.31646,-0.21240,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.349,-0.01907,-0.01870,0.12511,-0.29528,-0.31647,-0.21237,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.374,-0.01907,-0.01870,0.12509,-0.29529,-0.31650,-0.21233,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.399,-0.01908,-0.01870,0.12510,-0.29527,-0.31648,-0.21238,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.424,-0.01908,-0.01870,0.12511,-0.29523,-0.31647,-0.21243,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.449,-0.01908,-0.01870,0.12510,-0.29524,-0.31646,-0.21244,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.474,-0.01908,-0.01870,0.12511,-0.29528,-0.31644,-0.21241,0.87610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.499,-0.01908,-0.01871,0.12511,-0.29525,-0.31640,-0.21249,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.524,-0.01908,-0.01872,0.12512,-0.29529,-0.31636,-0.21249,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.549,-0.01908,-0.01872,0.12512,-0.29528,-0.31636,-0.21250,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.574,-0.01908,-0.01872,0.12512,-0.29527,-0.31636,-0.21251,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.599,-0.01908,-0.01872,0.12512,-0.29527,-0.31635,-0.21252,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.624,-0.01908,-0.01872,0.12513,-0.29529,-0.31632,-0.21252,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.649,-0.01908,-0.01871,0.12513,-0.29530,-0.31635,-0.21250,0.87611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
