t,x,y,z,qw,qx,qy,qz,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz,s2_x,s2_y,s2_z,s2_qw,s2_qx,s2_qy,s2_qz,s3_x,s3_y,s3_z,s3_qw,s3_qx,s3_qy,s3_qz
0.832,-0.01637,-0.00992,0.11738,0.52451,0.31038,-0.08816,-0.78790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.857,-0.01637,-0.00992,0.11738,0.52450,0.31038,-0.08814,-0.78791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.882,-0.01637,-0.00992,0.11738,0.52448,0.31038,-0.08811,-0.78792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.907,-0.01638,-0.00992,0.11739,0.52448,0.31038,-0.08810,-0.78792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.932,-0.01637,-0.00992,0.11738,0.52446,0.31040,-0.08811,-0.78792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.957,-0.01638,-0.00993,0.11738,0.52443,0.31042,-0.08805,-0.78795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.982,-0.01638,-0.00993,0.11738,0.52441,0.31041,-0.08802,-0.78796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.007,-0.01638,-0.00993,0.11739,0.52438,0.31043,-0.08799,-0.78798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.032,-0.01638,-0.00993,0.11739,0.52436,0.31044,-0.08795,-0.78800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.057,-0.01638,-0.00993,0.11739,0.52432,0.31045,-0.08790,-0.78802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.082,-0.01639,-0.00993,0.11739,0.52430,0.31045,-0.08787,-0.78804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.107,-0.01638,-0.00993,0.11739,0.52430,0.31047,-0.08788,-0.78803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.132,-0.01638,-0.00994,0.11739,0.52429,0.31046,-0.08786,-0.78805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.157,-0.01639,-0.00994,0.11740,0.52426,0.31047,-0.08782,-0.78807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.182,-0.01639,-0.00994,0.11740,0.52427,0.31045,-0.08782,-0.78806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.207,-0.01638,-0.00994,0.11740,0.52425,0.31047,-0.08779,-0.78808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.232,-0.01638,-0.00994,0.11740,0.52426,0.31045,-0.08779,-0.78808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.257,-0.01638,-0.00994,0.11740,0.52425,0.31046,-0.08777,-0.78809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.282,-0.01638,-0.00994,0.11740,0.52424,0.31046,-0.08777,-0.78808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.307,-0.01638,-0.00994,0.11740,0.52423,0.31047,-0.08776,-0.78809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.332,-0.01638,-0.00994,0.11740,0.52425,0.31045,-0.08776,-0.78809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.357,-0.01638,-0.00994,0.11741,0.52425,0.31045,-0.08777,-0.78809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.382,-0.01638,-0.00994,0.11740,0.52424,0.31047,-0.08778,-0.78808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.407,-0.01637,-0.00994,0.11740,0.52425,0.31046,-0.08779,-0.78808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.432,-0.01638,-0.00994,0.11741,0.52426,0.31045,-0.08778,-0.78808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.457,-0.01637,-0.00994,0.11740,0.52426,0.31046,-0.08780,-0.78807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.482,-0.01637,-0.00994,0.11740,0.52427,0.31046,-0.08781,-0.78807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.507,-0.01637,-0.00994,0.11740,0.52430,0.31043,-0.08784,-0.78805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.532,-0.01637,-0.00994,0.11741,0.52435,0.31041,-0.08790,-0.78802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.557,-0.01636,-0.00994,0.11740,0.52436,0.31042,-0.08793,-0.78800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.582,-0.01636,-0.00994,0.11740,0.52440,0.31039,-0.08796,-0.78799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.607,-0.01636,-0.00993,0.11741,0.52440,0.31037,-0.08794,-0.78799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.632,-0.01636,-0.00993,0.11740,0.52443,0.31037,-0.08800,-0.78797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.657,-0.01635,-0.00993,0.11740,0.52442,0.31038,-0.08800,-0.78797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.682,-0.01635,-0.00993,0.11740,0.52448,0.31034,-0.08804,-0.78795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.707,-0.01635,-0.00993,0.11741,0.52451,0.31032,-0.08806,-0.78793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.732,-0.01635,-0.00993,0.11740,0.52451,0.31034,-0.08810,-0.78792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.757,-0.01635,-0.00993,0.11740,0.52450,0.31034,-0.08807,-0.78793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.782,-0.01635,-0.00993,0.11740,0.52450,0.31034,-0.08807,-0.78793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.807,-0.01636,-0.00993,0.11741,0.52450,0.31033,-0.08807,-0.78793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.832,-0.01635,-0.00993,0.11740,0.52447,0.31037,-0.08807,-0.78794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.857,-0.01636,-0.00993,0.11740,0.52451,0.31034,-0.08811,-0.78792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.882,-0.01636,-0.00992,0.11740,0.52454,0.31033,-0.08814,-0.78790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.907,-0.01636,-0.00992,0.11740,0.52454,0.31033,-0.08814,-0.78790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.932,-0.01636,-0.00992,0.11739,0.52450,0.31036,-0.08812,-0.78791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.957,-0.01636,-0.00992,0.11739,0.52450,0.31036,-0.08812,-0.78791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.982,-0.01637,-0.00992,0.11740,0.52452,0.31035,-0.08812,-0.78791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.007,-0.01637,-0.00992,0.11739,0.52451,0.31035,-0.08812,-0.78791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.032,-0.01637,-0.00991,0.11739,0.52452,0.31035,-0.08813,-0.78790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.057,-0.01638,-0.00991,0.11739,0.52454,0.31033,-0.08815,-0.78790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.082,-0.01638,-0.00991,0.11739,0.52452,0.31035,-0.08813,-0.78790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.107,-0.01638,-0.00991,0.11739,0.52449,0.31036,-0.08810,-0.78792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.132,-0.01638,-0.00991,0.11739,0.52449,0.31037,-0.08810,-0.78792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.157,-0.01638,-0.00991,0.11739,0.52446,0.31038,-0.08807,-0.78794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.182,-0.01638,-0.00992,0.11739,0.52443,0.31040,-0.08803,-0.78796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.207,-0.01638,-0.00992,0.11739,0.52443,0.31040,-0.08803,-0.78796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.232,-0.01638,-0.00992,0.11739,0.52439,0.31042,-0.08799,-0.78798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.257,-0.01638,-0.00993,0.11739,0.52436,0.31043,-0.08795,-0.78800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.282,-0.01638,-0.00993,0.11739,0.52435,0.31043,-0.08793,-0.78801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.307,-0.01638,-0.00993,0.11739,0.52433,0.31044,-0.08790,-0.78802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.332,-0.01639,-0.00993,0.11740,0.52433,0.31042,-0.08788,-0.78803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.357,-0.01639,-0.00993,0.11740,0.52433,0.31042,-0.08788,-0.78803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.382,-0.01638,-0.00993,0.11739,0.52430,0.31045,-0.08786,-0.78804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.407,-0.01638,-0.00993,0.11740,0.52430,0.31043,-0.08784,-0.78805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.432,-0.01638,-0.00993,0.11740,0.52430,0.31043,-0.08784,-0.78805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.457,-0.01638,-0.00993,0.11739,0.52429,0.31044,-0.08784,-0.78805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.482,-0.01638,-0.00993,0.11740,0.52428,0.31043,-0.08780,-0.78807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.507,-0.01638,-0.00992,0.11740,0.52429,0.31044,-0.08782,-0.78806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.532,-0.01638,-0.00992,0.11740,0.52429,0.31044,-0.08782,-0.78806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.557,-0.01637,-0.00993,0.11740,0.52428,0.31044,-0.08780,-0.78807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.582,-0.01637,-0.00993,0.11740,0.52428,0.31044,-0.08780,-0.78807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.607,-0.01636,-0.00994,0.11740,0.52429,0.31044,-0.08783,-0.78806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.632,-0.01636,-0.00994,0.11740,0.52430,0.31042,-0.08782,-0.78806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.657,-0.01636,-0.00993,0.11740,0.52435,0.31040,-0.08788,-0.78803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
