t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
0.682,-0.018500,-0.024960,0.130000,-0.016359,-0.009936,0.117406,0.181534,0.092669,-0.355681,0.409940,28.892000
0.707,-0.018500,-0.024875,0.130000,-0.016359,-0.009934,0.117406,0.181537,0.092676,-0.355721,0.409977,29.684000
0.732,-0.018500,-0.024790,0.130000,-0.016360,-0.009933,0.117405,0.181538,0.092684,-0.355765,0.410018,28.937000
0.757,-0.018500,-0.024790,0.130000,-0.016362,-0.009931,0.117405,0.181538,0.092693,-0.355811,0.410060,28.536000
0.782,-0.018500,-0.024705,0.130000,-0.016363,-0.009928,0.117404,0.181539,0.092702,-0.355869,0.410113,28.536000
0.807,-0.018500,-0.024620,0.130000,-0.016365,-0.009927,0.117404,0.181539,0.092712,-0.355935,0.410172,28.527000
0.832,-0.018500,-0.024535,0.130000,-0.016367,-0.009928,0.117403,0.181536,0.092722,-0.356001,0.410230,33.750000
0.857,-0.018500,-0.024450,0.130000,-0.016369,-0.009927,0.117402,0.181533,0.092733,-0.356069,0.410290,30.400000
0.882,-0.018500,-0.024450,0.130000,-0.016372,-0.009925,0.117401,0.181532,0.092743,-0.356139,0.410353,30.400000
0.907,-0.018500,-0.024280,0.130000,-0.016374,-0.009925,0.117400,0.181531,0.092752,-0.356204,0.410411,23.856000
0.932,-0.018500,-0.024195,0.130000,-0.016376,-0.009926,0.117399,0.181529,0.092760,-0.356261,0.410462,20.701000
0.957,-0.018500,-0.024110,0.130000,-0.016378,-0.009925,0.117398,0.181530,0.092769,-0.356321,0.410516,19.516000
0.982,-0.018500,-0.024025,0.130000,-0.016379,-0.009925,0.117397,0.181532,0.092777,-0.356380,0.410570,22.379000
1.007,-0.018500,-0.023940,0.130000,-0.016381,-0.009926,0.117396,0.181532,0.092784,-0.356429,0.410615,27.540000
1.032,-0.018500,-0.023855,0.130000,-0.016382,-0.009927,0.117395,0.181533,0.092788,-0.356466,0.410648,22.842000
1.057,-0.018500,-0.023770,0.130000,-0.016383,-0.009928,0.117395,0.181534,0.092791,-0.356494,0.410673,26.253000
1.082,-0.018500,-0.023685,0.130000,-0.016383,-0.009930,0.117394,0.181533,0.092790,-0.356509,0.410686,26.048000
1.107,-0.018500,-0.023600,0.130000,-0.016383,-0.009933,0.117394,0.181530,0.092789,-0.356515,0.410690,23.538000
1.132,-0.018500,-0.023515,0.130000,-0.016383,-0.009934,0.117393,0.181529,0.092789,-0.356521,0.410695,23.915000
1.157,-0.018500,-0.023430,0.130000,-0.016384,-0.009935,0.117393,0.181531,0.092789,-0.356526,0.410700,21.090000
1.182,-0.018500,-0.023345,0.130000,-0.016383,-0.009936,0.117393,0.181531,0.092787,-0.356522,0.410696,23.990000
1.207,-0.018500,-0.023260,0.130000,-0.016383,-0.009938,0.117393,0.181529,0.092784,-0.356507,0.410681,20.543000
1.232,-0.018500,-0.023175,0.130000,-0.016383,-0.009939,0.117393,0.181529,0.092780,-0.356486,0.410662,20.092000
1.257,-0.018500,-0.023090,0.130000,-0.016382,-0.009940,0.117393,0.181529,0.092780,-0.356486,0.410662,20.092000
1.282,-0.018500,-0.023005,0.130000,-0.016381,-0.009941,0.117393,0.181525,0.092771,-0.356436,0.410615,20.596000
1.307,-0.018500,-0.022920,0.130000,-0.016381,-0.009941,0.117393,0.181523,0.092767,-0.356412,0.410592,17.891000
1.332,-0.018500,-0.022835,0.130000,-0.016380,-0.009941,0.117394,0.181523,0.092764,-0.356387,0.410570,17.891000
1.357,-0.018500,-0.022750,0.130000,-0.016380,-0.009941,0.117394,0.181523,0.092760,-0.356358,0.410543,18.127000
1.382,-0.018500,-0.022665,0.130000,-0.016379,-0.009941,0.117394,0.181524,0.092756,-0.356328,0.410517,18.127000
1.407,-0.018500,-0.022580,0.130000,-0.016378,-0.009941,0.117395,0.181528,0.092752,-0.356305,0.410498,28.930000
1.432,-0.018500,-0.022495,0.130000,-0.016376,-0.009941,0.117395,0.181533,0.092751,-0.356286,0.410484,17.995000
1.457,-0.018500,-0.022410,0.130000,-0.016375,-0.009941,0.117396,0.181535,0.092750,-0.356265,0.410466,18.355000
1.482,-0.018500,-0.022325,0.130000,-0.016375,-0.009939,0.117397,0.181539,0.092748,-0.356245,0.410449,18.355000
1.507,-0.018500,-0.022240,0.130000,-0.016374,-0.009938,0.117397,0.181548,0.092745,-0.356230,0.410440,17.523000
1.532,-0.018500,-0.022155,0.130000,-0.016372,-0.009939,0.117398,0.181561,0.092745,-0.356217,0.410434,24.058000
1.557,-0.018500,-0.022070,0.130000,-0.016370,-0.009939,0.117398,0.181577,0.092746,-0.356204,0.410431,18.173000
1.582,-0.018500,-0.021985,0.130000,-0.016368,-0.009938,0.117399,0.181599,0.092748,-0.356200,0.410438,18.173000
1.607,-0.018500,-0.021900,0.130000,-0.016365,-0.009938,0.117401,0.181620,0.092751,-0.356201,0.410448,18.213000
1.632,-0.018500,-0.021815,0.130000,-0.016363,-0.009937,0.117402,0.181636,0.092754,-0.356196,0.410451,23.210000
1.657,-0.018500,-0.021730,0.130000,-0.016361,-0.009935,0.117403,0.181648,0.092757,-0.356191,0.410453,18.293000
1.682,-0.018500,-0.021645,0.130000,-0.016360,-0.009933,0.117403,0.181663,0.092759,-0.356195,0.410464,18.293000
1.707,-0.018500,-0.021560,0.130000,-0.016358,-0.009933,0.117404,0.181680,0.092762,-0.356203,0.410479,18.611000
1.732,-0.018500,-0.021475,0.130000,-0.016356,-0.009932,0.117405,0.181694,0.092766,-0.356209,0.410491,18.611000
1.757,-0.018500,-0.021390,0.130000,-0.016355,-0.009930,0.117405,0.181705,0.092770,-0.356220,0.410507,18.881000
1.782,-0.018500,-0.021305,0.130000,-0.016354,-0.009929,0.117406,0.181714,0.092773,-0.356237,0.410526,23.386000
1.807,-0.018500,-0.021220,0.130000,-0.016353,-0.009930,0.117406,0.181717,0.092776,-0.356251,0.410540,18.089000
1.832,-0.018500,-0.021135,0.130000,-0.016354,-0.009929,0.117406,0.181716,0.092778,-0.356259,0.410547,23.795000
1.857,-0.018500,-0.021050,0.130000,-0.016354,-0.009928,0.117406,0.181714,0.092779,-0.356275,0.410560,18.223000
1.882,-0.018500,-0.020965,0.130000,-0.016355,-0.009929,0.117405,0.181710,0.092782,-0.356304,0.410585,23.927000
1.907,-0.018500,-0.020880,0.130000,-0.016356,-0.009930,0.117405,0.181705,0.092787,-0.356332,0.410607,17.810000
1.932,-0.018500,-0.020795,0.130000,-0.016358,-0.009928,0.117404,0.181697,0.092792,-0.356353,0.410624,17.810000
1.957,-0.018500,-0.020710,0.130000,-0.016360,-0.009925,0.117404,0.181691,0.092796,-0.356378,0.410644,17.763000
1.982,-0.018500,-0.020625,0.130000,-0.016361,-0.009924,0.117403,0.181683,0.092799,-0.356406,0.410665,17.763000
2.007,-0.018500,-0.020540,0.130000,-0.016363,-0.009924,0.117403,0.181672,0.092803,-0.356427,0.410679,18.116000
2.032,-0.018500,-0.020455,0.130000,-0.016365,-0.009922,0.117402,0.181660,0.092806,-0.356446,0.410691,18.116000
2.057,-0.018500,-0.020370,0.130000,-0.016368,-0.009919,0.117401,0.181650,0.092810,-0.356471,0.410709,18.210000
2.082,-0.018500,-0.020285,0.130000,-0.016370,-0.009918,0.117401,0.181640,0.092816,-0.356500,0.410731,18.210000
2.107,-0.018500,-0.020200,0.130000,-0.016372,-0.009915,0.117400,0.181631,0.092822,-0.356529,0.410754,18.666000
2.132,-0.018500,-0.020115,0.130000,-0.016375,-0.009912,0.117400,0.181625,0.092827,-0.356557,0.410777,18.666000
2.157,-0.018500,-0.020030,0.130000,-0.016377,-0.009910,0.117399,0.181619,0.092830,-0.356584,0.410798,20.790000
2.182,-0.018500,-0.019945,0.130000,-0.016378,-0.009910,0.117399,0.181613,0.092832,-0.356608,0.410817,22.957000
2.207,-0.018500,-0.019860,0.130000,-0.016379,-0.009912,0.117398,0.181608,0.092832,-0.356629,0.410833,17.981000
2.232,-0.018500,-0.019775,0.130000,-0.016380,-0.009914,0.117397,0.181604,0.092831,-0.356648,0.410847,17.981000
2.257,-0.018500,-0.019690,0.130000,-0.016381,-0.009918,0.117396,0.181600,0.092831,-0.356664,0.410859,17.977000
2.282,-0.018500,-0.019605,0.130000,-0.016381,-0.009921,0.117395,0.181596,0.092831,-0.356679,0.410871,17.977000
2.307,-0.018500,-0.019520,0.130000,-0.016382,-0.009922,0.117395,0.181593,0.092831,-0.356693,0.410882,17.874000
2.332,-0.018500,-0.019435,0.130000,-0.016382,-0.009924,0.117394,0.181590,0.092831,-0.356705,0.410890,17.874000
2.357,-0.018500,-0.019350,0.130000,-0.016383,-0.009926,0.117394,0.181586,0.092830,-0.356709,0.410892,18.500000
2.382,-0.018500,-0.019265,0.130000,-0.016383,-0.009927,0.117394,0.181583,0.092830,-0.356708,0.410890,18.500000
2.407,-0.018500,-0.019180,0.130000,-0.016383,-0.009927,0.117393,0.181585,0.092829,-0.356711,0.410893,17.886000
2.432,-0.018500,-0.019095,0.130000,-0.016383,-0.009928,0.117393,0.181591,0.092830,-0.356717,0.410901,21.982000
2.457,-0.018500,-0.019010,0.130000,-0.016383,-0.009928,0.117394,0.181597,0.092833,-0.356718,0.410905,18.091000
2.482,-0.018500,-0.018925,0.130000,-0.016382,-0.009927,0.117394,0.181604,0.092835,-0.356716,0.410907,21.817000
2.507,-0.018500,-0.018840,0.130000,-0.016381,-0.009925,0.117394,0.181613,0.092835,-0.356715,0.410910,18.027000
2.532,-0.018500,-0.018755,0.130000,-0.016380,-0.009925,0.117395,0.181621,0.092834,-0.356710,0.410909,22.034000
2.557,-0.018500,-0.018670,0.130000,-0.016379,-0.009927,0.117395,0.181628,0.092833,-0.356704,0.410907,18.044000
2.582,-0.018500,-0.018585,0.130000,-0.016378,-0.009928,0.117395,0.181639,0.092833,-0.356705,0.410912,18.044000
2.607,-0.018500,-0.018500,0.130000,-0.016376,-0.009929,0.117396,0.181655,0.092832,-0.356707,0.410921,18.078000
2.632,-0.018500,-0.018415,0.130000,-0.016374,-0.009933,0.117396,0.181675,0.092831,-0.356706,0.410929,21.827000
2.657,-0.018500,-0.018330,0.130000,-0.016371,-0.009937,0.117397,0.181694,0.092830,-0.356698,0.410930,18.069000
2.682,-0.018500,-0.018245,0.130000,-0.016368,-0.009939,0.117397,0.181710,0.092830,-0.356683,0.410924,18.069000
2.707,-0.018500,-0.018160,0.130000,-0.016365,-0.009938,0.117398,0.181724,0.092828,-0.356669,0.410918,18.222000
2.732,-0.018500,-0.018075,0.130000,-0.016363,-0.009939,0.117399,0.181739,0.092828,-0.356655,0.410913,18.222000
2.757,-0.018500,-0.017990,0.130000,-0.016361,-0.009940,0.117400,0.181755,0.092829,-0.356643,0.410909,18.284000
2.782,-0.018500,-0.017905,0.130000,-0.016359,-0.009938,0.117401,0.181769,0.092831,-0.356635,0.410909,18.284000
2.807,-0.018500,-0.017820,0.130000,-0.016357,-0.009937,0.117402,0.181779,0.092832,-0.356628,0.410907,18.179000
2.832,-0.018500,-0.017735,0.130000,-0.016356,-0.009935,0.117403,0.181786,0.092835,-0.356624,0.410908,18.179000
2.857,-0.018500,-0.017650,0.130000,-0.016355,-0.009932,0.117403,0.181793,0.092838,-0.356632,0.410919,18.313000
2.882,-0.018500,-0.017565,0.130000,-0.016355,-0.009931,0.117404,0.181799,0.092841,-0.356643,0.410931,23.045000
2.907,-0.018500,-0.017480,0.130000,-0.016354,-0.009930,0.117404,0.181802,0.092842,-0.356647,0.410936,18.132000
2.932,-0.018500,-0.017395,0.130000,-0.016354,-0.009929,0.117404,0.181803,0.092843,-0.356651,0.410940,22.252000
2.957,-0.018500,-0.017310,0.130000,-0.016354,-0.009929,0.117404,0.181800,0.092844,-0.356659,0.410946,17.777000
2.982,-0.018500,-0.017225,0.130000,-0.016355,-0.009929,0.117404,0.181793,0.092847,-0.356671,0.410955,23.000000
3.007,-0.018500,-0.017140,0.130000,-0.016356,-0.009927,0.117403,0.181787,0.092849,-0.356690,0.410968,18.032000
3.032,-0.018500,-0.017055,0.130000,-0.016358,-0.009926,0.117403,0.181784,0.092850,-0.356707,0.410983,18.032000
3.057,-0.018500,-0.016970,0.130000,-0.016359,-0.009928,0.117402,0.181784,0.092850,-0.356707,0.410983,17.844000
3.082,-0.018500,-0.016885,0.130000,-0.016359,-0.009928,0.117402,0.181787,0.092855,-0.356739,0.411012,17.844000
3.107,-0.018500,-0.016800,0.130000,-0.016359,-0.009928,0.117402,0.181784,0.092860,-0.356754,0.411025,17.936000
3.132,-0.018500,-0.016715,0.130000,-0.016360,-0.009925,0.117402,0.181776,0.092865,-0.356769,0.411037,17.936000
3.157,-0.018500,-0.016630,0.130000,-0.016362,-0.009920,0.117402,0.181768,0.092870,-0.356796,0.411057,18.565000
3.182,-0.018500,-0.016545,0.130000,-0.016365,-0.009918,0.117401,0.181758,0.092875,-0.356827,0.411080,23.280000
3.207,-0.018500,-0.016460,0.130000,-0.016367,-0.009917,0.117401,0.181747,0.092879,-0.356847,0.411094,23.280000
3.232,-0.018500,-0.016375,0.130000,-0.016369,-0.009914,0.117400,0.181737,0.092881,-0.356858,0.411099,23.157000
3.257,-0.018500,-0.016290,0.130000,-0.016371,-0.009912,0.117400,0.181728,0.092883,-0.356864,0.411101,18.044000
3.282,-0.018500,-0.016205,0.130000,-0.016373,-0.009910,0.117399,0.181719,0.092885,-0.356873,0.411105,23.600000
3.307,-0.018500,-0.016120,0.130000,-0.016374,-0.009908,0.117399,0.181704,0.092885,-0.356878,0.411104,18.002000
3.332,-0.018500,-0.016035,0.130000,-0.016377,-0.009906,0.117398,0.181684,0.092883,-0.356874,0.411091,18.002000
3.357,-0.018500,-0.015950,0.130000,-0.016379,-0.009906,0.117398,0.181662,0.092878,-0.356868,0.411074,18.141000
3.382,-0.018500,-0.015865,0.130000,-0.016381,-0.009908,0.117396,0.181642,0.092871,-0.356862,0.411059,18.141000
3.407,-0.018500,-0.015780,0.130000,-0.016383,-0.009912,0.117395,0.181622,0.092865,-0.356842,0.411031,18.497000
3.432,-0.018500,-0.015695,0.130000,-0.016385,-0.009914,0.117395,0.181601,0.092859,-0.356807,0.410990,18.497000
3.457,-0.018500,-0.015610,0.130000,-0.016386,-0.009912,0.117394,0.181582,0.092851,-0.356771,0.410949,18.186000
3.482,-0.018500,-0.015525,0.130000,-0.016388,-0.009913,0.117394,0.181567,0.092841,-0.356740,0.410913,18.186000
3.507,-0.018500,-0.015440,0.130000,-0.016388,-0.009917,0.117393,0.181551,0.092830,-0.356701,0.410869,18.029000
3.532,-0.018500,-0.015355,0.130000,-0.016388,-0.009921,0.117393,0.181531,0.092819,-0.356643,0.410808,18.029000
3.557,-0.018500,-0.015270,0.130000,-0.016389,-0.009922,0.117392,0.181514,0.092807,-0.356580,0.410743,17.689000
3.582,-0.018500,-0.015185,0.130000,-0.016389,-0.009923,0.117393,0.181507,0.092796,-0.356522,0.410687,21.437000
3.607,-0.018500,-0.015100,0.130000,-0.016388,-0.009925,0.117393,0.181504,0.092787,-0.356463,0.410632,17.698000
3.632,-0.018500,-0.015015,0.130000,-0.016386,-0.009926,0.117394,0.181500,0.092776,-0.356392,0.410567,17.698000
3.657,-0.018500,-0.014930,0.130000,-0.016385,-0.009925,0.117394,0.181498,0.092764,-0.356323,0.410503,17.500000
3.682,-0.018500,-0.014845,0.130000,-0.016383,-0.009927,0.117395,0.181501,0.092752,-0.356271,0.410456,19.349000
3.707,-0.018500,-0.014760,0.130000,-0.016380,-0.009933,0.117396,0.181506,0.092742,-0.356232,0.410423,17.965000
3.732,-0.018500,-0.014675,0.130000,-0.016378,-0.009938,0.117396,0.181509,0.092737,-0.356195,0.410391,19.363000
3.757,-0.018500,-0.014590,0.130000,-0.016376,-0.009938,0.117397,0.181515,0.092735,-0.356168,0.410369,18.672000
3.782,-0.018500,-0.014505,0.130000,-0.016375,-0.009937,0.117397,0.181527,0.092733,-0.356161,0.410368,19.400000
3.807,-0.018500,-0.014420,0.130000,-0.016373,-0.009940,0.117398,0.181540,0.092731,-0.356164,0.410376,17.520000
3.832,-0.018500,-0.014335,0.130000,-0.016371,-0.009943,0.117398,0.181548,0.092731,-0.356165,0.410381,19.219000
3.857,-0.018500,-0.014250,0.130000,-0.016369,-0.009945,0.117398,0.181556,0.092732,-0.356172,0.410390,17.828000
3.882,-0.018500,-0.014165,0.130000,-0.016369,-0.009946,0.117398,0.181570,0.092735,-0.356192,0.410415,19.359000
3.907,-0.018500,-0.014080,0.130000,-0.016367,-0.009947,0.117398,0.181589,0.092741,-0.356217,0.410446,17.852000
3.932,-0.018500,-0.013995,0.130000,-0.016366,-0.009947,0.117399,0.181609,0.092748,-0.356236,0.410473,19.754000
3.957,-0.018500,-0.013910,0.130000,-0.016364,-0.009945,0.117400,0.181631,0.092754,-0.356254,0.410500,18.018000
3.982,-0.018500,-0.013825,0.130000,-0.016362,-0.009943,0.117401,0.181649,0.092761,-0.356275,0.410528,19.252000
4.007,-0.018500,-0.013740,0.130000,-0.016361,-0.009942,0.117401,0.181662,0.092767,-0.356290,0.410548,18.164000
4.032,-0.018500,-0.013655,0.130000,-0.016360,-0.009939,0.117402,0.181671,0.092773,-0.356302,0.410563,22.145000
4.057,-0.018500,-0.013570,0.130000,-0.016360,-0.009934,0.117403,0.181684,0.092780,-0.356320,0.410586,18.453000
4.082,-0.018500,-0.013485,0.130000,-0.016359,-0.009932,0.117403,0.181684,0.092780,-0.356320,0.410586,18.453000
4.107,-0.018500,-0.013400,0.130000,-0.016358,-0.009930,0.117404,0.181710,0.092793,-0.356358,0.410634,18.566000
4.132,-0.018500,-0.013315,0.130000,-0.016358,-0.009927,0.117404,0.181714,0.092798,-0.356370,0.410647,18.566000
4.157,-0.018500,-0.013230,0.130000,-0.016358,-0.009923,0.117405,0.181716,0.092803,-0.356395,0.410671,18.501000
4.182,-0.018500,-0.013145,0.130000,-0.016359,-0.009921,0.117405,0.181718,0.092809,-0.356430,0.410703,22.670000
4.207,-0.018500,-0.013060,0.130000,-0.016360,-0.009921,0.117404,0.181720,0.092815,-0.356460,0.410732,19.111000
4.232,-0.018500,-0.012975,0.130000,-0.016361,-0.009920,0.117404,0.181724,0.092821,-0.356492,0.410762,19.111000
4.257,-0.018500,-0.012890,0.130000,-0.016361,-0.009919,0.117404,0.181732,0.092827,-0.356539,0.410809,18.754000
4.282,-0.018500,-0.012805,0.130000,-0.016361,-0.009920,0.117403,0.181741,0.092835,-0.356598,0.410866,18.754000
4.307,-0.018500,-0.012720,0.130000,-0.016362,-0.009922,0.117403,0.181746,0.092844,-0.356653,0.410917,18.723000
4.332,-0.018500,-0.012635,0.130000,-0.016363,-0.009922,0.117402,0.181745,0.092851,-0.356695,0.410955,18.723000
4.357,-0.018500,-0.012550,0.130000,-0.016364,-0.009920,0.117402,0.181740,0.092857,-0.356727,0.410982,18.299000
4.382,-0.018500,-0.012465,0.130000,-0.016366,-0.009918,0.117401,0.181735,0.092861,-0.356756,0.411005,21.954000
4.407,-0.018500,-0.012380,0.130000,-0.016368,-0.009917,0.117401,0.181729,0.092865,-0.356781,0.411025,18.826000
4.432,-0.018500,-0.012295,0.130000,-0.016369,-0.009917,0.117400,0.181720,0.092868,-0.356806,0.411044,18.826000
4.457,-0.018500,-0.012210,0.130000,-0.016371,-0.009916,0.117399,0.181706,0.092871,-0.356826,0.411056,18.692000
4.482,-0.018500,-0.012125,0.130000,-0.016374,-0.009914,0.117398,0.181689,0.092872,-0.356836,0.411057,21.594000
4.507,-0.018500,-0.012040,0.130000,-0.016376,-0.009913,0.117398,0.181670,0.092870,-0.356833,0.411046,18.729000
4.532,-0.018500,-0.011955,0.130000,-0.016379,-0.009912,0.117397,0.181649,0.092867,-0.356823,0.411027,18.729000
4.557,-0.018500,-0.011870,0.130000,-0.016381,-0.009911,0.117396,0.181628,0.092862,-0.356808,0.411003,19.018000
4.582,-0.018500,-0.011785,0.130000,-0.016383,-0.009912,0.117395,0.181610,0.092855,-0.356786,0.410976,22.449000
4.607,-0.018500,-0.011700,0.130000,-0.016384,-0.009914,0.117395,0.181598,0.092848,-0.356763,0.410948,18.893000
4.632,-0.018500,-0.011615,0.130000,-0.016385,-0.009917,0.117394,0.181588,0.092841,-0.356739,0.410921,20.094000
4.657,-0.018500,-0.011530,0.130000,-0.016385,-0.009920,0.117394,0.181578,0.092834,-0.356709,0.410889,19.165000
4.682,-0.018500,-0.011445,0.130000,-0.016385,-0.009922,0.117394,0.181567,0.092826,-0.356665,0.410844,20.531000
4.707,-0.018500,-0.011360,0.130000,-0.016385,-0.009922,0.117394,0.181558,0.092818,-0.356616,0.410796,22.271000
4.732,-0.018500,-0.011275,0.130000,-0.016385,-0.009922,0.117394,0.181554,0.092810,-0.356577,0.410759,21.678000
4.757,-0.018500,-0.011190,0.130000,-0.016384,-0.009923,0.117394,0.181554,0.092804,-0.356544,0.410729,23.784000
4.782,-0.018500,-0.011105,0.130000,-0.016383,-0.009925,0.117395,0.181554,0.092798,-0.356500,0.410689,20.022000
4.807,-0.018500,-0.011020,0.130000,-0.016381,-0.009925,0.117395,0.181550,0.092791,-0.356444,0.410637,20.022000
4.832,-0.018500,-0.010935,0.130000,-0.016381,-0.009922,0.117396,0.181548,0.092785,-0.356395,0.410593,19.902000
4.857,-0.018500,-0.010850,0.130000,-0.016380,-0.009921,0.117397,0.181550,0.092779,-0.356364,0.410565,20.868000
4.882,-0.018500,-0.010765,0.130000,-0.016378,-0.009923,0.117397,0.181551,0.092774,-0.356334,0.410539,19.673000
4.907,-0.018500,-0.010680,0.130000,-0.016377,-0.009925,0.117398,0.181550,0.092769,-0.356296,0.410504,20.557000
4.932,-0.018500,-0.010595,0.130000,-0.016376,-0.009924,0.117398,0.181549,0.092764,-0.356263,0.410474,18.775000
4.957,-0.018500,-0.010510,0.130000,-0.016375,-0.009924,0.117399,0.181549,0.092758,-0.356239,0.410451,20.969000
4.982,-0.018500,-0.010425,0.130000,-0.016374,-0.009926,0.117399,0.181548,0.092753,-0.356209,0.410424,18.908000
5.007,-0.018500,-0.010340,0.130000,-0.016374,-0.009927,0.117399,0.181546,0.092748,-0.356173,0.410391,20.068000
5.032,-0.018500,-0.010255,0.130000,-0.016373,-0.009927,0.117400,0.181550,0.092743,-0.356149,0.410371,19.818000
5.057,-0.018500,-0.010170,0.130000,-0.016372,-0.009925,0.117401,0.181560,0.092739,-0.356146,0.410371,19.818000
5.082,-0.018500,-0.010085,0.130000,-0.016370,-0.009930,0.117401,0.181573,0.092740,-0.356148,0.410379,19.728000
5.107,-0.018500,-0.010000,0.130000,-0.016369,-0.009930,0.117402,0.181591,0.092744,-0.356148,0.410388,24.073000
5.132,-0.018500,-0.009915,0.130000,-0.016367,-0.009929,0.117403,0.181616,0.092749,-0.356154,0.410405,19.159000
5.157,-0.018500,-0.009830,0.130000,-0.016364,-0.009927,0.117404,0.181646,0.092754,-0.356170,0.410434,24.367000
5.182,-0.018500,-0.009745,0.130000,-0.016361,-0.009927,0.117405,0.181673,0.092762,-0.356194,0.410468,19.664000
5.207,-0.018500,-0.009660,0.130000,-0.016358,-0.009926,0.117406,0.181700,0.092771,-0.356232,0.410516,18.861000
5.232,-0.018500,-0.009575,0.130000,-0.016356,-0.009925,0.117407,0.181732,0.092782,-0.356293,0.410585,19.403000
5.257,-0.018500,-0.009490,0.130000,-0.016354,-0.009927,0.117407,0.181766,0.092794,-0.356368,0.410667,19.403000
5.282,-0.018500,-0.009405,0.130000,-0.016351,-0.009929,0.117407,0.181795,0.092807,-0.356435,0.410741,20.020000
5.307,-0.018500,-0.009320,0.130000,-0.016350,-0.009930,0.117408,0.181817,0.092818,-0.356484,0.410796,20.474000
5.332,-0.018500,-0.009235,0.130000,-0.016348,-0.009928,0.117408,0.181832,0.092826,-0.356521,0.410836,18.909000
5.357,-0.018500,-0.009150,0.130000,-0.016348,-0.009927,0.117408,0.181837,0.092832,-0.356555,0.410870,23.497000
5.382,-0.018500,-0.009065,0.130000,-0.016348,-0.009926,0.117408,0.181836,0.092838,-0.356600,0.410910,18.313000
5.407,-0.018500,-0.008980,0.130000,-0.016350,-0.009926,0.117407,0.181837,0.092846,-0.356667,0.410970,23.659000
