t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
819.123,-0.01132,0.00693,0.12127,0.60297,0.18399,-0.06516,-0.77352,-0.01110,0.00640,0.12120,-0.00787,0.00400,0.12074,0.00000
819.134,-0.01132,0.00694,0.12123,0.60295,0.18408,-0.06526,-0.77350,-0.01110,0.00640,0.12120,-0.00787,0.00400,0.12074,0.00000
819.144,-0.01132,0.00694,0.12123,0.60295,0.18408,-0.06526,-0.77350,-0.01110,0.00640,0.12120,-0.00787,0.00400,0.12074,0.00000
819.157,-0.01134,0.00694,0.12122,0.60291,0.18419,-0.06531,-0.77350,-0.01110,0.00640,0.12120,-0.00787,0.00400,0.12074,0.00000
856.524,0.01259,-0.02064,0.12361,-0.41299,-0.01447,-0.36143,0.83582,0.01180,-0.02030,0.12380,0.01438,-0.01853,0.12202,0.00000
856.535,0.01258,-0.02063,0.12359,-0.41301,-0.01456,-0.36135,0.83584,0.01180,-0.02030,0.12380,0.01438,-0.01853,0.12202,0.00000
856.545,0.01258,-0.02063,0.12359,-0.41301,-0.01456,-0.36135,0.83584,0.01180,-0.02030,0.12380,0.01438,-0.01853,0.12202,0.00000
856.557,0.01256,-0.02063,0.12358,-0.41302,-0.01464,-0.36129,0.83586,0.01180,-0.02030,0.12380,0.01438,-0.01853,0.12202,0.00000
904.224,-0.02914,0.01118,0.13209,0.76022,0.07865,-0.39375,-0.51073,-0.02800,0.01150,0.13250,-0.02473,0.00708,0.13089,0.00000
904.235,-0.02914,0.01117,0.13209,0.76019,0.07870,-0.39374,-0.51077,-0.02800,0.01150,0.13250,-0.02473,0.00708,0.13089,0.00000
904.246,-0.02914,0.01117,0.13209,0.76019,0.07870,-0.39374,-0.51077,-0.02800,0.01150,0.13250,-0.02473,0.00708,0.13089,0.00000
904.256,-0.02914,0.01117,0.13209,0.76018,0.07872,-0.39373,-0.51079,-0.02800,0.01150,0.13250,-0.02473,0.00708,0.13089,0.00000
965.524,-0.01251,0.00995,0.12942,0.60154,0.20904,-0.09561,-0.76506,-0.01270,0.01030,0.12920,-0.00993,0.00713,0.12880,0.00000
965.534,-0.01251,0.00995,0.12945,0.60136,0.20919,-0.09543,-0.76518,-0.01270,0.01030,0.12920,-0.00993,0.00713,0.12880,0.00000
965.544,-0.01251,0.00995,0.12945,0.60136,0.20919,-0.09543,-0.76518,-0.01270,0.01030,0.12920,-0.00993,0.00713,0.12880,0.00000
965.557,-0.01252,0.00993,0.12945,0.60144,0.20907,-0.09543,-0.76515,-0.01270,0.01030,0.12920,-0.00993,0.00713,0.12880,0.00000
995.224,-0.01072,0.00952,0.13337,0.59413,0.22288,-0.09929,-0.76647,-0.01200,0.00970,0.13350,-0.01441,0.00718,0.13278,0.00000
995.234,-0.01076,0.00949,0.13335,0.59420,0.22290,-0.09946,-0.76639,-0.01200,0.00970,0.13350,-0.01441,0.00718,0.13278,0.00000
995.244,-0.01076,0.00949,0.13335,0.59420,0.22290,-0.09946,-0.76639,-0.01200,0.00970,0.13350,-0.01441,0.00718,0.13278,0.00000
995.257,-0.01074,0.00953,0.13335,0.59424,0.22282,-0.09944,-0.76638,-0.01200,0.00970,0.13350,-0.01441,0.00718,0.13278,0.00000
1036.027,0.01705,0.02612,0.12888,0.74847,-0.36867,0.07615,-0.54596,0.01730,0.02580,0.12880,0.01777,0.02363,0.12913,0.00000
1036.037,0.01714,0.02600,0.12892,0.74839,-0.36903,0.07641,-0.54580,0.01730,0.02580,0.12880,0.01777,0.02363,0.12913,0.00000
1036.047,0.01714,0.02600,0.12892,0.74839,-0.36903,0.07641,-0.54580,0.01730,0.02580,0.12880,0.01777,0.02363,0.12913,0.00000
1036.057,0.01704,0.02608,0.12892,0.74852,-0.36885,0.07609,-0.54579,0.01730,0.02580,0.12880,0.01777,0.02363,0.12913,0.00000
1097.823,0.01320,0.01223,0.13662,0.62637,-0.12315,0.17596,-0.74935,0.01410,0.01250,0.13670,0.01601,0.01187,0.13477,0.00000
1097.834,0.01315,0.01221,0.13667,0.62624,-0.12297,0.17605,-0.74947,0.01410,0.01250,0.13670,0.01601,0.01187,0.13477,0.00000
1097.846,0.01315,0.01221,0.13667,0.62624,-0.12297,0.17605,-0.74947,0.01410,0.01250,0.13670,0.01601,0.01187,0.13477,0.00000
1097.856,0.01314,0.01219,0.13664,0.62645,-0.12313,0.17584,-0.74932,0.01410,0.01250,0.13670,0.01601,0.01187,0.13477,0.00000
