t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.019,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.044,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.069,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.094,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087146,0.001478,0.078347,0.001500
0.119,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036990,0.002214,0.024622,0.002250
0.144,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.056502,0.002964,-0.072549,0.003000
0.169,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.056502,0.002964,-0.072549,0.003000
0.194,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.094667,0.003683,-0.105144,0.003750
0.219,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.194035,0.004435,-0.177360,0.004500
0.244,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.294041,0.005187,-0.264473,0.005245
0.269,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.394885,0.005940,-0.361823,0.005995
0.294,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.493291,0.006694,-0.457841,0.006734
0.319,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.591779,0.007437,-0.545016,0.007484
0.344,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.691961,0.008163,-0.642634,0.008234
0.369,-0.018675,-0.082375,-0.053582,-0.035908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.794560,0.008902,-0.747926,0.008985
