t,x,y,z,qw,qx,qy,qz,x_r,y_r,z_r,x_sim,y_sim,z_sim,ctrl_time
3.126,-0.00112,0.00254,0.06017,0.69653,-0.00484,-0.04141,-0.71632,-0.01320,0.01560,0.12820,0.00012,0.00082,0.06069,0.00000
3.136,-0.00112,0.00254,0.06017,0.69653,-0.00484,-0.04141,-0.71632,-0.01320,0.01560,0.12820,0.00012,0.00082,0.06069,0.00000
3.146,-0.00112,0.00253,0.06016,0.69653,-0.00482,-0.04145,-0.71631,-0.01320,0.01560,0.12820,0.00012,0.00082,0.06069,0.00000
3.156,-0.00112,0.00253,0.06016,0.69653,-0.00482,-0.04145,-0.71631,-0.01320,0.01560,0.12820,0.00012,0.00082,0.06069,0.00000
3.527,-0.00117,0.00280,0.06164,0.69960,-0.00738,-0.04554,-0.71305,-0.01320,0.01560,0.12820,0.00006,0.00085,0.06257,0.00000
3.540,-0.00117,0.00280,0.06164,0.69960,-0.00738,-0.04554,-0.71305,-0.01320,0.01560,0.12820,0.00006,0.00085,0.06257,0.00000
3.550,-0.00125,0.00280,0.06166,0.69956,-0.00750,-0.04535,-0.71309,-0.01320,0.01560,0.12820,0.00006,0.00085,0.06257,0.00000
3.560,-0.00125,0.00280,0.06166,0.69956,-0.00750,-0.04535,-0.71309,-0.01320,0.01560,0.12820,0.00006,0.00085,0.06257,0.00000
3.928,-0.00101,0.00335,0.06368,0.70737,-0.01634,-0.05377,-0.70460,-0.01320,0.01560,0.12820,-0.00005,0.00110,0.06447,0.00000
3.938,-0.00101,0.00335,0.06368,0.70737,-0.01634,-0.05377,-0.70460,-0.01320,0.01560,0.12820,-0.00005,0.00110,0.06447,0.00000
3.948,-0.00098,0.00333,0.06370,0.70740,-0.01637,-0.05380,-0.70457,-0.01320,0.01560,0.12820,-0.00005,0.00110,0.06447,0.00000
3.958,-0.00098,0.00333,0.06370,0.70740,-0.01637,-0.05380,-0.70457,-0.01320,0.01560,0.12820,-0.00005,0.00110,0.06447,0.00000
4.322,-0.00094,0.00373,0.06574,0.71308,-0.01998,-0.06302,-0.69796,-0.01320,0.01560,0.12820,-0.00012,0.00139,0.06636,0.00000
4.332,-0.00094,0.00373,0.06574,0.71308,-0.01998,-0.06302,-0.69796,-0.01320,0.01560,0.12820,-0.00012,0.00139,0.06636,0.00000
4.343,-0.00094,0.00373,0.06574,0.71308,-0.01998,-0.06302,-0.69796,-0.01320,0.01560,0.12820,-0.00012,0.00139,0.06636,0.00000
4.353,-0.00098,0.00372,0.06567,0.71318,-0.01979,-0.06346,-0.69782,-0.01320,0.01560,0.12820,-0.00012,0.00139,0.06636,0.00000
4.723,-0.00078,0.00420,0.06783,0.72017,-0.02518,-0.07422,-0.68936,-0.01320,0.01560,0.12820,-0.00018,0.00180,0.06828,0.00000
4.733,-0.00078,0.00420,0.06783,0.72017,-0.02518,-0.07422,-0.68936,-0.01320,0.01560,0.12820,-0.00018,0.00180,0.06828,0.00000
4.745,-0.00078,0.00420,0.06783,0.72017,-0.02518,-0.07422,-0.68936,-0.01320,0.01560,0.12820,-0.00018,0.00180,0.06828,0.00000
4.755,-0.00100,0.00419,0.06778,0.72012,-0.02490,-0.07439,-0.68940,-0.01320,0.01560,0.12820,-0.00018,0.00180,0.06828,0.00000
5.023,-0.00076,0.00468,0.06966,0.72739,-0.03122,-0.08533,-0.68018,-0.01320,0.01560,0.12820,-0.00021,0.00228,0.07009,0.00000
5.034,-0.00076,0.00468,0.06966,0.72739,-0.03122,-0.08533,-0.68018,-0.01320,0.01560,0.12820,-0.00021,0.00228,0.07009,0.00000
5.044,-0.00076,0.00468,0.06966,0.72739,-0.03122,-0.08533,-0.68018,-0.01320,0.01560,0.12820,-0.00021,0.00228,0.07009,0.00000
5.054,-0.00081,0.00469,0.06973,0.72769,-0.03136,-0.08591,-0.67978,-0.01320,0.01560,0.12820,-0.00021,0.00228,0.07009,0.00000
5.425,-0.00089,0.00524,0.07170,0.73554,-0.03800,-0.09851,-0.66920,-0.01320,0.01560,0.12820,-0.00025,0.00285,0.07211,0.00000
5.435,-0.00089,0.00524,0.07170,0.73554,-0.03800,-0.09851,-0.66920,-0.01320,0.01560,0.12820,-0.00025,0.00285,0.07211,0.00000
5.448,-0.00079,0.00526,0.07171,0.73562,-0.03809,-0.09863,-0.66909,-0.01320,0.01560,0.12820,-0.00025,0.00285,0.07211,0.00000
5.458,-0.00079,0.00526,0.07171,0.73562,-0.03809,-0.09863,-0.66909,-0.01320,0.01560,0.12820,-0.00025,0.00285,0.07211,0.00000
5.826,-0.00088,0.00584,0.07368,0.74278,-0.04346,-0.11143,-0.65876,-0.01320,0.01560,0.12820,-0.00028,0.00344,0.07404,0.00000
5.836,-0.00088,0.00584,0.07368,0.74278,-0.04346,-0.11143,-0.65876,-0.01320,0.01560,0.12820,-0.00028,0.00344,0.07404,0.00000
5.846,-0.00089,0.00584,0.07371,0.74283,-0.04361,-0.11139,-0.65871,-0.01320,0.01560,0.12820,-0.00028,0.00344,0.07404,0.00000
5.857,-0.00089,0.00584,0.07371,0.74283,-0.04361,-0.11139,-0.65871,-0.01320,0.01560,0.12820,-0.00028,0.00344,0.07404,0.00000
6.123,-0.00112,0.00644,0.07541,0.74981,-0.05029,-0.12297,-0.64818,-0.01320,0.01560,0.12820,-0.00031,0.00400,0.07585,0.00000
6.133,-0.00112,0.00644,0.07541,0.74981,-0.05029,-0.12297,-0.64818,-0.01320,0.01560,0.12820,-0.00031,0.00400,0.07585,0.00000
6.143,-0.00112,0.00644,0.07541,0.74981,-0.05029,-0.12297,-0.64818,-0.01320,0.01560,0.12820,-0.00031,0.00400,0.07585,0.00000
6.153,-0.00097,0.00647,0.07553,0.75017,-0.05087,-0.12333,-0.64765,-0.01320,0.01560,0.12820,-0.00031,0.00400,0.07585,0.00000
6.523,-0.00126,0.00719,0.07753,0.75830,-0.06011,-0.13613,-0.63469,-0.01320,0.01560,0.12820,-0.00037,0.00459,0.07787,0.00000
6.533,-0.00126,0.00719,0.07753,0.75830,-0.06011,-0.13613,-0.63469,-0.01320,0.01560,0.12820,-0.00037,0.00459,0.07787,0.00000
6.544,-0.00126,0.00719,0.07753,0.75830,-0.06011,-0.13613,-0.63469,-0.01320,0.01560,0.12820,-0.00037,0.00459,0.07787,0.00000
6.554,-0.00131,0.00719,0.07750,0.75837,-0.05999,-0.13646,-0.63455,-0.01320,0.01560,0.12820,-0.00037,0.00459,0.07787,0.00000
6.927,-0.00150,0.00786,0.07944,0.76467,-0.06609,-0.14819,-0.62366,-0.01320,0.01560,0.12820,-0.00042,0.00516,0.07979,0.00000
6.940,-0.00150,0.00786,0.07944,0.76467,-0.06609,-0.14819,-0.62366,-0.01320,0.01560,0.12820,-0.00042,0.00516,0.07979,0.00000
6.950,-0.00146,0.00788,0.07946,0.76468,-0.06625,-0.14806,-0.62366,-0.01320,0.01560,0.12820,-0.00042,0.00516,0.07979,0.00000
6.960,-0.00146,0.00788,0.07946,0.76468,-0.06625,-0.14806,-0.62366,-0.01320,0.01560,0.12820,-0.00042,0.00516,0.07979,0.00000
7.325,-0.00164,0.00852,0.08134,0.77042,-0.07267,-0.15843,-0.61325,-0.01320,0.01560,0.12820,-0.00047,0.00571,0.08170,0.00000
7.336,-0.00164,0.00852,0.08134,0.77042,-0.07267,-0.15843,-0.61325,-0.01320,0.01560,0.12820,-0.00047,0.00571,0.08170,0.00000
7.349,-0.00170,0.00852,0.08132,0.77046,-0.07241,-0.15883,-0.61313,-0.01320,0.01560,0.12820,-0.00047,0.00571,0.08170,0.00000
7.359,-0.00170,0.00852,0.08132,0.77046,-0.07241,-0.15883,-0.61313,-0.01320,0.01560,0.12820,-0.00047,0.00571,0.08170,0.00000
7.723,-0.00181,0.00920,0.08322,0.77521,-0.07771,-0.16793,-0.60400,-0.01320,0.01560,0.12820,-0.00051,0.00625,0.08362,0.00000
7.734,-0.00181,0.00920,0.08322,0.77521,-0.07771,-0.16793,-0.60400,-0.01320,0.01560,0.12820,-0.00051,0.00625,0.08362,0.00000
7.744,-0.00181,0.00920,0.08322,0.77521,-0.07771,-0.16793,-0.60400,-0.01320,0.01560,0.12820,-0.00051,0.00625,0.08362,0.00000
7.754,-0.00185,0.00918,0.08325,0.77519,-0.07770,-0.16788,-0.60404,-0.01320,0.01560,0.12820,-0.00051,0.00625,0.08362,0.00000
8.127,-0.00185,0.00987,0.08518,0.78011,-0.08585,-0.17482,-0.59456,-0.01320,0.01560,0.12820,-0.00055,0.00680,0.08554,0.00000
8.137,-0.00185,0.00987,0.08518,0.78011,-0.08585,-0.17482,-0.59456,-0.01320,0.01560,0.12820,-0.00055,0.00680,0.08554,0.00000
8.150,-0.00190,0.00987,0.08518,0.78013,-0.08579,-0.17498,-0.59449,-0.01320,0.01560,0.12820,-0.00055,0.00680,0.08554,0.00000
8.160,-0.00190,0.00987,0.08518,0.78013,-0.08579,-0.17498,-0.59449,-0.01320,0.01560,0.12820,-0.00055,0.00680,0.08554,0.00000
8.522,-0.00198,0.01048,0.08709,0.78348,-0.08965,-0.18192,-0.58739,-0.01320,0.01560,0.12820,-0.00058,0.00735,0.08745,0.00000
8.533,-0.00198,0.01048,0.08709,0.78348,-0.08965,-0.18192,-0.58739,-0.01320,0.01560,0.12820,-0.00058,0.00735,0.08745,0.00000
8.545,-0.00198,0.01048,0.08709,0.78348,-0.08965,-0.18192,-0.58739,-0.01320,0.01560,0.12820,-0.00058,0.00735,0.08745,0.00000
8.555,-0.00194,0.01049,0.08712,0.78347,-0.08972,-0.18180,-0.58743,-0.01320,0.01560,0.12820,-0.00058,0.00735,0.08745,0.00000
8.923,-0.00184,0.01108,0.08903,0.78666,-0.09584,-0.18592,-0.58088,-0.01320,0.01560,0.12820,-0.00062,0.00793,0.08935,0.00000
8.933,-0.00184,0.01108,0.08903,0.78666,-0.09584,-0.18592,-0.58088,-0.01320,0.01560,0.12820,-0.00062,0.00793,0.08935,0.00000
8.943,-0.00184,0.01108,0.08903,0.78666,-0.09584,-0.18592,-0.58088,-0.01320,0.01560,0.12820,-0.00062,0.00793,0.08935,0.00000
8.953,-0.00189,0.01106,0.08905,0.78666,-0.09571,-0.18607,-0.58085,-0.01320,0.01560,0.12820,-0.00062,0.00793,0.08935,0.00000
9.222,-0.00172,0.01167,0.09086,0.78995,-0.10283,-0.18967,-0.57396,-0.01320,0.01560,0.12820,-0.00061,0.00852,0.09111,0.00000
9.233,-0.00172,0.01167,0.09086,0.78995,-0.10283,-0.18967,-0.57396,-0.01320,0.01560,0.12820,-0.00061,0.00852,0.09111,0.00000
9.244,-0.00172,0.01167,0.09086,0.78995,-0.10283,-0.18967,-0.57396,-0.01320,0.01560,0.12820,-0.00061,0.00852,0.09111,0.00000
9.254,-0.00176,0.01169,0.09089,0.79003,-0.10261,-0.19020,-0.57372,-0.01320,0.01560,0.12820,-0.00061,0.00852,0.09111,0.00000
9.626,-0.00189,0.01229,0.09281,0.79253,-0.10390,-0.19790,-0.56739,-0.01320,0.01560,0.12820,-0.00060,0.00930,0.09305,0.00000
9.636,-0.00189,0.01229,0.09281,0.79253,-0.10390,-0.19790,-0.56739,-0.01320,0.01560,0.12820,-0.00060,0.00930,0.09305,0.00000
9.646,-0.00187,0.01228,0.09282,0.79256,-0.10407,-0.19782,-0.56735,-0.01320,0.01560,0.12820,-0.00060,0.00930,0.09305,0.00000
9.659,-0.00187,0.01228,0.09282,0.79256,-0.10407,-0.19782,-0.56735,-0.01320,0.01560,0.12820,-0.00060,0.00930,0.09305,0.00000
10.024,-0.00196,0.01301,0.09469,0.79627,-0.11033,-0.20462,-0.55849,-0.01320,0.01560,0.12820,-0.00051,0.01025,0.09486,0.00000
10.034,-0.00196,0.01301,0.09469,0.79627,-0.11033,-0.20462,-0.55849,-0.01320,0.01560,0.12820,-0.00051,0.01025,0.09486,0.00000
10.044,-0.00196,0.01301,0.09469,0.79627,-0.11033,-0.20462,-0.55849,-0.01320,0.01560,0.12820,-0.00051,0.01025,0.09486,0.00000
10.055,-0.00195,0.01303,0.09468,0.79634,-0.11045,-0.20476,-0.55831,-0.01320,0.01560,0.12820,-0.00051,0.01025,0.09486,0.00000
10.423,-0.00184,0.01361,0.09663,0.79877,-0.11480,-0.20920,-0.55229,-0.01320,0.01560,0.12820,-0.00043,0.01140,0.09672,0.00000
10.433,-0.00184,0.01361,0.09663,0.79877,-0.11480,-0.20920,-0.55229,-0.01320,0.01560,0.12820,-0.00043,0.01140,0.09672,0.00000
10.444,-0.00184,0.01361,0.09663,0.79877,-0.11480,-0.20920,-0.55229,-0.01320,0.01560,0.12820,-0.00043,0.01140,0.09672,0.00000
10.454,-0.00181,0.01363,0.09662,0.79874,-0.11476,-0.20915,-0.55236,-0.01320,0.01560,0.12820,-0.00043,0.01140,0.09672,0.00000
10.823,-0.00174,0.01419,0.09850,0.80068,-0.11796,-0.21318,-0.54731,-0.01320,0.01560,0.12820,-0.00036,0.01253,0.09860,0.00000
10.834,-0.00174,0.01419,0.09850,0.80068,-0.11796,-0.21318,-0.54731,-0.01320,0.01560,0.12820,-0.00036,0.01253,0.09860,0.00000
10.844,-0.00174,0.01419,0.09850,0.80068,-0.11796,-0.21318,-0.54731,-0.01320,0.01560,0.12820,-0.00036,0.01253,0.09860,0.00000
10.854,-0.00171,0.01417,0.09854,0.80061,-0.11786,-0.21302,-0.54749,-0.01320,0.01560,0.12820,-0.00036,0.01253,0.09860,0.00000
11.223,-0.00147,0.01487,0.10036,0.80349,-0.12628,-0.21497,-0.54060,-0.01320,0.01560,0.12820,-0.00029,0.01350,0.10048,0.00000
11.233,-0.00147,0.01487,0.10036,0.80349,-0.12628,-0.21497,-0.54060,-0.01320,0.01560,0.12820,-0.00029,0.01350,0.10048,0.00000
11.245,-0.00145,0.01486,0.10039,0.80350,-0.12646,-0.21481,-0.54060,-0.01320,0.01560,0.12820,-0.00029,0.01350,0.10048,0.00000
11.255,-0.00145,0.01486,0.10039,0.80350,-0.12646,-0.21481,-0.54060,-0.01320,0.01560,0.12820,-0.00029,0.01350,0.10048,0.00000
11.623,-0.00125,0.01541,0.10228,0.80467,-0.12836,-0.21747,-0.53735,-0.01320,0.01560,0.12820,-0.00022,0.01430,0.10232,0.00000
11.633,-0.00125,0.01541,0.10228,0.80467,-0.12836,-0.21747,-0.53735,-0.01320,0.01560,0.12820,-0.00022,0.01430,0.10232,0.00000
11.644,-0.00125,0.01541,0.10228,0.80467,-0.12836,-0.21747,-0.53735,-0.01320,0.01560,0.12820,-0.00022,0.01430,0.10232,0.00000
11.654,-0.00126,0.01538,0.10231,0.80464,-0.12830,-0.21739,-0.53744,-0.01320,0.01560,0.12820,-0.00022,0.01430,0.10232,0.00000
11.923,-0.00095,0.01598,0.10409,0.80672,-0.13477,-0.21873,-0.53217,-0.01320,0.01560,0.12820,-0.00012,0.01493,0.10404,0.00000
11.935,-0.00095,0.01598,0.10409,0.80672,-0.13477,-0.21873,-0.53217,-0.01320,0.01560,0.12820,-0.00012,0.01493,0.10404,0.00000
11.945,-0.00090,0.01601,0.10413,0.80681,-0.13530,-0.21850,-0.53199,-0.01320,0.01560,0.12820,-0.00012,0.01493,0.10404,0.00000
11.955,-0.00090,0.01601,0.10413,0.80681,-0.13530,-0.21850,-0.53199,-0.01320,0.01560,0.12820,-0.00012,0.01493,0.10404,0.00000
12.324,-0.00072,0.01653,0.10611,0.80835,-0.13895,-0.22095,-0.52768,-0.01320,0.01560,0.12820,-0.00008,0.01560,0.10595,0.00000
12.336,-0.00072,0.01653,0.10611,0.80835,-0.13895,-0.22095,-0.52768,-0.01320,0.01560,0.12820,-0.00008,0.01560,0.10595,0.00000
12.346,-0.00073,0.01657,0.10608,0.80842,-0.13909,-0.22113,-0.52745,-0.01320,0.01560,0.12820,-0.00008,0.01560,0.10595,0.00000
12.359,-0.00073,0.01657,0.10608,0.80842,-0.13909,-0.22113,-0.52745,-0.01320,0.01560,0.12820,-0.00008,0.01560,0.10595,0.00000
12.722,-0.00048,0.01689,0.10809,0.80872,-0.13860,-0.22301,-0.52634,-0.01320,0.01560,0.12820,-0.00002,0.01613,0.10776,0.00000
12.733,-0.00048,0.01689,0.10809,0.80872,-0.13860,-0.22301,-0.52634,-0.01320,0.01560,0.12820,-0.00002,0.01613,0.10776,0.00000
12.743,-0.00048,0.01689,0.10809,0.80872,-0.13860,-0.22301,-0.52634,-0.01320,0.01560,0.12820,-0.00002,0.01613,0.10776,0.00000
12.753,-0.00051,0.01693,0.10809,0.80879,-0.13880,-0.22310,-0.52613,-0.01320,0.01560,0.12820,-0.00002,0.01613,0.10776,0.00000
13.125,-0.00028,0.01741,0.10992,0.81009,-0.14175,-0.22544,-0.52234,-0.01320,0.01560,0.12820,-0.00000,0.01658,0.10958,0.00000
13.136,-0.00028,0.01741,0.10992,0.81009,-0.14175,-0.22544,-0.52234,-0.01320,0.01560,0.12820,-0.00000,0.01658,0.10958,0.00000
13.146,-0.00027,0.01741,0.10995,0.81003,-0.14164,-0.22532,-0.52251,-0.01320,0.01560,0.12820,-0.00000,0.01658,0.10958,0.00000
13.156,-0.00027,0.01741,0.10995,0.81003,-0.14164,-0.22532,-0.52251,-0.01320,0.01560,0.12820,-0.00000,0.01658,0.10958,0.00000
13.522,0.00004,0.01767,0.11149,0.81039,-0.14267,-0.22572,-0.52150,-0.01320,0.01560,0.12820,-0.00002,0.01694,0.11141,0.00000
13.533,0.00004,0.01767,0.11149,0.81039,-0.14267,-0.22572,-0.52150,-0.01320,0.01560,0.12820,-0.00002,0.01694,0.11141,0.00000
13.543,0.00004,0.01767,0.11149,0.81039,-0.14267,-0.22572,-0.52150,-0.01320,0.01560,0.12820,-0.00002,0.01694,0.11141,0.00000
13.553,0.00001,0.01769,0.11162,0.81036,-0.14210,-0.22627,-0.52146,-0.01320,0.01560,0.12820,-0.00002,0.01694,0.11141,0.00000
13.923,0.00015,0.01804,0.11345,0.81069,-0.14094,-0.22914,-0.52002,-0.01320,0.01560,0.12820,-0.00009,0.01720,0.11324,0.00000
13.933,0.00015,0.01804,0.11345,0.81069,-0.14094,-0.22914,-0.52002,-0.01320,0.01560,0.12820,-0.00009,0.01720,0.11324,0.00000
13.943,0.00015,0.01804,0.11345,0.81069,-0.14094,-0.22914,-0.52002,-0.01320,0.01560,0.12820,-0.00009,0.01720,0.11324,0.00000
13.953,0.00012,0.01804,0.11357,0.81062,-0.14010,-0.22984,-0.52004,-0.01320,0.01560,0.12820,-0.00009,0.01720,0.11324,0.00000
14.323,-0.00012,0.01783,0.11587,0.80739,-0.12333,-0.23563,-0.52668,-0.01320,0.01560,0.12820,-0.00019,0.01734,0.11510,0.00000
14.333,-0.00012,0.01783,0.11587,0.80739,-0.12333,-0.23563,-0.52668,-0.01320,0.01560,0.12820,-0.00019,0.01734,0.11510,0.00000
14.344,-0.00012,0.01783,0.11587,0.80739,-0.12333,-0.23563,-0.52668,-0.01320,0.01560,0.12820,-0.00019,0.01734,0.11510,0.00000
14.354,-0.00012,0.01781,0.11594,0.80733,-0.12305,-0.23569,-0.52681,-0.01320,0.01560,0.12820,-0.00019,0.01734,0.11510,0.00000
14.722,-0.00014,0.01771,0.11793,0.80477,-0.11188,-0.23837,-0.53199,-0.01320,0.01560,0.12820,-0.00032,0.01739,0.11700,0.00000
14.732,-0.00014,0.01771,0.11793,0.80477,-0.11188,-0.23837,-0.53199,-0.01320,0.01560,0.12820,-0.00032,0.01739,0.11700,0.00000
14.743,-0.00014,0.01771,0.11793,0.80477,-0.11188,-0.23837,-0.53199,-0.01320,0.01560,0.12820,-0.00032,0.01739,0.11700,0.00000
14.753,-0.00015,0.01768,0.11796,0.80475,-0.11187,-0.23831,-0.53204,-0.01320,0.01560,0.12820,-0.00032,0.01739,0.11700,0.00000
15.023,-0.00022,0.01694,0.12012,0.79861,-0.09047,-0.23938,-0.54473,-0.01320,0.01560,0.12820,-0.00049,0.01741,0.11889,0.00000
15.033,-0.00022,0.01694,0.12012,0.79861,-0.09047,-0.23938,-0.54473,-0.01320,0.01560,0.12820,-0.00049,0.01741,0.11889,0.00000
15.043,-0.00022,0.01694,0.12012,0.79861,-0.09047,-0.23938,-0.54473,-0.01320,0.01560,0.12820,-0.00049,0.01741,0.11889,0.00000
15.053,-0.00022,0.01691,0.12021,0.79857,-0.09012,-0.23969,-0.54471,-0.01320,0.01560,0.12820,-0.00049,0.01741,0.11889,0.00000
15.424,-0.00047,0.01623,0.12237,0.79166,-0.06768,-0.24096,-0.55735,-0.01320,0.01560,0.12820,-0.00099,0.01756,0.12116,0.00000
15.437,-0.00047,0.01623,0.12237,0.79166,-0.06768,-0.24096,-0.55735,-0.01320,0.01560,0.12820,-0.00099,0.01756,0.12116,0.00000
15.447,-0.00045,0.01625,0.12233,0.79173,-0.06779,-0.24112,-0.55717,-0.01320,0.01560,0.12820,-0.00099,0.01756,0.12116,0.00000
15.460,-0.00045,0.01625,0.12233,0.79173,-0.06779,-0.24112,-0.55717,-0.01320,0.01560,0.12820,-0.00099,0.01756,0.12116,0.00000
15.827,-0.00074,0.01541,0.12452,0.78419,-0.04575,-0.24130,-0.56985,-0.01320,0.01560,0.12820,-0.00165,0.01755,0.12353,0.00000
15.837,-0.00074,0.01541,0.12452,0.78419,-0.04575,-0.24130,-0.56985,-0.01320,0.01560,0.12820,-0.00165,0.01755,0.12353,0.00000
15.847,-0.00074,0.01534,0.12459,0.78397,-0.04518,-0.24121,-0.57024,-0.01320,0.01560,0.12820,-0.00165,0.01755,0.12353,0.00000
15.857,-0.00074,0.01534,0.12459,0.78397,-0.04518,-0.24121,-0.57024,-0.01320,0.01560,0.12820,-0.00165,0.01755,0.12353,0.00000
16.222,-0.00086,0.01414,0.12692,0.77361,-0.01959,-0.23756,-0.58712,-0.01320,0.01560,0.12820,-0.00243,0.01674,0.12599,0.00000
16.233,-0.00086,0.01414,0.12692,0.77361,-0.01959,-0.23756,-0.58712,-0.01320,0.01560,0.12820,-0.00243,0.01674,0.12599,0.00000
16.244,-0.00086,0.01414,0.12692,0.77361,-0.01959,-0.23756,-0.58712,-0.01320,0.01560,0.12820,-0.00243,0.01674,0.12599,0.00000
16.255,-0.00091,0.01426,0.12669,0.77424,-0.02026,-0.23906,-0.58565,-0.01320,0.01560,0.12820,-0.00243,0.01674,0.12599,0.00000
16.623,-0.00108,0.01287,0.12909,0.76186,0.00685,-0.23284,-0.60440,-0.01320,0.01560,0.12820,-0.00577,0.01542,0.12786,0.00000
16.633,-0.00108,0.01287,0.12909,0.76186,0.00685,-0.23284,-0.60440,-0.01320,0.01560,0.12820,-0.00577,0.01542,0.12786,0.00000
16.643,-0.00108,0.01287,0.12909,0.76186,0.00685,-0.23284,-0.60440,-0.01320,0.01560,0.12820,-0.00577,0.01542,0.12786,0.00000
16.654,-0.00108,0.01296,0.12888,0.76272,0.00574,-0.23432,-0.60277,-0.01320,0.01560,0.12820,-0.00577,0.01542,0.12786,0.00000
17.064,-0.00123,0.01187,0.13058,0.75294,0.02526,-0.22859,-0.61659,-0.01320,0.01560,0.12820,-0.01320,0.01562,0.12827,0.00000
17.075,-0.00124,0.01191,0.13060,0.75319,0.02500,-0.22908,-0.61612,-0.01320,0.01560,0.12820,-0.01320,0.01562,0.12827,0.00000
17.085,-0.00124,0.01191,0.13060,0.75319,0.02500,-0.22908,-0.61612,-0.01320,0.01560,0.12820,-0.01320,0.01562,0.12827,0.00000
17.095,-0.00126,0.01194,0.13059,0.75340,0.02478,-0.22950,-0.61571,-0.01320,0.01560,0.12820,-0.01320,0.01562,0.12827,0.00000
17.323,-0.00138,0.01171,0.13002,0.75065,0.02886,-0.22598,-0.62018,-0.01320,0.01560,0.12820,-0.00600,0.01548,0.12789,0.00000
17.334,-0.00138,0.01171,0.13002,0.75065,0.02886,-0.22598,-0.62018,-0.01320,0.01560,0.12820,-0.00600,0.01548,0.12789,0.00000
17.344,-0.00138,0.01171,0.13002,0.75065,0.02886,-0.22598,-0.62018,-0.01320,0.01560,0.12820,-0.00600,0.01548,0.12789,0.00000
17.354,-0.00138,0.01189,0.13023,0.75216,0.02692,-0.22835,-0.61757,-0.01320,0.01560,0.12820,-0.00600,0.01548,0.12789,0.00000
17.722,-0.00089,0.01136,0.12793,0.75077,0.02384,-0.21879,-0.62282,-0.01320,0.01560,0.12820,-0.00246,0.01675,0.12603,0.00000
17.736,-0.00089,0.01136,0.12793,0.75077,0.02384,-0.21879,-0.62282,-0.01320,0.01560,0.12820,-0.00246,0.01675,0.12603,0.00000
17.746,-0.00096,0.01150,0.12815,0.75134,0.02372,-0.22058,-0.62151,-0.01320,0.01560,0.12820,-0.00246,0.01675,0.12603,0.00000
17.756,-0.00096,0.01150,0.12815,0.75134,0.02372,-0.22058,-0.62151,-0.01320,0.01560,0.12820,-0.00246,0.01675,0.12603,0.00000
18.127,-0.00049,0.01263,0.12583,0.76289,-0.00218,-0.22304,-0.60684,-0.01320,0.01560,0.12820,-0.00167,0.01757,0.12356,0.00000
18.139,-0.00049,0.01263,0.12583,0.76289,-0.00218,-0.22304,-0.60684,-0.01320,0.01560,0.12820,-0.00167,0.01757,0.12356,0.00000
18.149,-0.00049,0.01251,0.12584,0.76278,-0.00232,-0.22244,-0.60719,-0.01320,0.01560,0.12820,-0.00167,0.01757,0.12356,0.00000
18.159,-0.00049,0.01251,0.12584,0.76278,-0.00232,-0.22244,-0.60719,-0.01320,0.01560,0.12820,-0.00167,0.01757,0.12356,0.00000
18.523,-0.00014,0.01402,0.12363,0.77663,-0.03432,-0.22770,-0.58635,-0.01320,0.01560,0.12820,-0.00101,0.01757,0.12119,0.00000
18.535,-0.00014,0.01402,0.12363,0.77663,-0.03432,-0.22770,-0.58635,-0.01320,0.01560,0.12820,-0.00101,0.01757,0.12119,0.00000
18.545,-0.00012,0.01402,0.12368,0.77651,-0.03429,-0.22725,-0.58670,-0.01320,0.01560,0.12820,-0.00101,0.01757,0.12119,0.00000
18.555,-0.00012,0.01402,0.12368,0.77651,-0.03429,-0.22725,-0.58670,-0.01320,0.01560,0.12820,-0.00101,0.01757,0.12119,0.00000
18.926,0.00012,0.01496,0.12147,0.78501,-0.05707,-0.22843,-0.57299,-0.01320,0.01560,0.12820,-0.00057,0.01744,0.11903,0.00000
18.936,0.00012,0.01496,0.12147,0.78501,-0.05707,-0.22843,-0.57299,-0.01320,0.01560,0.12820,-0.00057,0.01744,0.11903,0.00000
18.949,0.00010,0.01492,0.12144,0.78508,-0.05734,-0.22830,-0.57293,-0.01320,0.01560,0.12820,-0.00057,0.01744,0.11903,0.00000
18.959,0.00010,0.01492,0.12144,0.78508,-0.05734,-0.22830,-0.57293,-0.01320,0.01560,0.12820,-0.00057,0.01744,0.11903,0.00000
19.322,0.00029,0.01587,0.11923,0.79323,-0.08077,-0.22949,-0.55820,-0.01320,0.01560,0.12820,-0.00034,0.01740,0.11703,0.00000
19.332,0.00029,0.01587,0.11923,0.79323,-0.08077,-0.22949,-0.55820,-0.01320,0.01560,0.12820,-0.00034,0.01740,0.11703,0.00000
19.342,0.00029,0.01587,0.11923,0.79323,-0.08077,-0.22949,-0.55820,-0.01320,0.01560,0.12820,-0.00034,0.01740,0.11703,0.00000
19.352,0.00026,0.01585,0.11928,0.79316,-0.08062,-0.22937,-0.55838,-0.01320,0.01560,0.12820,-0.00034,0.01740,0.11703,0.00000
19.623,0.00033,0.01650,0.11718,0.79915,-0.10026,-0.22870,-0.54681,-0.01320,0.01560,0.12820,-0.00026,0.01738,0.11523,0.00000
19.636,0.00033,0.01650,0.11718,0.79915,-0.10026,-0.22870,-0.54681,-0.01320,0.01560,0.12820,-0.00026,0.01738,0.11523,0.00000
