t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
0.594,-0.018500,-0.024960,0.130000,-0.018709,-0.007563,0.117899,0.222012,0.143652,-0.500000,0.565619,23.343000
0.619,-0.018500,-0.024875,0.130000,-0.018709,-0.007566,0.117898,0.222005,0.143636,-0.500000,0.565612,22.491000
0.644,-0.018500,-0.024790,0.130000,-0.018708,-0.007571,0.117898,0.221997,0.143615,-0.500000,0.565604,21.838000
0.669,-0.018500,-0.024705,0.130000,-0.018707,-0.007577,0.117897,0.221980,0.143597,-0.500000,0.565593,22.240000
0.694,-0.018500,-0.024620,0.130000,-0.018707,-0.007580,0.117897,0.221960,0.143584,-0.500000,0.565582,22.212000
0.719,-0.018500,-0.024535,0.130000,-0.018708,-0.007582,0.117896,0.221948,0.143567,-0.500000,0.565573,21.733000
0.744,-0.018500,-0.024535,0.130000,-0.018708,-0.007586,0.117895,0.221943,0.143547,-0.500000,0.565566,29.436000
0.769,-0.018500,-0.024365,0.130000,-0.018707,-0.007592,0.117895,0.221934,0.143532,-0.500000,0.565558,20.813000
0.794,-0.018500,-0.024280,0.130000,-0.018707,-0.007596,0.117895,0.221921,0.143524,-0.500000,0.565551,20.973000
0.819,-0.018500,-0.024195,0.130000,-0.018707,-0.007597,0.117894,0.221912,0.143516,-0.500000,0.565546,22.455000
0.844,-0.018500,-0.024110,0.130000,-0.018708,-0.007598,0.117894,0.221906,0.143504,-0.500000,0.565540,22.200000
0.869,-0.018500,-0.024025,0.130000,-0.018707,-0.007601,0.117893,0.221899,0.143491,-0.500000,0.565534,24.842000
0.894,-0.018500,-0.023940,0.130000,-0.018707,-0.007605,0.117893,0.221894,0.143483,-0.500000,0.565530,26.137000
0.919,-0.018500,-0.023940,0.130000,-0.018707,-0.007606,0.117893,0.221896,0.143482,-0.500000,0.565530,26.137000
0.944,-0.018500,-0.023855,0.130000,-0.018706,-0.007607,0.117893,0.221901,0.143484,-0.500000,0.565533,27.414000
0.969,-0.018500,-0.023770,0.130000,-0.018706,-0.007607,0.117893,0.221904,0.143492,-0.500000,0.565536,27.794000
0.994,-0.018500,-0.023685,0.130000,-0.018706,-0.007605,0.117893,0.221908,0.143507,-0.500000,0.565542,27.384000
1.019,-0.018500,-0.023600,0.130000,-0.018708,-0.007600,0.117894,0.221918,0.143520,-0.500000,0.565549,28.478000
1.044,-0.018500,-0.023515,0.130000,-0.018708,-0.007597,0.117894,0.221931,0.143529,-0.500000,0.565556,27.971000
1.069,-0.018500,-0.023430,0.130000,-0.018707,-0.007596,0.117894,0.221941,0.143539,-0.500000,0.565563,27.693000
1.094,-0.018500,-0.023345,0.130000,-0.018706,-0.007594,0.117895,0.221950,0.143556,-0.500000,0.565570,27.640000
1.119,-0.018500,-0.023260,0.130000,-0.018707,-0.007590,0.117895,0.221965,0.143575,-0.500000,0.565581,27.607000
1.144,-0.018500,-0.023175,0.130000,-0.018707,-0.007586,0.117896,0.221987,0.143594,-0.500000,0.565595,28.042000
1.169,-0.018500,-0.023175,0.130000,-0.018706,-0.007582,0.117897,0.222008,0.143614,-0.500000,0.565608,28.042000
1.194,-0.018500,-0.023090,0.130000,-0.018705,-0.007579,0.117898,0.222028,0.143633,-0.500000,0.565621,27.301000
1.219,-0.018500,-0.023005,0.130000,-0.018704,-0.007575,0.117899,0.222049,0.143649,-0.500000,0.565633,27.602000
1.244,-0.018500,-0.022920,0.130000,-0.018703,-0.007572,0.117899,0.222068,0.143660,-0.500000,0.565643,27.762000
1.269,-0.018500,-0.022835,0.130000,-0.018702,-0.007571,0.117900,0.222083,0.143670,-0.500000,0.565652,26.331000
1.294,-0.018500,-0.022750,0.130000,-0.018701,-0.007570,0.117901,0.222097,0.143679,-0.500000,0.565660,28.320000
1.319,-0.018500,-0.022665,0.130000,-0.018700,-0.007569,0.117901,0.222112,0.143688,-0.500000,0.565668,27.286000
1.344,-0.018500,-0.022580,0.130000,-0.018698,-0.007568,0.117902,0.222126,0.143698,-0.500000,0.565676,24.228000
1.369,-0.018500,-0.022495,0.130000,-0.018698,-0.007567,0.117903,0.222138,0.143710,-0.500000,0.565683,20.457000
1.394,-0.018500,-0.022410,0.130000,-0.018697,-0.007564,0.117903,0.222146,0.143719,-0.500000,0.565689,19.172000
1.419,-0.018500,-0.022240,0.130000,-0.018697,-0.007562,0.117903,0.222151,0.143722,-0.500000,0.565692,19.296000
1.444,-0.018500,-0.022155,0.130000,-0.018697,-0.007562,0.117904,0.222151,0.143723,-0.500000,0.565692,20.253000
1.469,-0.018500,-0.022070,0.130000,-0.018697,-0.007562,0.117904,0.222147,0.143726,-0.500000,0.565691,19.195000
1.494,-0.018500,-0.021985,0.130000,-0.018698,-0.007560,0.117903,0.222143,0.143726,-0.500000,0.565690,19.581000
1.519,-0.018500,-0.021900,0.130000,-0.018698,-0.007560,0.117903,0.222141,0.143727,-0.500000,0.565689,20.913000
1.544,-0.018500,-0.021815,0.130000,-0.018699,-0.007559,0.117903,0.222139,0.143732,-0.500000,0.565689,19.456000
1.569,-0.018500,-0.021730,0.130000,-0.018699,-0.007557,0.117903,0.222138,0.143739,-0.500000,0.565691,20.071000
1.594,-0.018500,-0.021645,0.130000,-0.018700,-0.007555,0.117903,0.222140,0.143745,-0.500000,0.565693,22.691000
1.619,-0.018500,-0.021560,0.130000,-0.018701,-0.007553,0.117903,0.222141,0.143750,-0.500000,0.565695,17.636000
1.644,-0.018500,-0.021475,0.130000,-0.018701,-0.007551,0.117903,0.222139,0.143757,-0.500000,0.565696,23.570000
1.669,-0.018500,-0.021390,0.130000,-0.018702,-0.007549,0.117903,0.222143,0.143763,-0.500000,0.565699,22.992000
1.694,-0.018500,-0.021305,0.130000,-0.018702,-0.007547,0.117903,0.222155,0.143764,-0.500000,0.565704,22.301000
1.719,-0.018500,-0.021220,0.130000,-0.018701,-0.007549,0.117904,0.222167,0.143764,-0.500000,0.565708,22.845000
1.744,-0.018500,-0.021135,0.130000,-0.018699,-0.007550,0.117904,0.222172,0.143768,-0.500000,0.565712,22.478000
1.769,-0.018500,-0.021050,0.130000,-0.018699,-0.007550,0.117905,0.222176,0.143774,-0.500000,0.565715,22.879000
1.794,-0.018500,-0.020965,0.130000,-0.018699,-0.007548,0.117905,0.222183,0.143774,-0.500000,0.565718,22.804000
1.819,-0.018500,-0.020880,0.130000,-0.018698,-0.007549,0.117905,0.222192,0.143770,-0.500000,0.565720,23.625000
1.844,-0.018500,-0.020795,0.130000,-0.018696,-0.007552,0.117905,0.222194,0.143767,-0.500000,0.565720,22.860000
1.869,-0.018500,-0.020710,0.130000,-0.018696,-0.007553,0.117905,0.222194,0.143762,-0.500000,0.565719,23.147000
1.894,-0.018500,-0.020625,0.130000,-0.018695,-0.007555,0.117905,0.222192,0.143755,-0.500000,0.565716,23.094000
1.919,-0.018500,-0.020540,0.130000,-0.018694,-0.007557,0.117905,0.222190,0.143748,-0.500000,0.565713,23.196000
1.944,-0.018500,-0.020455,0.130000,-0.018694,-0.007559,0.117905,0.222184,0.143747,-0.500000,0.565711,22.749000
1.969,-0.018500,-0.020370,0.130000,-0.018695,-0.007558,0.117905,0.222180,0.143748,-0.500000,0.565710,23.369000
1.994,-0.018500,-0.020285,0.130000,-0.018696,-0.007557,0.117905,0.222184,0.143745,-0.500000,0.565710,22.375000
2.019,-0.018500,-0.020200,0.130000,-0.018695,-0.007559,0.117905,0.222191,0.143735,-0.500000,0.565710,23.159000
2.044,-0.018500,-0.020115,0.130000,-0.018693,-0.007564,0.117905,0.222193,0.143728,-0.500000,0.565710,23.585000
2.069,-0.018500,-0.020030,0.130000,-0.018692,-0.007566,0.117905,0.222193,0.143727,-0.500000,0.565710,23.181000
2.094,-0.018500,-0.019945,0.130000,-0.018691,-0.007566,0.117905,0.222198,0.143729,-0.500000,0.565712,23.388000
2.119,-0.018500,-0.019860,0.130000,-0.018691,-0.007567,0.117905,0.222206,0.143732,-0.500000,0.565716,22.872000
2.144,-0.018500,-0.019775,0.130000,-0.018690,-0.007566,0.117906,0.222213,0.143741,-0.500000,0.565721,22.185000
2.169,-0.018500,-0.019690,0.130000,-0.018690,-0.007565,0.117906,0.222221,0.143747,-0.500000,0.565725,23.722000
2.194,-0.018500,-0.019605,0.130000,-0.018690,-0.007564,0.117906,0.222230,0.143748,-0.500000,0.565729,20.927000
2.219,-0.018500,-0.019520,0.130000,-0.018689,-0.007565,0.117906,0.222236,0.143748,-0.500000,0.565732,23.047000
2.244,-0.018500,-0.019435,0.130000,-0.018688,-0.007566,0.117907,0.222240,0.143752,-0.500000,0.565734,20.189000
2.269,-0.018500,-0.019350,0.130000,-0.018687,-0.007565,0.117907,0.222245,0.143759,-0.500000,0.565738,22.818000
2.294,-0.018500,-0.019265,0.130000,-0.018688,-0.007563,0.117907,0.222250,0.143768,-0.500000,0.565743,20.390000
2.319,-0.018500,-0.019180,0.130000,-0.018688,-0.007561,0.117907,0.222255,0.143776,-0.500000,0.565746,22.858000
2.344,-0.018500,-0.019095,0.130000,-0.018688,-0.007559,0.117908,0.222257,0.143784,-0.500000,0.565749,19.749000
2.369,-0.018500,-0.019010,0.130000,-0.018689,-0.007556,0.117908,0.222258,0.143792,-0.500000,0.565752,22.980000
2.394,-0.018500,-0.018925,0.130000,-0.018689,-0.007554,0.117908,0.222261,0.143798,-0.500000,0.565754,19.742000
2.419,-0.018500,-0.018840,0.130000,-0.018690,-0.007552,0.117908,0.222262,0.143803,-0.500000,0.565756,22.838000
2.444,-0.018500,-0.018755,0.130000,-0.018690,-0.007551,0.117908,0.222260,0.143810,-0.500000,0.565757,19.963000
2.469,-0.018500,-0.018670,0.130000,-0.018691,-0.007548,0.117908,0.222258,0.143812,-0.500000,0.565757,22.927000
2.494,-0.018500,-0.018585,0.130000,-0.018692,-0.007547,0.117908,0.222253,0.143813,-0.500000,0.565755,19.715000
2.519,-0.018500,-0.018500,0.130000,-0.018692,-0.007546,0.117908,0.222245,0.143816,-0.500000,0.565752,22.783000
2.544,-0.018500,-0.018415,0.130000,-0.018694,-0.007544,0.117907,0.222238,0.143815,-0.500000,0.565750,19.326000
2.569,-0.018500,-0.018330,0.130000,-0.018695,-0.007543,0.117907,0.222236,0.143808,-0.500000,0.565747,22.912000
2.594,-0.018500,-0.018245,0.130000,-0.018694,-0.007545,0.117907,0.222232,0.143796,-0.500000,0.565742,18.882000
2.619,-0.018500,-0.018160,0.130000,-0.018694,-0.007549,0.117907,0.222222,0.143786,-0.500000,0.565736,21.913000
2.644,-0.018500,-0.018075,0.130000,-0.018694,-0.007551,0.117906,0.222209,0.143778,-0.500000,0.565729,19.023000
2.669,-0.018500,-0.017990,0.130000,-0.018695,-0.007552,0.117906,0.222196,0.143769,-0.500000,0.565721,21.722000
2.694,-0.018500,-0.017905,0.130000,-0.018696,-0.007553,0.117905,0.222184,0.143757,-0.500000,0.565714,19.027000
2.719,-0.018500,-0.017820,0.130000,-0.018696,-0.007555,0.117905,0.222171,0.143748,-0.500000,0.565706,21.864000
2.744,-0.018500,-0.017735,0.130000,-0.018697,-0.007556,0.117904,0.222157,0.143744,-0.500000,0.565700,18.552000
2.769,-0.018500,-0.017650,0.130000,-0.018698,-0.007556,0.117904,0.222147,0.143738,-0.500000,0.565694,21.845000
2.794,-0.018500,-0.017565,0.130000,-0.018699,-0.007556,0.117904,0.222137,0.143731,-0.500000,0.565689,19.262000
2.819,-0.018500,-0.017480,0.130000,-0.018700,-0.007557,0.117903,0.222123,0.143728,-0.500000,0.565682,22.256000
2.844,-0.018500,-0.017395,0.130000,-0.018701,-0.007556,0.117903,0.222108,0.143731,-0.500000,0.565677,18.591000
2.869,-0.018500,-0.017310,0.130000,-0.018704,-0.007553,0.117902,0.222102,0.143732,-0.500000,0.565675,21.295000
2.894,-0.018500,-0.017225,0.130000,-0.018705,-0.007552,0.117902,0.222103,0.143727,-0.500000,0.565674,19.168000
2.919,-0.018500,-0.017140,0.130000,-0.018704,-0.007554,0.117902,0.222102,0.143721,-0.500000,0.565672,22.681000
2.944,-0.018500,-0.017055,0.130000,-0.018703,-0.007556,0.117902,0.222095,0.143719,-0.500000,0.565669,18.594000
2.969,-0.018500,-0.016970,0.130000,-0.018704,-0.007555,0.117902,0.222090,0.143717,-0.500000,0.565667,22.100000
2.994,-0.018500,-0.016885,0.130000,-0.018705,-0.007555,0.117901,0.222094,0.143710,-0.500000,0.565666,18.694000
3.019,-0.018500,-0.016800,0.130000,-0.018703,-0.007558,0.117901,0.222100,0.143704,-0.500000,0.565667,22.442000
3.044,-0.018500,-0.016715,0.130000,-0.018702,-0.007561,0.117902,0.222102,0.143704,-0.500000,0.565668,18.760000
3.069,-0.018500,-0.016630,0.130000,-0.018702,-0.007561,0.117902,0.222104,0.143706,-0.500000,0.565669,22.035000
3.094,-0.018500,-0.016545,0.130000,-0.018702,-0.007561,0.117902,0.222111,0.143702,-0.500000,0.565671,19.020000
3.119,-0.018500,-0.016460,0.130000,-0.018700,-0.007563,0.117902,0.222120,0.143697,-0.500000,0.565673,21.819000
3.144,-0.018500,-0.016375,0.130000,-0.018698,-0.007566,0.117902,0.222126,0.143700,-0.500000,0.565676,18.777000
3.169,-0.018500,-0.016290,0.130000,-0.018698,-0.007566,0.117902,0.222130,0.143709,-0.500000,0.565680,21.548000
3.194,-0.018500,-0.016205,0.130000,-0.018698,-0.007564,0.117903,0.222140,0.143715,-0.500000,0.565686,19.133000
3.219,-0.018500,-0.016120,0.130000,-0.018697,-0.007563,0.117903,0.222149,0.143717,-0.500000,0.565690,21.133000
3.244,-0.018500,-0.016035,0.130000,-0.018696,-0.007564,0.117903,0.222151,0.143720,-0.500000,0.565691,19.088000
3.269,-0.018500,-0.015950,0.130000,-0.018697,-0.007563,0.117904,0.222149,0.143722,-0.500000,0.565691,21.073000
3.294,-0.018500,-0.015865,0.130000,-0.018697,-0.007562,0.117903,0.222151,0.143721,-0.500000,0.565692,18.557000
3.319,-0.018500,-0.015780,0.130000,-0.018697,-0.007562,0.117904,0.222157,0.143722,-0.500000,0.565694,21.133000
3.344,-0.018500,-0.015695,0.130000,-0.018696,-0.007563,0.117904,0.222160,0.143726,-0.500000,0.565696,18.623000
3.369,-0.018500,-0.015610,0.130000,-0.018696,-0.007562,0.117904,0.222163,0.143729,-0.500000,0.565698,20.433000
3.394,-0.018500,-0.015525,0.130000,-0.018696,-0.007562,0.117904,0.222169,0.143730,-0.500000,0.565701,18.811000
3.419,-0.018500,-0.015440,0.130000,-0.018695,-0.007562,0.117904,0.222176,0.143731,-0.500000,0.565704,20.341000
3.444,-0.018500,-0.015355,0.130000,-0.018694,-0.007563,0.117904,0.222183,0.143734,-0.500000,0.565707,19.338000
3.469,-0.018500,-0.015270,0.130000,-0.018694,-0.007563,0.117905,0.222190,0.143744,-0.500000,0.565712,20.176000
3.494,-0.018500,-0.015185,0.130000,-0.018694,-0.007560,0.117905,0.222202,0.143755,-0.500000,0.565720,19.336000
3.519,-0.018500,-0.015100,0.130000,-0.018693,-0.007558,0.117906,0.222216,0.143766,-0.500000,0.565729,19.835000
3.544,-0.018500,-0.015015,0.130000,-0.018692,-0.007557,0.117906,0.222225,0.143777,-0.500000,0.565735,19.283000
3.569,-0.018500,-0.014930,0.130000,-0.018692,-0.007554,0.117906,0.222224,0.143785,-0.500000,0.565736,19.322000
3.594,-0.018500,-0.014845,0.130000,-0.018693,-0.007551,0.117907,0.222219,0.143792,-0.500000,0.565736,19.139000
3.619,-0.018500,-0.014760,0.130000,-0.018695,-0.007548,0.117906,0.222213,0.143797,-0.500000,0.565735,19.424000
3.644,-0.018500,-0.014675,0.130000,-0.018696,-0.007546,0.117906,0.222207,0.143800,-0.500000,0.565733,19.043000
3.669,-0.018500,-0.014590,0.130000,-0.018697,-0.007544,0.117906,0.222200,0.143805,-0.500000,0.565732,19.339000
3.694,-0.018500,-0.014505,0.130000,-0.018699,-0.007541,0.117906,0.222198,0.143810,-0.500000,0.565732,19.456000
3.719,-0.018500,-0.014420,0.130000,-0.018700,-0.007539,0.117906,0.222201,0.143809,-0.500000,0.565734,19.535000
3.744,-0.018500,-0.014335,0.130000,-0.018699,-0.007540,0.117906,0.222198,0.143807,-0.500000,0.565732,19.069000
3.769,-0.018500,-0.014250,0.130000,-0.018699,-0.007540,0.117906,0.222185,0.143808,-0.500000,0.565727,19.417000
3.794,-0.018500,-0.014165,0.130000,-0.018701,-0.007538,0.117905,0.222173,0.143810,-0.500000,0.565723,19.198000
3.819,-0.018500,-0.014080,0.130000,-0.018703,-0.007535,0.117905,0.222169,0.143808,-0.500000,0.565720,18.947000
3.844,-0.018500,-0.013995,0.130000,-0.018704,-0.007536,0.117905,0.222166,0.143802,-0.500000,0.565718,18.983000
3.869,-0.018500,-0.013910,0.130000,-0.018703,-0.007537,0.117905,0.222158,0.143800,-0.500000,0.565714,18.734000
3.894,-0.018500,-0.013825,0.130000,-0.018704,-0.007537,0.117904,0.222150,0.143800,-0.500000,0.565711,19.188000
3.919,-0.018500,-0.013740,0.130000,-0.018705,-0.007536,0.117904,0.222148,0.143801,-0.500000,0.565711,19.003000
3.944,-0.018500,-0.013655,0.130000,-0.018706,-0.007535,0.117904,0.222147,0.143800,-0.500000,0.565710,19.095000
3.969,-0.018500,-0.013570,0.130000,-0.018706,-0.007535,0.117904,0.222141,0.143801,-0.500000,0.565708,18.848000
3.994,-0.018500,-0.013485,0.130000,-0.018707,-0.007534,0.117904,0.222138,0.143803,-0.500000,0.565707,18.902000
4.019,-0.018500,-0.013400,0.130000,-0.018707,-0.007533,0.117904,0.222144,0.143800,-0.500000,0.565709,19.136000
4.044,-0.018500,-0.013315,0.130000,-0.018706,-0.007535,0.117904,0.222150,0.143794,-0.500000,0.565710,18.981000
4.069,-0.018500,-0.013230,0.130000,-0.018705,-0.007538,0.117904,0.222149,0.143791,-0.500000,0.565709,18.412000
4.094,-0.018500,-0.013145,0.130000,-0.018704,-0.007539,0.117904,0.222148,0.143790,-0.500000,0.565708,18.913000
4.119,-0.018500,-0.013060,0.130000,-0.018705,-0.007539,0.117904,0.222151,0.143785,-0.500000,0.565708,18.942000
4.144,-0.018500,-0.012975,0.130000,-0.018704,-0.007541,0.117904,0.222153,0.143774,-0.500000,0.565706,18.592000
4.169,-0.018500,-0.012890,0.130000,-0.018702,-0.007545,0.117904,0.222148,0.143761,-0.500000,0.565700,18.977000
4.194,-0.018500,-0.012805,0.130000,-0.018701,-0.007549,0.117904,0.222141,0.143750,-0.500000,0.565695,18.871000
4.219,-0.018500,-0.012720,0.130000,-0.018701,-0.007551,0.117903,0.222135,0.143739,-0.500000,0.565690,19.163000
4.244,-0.018500,-0.012635,0.130000,-0.018701,-0.007554,0.117903,0.222130,0.143732,-0.500000,0.565686,18.733000
4.269,-0.018500,-0.012550,0.130000,-0.018701,-0.007556,0.117903,0.222125,0.143730,-0.500000,0.565684,19.372000
4.294,-0.018500,-0.012465,0.130000,-0.018701,-0.007556,0.117903,0.222125,0.143732,-0.500000,0.565684,18.696000
4.319,-0.018500,-0.012380,0.130000,-0.018701,-0.007555,0.117903,0.222133,0.143738,-0.500000,0.565688,19.052000
4.344,-0.018500,-0.012295,0.130000,-0.018701,-0.007554,0.117903,0.222146,0.143744,-0.500000,0.565695,18.611000
4.369,-0.018500,-0.012210,0.130000,-0.018700,-0.007554,0.117903,0.222160,0.143751,-0.500000,0.565703,19.417000
4.394,-0.018500,-0.012125,0.130000,-0.018699,-0.007554,0.117904,0.222174,0.143759,-0.500000,0.565710,18.822000
4.419,-0.018500,-0.012040,0.130000,-0.018698,-0.007553,0.117905,0.222185,0.143767,-0.500000,0.565716,19.334000
4.444,-0.018500,-0.011955,0.130000,-0.018697,-0.007552,0.117905,0.222194,0.143771,-0.500000,0.565721,19.813000
4.469,-0.018500,-0.011870,0.130000,-0.018696,-0.007552,0.117905,0.222203,0.143772,-0.500000,0.565725,19.697000
4.494,-0.018500,-0.011785,0.130000,-0.018695,-0.007553,0.117906,0.222214,0.143773,-0.500000,0.565729,19.376000
4.519,-0.018500,-0.011700,0.130000,-0.018693,-0.007554,0.117906,0.222226,0.143775,-0.500000,0.565734,20.185000
4.544,-0.018500,-0.011615,0.130000,-0.018692,-0.007555,0.117907,0.222237,0.143776,-0.500000,0.565739,19.235000
4.569,-0.018500,-0.011530,0.130000,-0.018691,-0.007556,0.117907,0.222246,0.143777,-0.500000,0.565743,19.516000
4.594,-0.018500,-0.011445,0.130000,-0.018689,-0.007557,0.117907,0.222247,0.143781,-0.500000,0.565744,19.501000
4.619,-0.018500,-0.011360,0.130000,-0.018690,-0.007556,0.117907,0.222245,0.143792,-0.500000,0.565746,20.058000
4.644,-0.018500,-0.011275,0.130000,-0.018691,-0.007552,0.117907,0.222247,0.143803,-0.500000,0.565750,20.013000
4.669,-0.018500,-0.011190,0.130000,-0.018692,-0.007548,0.117907,0.222253,0.143814,-0.500000,0.565755,20.100000
4.694,-0.018500,-0.011105,0.130000,-0.018692,-0.007546,0.117908,0.222259,0.143826,-0.500000,0.565760,20.567000
4.719,-0.018500,-0.011020,0.130000,-0.018693,-0.007542,0.117908,0.222264,0.143838,-0.500000,0.565765,20.350000
4.744,-0.018500,-0.010935,0.130000,-0.018693,-0.007539,0.117908,0.222270,0.143845,-0.500000,0.565770,20.267000
4.769,-0.018500,-0.010850,0.130000,-0.018693,-0.007538,0.117909,0.222274,0.143849,-0.500000,0.565772,20.744000
4.794,-0.018500,-0.010765,0.130000,-0.018693,-0.007537,0.117909,0.222274,0.143855,-0.500000,0.565774,20.645000
4.819,-0.018500,-0.010680,0.130000,-0.018694,-0.007535,0.117909,0.222276,0.143860,-0.500000,0.565776,21.530000
4.844,-0.018500,-0.010595,0.130000,-0.018694,-0.007533,0.117909,0.222284,0.143860,-0.500000,0.565779,21.119000
4.869,-0.018500,-0.010510,0.130000,-0.018693,-0.007535,0.117909,0.222293,0.143856,-0.500000,0.565781,21.314000
4.894,-0.018500,-0.010425,0.130000,-0.018691,-0.007537,0.117909,0.222296,0.143850,-0.500000,0.565781,21.513000
4.919,-0.018500,-0.010340,0.130000,-0.018690,-0.007539,0.117909,0.222293,0.143844,-0.500000,0.565779,21.623000
4.944,-0.018500,-0.010255,0.130000,-0.018690,-0.007541,0.117909,0.222289,0.143841,-0.500000,0.565776,21.389000
4.969,-0.018500,-0.010170,0.130000,-0.018690,-0.007541,0.117909,0.222284,0.143842,-0.500000,0.565775,21.270000
4.994,-0.018500,-0.010085,0.130000,-0.018691,-0.007540,0.117909,0.222276,0.143849,-0.500000,0.565773,20.847000
5.019,-0.018500,-0.010000,0.130000,-0.018693,-0.007537,0.117909,0.222265,0.143859,-0.500000,0.565771,20.705000
5.044,-0.018500,-0.009915,0.130000,-0.018696,-0.007532,0.117908,0.222256,0.143863,-0.500000,0.565769,19.126000
5.069,-0.018500,-0.009830,0.130000,-0.018697,-0.007529,0.117908,0.222246,0.143863,-0.500000,0.565765,19.969000
5.094,-0.018500,-0.009745,0.130000,-0.018699,-0.007528,0.117908,0.222235,0.143862,-0.500000,0.565760,20.093000
5.119,-0.018500,-0.009660,0.130000,-0.018700,-0.007527,0.117907,0.222225,0.143859,-0.500000,0.565756,20.432000
5.144,-0.018500,-0.009575,0.130000,-0.018701,-0.007526,0.117907,0.222213,0.143856,-0.500000,0.565750,19.799000
5.169,-0.018500,-0.009575,0.130000,-0.018702,-0.007526,0.117907,0.222202,0.143851,-0.500000,0.565744,20.051000
5.194,-0.018500,-0.009405,0.130000,-0.018704,-0.007526,0.117906,0.222192,0.143844,-0.500000,0.565739,19.845000
5.219,-0.018500,-0.009320,0.130000,-0.018704,-0.007527,0.117906,0.222182,0.143833,-0.500000,0.565732,20.870000
5.244,-0.018500,-0.009235,0.130000,-0.018704,-0.007529,0.117905,0.222169,0.143817,-0.500000,0.565723,20.041000
5.269,-0.018500,-0.009150,0.130000,-0.018704,-0.007533,0.117905,0.222155,0.143796,-0.500000,0.565712,20.599000
5.294,-0.018500,-0.009065,0.130000,-0.018704,-0.007538,0.117904,0.222143,0.143773,-0.500000,0.565701,19.293000
5.319,-0.018500,-0.008980,0.130000,-0.018703,-0.007544,0.117904,0.222130,0.143755,-0.500000,0.565692,19.836000
5.344,-0.018500,-0.008895,0.130000,-0.018703,-0.007548,0.117903,0.222116,0.143741,-0.500000,0.565683,19.390000
5.369,-0.018500,-0.008810,0.130000,-0.018704,-0.007551,0.117902,0.222101,0.143730,-0.500000,0.565674,19.274000
5.394,-0.018500,-0.008725,0.130000,-0.018705,-0.007553,0.117902,0.222089,0.143723,-0.500000,0.565668,19.534000
5.419,-0.018500,-0.008640,0.130000,-0.018705,-0.007553,0.117901,0.222083,0.143720,-0.500000,0.565665,19.395000
