t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.019,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.044,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.069,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.094,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.001500,0.250000,0.001500
0.119,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.002250,0.375000,0.002250
0.144,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.003000,0.500000,0.003000
0.169,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.004500,0.750000,0.004500
0.194,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875000,0.005250,0.875000,0.005250
0.219,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.006000,1.000000,0.006000
0.244,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.125000,0.006750,1.125000,0.006750
0.269,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.007500,1.250000,0.007500
0.294,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.375000,0.008250,1.375000,0.008250
0.319,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.009000,1.500000,0.009000
0.344,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.625000,0.009750,1.625000,0.009750
0.369,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.750000,0.010500,1.750000,0.010500
0.394,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.875000,0.011250,1.875000,0.011250
0.419,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.012000,2.000000,0.012000
0.444,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.125000,0.012000,2.125000,0.012000
0.469,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.250000,0.012000,2.250000,0.012000
0.494,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.375000,0.012000,2.375000,0.012000
0.519,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.500000,0.012000,2.500000,0.012000
0.544,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.625000,0.012000,2.625000,0.012000
0.569,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.750000,0.012000,2.750000,0.012000
0.594,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.875000,0.012000,2.875000,0.012000
0.619,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.012000,3.000000,0.012000
0.644,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.012000,3.000000,0.012000
0.669,-1.256463,-0.092714,-0.966040,-0.041788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.012000,3.000000,0.012000
