0.00000000,0.03000000,0.00000000,0.10800000
1206.03015075,0.02981145,-0.00001265,0.10808543
2412.06030151,0.02925572,-0.00010019,0.10817085
3618.09045226,0.02836203,-0.00033263,0.10825628
4824.12060302,0.02717700,-0.00077048,0.10834171
6030.15075377,0.02576180,-0.00146079,0.10842714
7236.18090452,0.02418833,-0.00243400,0.10851256
8442.21105528,0.02253474,-0.00370183,0.10859799
9648.24120603,0.02088059,-0.00525638,0.10868342
10854.27135678,0.01930188,-0.00707041,0.10876884
12060.30150754,0.01786639,-0.00909892,0.10885427
13266.33165829,0.01662948,-0.01128178,0.10893970
14472.36180905,0.01563070,-0.01354731,0.10902513
15678.39195980,0.01489142,-0.01581667,0.10911055
16884.42211055,0.01441357,-0.01800859,0.10919598
18090.45226131,0.01417965,-0.02004440,0.10928141
19296.48241206,0.01415393,-0.02185271,0.10936683
20502.51256281,0.01428484,-0.02337387,0.10945226
21708.54271357,0.01450833,-0.02456349,0.10953769
22914.57286432,0.01475204,-0.02539513,0.10962312
24120.60301508,0.01493999,-0.02586186,0.10970854
25326.63316583,0.01499751,-0.02597655,0.10979397
26532.66331658,0.01485606,-0.02577096,0.10987940
27738.69346734,0.01445773,-0.02529367,0.10996482
28944.72361809,0.01375906,-0.02460690,0.11005025
30150.75376884,0.01273387,-0.02378256,0.11013568
31356.78391960,0.01137517,-0.02289764,0.11022111
32562.81407035,0.00969571,-0.02202932,0.11030653
33768.84422111,0.00772741,-0.02125006,0.11039196
34974.87437186,0.00551949,-0.02062301,0.11047739
36180.90452261,0.00313564,-0.02019802,0.11056281
37386.93467337,0.00065013,-0.02000846,0.11064824
38592.96482412,-0.00185661,-0.02006911,0.11073367
39798.99497487,-0.00430286,-0.02037525,0.11081910
41005.02512563,-0.00661057,-0.02090294,0.11090452
42211.05527638,-0.00871006,-0.02161052,0.11098995
43417.08542714,-0.01054419,-0.02244130,0.11107538
44623.11557789,-0.01207177,-0.02332707,0.11116080
45829.14572864,-0.01326999,-0.02419251,0.11124623
47035.17587940,-0.01413562,-0.02495991,0.11133166
48241.20603015,-0.01468504,-0.02555414,0.11141709
49447.23618090,-0.01495307,-0.02590740,0.11150251
50653.26633166,-0.01499058,-0.02596360,0.11158794
51859.29648241,-0.01486111,-0.02568196,0.11167337
53065.32663317,-0.01463674,-0.02503962,0.11175879
54271.35678392,-0.01439341,-0.02403323,0.11184422
55477.38693467,-0.01420594,-0.02267926,0.11192965
56683.41708543,-0.01414326,-0.02101304,0.11201508
57889.44723618,-0.01426387,-0.01908674,0.11210050
59095.47738693,-0.01461206,-0.01696617,0.11218593
60301.50753769,-0.01521500,-0.01472680,0.11227136
61507.53768844,-0.01608089,-0.01244917,0.11235678
62713.56783920,-0.01719835,-0.01021401,0.11244221
63919.59798995,-0.01853702,-0.00809726,0.11252764
65125.62814070,-0.02004935,-0.00616555,0.11261307
66331.65829146,-0.02167353,-0.00447210,0.11269849
67537.68844221,-0.02333723,-0.00305361,0.11278392
68743.71859296,-0.02496214,-0.00192810,0.11286935
69949.74874372,-0.02646875,-0.00109399,0.11295477
71155.77889447,-0.02778135,-0.00053033,0.11304020
72361.80904523,-0.02883269,-0.00019834,0.11312563
73567.83919598,-0.02956818,-0.00004403,0.11321106
74773.86934673,-0.02994930,-0.00000176,0.11329648
75979.89949749,-0.02995599,0.00000142,0.11338191
77185.92964824,-0.02958789,0.00004103,0.11346734
78391.95979899,-0.02886438,0.00019020,0.11355276
79597.98994975,-0.02782338,0.00051490,0.11363819
80804.02010050,-0.02651894,0.00106961,0.11372362
82010.05025126,-0.02501793,0.00189368,0.11380905
83216.08040201,-0.02339587,0.00300873,0.11389447
84422.11055276,-0.02173218,0.00441704,0.11397990
85628.14070352,-0.02010532,0.00610129,0.11406533
86834.17085427,-0.01858790,0.00802539,0.11415075
88040.20100503,-0.01724218,0.01013666,0.11423618
89246.23115578,-0.01611627,0.01236889,0.11432161
90452.26130653,-0.01524116,0.01464637,0.11440704
91658.29145729,-0.01462895,0.01688848,0.11449246
92864.32160804,-0.01427210,0.01901459,0.11457789
94070.35175879,-0.01414410,0.02094896,0.11466332
95276.38190955,-0.01420122,0.02262536,0.11474874
96482.41206030,-0.01438539,0.02399110,0.11483417
97688.44221106,-0.01462801,0.02501018,0.11491960
98894.47236181,-0.01485435,0.02566546,0.11500503
100100.50251256,-0.01498844,0.02595959,0.11509045
101306.53266332,-0.01495799,0.02591474,0.11517588
102512.56281407,-0.01469907,0.02557112,0.11526131
103718.59296482,-0.01416030,0.02498432,0.11534673
104924.62311558,-0.01330626,0.02422180,0.11543216
106130.65326633,-0.01211987,0.02335850,0.11551759
107336.68341709,-0.01060367,0.02247213,0.11560302
108542.71356784,-0.00877979,0.02163819,0.11568844
109748.74371859,-0.00668880,0.02092520,0.11577387
110954.77386935,-0.00438733,0.02039034,0.11585930
112160.80402010,-0.00194468,0.02007584,0.11594472
113366.83417085,0.00056130,0.02000630,0.11603015
114572.86432161,0.00304896,0.02018715,0.11611558
115778.89447236,0.00543773,0.02060428,0.11620101
116984.92462312,0.00765303,0.02122493,0.11628643
118190.95477387,0.00963075,0.02199982,0.11637186
119396.98492462,0.01132108,0.02286618,0.11645729
120603.01507538,0.01269147,0.02375181,0.11654271
121809.04522613,0.01372845,0.02457963,0.11662814
123015.07537688,0.01443834,0.02527254,0.11671357
124221.10552764,0.01484665,0.02575838,0.11679899
125427.13567839,0.01499627,0.02597450,0.11688442
126633.16582915,0.01494468,0.02587179,0.11696985
127839.19597990,0.01476009,0.02541786,0.11705528
