t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.007,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.057,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.082,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.107,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.163007,-0.000748,0.151985,0.002173
0.132,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.165829,-0.001491,0.131968,0.002861
0.157,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154617,-0.002240,0.087034,0.003518
0.182,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.169625,-0.002990,-0.028685,0.004272
0.207,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.207203,-0.003739,-0.146043,0.005029
0.232,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.269807,-0.004489,-0.264941,0.005677
0.257,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366528,-0.005239,-0.385247,0.006344
0.282,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.466778,-0.005988,-0.506820,0.007113
0.307,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.568625,-0.006733,-0.629509,0.007875
0.332,0.894481,-0.080836,-1.393645,-0.050729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.671990,-0.007480,-0.748578,0.008612
