t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.010,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.035,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.060,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.085,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.001500,0.250000,0.001500
0.110,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.002250,0.375000,0.002250
0.135,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625000,0.003750,0.625000,0.003750
0.160,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.004500,0.750000,0.004500
0.185,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875000,0.005250,0.875000,0.005250
0.210,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.006000,1.000000,0.006000
0.235,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.125000,0.006750,1.125000,0.006750
0.260,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.007500,1.250000,0.007500
0.285,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.375000,0.008250,1.375000,0.008250
0.310,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.009000,1.250012,0.007500
0.335,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.250000,0.009000,1.250012,0.007500
0.360,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.125000,0.009750,1.125029,0.008250
0.385,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.057645,0.010461,1.046889,0.009081
0.410,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.941029,0.011212,0.944482,0.010873
0.435,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.878545,0.011869,0.875975,0.011527
0.460,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770026,0.012000,0.783533,0.011787
0.485,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.660551,0.012000,0.679785,0.011761
0.510,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.548939,0.012000,0.568874,0.011721
0.536,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.435931,0.012000,0.453386,0.011698
0.560,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.321102,0.012000,0.334872,0.011684
0.585,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206794,0.012000,0.215877,0.011678
0.610,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.206794,0.012000,0.215877,0.011678
0.635,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100317,0.012000,0.116706,0.011673
0.660,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022238,0.012000,0.025069,0.011669
0.685,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035587,0.012000,-0.075846,0.011666
0.710,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093437,0.012000,-0.182633,0.011665
0.735,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.177121,0.012000,-0.300847,0.011664
0.760,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.278163,0.012000,-0.410107,0.011663
0.785,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.349362,0.012000,-0.472867,0.011662
0.810,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.349362,0.012000,-0.472867,0.011662
0.835,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.402742,0.012000,-0.532972,0.011662
0.860,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.420491,0.011764,-0.565156,0.011721
0.885,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.253863,0.012000,-0.341870,0.010972
0.910,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049482,0.012000,-0.111028,0.010223
0.935,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.191781,0.012000,0.138228,0.009474
0.960,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429200,0.012000,0.398894,0.008726
0.985,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.643446,0.012000,0.627585,0.007978
1.010,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.811168,0.012000,0.825243,0.007231
1.035,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.914464,0.012000,0.994787,0.006485
1.060,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.952539,0.012000,1.141697,0.005739
1.085,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.952539,0.012000,1.141697,0.005739
1.110,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.939978,0.012000,1.278408,0.004995
1.135,-1.274439,-0.095828,-1.367465,-0.047131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.897410,0.012000,1.403103,0.004253
