t,x_r,y_r,z_r,x_sim,y_sim,z_sim,f_x,f_y,f_z,f_mag,ctrl_time
2.560,-0.018500,-0.018585,0.130000,-0.020409,-0.001903,0.114795,0.213184,0.067712,-0.417310,0.473477,24.557000
2.585,-0.018500,-0.018500,0.130000,-0.020407,-0.001904,0.114796,0.213204,0.067716,-0.417295,0.473473,24.291000
2.610,-0.018500,-0.018415,0.130000,-0.020405,-0.001904,0.114796,0.213212,0.067715,-0.417273,0.473457,24.564000
2.635,-0.018500,-0.018330,0.130000,-0.020404,-0.001905,0.114797,0.213191,0.067704,-0.417258,0.473433,23.452000
2.660,-0.018500,-0.018245,0.130000,-0.020405,-0.001907,0.114797,0.213138,0.067685,-0.417262,0.473409,24.451000
2.685,-0.018500,-0.018245,0.130000,-0.020408,-0.001909,0.114795,0.213069,0.067661,-0.417272,0.473383,23.607000
2.710,-0.018500,-0.018075,0.130000,-0.020414,-0.001911,0.114793,0.212999,0.067637,-0.417268,0.473345,24.104000
2.735,-0.018500,-0.017990,0.130000,-0.020418,-0.001914,0.114790,0.212928,0.067613,-0.417259,0.473302,23.914000
2.760,-0.018500,-0.017905,0.130000,-0.020423,-0.001916,0.114788,0.212859,0.067594,-0.417256,0.473266,23.734000
2.785,-0.018500,-0.017820,0.130000,-0.020428,-0.001916,0.114786,0.212801,0.067579,-0.417241,0.473225,23.499000
2.810,-0.018500,-0.017820,0.130000,-0.020432,-0.001917,0.114784,0.212748,0.067562,-0.417212,0.473173,24.228000
2.835,-0.018500,-0.017650,0.130000,-0.020435,-0.001918,0.114783,0.212691,0.067543,-0.417188,0.473123,23.910000
2.860,-0.018500,-0.017565,0.130000,-0.020439,-0.001919,0.114781,0.212631,0.067524,-0.417179,0.473085,24.234000
2.885,-0.018500,-0.017480,0.130000,-0.020443,-0.001921,0.114779,0.212577,0.067508,-0.417172,0.473053,23.597000
2.910,-0.018500,-0.017395,0.130000,-0.020446,-0.001922,0.114778,0.212528,0.067492,-0.417163,0.473021,23.941000
2.935,-0.018500,-0.017310,0.130000,-0.020450,-0.001923,0.114776,0.212472,0.067475,-0.417170,0.472999,23.623000
2.960,-0.018500,-0.017225,0.130000,-0.020454,-0.001924,0.114774,0.212400,0.067456,-0.417220,0.473008,24.084000
2.985,-0.018500,-0.017140,0.130000,-0.020461,-0.001925,0.114771,0.212330,0.067439,-0.417294,0.473040,23.833000
3.010,-0.018500,-0.017055,0.130000,-0.020468,-0.001925,0.114768,0.212286,0.067428,-0.417355,0.473072,23.387000
3.035,-0.018500,-0.016970,0.130000,-0.020473,-0.001925,0.114765,0.212266,0.067424,-0.417409,0.473110,23.497000
3.060,-0.018500,-0.016885,0.130000,-0.020476,-0.001925,0.114764,0.212259,0.067425,-0.417476,0.473166,24.253000
3.085,-0.018500,-0.016800,0.130000,-0.020478,-0.001925,0.114763,0.212256,0.067426,-0.417539,0.473220,23.562000
3.110,-0.018500,-0.016715,0.130000,-0.020480,-0.001925,0.114762,0.212251,0.067426,-0.417598,0.473270,23.859000
3.135,-0.018500,-0.016630,0.130000,-0.020482,-0.001924,0.114760,0.212247,0.067429,-0.417674,0.473337,23.460000
3.160,-0.018500,-0.016545,0.130000,-0.020485,-0.001923,0.114759,0.212257,0.067439,-0.417765,0.473422,24.183000
3.185,-0.018500,-0.016460,0.130000,-0.020487,-0.001922,0.114758,0.212288,0.067452,-0.417844,0.473508,23.551000
3.210,-0.018500,-0.016375,0.130000,-0.020487,-0.001920,0.114758,0.212336,0.067471,-0.417904,0.473585,23.392000
3.235,-0.018500,-0.016290,0.130000,-0.020485,-0.001918,0.114759,0.212394,0.067494,-0.417959,0.473663,23.079000
3.260,-0.018500,-0.016205,0.130000,-0.020483,-0.001915,0.114760,0.212443,0.067515,-0.418032,0.473751,23.617000
3.285,-0.018500,-0.016120,0.130000,-0.020481,-0.001913,0.114760,0.212465,0.067527,-0.418129,0.473849,21.698000
3.310,-0.018500,-0.016035,0.130000,-0.020483,-0.001911,0.114759,0.212474,0.067536,-0.418242,0.473954,24.128000
3.335,-0.018500,-0.015950,0.130000,-0.020485,-0.001909,0.114758,0.212503,0.067552,-0.418358,0.474072,21.912000
3.360,-0.018500,-0.015865,0.130000,-0.020487,-0.001907,0.114757,0.212565,0.067577,-0.418472,0.474203,21.692000
3.385,-0.018500,-0.015780,0.130000,-0.020486,-0.001904,0.114757,0.212645,0.067604,-0.418578,0.474337,21.849000
3.410,-0.018500,-0.015695,0.130000,-0.020483,-0.001902,0.114758,0.212722,0.067629,-0.418682,0.474467,21.944000
3.435,-0.018500,-0.015610,0.130000,-0.020480,-0.001901,0.114760,0.212788,0.067650,-0.418791,0.474596,21.640000
3.460,-0.018500,-0.015525,0.130000,-0.020478,-0.001899,0.114760,0.212842,0.067668,-0.418907,0.474725,21.859000
3.485,-0.018500,-0.015440,0.130000,-0.020477,-0.001899,0.114760,0.212889,0.067680,-0.419025,0.474852,21.503000
3.510,-0.018500,-0.015355,0.130000,-0.020477,-0.001899,0.114760,0.212932,0.067690,-0.419146,0.474979,21.682000
3.535,-0.018500,-0.015270,0.130000,-0.020477,-0.001900,0.114760,0.212975,0.067702,-0.419265,0.475105,21.257000
3.560,-0.018500,-0.015185,0.130000,-0.020477,-0.001900,0.114759,0.213020,0.067714,-0.419376,0.475225,21.880000
3.585,-0.018500,-0.015100,0.130000,-0.020476,-0.001900,0.114759,0.213060,0.067726,-0.419483,0.475339,21.424000
3.610,-0.018500,-0.015015,0.130000,-0.020476,-0.001900,0.114759,0.213093,0.067736,-0.419593,0.475453,21.571000
3.635,-0.018500,-0.014930,0.130000,-0.020477,-0.001900,0.114759,0.213135,0.067749,-0.419706,0.475573,21.198000
3.660,-0.018500,-0.014845,0.130000,-0.020477,-0.001900,0.114758,0.213194,0.067765,-0.419810,0.475693,20.902000
3.685,-0.018500,-0.014760,0.130000,-0.020475,-0.001900,0.114759,0.213265,0.067781,-0.419891,0.475799,21.662000
3.710,-0.018500,-0.014675,0.130000,-0.020472,-0.001901,0.114760,0.213325,0.067794,-0.419968,0.475896,20.756000
3.735,-0.018500,-0.014590,0.130000,-0.020469,-0.001902,0.114761,0.213358,0.067804,-0.420070,0.476002,20.632000
3.760,-0.018500,-0.014505,0.130000,-0.020469,-0.001902,0.114761,0.213386,0.067812,-0.420182,0.476115,21.343000
3.785,-0.018500,-0.014420,0.130000,-0.020470,-0.001902,0.114760,0.213435,0.067823,-0.420262,0.476209,20.716000
3.810,-0.018500,-0.014420,0.130000,-0.020468,-0.001903,0.114761,0.213487,0.067830,-0.420322,0.476286,20.972000
3.835,-0.018500,-0.014250,0.130000,-0.020466,-0.001905,0.114762,0.213510,0.067829,-0.420405,0.476369,20.718000
3.860,-0.018500,-0.014165,0.130000,-0.020466,-0.001908,0.114761,0.213502,0.067820,-0.420507,0.476455,20.599000
3.885,-0.018500,-0.014080,0.130000,-0.020469,-0.001911,0.114760,0.213480,0.067805,-0.420596,0.476521,20.699000
3.910,-0.018500,-0.013995,0.130000,-0.020472,-0.001914,0.114758,0.213453,0.067790,-0.420661,0.476564,20.424000
3.935,-0.018500,-0.013910,0.130000,-0.020476,-0.001917,0.114756,0.213434,0.067784,-0.420714,0.476601,20.782000
3.960,-0.018500,-0.013825,0.130000,-0.020478,-0.001918,0.114755,0.213436,0.067788,-0.420758,0.476642,20.241000
3.985,-0.018500,-0.013740,0.130000,-0.020480,-0.001917,0.114754,0.213466,0.067797,-0.420774,0.476671,20.266000
4.010,-0.018500,-0.013740,0.130000,-0.020478,-0.001916,0.114755,0.213508,0.067804,-0.420751,0.476670,20.307000
4.035,-0.018500,-0.013570,0.130000,-0.020474,-0.001917,0.114757,0.213535,0.067805,-0.420707,0.476643,20.233000
4.060,-0.018500,-0.013485,0.130000,-0.020470,-0.001919,0.114758,0.213537,0.067799,-0.420662,0.476604,20.264000
4.085,-0.018500,-0.013400,0.130000,-0.020469,-0.001921,0.114759,0.213527,0.067791,-0.420614,0.476556,20.206000
4.110,-0.018500,-0.013315,0.130000,-0.020468,-0.001923,0.114759,0.213523,0.067786,-0.420549,0.476496,20.124000
4.135,-0.018500,-0.013230,0.130000,-0.020466,-0.001924,0.114760,0.213526,0.067782,-0.420464,0.476421,20.052000
4.160,-0.018500,-0.013145,0.130000,-0.020463,-0.001925,0.114762,0.213517,0.067776,-0.420382,0.476344,20.198000
4.185,-0.018500,-0.013060,0.130000,-0.020462,-0.001926,0.114763,0.213485,0.067764,-0.420321,0.476274,20.059000
4.210,-0.018500,-0.013060,0.130000,-0.020462,-0.001927,0.114763,0.213439,0.067748,-0.420270,0.476207,20.071000
4.235,-0.018500,-0.012890,0.130000,-0.020464,-0.001928,0.114762,0.213397,0.067733,-0.420213,0.476135,19.919000
4.260,-0.018500,-0.012890,0.130000,-0.020466,-0.001929,0.114761,0.213354,0.067721,-0.420168,0.476074,19.574000
4.285,-0.018500,-0.012720,0.130000,-0.020468,-0.001930,0.114760,0.213303,0.067714,-0.420166,0.476049,19.601000
4.310,-0.018500,-0.012720,0.130000,-0.020472,-0.001928,0.114759,0.213266,0.067716,-0.420187,0.476051,19.197000
4.335,-0.018500,-0.012550,0.130000,-0.020476,-0.001924,0.114757,0.213263,0.067723,-0.420179,0.476044,19.335000
4.360,-0.018500,-0.012465,0.130000,-0.020476,-0.001921,0.114757,0.213277,0.067731,-0.420149,0.476025,19.161000
4.385,-0.018500,-0.012465,0.130000,-0.020475,-0.001920,0.114758,0.213280,0.067737,-0.420148,0.476026,19.538000
4.410,-0.018500,-0.012380,0.130000,-0.020475,-0.001918,0.114758,0.213285,0.067748,-0.420179,0.476057,19.218000
4.435,-0.018500,-0.012295,0.130000,-0.020476,-0.001915,0.114757,0.213314,0.067762,-0.420199,0.476090,19.088000
4.460,-0.018500,-0.012125,0.130000,-0.020474,-0.001913,0.114758,0.213351,0.067773,-0.420201,0.476109,19.297000
4.485,-0.018500,-0.012040,0.130000,-0.020472,-0.001912,0.114759,0.213375,0.067779,-0.420214,0.476133,18.677000
4.510,-0.018500,-0.012040,0.130000,-0.020470,-0.001912,0.114760,0.213401,0.067789,-0.420237,0.476167,19.628000
4.535,-0.018500,-0.011870,0.130000,-0.020469,-0.001911,0.114760,0.213452,0.067804,-0.420246,0.476200,17.920000
4.560,-0.018500,-0.011785,0.130000,-0.020466,-0.001910,0.114762,0.213521,0.067826,-0.420247,0.476234,18.929000
4.585,-0.018500,-0.011700,0.130000,-0.020460,-0.001909,0.114764,0.213599,0.067852,-0.420252,0.476277,18.573000
4.610,-0.018500,-0.011615,0.130000,-0.020455,-0.001906,0.114767,0.213679,0.067879,-0.420256,0.476320,18.554000
4.635,-0.018500,-0.011615,0.130000,-0.020450,-0.001904,0.114769,0.213743,0.067899,-0.420265,0.476360,18.885000
4.660,-0.018500,-0.011445,0.130000,-0.020445,-0.001902,0.114771,0.213778,0.067909,-0.420300,0.476409,18.952000
4.685,-0.018500,-0.011360,0.130000,-0.020443,-0.001902,0.114772,0.213807,0.067918,-0.420356,0.476472,18.979000
4.710,-0.018500,-0.011275,0.130000,-0.020443,-0.001902,0.114772,0.213863,0.067937,-0.420400,0.476538,18.810000
4.735,-0.018500,-0.011190,0.130000,-0.020440,-0.001900,0.114773,0.213938,0.067963,-0.420433,0.476605,18.162000
4.760,-0.018500,-0.011190,0.130000,-0.020435,-0.001898,0.114775,0.214001,0.067987,-0.420488,0.476685,18.357000
4.785,-0.018500,-0.011020,0.130000,-0.020433,-0.001895,0.114776,0.214051,0.068007,-0.420560,0.476774,18.385000
4.810,-0.018500,-0.011020,0.130000,-0.020431,-0.001893,0.114777,0.214086,0.068017,-0.420638,0.476860,18.316000
4.835,-0.018500,-0.010850,0.130000,-0.020431,-0.001893,0.114777,0.214092,0.068017,-0.420744,0.476956,18.149000
4.860,-0.018500,-0.010765,0.130000,-0.020433,-0.001894,0.114776,0.214081,0.068014,-0.420878,0.477069,18.282000
4.885,-0.018500,-0.010680,0.130000,-0.020437,-0.001895,0.114773,0.214083,0.068013,-0.421004,0.477181,18.745000
4.910,-0.018500,-0.010595,0.130000,-0.020440,-0.001896,0.114772,0.214097,0.068014,-0.421114,0.477284,18.792000
4.935,-0.018500,-0.010595,0.130000,-0.020442,-0.001898,0.114770,0.214104,0.068013,-0.421226,0.477386,18.721000
4.960,-0.018500,-0.010425,0.130000,-0.020444,-0.001899,0.114769,0.214101,0.068009,-0.421341,0.477485,18.833000
4.985,-0.018500,-0.010340,0.130000,-0.020447,-0.001901,0.114767,0.214096,0.068005,-0.421448,0.477577,19.128000
5.010,-0.018500,-0.010255,0.130000,-0.020450,-0.001902,0.114766,0.214090,0.068000,-0.421548,0.477662,18.294000
5.035,-0.018500,-0.010255,0.130000,-0.020453,-0.001904,0.114764,0.214082,0.067994,-0.421646,0.477744,18.840000
5.060,-0.018500,-0.010170,0.130000,-0.020456,-0.001906,0.114762,0.214077,0.067991,-0.421734,0.477819,20.001000
5.085,-0.018500,-0.010085,0.130000,-0.020459,-0.001907,0.114761,0.214074,0.067989,-0.421809,0.477884,19.103000
5.110,-0.018500,-0.009915,0.130000,-0.020461,-0.001908,0.114760,0.214070,0.067987,-0.421882,0.477946,19.700000
5.135,-0.018500,-0.009830,0.130000,-0.020463,-0.001909,0.114759,0.214078,0.067989,-0.421945,0.478006,19.146000
5.160,-0.018500,-0.009830,0.130000,-0.020464,-0.001909,0.114758,0.214106,0.067998,-0.421982,0.478052,19.475000
5.185,-0.018500,-0.009660,0.130000,-0.020463,-0.001908,0.114758,0.214137,0.068010,-0.422009,0.478092,19.802000
5.210,-0.018500,-0.009575,0.130000,-0.020462,-0.001907,0.114759,0.214151,0.068015,-0.422047,0.478132,19.063000
5.235,-0.018500,-0.009490,0.130000,-0.020462,-0.001907,0.114759,0.214149,0.068009,-0.422086,0.478165,19.244000
5.260,-0.018500,-0.009405,0.130000,-0.020463,-0.001909,0.114758,0.214132,0.067997,-0.422127,0.478191,19.275000
5.285,-0.018500,-0.009320,0.130000,-0.020465,-0.001912,0.114757,0.214100,0.067982,-0.422184,0.478226,19.242000
5.310,-0.018500,-0.009235,0.130000,-0.020468,-0.001914,0.114756,0.214059,0.067964,-0.422261,0.478273,19.286000
5.335,-0.018500,-0.009235,0.130000,-0.020473,-0.001918,0.114753,0.214013,0.067944,-0.422347,0.478325,19.064000
5.360,-0.018500,-0.009150,0.130000,-0.020478,-0.001921,0.114750,0.213965,0.067926,-0.422431,0.478375,19.133000
5.385,-0.018500,-0.008980,0.130000,-0.020484,-0.001923,0.114748,0.213922,0.067914,-0.422507,0.478421,19.400000
5.410,-0.018500,-0.008895,0.130000,-0.020489,-0.001924,0.114745,0.213888,0.067903,-0.422569,0.478460,19.432000
