t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.012,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.037,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.062,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.087,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.113,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055844,0.002191,0.047769,0.002175
0.138,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024498,0.002941,-0.043764,0.002840
0.162,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.119481,0.003676,-0.143562,0.002156
0.187,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.229605,0.004417,-0.241384,0.001479
0.213,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.338026,0.005170,-0.335154,0.000734
0.238,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.441576,0.005925,-0.433706,0.000077
0.262,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.545356,0.006682,-0.536207,-0.000664
0.288,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.649357,0.007439,-0.637138,-0.001431
0.313,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.751936,0.008190,-0.729496,-0.002206
0.338,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.853421,0.008950,-0.827034,-0.002985
0.363,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.946911,0.009708,-0.928916,-0.003759
0.388,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.018333,0.010466,-1.034487,-0.004529
0.412,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.971301,0.011218,-1.113788,-0.005185
0.437,0.000000,-0.064000,0.000000,-0.034000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.909217,0.011820,-1.106928,-0.005976
