t,x,y,z,qw,qx,qy,qz,s1_x,s1_y,s1_z,s1_qw,s1_qx,s1_qy,s1_qz,s2_x,s2_y,s2_z,s2_qw,s2_qx,s2_qy,s2_qz,s3_x,s3_y,s3_z,s3_qw,s3_qx,s3_qy,s3_qz
0.388,0.00047,-0.03390,0.14013,-0.26208,-0.16150,-0.39536,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.412,0.00047,-0.03390,0.14013,-0.26208,-0.16150,-0.39536,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.437,0.00046,-0.03391,0.14012,-0.26210,-0.16150,-0.39534,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.462,0.00046,-0.03391,0.14011,-0.26213,-0.16150,-0.39531,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.487,0.00046,-0.03391,0.14011,-0.26214,-0.16150,-0.39531,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.512,0.00046,-0.03391,0.14010,-0.26215,-0.16151,-0.39529,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.538,0.00045,-0.03392,0.14009,-0.26219,-0.16149,-0.39526,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.562,0.00045,-0.03392,0.14009,-0.26219,-0.16149,-0.39526,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.588,0.00046,-0.03392,0.14010,-0.26218,-0.16148,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.612,0.00046,-0.03392,0.14010,-0.26218,-0.16148,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.638,0.00046,-0.03391,0.14010,-0.26216,-0.16150,-0.39529,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.662,0.00046,-0.03391,0.14010,-0.26216,-0.16150,-0.39529,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.688,0.00046,-0.03391,0.14011,-0.26214,-0.16150,-0.39530,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.712,0.00046,-0.03391,0.14011,-0.26214,-0.16150,-0.39530,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.738,0.00046,-0.03391,0.14011,-0.26217,-0.16149,-0.39529,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.763,0.00046,-0.03391,0.14010,-0.26217,-0.16150,-0.39527,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.788,0.00046,-0.03391,0.14009,-0.26218,-0.16151,-0.39526,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.813,0.00046,-0.03391,0.14008,-0.26220,-0.16152,-0.39523,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.838,0.00045,-0.03391,0.14007,-0.26221,-0.16154,-0.39520,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.862,0.00045,-0.03391,0.14007,-0.26221,-0.16154,-0.39520,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.888,0.00045,-0.03391,0.14006,-0.26226,-0.16154,-0.39516,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.912,0.00045,-0.03391,0.14006,-0.26226,-0.16155,-0.39515,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.938,0.00045,-0.03392,0.14006,-0.26227,-0.16154,-0.39515,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.962,0.00045,-0.03392,0.14006,-0.26227,-0.16154,-0.39515,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
0.988,0.00045,-0.03391,0.14007,-0.26225,-0.16154,-0.39516,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.012,0.00045,-0.03391,0.14007,-0.26225,-0.16154,-0.39516,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.038,0.00045,-0.03391,0.14008,-0.26222,-0.16153,-0.39520,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.062,0.00045,-0.03391,0.14008,-0.26222,-0.16153,-0.39520,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.088,0.00046,-0.03391,0.14009,-0.26220,-0.16152,-0.39523,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.112,0.00046,-0.03391,0.14009,-0.26220,-0.16152,-0.39523,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.137,0.00046,-0.03391,0.14010,-0.26218,-0.16151,-0.39526,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.162,0.00046,-0.03391,0.14011,-0.26215,-0.16151,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.188,0.00046,-0.03390,0.14012,-0.26213,-0.16151,-0.39531,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.213,0.00046,-0.03390,0.14012,-0.26212,-0.16153,-0.39530,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.237,0.00046,-0.03390,0.14012,-0.26212,-0.16153,-0.39530,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.262,0.00047,-0.03390,0.14012,-0.26211,-0.16152,-0.39531,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.288,0.00047,-0.03390,0.14013,-0.26211,-0.16152,-0.39532,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.313,0.00047,-0.03390,0.14013,-0.26210,-0.16151,-0.39533,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.338,0.00047,-0.03390,0.14013,-0.26209,-0.16150,-0.39535,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.362,0.00047,-0.03390,0.14013,-0.26209,-0.16150,-0.39535,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.388,0.00047,-0.03390,0.14013,-0.26211,-0.16150,-0.39533,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.412,0.00047,-0.03390,0.14013,-0.26211,-0.16150,-0.39533,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.438,0.00046,-0.03391,0.14012,-0.26213,-0.16151,-0.39531,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.462,0.00046,-0.03391,0.14012,-0.26213,-0.16151,-0.39531,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.488,0.00046,-0.03391,0.14011,-0.26217,-0.16150,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.512,0.00046,-0.03391,0.14011,-0.26217,-0.16150,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.538,0.00045,-0.03391,0.14011,-0.26217,-0.16149,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.562,0.00045,-0.03391,0.14011,-0.26217,-0.16149,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.588,0.00045,-0.03391,0.14010,-0.26217,-0.16151,-0.39527,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.612,0.00045,-0.03391,0.14010,-0.26218,-0.16151,-0.39526,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.637,0.00045,-0.03391,0.14010,-0.26218,-0.16151,-0.39526,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.662,0.00045,-0.03391,0.14010,-0.26218,-0.16152,-0.39526,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.687,0.00045,-0.03391,0.14010,-0.26218,-0.16151,-0.39526,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.712,0.00045,-0.03391,0.14010,-0.26218,-0.16150,-0.39526,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.737,0.00045,-0.03391,0.14010,-0.26217,-0.16151,-0.39527,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.762,0.00045,-0.03391,0.14010,-0.26215,-0.16152,-0.39528,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.787,0.00045,-0.03391,0.14010,-0.26216,-0.16151,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.812,0.00046,-0.03391,0.14010,-0.26216,-0.16150,-0.39529,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.837,0.00046,-0.03391,0.14010,-0.26216,-0.16150,-0.39529,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.863,0.00046,-0.03391,0.14011,-0.26214,-0.16149,-0.39531,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.888,0.00047,-0.03391,0.14012,-0.26213,-0.16148,-0.39533,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.912,0.00047,-0.03391,0.14013,-0.26211,-0.16148,-0.39535,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.937,0.00047,-0.03391,0.14013,-0.26211,-0.16148,-0.39535,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.962,0.00046,-0.03391,0.14013,-0.26210,-0.16149,-0.39535,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
1.987,0.00047,-0.03392,0.14014,-0.26209,-0.16146,-0.39539,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.012,0.00047,-0.03393,0.14013,-0.26209,-0.16146,-0.39539,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.037,0.00047,-0.03393,0.14013,-0.26209,-0.16146,-0.39538,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.062,0.00047,-0.03394,0.14012,-0.26211,-0.16146,-0.39537,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.088,0.00046,-0.03395,0.14011,-0.26212,-0.16148,-0.39534,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.112,0.00046,-0.03395,0.14011,-0.26212,-0.16148,-0.39534,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.138,0.00046,-0.03396,0.14010,-0.26214,-0.16148,-0.39533,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.162,0.00046,-0.03396,0.14010,-0.26214,-0.16148,-0.39533,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.188,0.00046,-0.03396,0.14010,-0.26214,-0.16146,-0.39533,0.86540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.212,0.00046,-0.03396,0.14009,-0.26213,-0.16149,-0.39532,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.238,0.00046,-0.03396,0.14009,-0.26214,-0.16149,-0.39532,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.262,0.00046,-0.03396,0.14009,-0.26214,-0.16149,-0.39532,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.288,0.00045,-0.03396,0.14009,-0.26214,-0.16150,-0.39530,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.312,0.00045,-0.03396,0.14008,-0.26215,-0.16152,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.337,0.00045,-0.03396,0.14008,-0.26215,-0.16152,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.362,0.00045,-0.03396,0.14008,-0.26217,-0.16150,-0.39528,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.387,0.00044,-0.03396,0.14007,-0.26216,-0.16153,-0.39526,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.412,0.00044,-0.03396,0.14006,-0.26218,-0.16154,-0.39524,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.437,0.00044,-0.03396,0.14006,-0.26219,-0.16154,-0.39522,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.462,0.00043,-0.03396,0.14004,-0.26222,-0.16155,-0.39519,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.487,0.00043,-0.03396,0.14004,-0.26222,-0.16155,-0.39519,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.512,0.00043,-0.03396,0.14005,-0.26222,-0.16154,-0.39520,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.538,0.00043,-0.03396,0.14005,-0.26220,-0.16154,-0.39521,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.562,0.00043,-0.03396,0.14005,-0.26220,-0.16154,-0.39521,0.86543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.587,0.00044,-0.03395,0.14006,-0.26219,-0.16153,-0.39523,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.612,0.00044,-0.03395,0.14007,-0.26217,-0.16152,-0.39526,0.86542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.638,0.00044,-0.03395,0.14008,-0.26215,-0.16151,-0.39529,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
2.662,0.00044,-0.03395,0.14008,-0.26215,-0.16151,-0.39529,0.86541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
