iter,loss,loss_obs,loss_bc,loss_ode,loss_val,loss_bc_val,loss_ode_val
135,0.00196628225967288,0.0008445227867923677,0.00012756165233440697,0.0009941979078575969,0.0013630783651024103,0.00013335325638763607,0.0012297250796109438
136,0.0019568426068872213,0.000834963982924819,0.00012857606634497643,0.000993302557617426,0.0013703190488740802,0.00013502714864443988,0.001235291943885386
137,0.0019450187683105469,0.000833032070659101,0.0001267943298444152,0.0009851923678070307,0.0013591251336038113,0.00013297692930791527,0.0012261482188478112
138,0.001937488908879459,0.0008294553263112903,0.00012614126899279654,0.0009818923426792026,0.0013550686417147517,0.00013194257917348295,0.001223126077093184
139,0.0019301731372252107,0.0008259043097496033,0.00012564634380396456,0.0009786224691197276,0.0013513722224161029,0.00013129666331224144,0.001220075530000031
140,0.0019157964270561934,0.0008139078854583204,0.00012608134420588613,0.0009758071391843259,0.0013483715010806918,0.00013194339408073574,0.0012164281215518713
141,0.0019106743857264519,0.0008073836215771735,0.0001262264559045434,0.000977064366452396,0.0013353555696085095,0.00013292176299728453,0.0012024338357150555
142,0.0018959419103339314,0.0008037593215703964,0.00012354025966487825,0.0009686422999948263,0.0013315171236172318,0.00013070704881101847,0.0012008100748062134
143,0.0018904056632891297,0.0007997907814569771,0.00012340664397925138,0.0009672082378529012,0.001329021411947906,0.00013059125922154635,0.0011984301963821054
144,0.001881194650195539,0.0007949321297928691,0.00012275404878892004,0.0009635085007175803,0.0013222243869677186,0.00013038604811299592,0.001191838295198977
145,0.001870009582489729,0.0007890996057540178,0.00012198426702525467,0.0009589256369508803,0.0013130124425515532,0.00012935909035149962,0.0011836533667519689
146,0.0018618068424984813,0.0007836564909666777,0.00012207891268189996,0.0009560714242979884,0.0013086714316159487,0.00012962114124093205,0.0011790503049269319
147,0.0018557757139205933,0.0007807351648807526,0.00012197369505884126,0.000953066919464618,0.0013047452084720135,0.0001291800435865298,0.001175565179437399
148,0.0018495703116059303,0.000778289046138525,0.00012184089428046718,0.0009494403493590653,0.0013012635754421353,0.00012896039697807282,0.0011723032221198082
149,0.0018435685196891427,0.0007760639418847859,0.00012187952233944088,0.0009456250700168312,0.001298283925279975,0.0001290169748244807,0.00116926699411124
150,0.0018363241106271744,0.0007737317937426269,0.00012162653729319572,0.0009409657213836908,0.0012942582834511995,0.00012870196951553226,0.0011655562557280064
151,0.0018282311502844095,0.0007693374063819647,0.0001213167779496871,0.0009375769877806306,0.001288087572902441,0.0001284950994886458,0.0011595924152061343
152,0.0018205090891569853,0.0007662464049644768,0.00012014037929475307,0.0009341223048977554,0.0012836154783144593,0.00012718478683382273,0.0011564306914806366
153,0.001812600763514638,0.0007624102290719748,0.00011890986934304237,0.0009312806068919599,0.0012779205571860075,0.0001257994881598279,0.0011521211126819253
154,0.0018037650734186172,0.0007562985992990434,0.00011843723041238263,0.0009290293091908097,0.001275432645343244,0.00012552188127301633,0.0011499107349663973
155,0.0017953680362552404,0.0007490486605092883,0.00011868141882587224,0.000927638029679656,0.0012766191503033042,0.00012580541078932583,0.0011508137686178088
156,0.0017882825341075659,0.000744618009775877,0.00011874210758833215,0.0009249223512597382,0.0012775828363373876,0.00012624741066247225,0.0011513354256749153
157,0.001780354417860508,0.0007400406175293028,0.00011908957094419748,0.000921224185731262,0.0012811918277293444,0.00012704363325610757,0.0011541482526808977
158,0.0017745400546118617,0.000736899848561734,0.00011954872752539814,0.0009180915076285601,0.0012827541213482618,0.00012753625924233347,0.0011552178766578436
159,0.0017665255581960082,0.0007330776425078511,0.000119138574518729,0.0009143093484453857,0.0012865366879850626,0.00012726083514280617,0.0011592758819460869
160,0.0017586236353963614,0.0007293407688848674,0.00011908937449334189,0.0009101934265345335,0.00128679140470922,0.00012670006253756583,0.0011600913712754846
161,0.0017534716753289104,0.0007278089760802686,0.00011818231723736972,0.0009074803674593568,0.0012840828858315945,0.00012552036787383258,0.0011585624888539314
162,0.0017474947962909937,0.0007261947612278163,0.00011714513675542548,0.0009041549055837095,0.001277953153476119,0.00012422818690538406,0.001153724966570735
163,0.0017392064910382032,0.0007225058507174253,0.000116472874651663,0.0009002277511171997,0.0012709751026704907,0.0001234850351465866,0.0011474901111796498
164,0.0017312022391706705,0.0007181609398685396,0.00011607573105720803,0.0008969656191766262,0.0012627990217879415,0.000123353092931211,0.0011394459288567305
165,0.0017253936966881156,0.0007142762187868357,0.00011640883167274296,0.0008947086753323674,0.0012583591742441058,0.0001237674441654235,0.0011345917591825128
166,0.0017209952929988503,0.0007112843450158834,0.00011678613373078406,0.0008929248433560133,0.0012576861772686243,0.0001241953286807984,0.0011334908194839954
167,0.0017142507713288069,0.000706356018781662,0.0001175716461148113,0.000890323135536164,0.00125559710431844,0.00012493600661400706,0.0011306611122563481
168,0.0017075644573196769,0.0007007542881183326,0.00011775062012020499,0.0008890595636330545,0.0012571091065183282,0.00012435577809810638,0.0011327533284202218
169,0.00170151109341532,0.0006971569382585585,0.0001175735960714519,0.0008867805590853095,0.001254107803106308,0.0001230303168995306,0.001131077529862523
170,0.0016956873005256057,0.0006938154110684991,0.0001172429183498025,0.0008846289711073041,0.0012494934489950538,0.00012288536527194083,0.0011266081128269434
171,0.0016923754010349512,0.0006930212257429957,0.00011659358278848231,0.0008827606216073036,0.0012485678307712078,0.0001214493895531632,0.0011271184775978327
172,0.0016888321842998266,0.0006917940336279571,0.0001161484542535618,0.0008808897691778839,0.001247143605723977,0.00012072987738065422,0.0011264136992394924
173,0.0016836385475471616,0.0006893696845509112,0.00011586834443733096,0.0008784005185589194,0.0012455708347260952,0.00012056162813678384,0.0011250092647969723
174,0.0016855206340551376,0.0006858404376544058,0.00011657310096779838,0.0008831071318127215,0.0012424170272424817,0.0001210199116030708,0.0011213971301913261
175,0.0016809855587780476,0.0006873080274090171,0.00011554532829904929,0.0008781322394497693,0.00124157196842134,0.00012012324441457167,0.0011214487021788955
176,0.0016765627078711987,0.00068501295754686,0.00011565560271264985,0.0008758941548876464,0.0012405255110934377,0.00012081305612809956,0.0011197124840691686
177,0.0016720227431505919,0.0006826067110523582,0.00011586620530579239,0.0008735498995520175,0.0012385345762595534,0.00012158346362411976,0.0011169511126354337
178,0.0016666824230924249,0.0006801224662922323,0.00011606482439674437,0.0008704951032996178,0.0012357733212411404,0.00012227350089233369,0.0011134998640045524
179,0.0016687426250427961,0.0006770703475922346,0.0001190269467770122,0.0008726454107090831,0.0012339148670434952,0.00012488408538047224,0.0011090307962149382
180,0.0016638366505503654,0.0006780465482734144,0.00011615717085078359,0.0008696328732185066,0.001232082024216652,0.00012223052908666432,0.001109851524233818
181,0.0016603879630565643,0.0006774543435312808,0.00011522478598635644,0.0008677088771946728,0.0012283320538699627,0.00012105047790100798,0.0011072815395891666
182,0.0016569225117564201,0.0006768237799406052,0.00011440755770308897,0.0008656912250444293,0.001223914441652596,0.00011974019435001537,0.001104174298234284
183,0.0016530932625755668,0.0006750425091013312,0.00011383700621081516,0.0008642137399874628,0.001218397868797183,0.00011842561070807278,0.0010999722871929407
184,0.0016487938119098544,0.0006719396915286779,0.00011382298544049263,0.0008630311349406838,0.001214074669405818,0.00011799568892456591,0.0010960790095850825
185,0.0016433738637715578,0.0006670012371614575,0.00011425168486312032,0.00086212094174698,0.001209933659993112,0.00011811747390311211,0.0010918162297457457
186,0.001639090245589614,0.0006633913144469261,0.00011451331374701113,0.0008611855446361005,0.0012060580775141716,0.00011821392399724573,0.0010878441389650106
187,0.0016333325766026974,0.0006594815058633685,0.00011461952817626297,0.0008592316298745573,0.0012009767815470695,0.00011811262811534107,0.001082864124327898
188,0.0016274235676974058,0.000656568561680615,0.00011392692977096885,0.0008569281199015677,0.0011931232875213027,0.000117381066957023,0.0010757421841844916
189,0.0016211576294153929,0.0006547324010170996,0.00011260932660661638,0.0008538159891031682,0.0011861618841066957,0.00011610369256231934,0.0010700582060962915
190,0.0016181389801204205,0.0006538129528053105,0.00011217864812351763,0.000852147291880101,0.0011908626183867455,0.00011572548828553408,0.001075137173756957
191,0.0016135016921907663,0.0006536663277074695,0.0001105024857679382,0.0008493328932672739,0.0011843480169773102,0.00011425014236010611,0.0010700979037210345
192,0.0016107992269098759,0.0006533366395160556,0.00011005781561834738,0.0008474048227071762,0.0011814975878223777,0.00011392893065931275,0.0010675686644390225
193,0.0016071866266429424,0.0006521375034935772,0.00010980194201692939,0.0008452472393400967,0.0011790611315518618,0.00011379220813978463,0.0010652688797563314
194,0.0016015551518648863,0.0006497238064184785,0.00010935959289781749,0.0008424717234447598,0.001176506862975657,0.0001132976176450029,0.0010632092598825693
195,0.001601674477569759,0.0006462038727477193,0.00011194116086699069,0.0008435294730588794,0.001177303260192275,0.00011530512711033225,0.0010619981912896037
196,0.001597977359779179,0.0006475663394667208,0.00010989922157023102,0.0008405118132941425,0.0011734978761523962,0.00011354847811162472,0.0010599493980407715
197,0.0015930021181702614,0.0006452621892094612,0.00010939655476249754,0.000838343461509794,0.0011722876224666834,0.00011283483036095276,0.0010594527702778578
