t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.011,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.036,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.061,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.086,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.112278,0.001491,0.061059,0.000093
0.111,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104724,0.002236,0.002379,-0.000642
0.136,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101281,0.002985,-0.048456,-0.001394
0.161,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101619,0.003735,-0.088007,-0.002148
0.186,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120622,0.005233,-0.112673,-0.003625
0.211,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120622,0.005233,-0.112673,-0.003625
0.236,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168809,0.005983,-0.118142,-0.004325
0.261,-3.085044,-0.082970,-0.478569,-0.034099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.245557,0.006733,-0.096995,-0.005084
