timestamp,beta1_vel,beta2_vel,beta3_vel,alpha1_vel,alpha2_vel,alpha3_vel
0.000000,-0.000000,-0.000000,0.000000,0.447640,-0.052360,0.000000
0.010000,-0.000013,-0.000006,0.000000,0.447639,-0.052360,0.000000
0.020000,-0.000025,-0.000013,0.000000,0.447636,-0.052360,0.000000
0.030000,-0.000038,-0.000019,0.000000,0.447630,-0.052360,0.000000
0.040000,-0.000050,-0.000025,0.000000,0.447623,-0.052360,0.000000
0.050000,-0.000063,-0.000031,0.000000,0.447613,-0.052360,0.000000
0.060000,-0.000075,-0.000038,0.000000,0.447601,-0.052360,0.000000
0.070000,-0.000088,-0.000044,0.000000,0.447586,-0.052360,0.000000
0.080000,-0.000101,-0.000050,0.000000,0.447570,-0.052360,0.000000
0.090000,-0.000113,-0.000057,0.000000,0.447551,-0.052360,0.000000
0.100000,-0.000126,-0.000063,0.000000,0.447530,-0.052360,0.000000
0.110000,-0.000138,-0.000069,0.000000,0.447507,-0.052360,0.000000
0.120000,-0.000151,-0.000075,0.000000,0.447482,-0.052360,0.000000
0.130000,-0.000163,-0.000082,0.000000,0.447455,-0.052360,0.000000
0.140000,-0.000176,-0.000088,0.000000,0.447425,-0.052360,0.000000
0.150000,-0.000188,-0.000094,0.000000,0.447393,-0.052360,0.000000
0.160000,-0.000201,-0.000100,0.000000,0.447359,-0.052360,0.000000
0.170000,-0.000213,-0.000107,0.000000,0.447323,-0.052360,0.000000
0.180000,-0.000226,-0.000113,0.000000,0.447285,-0.052360,0.000000
0.190000,-0.000239,-0.000119,0.000000,0.447244,-0.052360,0.000000
0.200000,-0.000251,-0.000126,0.000000,0.447202,-0.052360,0.000000
0.210000,-0.000264,-0.000132,0.000000,0.447157,-0.052360,0.000000
0.220000,-0.000276,-0.000138,0.000000,0.447109,-0.052360,0.000000
0.230000,-0.000289,-0.000144,0.000000,0.447060,-0.052360,0.000000
0.240000,-0.000301,-0.000151,0.000000,0.447009,-0.052360,0.000000
0.250000,-0.000314,-0.000157,0.000000,0.446955,-0.052360,0.000000
0.260000,-0.000326,-0.000163,0.000000,0.446899,-0.052360,0.000000
0.270000,-0.000339,-0.000169,0.000000,0.446841,-0.052360,0.000000
0.280000,-0.000351,-0.000176,0.000000,0.446781,-0.052360,0.000000
0.290000,-0.000364,-0.000182,0.000000,0.446718,-0.052360,0.000000
0.300000,-0.000376,-0.000188,0.000000,0.446653,-0.052360,0.000000
0.310000,-0.000388,-0.000194,0.000000,0.446587,-0.052360,0.000000
0.320000,-0.000401,-0.000200,0.000000,0.446518,-0.052360,0.000000
0.330000,-0.000413,-0.000207,0.000000,0.446446,-0.052360,0.000000
0.340000,-0.000426,-0.000213,0.000000,0.446373,-0.052360,0.000000
0.350000,-0.000438,-0.000219,0.000000,0.446297,-0.052360,0.000000
0.360000,-0.000451,-0.000225,0.000000,0.446220,-0.052360,0.000000
0.370000,-0.000463,-0.000232,0.000000,0.446140,-0.052360,0.000000
0.380000,-0.000476,-0.000238,0.000000,0.446057,-0.052360,0.000000
0.390000,-0.000488,-0.000244,0.000000,0.445973,-0.052360,0.000000
0.400000,-0.000500,-0.000250,0.000000,0.445887,-0.052360,0.000000
0.410000,-0.000513,-0.000256,0.000000,0.445798,-0.052360,0.000000
0.420000,-0.000525,-0.000263,0.000000,0.445707,-0.052360,0.000000
0.430000,-0.000537,-0.000269,0.000000,0.445614,-0.052360,0.000000
0.440000,-0.000550,-0.000275,0.000000,0.445519,-0.052360,0.000000
0.450000,-0.000562,-0.000281,0.000000,0.445421,-0.052360,0.000000
0.460000,-0.000574,-0.000287,0.000000,0.445321,-0.052360,0.000000
0.470000,-0.000587,-0.000293,0.000000,0.445220,-0.052360,0.000000
0.480000,-0.000599,-0.000300,0.000000,0.445116,-0.052360,0.000000
0.490000,-0.000611,-0.000306,0.000000,0.445009,-0.052360,0.000000
0.500000,-0.000624,-0.000312,0.000000,0.444901,-0.052360,0.000000
0.510000,-0.000636,-0.000318,0.000000,0.444791,-0.052360,0.000000
0.520000,-0.000648,-0.000324,0.000000,0.444678,-0.052360,0.000000
0.530000,-0.000661,-0.000330,0.000000,0.444563,-0.052360,0.000000
0.540000,-0.000673,-0.000336,0.000000,0.444446,-0.052360,0.000000
0.550000,-0.000685,-0.000343,0.000000,0.444327,-0.052360,0.000000
0.560000,-0.000697,-0.000349,0.000000,0.444205,-0.052360,0.000000
0.570000,-0.000709,-0.000355,0.000000,0.444081,-0.052360,0.000000
0.580000,-0.000722,-0.000361,0.000000,0.443956,-0.052360,0.000000
0.590000,-0.000734,-0.000367,0.000000,0.443828,-0.052360,0.000000
0.600000,-0.000746,-0.000373,0.000000,0.443697,-0.052360,0.000000
0.610000,-0.000758,-0.000379,0.000000,0.443565,-0.052360,0.000000
0.620000,-0.000770,-0.000385,0.000000,0.443431,-0.052360,0.000000
0.630000,-0.000783,-0.000391,0.000000,0.443294,-0.052360,0.000000
0.640000,-0.000795,-0.000397,0.000000,0.443155,-0.052360,0.000000
0.650000,-0.000807,-0.000403,0.000000,0.443014,-0.052360,0.000000
0.660000,-0.000819,-0.000409,0.000000,0.442871,-0.052360,0.000000
0.670000,-0.000831,-0.000415,0.000000,0.442725,-0.052360,0.000000
0.680000,-0.000843,-0.000422,0.000000,0.442578,-0.052360,0.000000
0.690000,-0.000855,-0.000428,0.000000,0.442428,-0.052360,0.000000
0.700000,-0.000867,-0.000434,0.000000,0.442276,-0.052360,0.000000
0.710000,-0.000879,-0.000440,0.000000,0.442122,-0.052360,0.000000
0.720000,-0.000891,-0.000446,0.000000,0.441966,-0.052360,0.000000
0.730000,-0.000903,-0.000452,0.000000,0.441808,-0.052360,0.000000
0.740000,-0.000915,-0.000458,0.000000,0.441647,-0.052360,0.000000
0.750000,-0.000927,-0.000464,0.000000,0.441484,-0.052360,0.000000
0.760000,-0.000939,-0.000469,0.000000,0.441319,-0.052360,0.000000
0.770000,-0.000951,-0.000475,0.000000,0.441152,-0.052360,0.000000
0.780000,-0.000963,-0.000481,0.000000,0.440983,-0.052360,0.000000
0.790000,-0.000975,-0.000487,0.000000,0.440812,-0.052360,0.000000
0.800000,-0.000987,-0.000493,0.000000,0.440638,-0.052360,0.000000
0.810000,-0.000998,-0.000499,0.000000,0.440462,-0.052360,0.000000
0.820000,-0.001010,-0.000505,0.000000,0.440285,-0.052360,0.000000
0.830000,-0.001022,-0.000511,0.000000,0.440104,-0.052360,0.000000
0.840000,-0.001034,-0.000517,0.000000,0.439922,-0.052360,0.000000
0.850000,-0.001046,-0.000523,0.000000,0.439738,-0.052360,0.000000
0.860000,-0.001057,-0.000529,0.000000,0.439551,-0.052360,0.000000
0.870000,-0.001069,-0.000535,0.000000,0.439363,-0.052360,0.000000
0.880000,-0.001081,-0.000540,0.000000,0.439172,-0.052360,0.000000
0.890000,-0.001093,-0.000546,0.000000,0.438979,-0.052360,0.000000
0.900000,-0.001104,-0.000552,0.000000,0.438784,-0.052360,0.000000
0.910000,-0.001116,-0.000558,0.000000,0.438586,-0.052360,0.000000
0.920000,-0.001128,-0.000564,0.000000,0.438387,-0.052360,0.000000
0.930000,-0.001139,-0.000570,0.000000,0.438185,-0.052360,0.000000
0.940000,-0.001151,-0.000575,0.000000,0.437982,-0.052360,0.000000
0.950000,-0.001163,-0.000581,0.000000,0.437776,-0.052360,0.000000
0.960000,-0.001174,-0.000587,0.000000,0.437568,-0.052360,0.000000
0.970000,-0.001186,-0.000593,0.000000,0.437357,-0.052360,0.000000
0.980000,-0.001197,-0.000599,0.000000,0.437145,-0.052360,0.000000
0.990000,-0.001209,-0.000604,0.000000,0.436931,-0.052360,0.000000
1.000000,-0.001220,-0.000610,0.000000,0.436714,-0.052360,0.000000
1.010000,-0.001232,-0.000616,0.000000,0.436495,-0.052360,0.000000
1.020000,-0.001243,-0.000622,0.000000,0.436274,-0.052360,0.000000
1.030000,-0.001255,-0.000627,0.000000,0.436051,-0.052360,0.000000
1.040000,-0.001266,-0.000633,0.000000,0.435826,-0.052360,0.000000
1.050000,-0.001277,-0.000639,0.000000,0.435599,-0.052360,0.000000
1.060000,-0.001289,-0.000644,0.000000,0.435369,-0.052360,0.000000
1.070000,-0.001300,-0.000650,0.000000,0.435137,-0.052360,0.000000
1.080000,-0.001311,-0.000656,0.000000,0.434904,-0.052360,0.000000
1.090000,-0.001323,-0.000661,0.000000,0.434668,-0.052360,0.000000
1.100000,-0.001334,-0.000667,0.000000,0.434430,-0.052360,0.000000
1.110000,-0.001345,-0.000673,0.000000,0.434189,-0.052360,0.000000
1.120000,-0.001356,-0.000678,0.000000,0.433947,-0.052360,0.000000
1.130000,-0.001368,-0.000684,0.000000,0.433703,-0.052360,0.000000
1.140000,-0.001379,-0.000689,0.000000,0.433456,-0.052360,0.000000
1.150000,-0.001390,-0.000695,0.000000,0.433207,-0.052360,0.000000
1.160000,-0.001401,-0.000701,0.000000,0.432956,-0.052360,0.000000
1.170000,-0.001412,-0.000706,0.000000,0.432703,-0.052360,0.000000
1.180000,-0.001423,-0.000712,0.000000,0.432448,-0.052360,0.000000
1.190000,-0.001434,-0.000717,0.000000,0.432191,-0.052360,0.000000
1.200000,-0.001445,-0.000723,0.000000,0.431932,-0.052360,0.000000
1.210000,-0.001456,-0.000728,0.000000,0.431670,-0.052360,0.000000
1.220000,-0.001467,-0.000734,0.000000,0.431407,-0.052360,0.000000
1.230000,-0.001478,-0.000739,0.000000,0.431141,-0.052360,0.000000
1.240000,-0.001489,-0.000745,0.000000,0.430873,-0.052360,0.000000
1.250000,-0.001500,-0.000750,0.000000,0.430603,-0.052360,0.000000
1.260000,-0.001511,-0.000755,0.000000,0.430331,-0.052360,0.000000
1.270000,-0.001522,-0.000761,0.000000,0.430057,-0.052360,0.000000
1.280000,-0.001533,-0.000766,0.000000,0.429780,-0.052360,0.000000
1.290000,-0.001543,-0.000772,0.000000,0.429502,-0.052360,0.000000
1.300000,-0.001554,-0.000777,0.000000,0.429221,-0.052360,0.000000
1.310000,-0.001565,-0.000782,0.000000,0.428939,-0.052360,0.000000
1.320000,-0.001576,-0.000788,0.000000,0.428654,-0.052360,0.000000
1.330000,-0.001586,-0.000793,0.000000,0.428367,-0.052360,0.000000
1.340000,-0.001597,-0.000798,0.000000,0.428078,-0.052360,0.000000
1.350000,-0.001607,-0.000804,0.000000,0.427787,-0.052360,0.000000
1.360000,-0.001618,-0.000809,0.000000,0.427494,-0.052360,0.000000
1.370000,-0.001629,-0.000814,0.000000,0.427198,-0.052360,0.000000
1.380000,-0.001639,-0.000820,0.000000,0.426901,-0.052360,0.000000
1.390000,-0.001650,-0.000825,0.000000,0.426601,-0.052360,0.000000
1.400000,-0.001660,-0.000830,0.000000,0.426300,-0.052360,0.000000
1.410000,-0.001671,-0.000835,0.000000,0.425996,-0.052360,0.000000
1.420000,-0.001681,-0.000841,0.000000,0.425690,-0.052360,0.000000
1.430000,-0.001691,-0.000846,0.000000,0.425382,-0.052360,0.000000
1.440000,-0.001702,-0.000851,0.000000,0.425072,-0.052360,0.000000
1.450000,-0.001712,-0.000856,0.000000,0.424760,-0.052360,0.000000
1.460000,-0.001722,-0.000861,0.000000,0.424446,-0.052360,0.000000
1.470000,-0.001733,-0.000866,0.000000,0.424130,-0.052360,0.000000
1.480000,-0.001743,-0.000871,0.000000,0.423811,-0.052360,0.000000
1.490000,-0.001753,-0.000877,0.000000,0.423491,-0.052360,0.000000
1.500000,-0.001763,-0.000882,0.000000,0.423168,-0.052360,0.000000
1.510000,-0.001774,-0.000887,0.000000,0.422844,-0.052360,0.000000
1.520000,-0.001784,-0.000892,0.000000,0.422517,-0.052360,0.000000
1.530000,-0.001794,-0.000897,0.000000,0.422188,-0.052360,0.000000
1.540000,-0.001804,-0.000902,0.000000,0.421857,-0.052360,0.000000
1.550000,-0.001814,-0.000907,0.000000,0.421524,-0.052360,0.000000
1.560000,-0.001824,-0.000912,0.000000,0.421189,-0.052360,0.000000
1.570000,-0.001834,-0.000917,0.000000,0.420852,-0.052360,0.000000
1.580000,-0.001844,-0.000922,0.000000,0.420513,-0.052360,0.000000
1.590000,-0.001854,-0.000927,0.000000,0.420172,-0.052360,0.000000
1.600000,-0.001863,-0.000932,0.000000,0.419828,-0.052360,0.000000
1.610000,-0.001873,-0.000937,0.000000,0.419483,-0.052360,0.000000
1.620000,-0.001883,-0.000942,0.000000,0.419135,-0.052360,0.000000
1.630000,-0.001893,-0.000946,0.000000,0.418786,-0.052360,0.000000
1.640000,-0.001903,-0.000951,0.000000,0.418434,-0.052360,0.000000
1.650000,-0.001912,-0.000956,0.000000,0.418081,-0.052360,0.000000
1.660000,-0.001922,-0.000961,0.000000,0.417725,-0.052360,0.000000
1.670000,-0.001932,-0.000966,0.000000,0.417367,-0.052360,0.000000
1.680000,-0.001941,-0.000971,0.000000,0.417007,-0.052360,0.000000
1.690000,-0.001951,-0.000975,0.000000,0.416645,-0.052360,0.000000
1.700000,-0.001960,-0.000980,0.000000,0.416281,-0.052360,0.000000
1.710000,-0.001970,-0.000985,0.000000,0.415915,-0.052360,0.000000
1.720000,-0.001979,-0.000990,0.000000,0.415547,-0.052360,0.000000
1.730000,-0.001989,-0.000994,0.000000,0.415177,-0.052360,0.000000
1.740000,-0.001998,-0.000999,0.000000,0.414805,-0.052360,0.000000
1.750000,-0.002007,-0.001004,0.000000,0.414430,-0.052360,0.000000
1.760000,-0.002017,-0.001008,0.000000,0.414054,-0.052360,0.000000
1.770000,-0.002026,-0.001013,0.000000,0.413676,-0.052360,0.000000
1.780000,-0.002035,-0.001018,0.000000,0.413295,-0.052360,0.000000
1.790000,-0.002044,-0.001022,0.000000,0.412913,-0.052360,0.000000
1.800000,-0.002054,-0.001027,0.000000,0.412528,-0.052360,0.000000
1.810000,-0.002063,-0.001031,0.000000,0.412142,-0.052360,0.000000
1.820000,-0.002072,-0.001036,0.000000,0.411753,-0.052360,0.000000
1.830000,-0.002081,-0.001040,0.000000,0.411363,-0.052360,0.000000
1.840000,-0.002090,-0.001045,0.000000,0.410970,-0.052360,0.000000
1.850000,-0.002099,-0.001049,0.000000,0.410575,-0.052360,0.000000
1.860000,-0.002108,-0.001054,0.000000,0.410179,-0.052360,0.000000
1.870000,-0.002117,-0.001058,0.000000,0.409780,-0.052360,0.000000
1.880000,-0.002126,-0.001063,0.000000,0.409379,-0.052360,0.000000
1.890000,-0.002135,-0.001067,0.000000,0.408976,-0.052360,0.000000
1.900000,-0.002143,-0.001072,0.000000,0.408572,-0.052360,0.000000
1.910000,-0.002152,-0.001076,0.000000,0.408165,-0.052360,0.000000
1.920000,-0.002161,-0.001080,0.000000,0.407756,-0.052360,0.000000
1.930000,-0.002170,-0.001085,0.000000,0.407345,-0.052360,0.000000
1.940000,-0.002178,-0.001089,0.000000,0.406932,-0.052360,0.000000
1.950000,-0.002187,-0.001093,0.000000,0.406517,-0.052360,0.000000
1.960000,-0.002195,-0.001098,0.000000,0.406101,-0.052360,0.000000
1.970000,-0.002204,-0.001102,0.000000,0.405682,-0.052360,0.000000
1.980000,-0.002213,-0.001106,0.000000,0.405261,-0.052360,0.000000
1.990000,-0.002221,-0.001111,0.000000,0.404838,-0.052360,0.000000
2.000000,-0.002229,-0.001115,0.000000,0.404413,-0.052360,0.000000
2.010000,-0.002238,-0.001119,0.000000,0.403986,-0.052360,0.000000
2.020000,-0.002246,-0.001123,0.000000,0.403557,-0.052360,0.000000
2.030000,-0.002254,-0.001127,0.000000,0.403126,-0.052360,0.000000
2.040000,-0.002263,-0.001131,0.000000,0.402693,-0.052360,0.000000
2.050000,-0.002271,-0.001135,0.000000,0.402258,-0.052360,0.000000
2.060000,-0.002279,-0.001140,0.000000,0.401821,-0.052360,0.000000
2.070000,-0.002287,-0.001144,0.000000,0.401382,-0.052360,0.000000
2.080000,-0.002295,-0.001148,0.000000,0.400941,-0.052360,0.000000
2.090000,-0.002304,-0.001152,0.000000,0.400499,-0.052360,0.000000
2.100000,-0.002312,-0.001156,0.000000,0.400054,-0.052360,0.000000
2.110000,-0.002320,-0.001160,0.000000,0.399607,-0.052360,0.000000
2.120000,-0.002327,-0.001164,0.000000,0.399158,-0.052360,0.000000
2.130000,-0.002335,-0.001168,0.000000,0.398707,-0.052360,0.000000
2.140000,-0.002343,-0.001172,0.000000,0.398254,-0.052360,0.000000
2.150000,-0.002351,-0.001176,0.000000,0.397800,-0.052360,0.000000
2.160000,-0.002359,-0.001179,0.000000,0.397343,-0.052360,0.000000
2.170000,-0.002367,-0.001183,0.000000,0.396884,-0.052360,0.000000
2.180000,-0.002374,-0.001187,0.000000,0.396423,-0.052360,0.000000
2.190000,-0.002382,-0.001191,0.000000,0.395961,-0.052360,0.000000
2.200000,-0.002390,-0.001195,0.000000,0.395496,-0.052360,0.000000
2.210000,-0.002397,-0.001199,0.000000,0.395029,-0.052360,0.000000
2.220000,-0.002405,-0.001202,0.000000,0.394561,-0.052360,0.000000
2.230000,-0.002412,-0.001206,0.000000,0.394090,-0.052360,0.000000
2.240000,-0.002420,-0.001210,0.000000,0.393618,-0.052360,0.000000
2.250000,-0.002427,-0.001214,0.000000,0.393143,-0.052360,0.000000
2.260000,-0.002434,-0.001217,0.000000,0.392667,-0.052360,0.000000
2.270000,-0.002442,-0.001221,0.000000,0.392189,-0.052360,0.000000
2.280000,-0.002449,-0.001225,0.000000,0.391708,-0.052360,0.000000
2.290000,-0.002456,-0.001228,0.000000,0.391226,-0.052360,0.000000
2.300000,-0.002463,-0.001232,0.000000,0.390742,-0.052360,0.000000
2.310000,-0.002471,-0.001235,0.000000,0.390256,-0.052360,0.000000
2.320000,-0.002478,-0.001239,0.000000,0.389768,-0.052360,0.000000
2.330000,-0.002485,-0.001242,0.000000,0.389278,-0.052360,0.000000
2.340000,-0.002492,-0.001246,0.000000,0.388786,-0.052360,0.000000
2.350000,-0.002499,-0.001249,0.000000,0.388292,-0.052360,0.000000
2.360000,-0.002506,-0.001253,0.000000,0.387796,-0.052360,0.000000
2.370000,-0.002513,-0.001256,0.000000,0.387298,-0.052360,0.000000
2.380000,-0.002519,-0.001260,0.000000,0.386799,-0.052360,0.000000
2.390000,-0.002526,-0.001263,0.000000,0.386297,-0.052360,0.000000
2.400000,-0.002533,-0.001266,0.000000,0.385793,-0.052360,0.000000
2.410000,-0.002540,-0.001270,0.000000,0.385288,-0.052360,0.000000
2.420000,-0.002546,-0.001273,0.000000,0.384781,-0.052360,0.000000
2.430000,-0.002553,-0.001276,0.000000,0.384271,-0.052360,0.000000
2.440000,-0.002560,-0.001280,0.000000,0.383760,-0.052360,0.000000
2.450000,-0.002566,-0.001283,0.000000,0.383247,-0.052360,0.000000
2.460000,-0.002573,-0.001286,0.000000,0.382732,-0.052360,0.000000
2.470000,-0.002579,-0.001290,0.000000,0.382215,-0.052360,0.000000
2.480000,-0.002585,-0.001293,0.000000,0.381696,-0.052360,0.000000
2.490000,-0.002592,-0.001296,0.000000,0.381175,-0.052360,0.000000
2.500000,-0.002598,-0.001299,0.000000,0.380653,-0.052360,0.000000
2.510000,-0.002604,-0.001302,0.000000,0.380128,-0.052360,0.000000
2.520000,-0.002611,-0.001305,0.000000,0.379602,-0.052360,0.000000
2.530000,-0.002617,-0.001308,0.000000,0.379073,-0.052360,0.000000
2.540000,-0.002623,-0.001311,0.000000,0.378543,-0.052360,0.000000
2.550000,-0.002629,-0.001314,0.000000,0.378011,-0.052360,0.000000
2.560000,-0.002635,-0.001317,0.000000,0.377477,-0.052360,0.000000
2.570000,-0.002641,-0.001320,0.000000,0.376941,-0.052360,0.000000
2.580000,-0.002647,-0.001323,0.000000,0.376403,-0.052360,0.000000
2.590000,-0.002653,-0.001326,0.000000,0.375864,-0.052360,0.000000
2.600000,-0.002659,-0.001329,0.000000,0.375322,-0.052360,0.000000
2.610000,-0.002664,-0.001332,0.000000,0.374779,-0.052360,0.000000
2.620000,-0.002670,-0.001335,0.000000,0.374234,-0.052360,0.000000
2.630000,-0.002676,-0.001338,0.000000,0.373686,-0.052360,0.000000
2.640000,-0.002682,-0.001341,0.000000,0.373137,-0.052360,0.000000
2.650000,-0.002687,-0.001344,0.000000,0.372586,-0.052360,0.000000
2.660000,-0.002693,-0.001346,0.000000,0.372034,-0.052360,0.000000
2.670000,-0.002698,-0.001349,0.000000,0.371479,-0.052360,0.000000
2.680000,-0.002704,-0.001352,0.000000,0.370923,-0.052360,0.000000
2.690000,-0.002709,-0.001355,0.000000,0.370364,-0.052360,0.000000
2.700000,-0.002714,-0.001357,0.000000,0.369804,-0.052360,0.000000
2.710000,-0.002720,-0.001360,0.000000,0.369242,-0.052360,0.000000
2.720000,-0.002725,-0.001363,0.000000,0.368678,-0.052360,0.000000
2.730000,-0.002730,-0.001365,0.000000,0.368112,-0.052360,0.000000
2.740000,-0.002736,-0.001368,0.000000,0.367545,-0.052360,0.000000
2.750000,-0.002741,-0.001370,0.000000,0.366975,-0.052360,0.000000
2.760000,-0.002746,-0.001373,0.000000,0.366404,-0.052360,0.000000
2.770000,-0.002751,-0.001375,0.000000,0.365831,-0.052360,0.000000
2.780000,-0.002756,-0.001378,0.000000,0.365256,-0.052360,0.000000
2.790000,-0.002761,-0.001380,0.000000,0.364679,-0.052360,0.000000
2.800000,-0.002766,-0.001383,0.000000,0.364101,-0.052360,0.000000
2.810000,-0.002770,-0.001385,0.000000,0.363520,-0.052360,0.000000
2.820000,-0.002775,-0.001388,0.000000,0.362938,-0.052360,0.000000
2.830000,-0.002780,-0.001390,0.000000,0.362354,-0.052360,0.000000
2.840000,-0.002785,-0.001392,0.000000,0.361768,-0.052360,0.000000
2.850000,-0.002789,-0.001395,0.000000,0.361180,-0.052360,0.000000
2.860000,-0.002794,-0.001397,0.000000,0.360591,-0.052360,0.000000
2.870000,-0.002798,-0.001399,0.000000,0.360000,-0.052360,0.000000
2.880000,-0.002803,-0.001401,0.000000,0.359406,-0.052360,0.000000
2.890000,-0.002807,-0.001404,0.000000,0.358811,-0.052360,0.000000
2.900000,-0.002812,-0.001406,0.000000,0.358215,-0.052360,0.000000
2.910000,-0.002816,-0.001408,0.000000,0.357616,-0.052360,0.000000
2.920000,-0.002821,-0.001410,0.000000,0.357016,-0.052360,0.000000
2.930000,-0.002825,-0.001412,0.000000,0.356414,-0.052360,0.000000
2.940000,-0.002829,-0.001414,0.000000,0.355810,-0.052360,0.000000
2.950000,-0.002833,-0.001417,0.000000,0.355204,-0.052360,0.000000
2.960000,-0.002837,-0.001419,0.000000,0.354597,-0.052360,0.000000
2.970000,-0.002841,-0.001421,0.000000,0.353987,-0.052360,0.000000
2.980000,-0.002845,-0.001423,0.000000,0.353376,-0.052360,0.000000
2.990000,-0.002849,-0.001425,0.000000,0.352763,-0.052360,0.000000
3.000000,-0.002853,-0.001427,0.000000,0.352149,-0.052360,0.000000
3.010000,-0.002857,-0.001429,0.000000,0.351532,-0.052360,0.000000
3.020000,-0.002861,-0.001430,0.000000,0.350914,-0.052360,0.000000
3.030000,-0.002865,-0.001432,0.000000,0.350294,-0.052360,0.000000
3.040000,-0.002868,-0.001434,0.000000,0.349672,-0.052360,0.000000
3.050000,-0.002872,-0.001436,0.000000,0.349049,-0.052360,0.000000
3.060000,-0.002876,-0.001438,0.000000,0.348424,-0.052360,0.000000
3.070000,-0.002879,-0.001440,0.000000,0.347797,-0.052360,0.000000
3.080000,-0.002883,-0.001441,0.000000,0.347168,-0.052360,0.000000
3.090000,-0.002886,-0.001443,0.000000,0.346537,-0.052360,0.000000
3.100000,-0.002889,-0.001445,0.000000,0.345905,-0.052360,0.000000
3.110000,-0.002893,-0.001446,0.000000,0.345271,-0.052360,0.000000
3.120000,-0.002896,-0.001448,0.000000,0.344635,-0.052360,0.000000
3.130000,-0.002899,-0.001450,0.000000,0.343998,-0.052360,0.000000
3.140000,-0.002903,-0.001451,0.000000,0.343359,-0.052360,0.000000
3.150000,-0.002906,-0.001453,0.000000,0.342718,-0.052360,0.000000
3.160000,-0.002909,-0.001454,0.000000,0.342075,-0.052360,0.000000
3.170000,-0.002912,-0.001456,0.000000,0.341430,-0.052360,0.000000
3.180000,-0.002915,-0.001457,0.000000,0.340784,-0.052360,0.000000
3.190000,-0.002918,-0.001459,0.000000,0.340136,-0.052360,0.000000
3.200000,-0.002921,-0.001460,0.000000,0.339487,-0.052360,0.000000
3.210000,-0.002924,-0.001462,0.000000,0.338836,-0.052360,0.000000
3.220000,-0.002926,-0.001463,0.000000,0.338182,-0.052360,0.000000
3.230000,-0.002929,-0.001465,0.000000,0.337528,-0.052360,0.000000
3.240000,-0.002932,-0.001466,0.000000,0.336871,-0.052360,0.000000
3.250000,-0.002934,-0.001467,0.000000,0.336213,-0.052360,0.000000
3.260000,-0.002937,-0.001469,0.000000,0.335553,-0.052360,0.000000
3.270000,-0.002940,-0.001470,0.000000,0.334892,-0.052360,0.000000
3.280000,-0.002942,-0.001471,0.000000,0.334228,-0.052360,0.000000
3.290000,-0.002944,-0.001472,0.000000,0.333563,-0.052360,0.000000
3.300000,-0.002947,-0.001473,0.000000,0.332897,-0.052360,0.000000
3.310000,-0.002949,-0.001475,0.000000,0.332228,-0.052360,0.000000
3.320000,-0.002951,-0.001476,0.000000,0.331558,-0.052360,0.000000
3.330000,-0.002954,-0.001477,0.000000,0.330887,-0.052360,0.000000
3.340000,-0.002956,-0.001478,0.000000,0.330213,-0.052360,0.000000
3.350000,-0.002958,-0.001479,0.000000,0.329538,-0.052360,0.000000
3.360000,-0.002960,-0.001480,0.000000,0.328861,-0.052360,0.000000
3.370000,-0.002962,-0.001481,0.000000,0.328183,-0.052360,0.000000
3.380000,-0.002964,-0.001482,0.000000,0.327503,-0.052360,0.000000
3.390000,-0.002966,-0.001483,0.000000,0.326821,-0.052360,0.000000
3.400000,-0.002968,-0.001484,0.000000,0.326138,-0.052360,0.000000
3.410000,-0.002970,-0.001485,0.000000,0.325453,-0.052360,0.000000
3.420000,-0.002971,-0.001486,0.000000,0.324766,-0.052360,0.000000
3.430000,-0.002973,-0.001487,0.000000,0.324077,-0.052360,0.000000
3.440000,-0.002975,-0.001487,0.000000,0.323387,-0.052360,0.000000
3.450000,-0.002976,-0.001488,0.000000,0.322696,-0.052360,0.000000
3.460000,-0.002978,-0.001489,0.000000,0.322002,-0.052360,0.000000
3.470000,-0.002979,-0.001490,0.000000,0.321307,-0.052360,0.000000
3.480000,-0.002981,-0.001490,0.000000,0.320611,-0.052360,0.000000
3.490000,-0.002982,-0.001491,0.000000,0.319912,-0.052360,0.000000
3.500000,-0.002984,-0.001492,0.000000,0.319213,-0.052360,0.000000
3.510000,-0.002985,-0.001492,0.000000,0.318511,-0.052360,0.000000
3.520000,-0.002986,-0.001493,0.000000,0.317808,-0.052360,0.000000
3.530000,-0.002987,-0.001494,0.000000,0.317103,-0.052360,0.000000
3.540000,-0.002988,-0.001494,0.000000,0.316397,-0.052360,0.000000
3.550000,-0.002989,-0.001495,0.000000,0.315689,-0.052360,0.000000
3.560000,-0.002991,-0.001495,0.000000,0.314979,-0.052360,0.000000
3.570000,-0.002991,-0.001496,0.000000,0.314268,-0.052360,0.000000
3.580000,-0.002992,-0.001496,0.000000,0.313555,-0.052360,0.000000
3.590000,-0.002993,-0.001497,0.000000,0.312840,-0.052360,0.000000
3.600000,-0.002994,-0.001497,0.000000,0.312124,-0.052360,0.000000
3.610000,-0.002995,-0.001497,0.000000,0.311407,-0.052360,0.000000
3.620000,-0.002996,-0.001498,0.000000,0.310688,-0.052360,0.000000
3.630000,-0.002996,-0.001498,0.000000,0.309967,-0.052360,0.000000
3.640000,-0.002997,-0.001498,0.000000,0.309244,-0.052360,0.000000
3.650000,-0.002997,-0.001499,0.000000,0.308520,-0.052360,0.000000
3.660000,-0.002998,-0.001499,0.000000,0.307795,-0.052360,0.000000
