-0.1492390000,-0.0685660000,-1.8476055462,-1.8474310132
-0.1492429885,-0.0685664885,-1.8490057483,-1.8475469568
-0.1492469770,-0.0685669769,-1.8504059504,-1.8476629004
-0.1492509656,-0.0685674654,-1.8518061525,-1.8477788441
-0.1492509510,-0.0685674636,-1.8505852070,-1.8487818145
-0.1492509364,-0.0685674618,-1.8493642615,-1.8497847850
-0.1492509235,-0.0685674602,-1.8482786033,-1.8506766210
-0.1492509105,-0.0685674586,-1.8471929452,-1.8515684569
-0.1492508975,-0.0685674571,-1.8461072870,-1.8524602929
-0.1492508846,-0.0685674555,-1.8450216288,-1.8533521288
-0.1492508716,-0.0685674539,-1.8439359707,-1.8542439648
-0.1492508587,-0.0685674523,-1.8428503125,-1.8551358007
-0.1492508457,-0.0685674507,-1.8417646544,-1.8560276367
-0.1492508327,-0.0685674491,-1.8406789962,-1.8569194726
-0.1492508198,-0.0685674475,-1.8395933380,-1.8578113086
-0.1492508068,-0.0685674459,-1.8385076799,-1.8587031445
-0.1492507939,-0.0685674444,-1.8374220217,-1.8595949805
-0.1492507809,-0.0685674428,-1.8363363636,-1.8604868164
-0.1492507679,-0.0685674412,-1.8352507054,-1.8613786524
-0.1492507550,-0.0685674396,-1.8341650472,-1.8622704883
-0.1492507420,-0.0685674380,-1.8330793891,-1.8631623243
-0.1492507291,-0.0685674364,-1.8319937309,-1.8640541602
-0.1492507161,-0.0685674348,-1.8309080728,-1.8649459962
-0.1492507031,-0.0685674332,-1.8298224146,-1.8658378321
-0.1492506902,-0.0685674317,-1.8287367564,-1.8667296681
-0.1492506772,-0.0685674301,-1.8276510983,-1.8676215040
-0.1492506643,-0.0685674285,-1.8265654401,-1.8685133400
-0.1492506513,-0.0685674269,-1.8254797820,-1.8694051759
-0.1492506383,-0.0685674253,-1.8243941238,-1.8702970119
-0.1492506254,-0.0685674237,-1.8233084657,-1.8711888478
-0.1492506124,-0.0685674221,-1.8222228075,-1.8720806838
-0.1492505995,-0.0685674206,-1.8211371493,-1.8729725197
-0.1492505865,-0.0685674190,-1.8200514912,-1.8738643557
-0.1492505735,-0.0685674174,-1.8189658330,-1.8747561916
-0.1492505606,-0.0685674158,-1.8178801749,-1.8756480276
-0.1492505476,-0.0685674142,-1.8167945167,-1.8765398635
-0.1492505347,-0.0685674126,-1.8157088585,-1.8774316995
-0.1492505217,-0.0685674110,-1.8146232004,-1.8783235354
-0.1492505087,-0.0685674094,-1.8135375422,-1.8792153714
-0.1492504958,-0.0685674079,-1.8124518841,-1.8801072073
-0.1492504828,-0.0685674063,-1.8113662259,-1.8809990433
-0.1492504698,-0.0685674047,-1.8102805677,-1.8818908792
-0.1492504569,-0.0685674031,-1.8091949096,-1.8827827152
-0.1492504439,-0.0685674015,-1.8081092514,-1.8836745511
-0.1492504310,-0.0685673999,-1.8070235933,-1.8845663871
-0.1492504180,-0.0685673983,-1.8059379351,-1.8854582230
-0.1492504050,-0.0685673967,-1.8048522770,-1.8863500590
-0.1492503921,-0.0685673952,-1.8037666188,-1.8872418949
-0.1492503791,-0.0685673936,-1.8026809606,-1.8881337309
-0.1492503662,-0.0685673920,-1.8015953025,-1.8890255668
-0.1492503532,-0.0685673904,-1.8005096443,-1.8899174028
-0.1492503402,-0.0685673888,-1.7994239862,-1.8908092387
-0.1492503273,-0.0685673872,-1.7983383280,-1.8917010747
-0.1492503143,-0.0685673856,-1.7972526698,-1.8925929106
-0.1492503014,-0.0685673840,-1.7961670117,-1.8934847466
-0.1492502884,-0.0685673825,-1.7950813535,-1.8943765825
-0.1492502754,-0.0685673809,-1.7939956954,-1.8952684185
-0.1492502625,-0.0685673793,-1.7929100372,-1.8961602544
-0.1492502495,-0.0685673777,-1.7918243790,-1.8970520904
-0.1492502366,-0.0685673761,-1.7907387209,-1.8979439263
-0.1492502236,-0.0685673745,-1.7896530627,-1.8988357623
-0.1492502106,-0.0685673729,-1.7885674046,-1.8997275982
-0.1492501977,-0.0685673713,-1.7874817464,-1.9006194342
-0.1492501847,-0.0685673698,-1.7863960882,-1.9015112701
-0.1492501718,-0.0685673682,-1.7853104301,-1.9024031061
-0.1492501588,-0.0685673666,-1.7842247719,-1.9032949420
-0.1492501458,-0.0685673650,-1.7831391138,-1.9041867780
-0.1492501329,-0.0685673634,-1.7820534556,-1.9050786139
-0.1492501199,-0.0685673618,-1.7809677975,-1.9059704499
-0.1492501070,-0.0685673602,-1.7798821393,-1.9068622858
-0.1492500940,-0.0685673586,-1.7787964811,-1.9077541218
-0.1492500810,-0.0685673571,-1.7777108230,-1.9086459577
-0.1492500681,-0.0685673555,-1.7766251648,-1.9095377937
-0.1492500551,-0.0685673539,-1.7755395067,-1.9104296296
-0.1492500422,-0.0685673523,-1.7744538485,-1.9113214656
-0.1492500292,-0.0685673507,-1.7733681903,-1.9122133015
-0.1492500162,-0.0685673491,-1.7722825322,-1.9131051375
-0.1492500033,-0.0685673475,-1.7711968740,-1.9139969734
-0.1492499903,-0.0685673460,-1.7701112159,-1.9148888094
-0.1492499774,-0.0685673444,-1.7690255577,-1.9157806453
-0.1492499644,-0.0685673428,-1.7679398995,-1.9166724813
-0.1492499514,-0.0685673412,-1.7668542414,-1.9175643172
-0.1492499385,-0.0685673396,-1.7657685832,-1.9184561532
-0.1492499255,-0.0685673380,-1.7646829251,-1.9193479891
-0.1492499126,-0.0685673364,-1.7635972669,-1.9202398251
-0.1492498996,-0.0685673348,-1.7625116087,-1.9211316610
-0.1492498866,-0.0685673333,-1.7614259506,-1.9220234970
-0.1492498737,-0.0685673317,-1.7603402924,-1.9229153329
-0.1492498607,-0.0685673301,-1.7592546343,-1.9238071689
-0.1492498478,-0.0685673285,-1.7581689761,-1.9246990048
-0.1492498348,-0.0685673269,-1.7570833180,-1.9255908408
-0.1492498218,-0.0685673253,-1.7559976598,-1.9264826767
-0.1492498089,-0.0685673237,-1.7549120016,-1.9273745127
-0.1492497959,-0.0685673221,-1.7538263435,-1.9282663486
-0.1492497830,-0.0685673206,-1.7527406853,-1.9291581846
-0.1492497700,-0.0685673190,-1.7516550272,-1.9300500205
-0.1492497570,-0.0685673174,-1.7505693690,-1.9309418565
-0.1492497441,-0.0685673158,-1.7494837108,-1.9318336924
-0.1492497311,-0.0685673142,-1.7483980527,-1.9327255284
-0.1492497182,-0.0685673126,-1.7473123945,-1.9336173643
-0.1492497052,-0.0685673110,-1.7462267364,-1.9345092003
-0.1492496922,-0.0685673094,-1.7451410782,-1.9354010362
-0.1492496793,-0.0685673079,-1.7440554200,-1.9362928722
-0.1492496663,-0.0685673063,-1.7429697619,-1.9371847081
-0.1492496534,-0.0685673047,-1.7418841037,-1.9380765441
-0.1492496404,-0.0685673031,-1.7407984456,-1.9389683800
-0.1492496274,-0.0685673015,-1.7397127874,-1.9398602160
-0.1492496145,-0.0685672999,-1.7386271293,-1.9407520519
-0.1492496015,-0.0685672983,-1.7375414711,-1.9416438879
-0.1492495886,-0.0685672967,-1.7364558129,-1.9425357238
-0.1492495756,-0.0685672952,-1.7353701548,-1.9434275598
-0.1492495626,-0.0685672936,-1.7342844966,-1.9443193957
-0.1492495497,-0.0685672920,-1.7331988385,-1.9452112317
-0.1492495367,-0.0685672904,-1.7321131803,-1.9461030676
-0.1492495237,-0.0685672888,-1.7310275221,-1.9469949036
-0.1492495108,-0.0685672872,-1.7299418640,-1.9478867395
-0.1492494978,-0.0685672856,-1.7288562058,-1.9487785755
-0.1492494849,-0.0685672841,-1.7277705477,-1.9496704114
-0.1492494719,-0.0685672825,-1.7266848895,-1.9505622474
-0.1492494589,-0.0685672809,-1.7255992313,-1.9514540833
-0.1492494460,-0.0685672793,-1.7245135732,-1.9523459193
-0.1492494330,-0.0685672777,-1.7234279150,-1.9532377552
-0.1492494201,-0.0685672761,-1.7223422569,-1.9541295912
-0.1492494071,-0.0685672745,-1.7212565987,-1.9550214271
-0.1492493941,-0.0685672729,-1.7201709405,-1.9559132631
-0.1492493812,-0.0685672714,-1.7190852824,-1.9568050990
-0.1492493682,-0.0685672698,-1.7179996242,-1.9576969350
-0.1492493553,-0.0685672682,-1.7169139661,-1.9585887709
-0.1492493423,-0.0685672666,-1.7158283079,-1.9594806069
-0.1492493293,-0.0685672650,-1.7147426498,-1.9603724428
-0.1492493164,-0.0685672634,-1.7136569916,-1.9612642788
-0.1492493034,-0.0685672618,-1.7125713334,-1.9621561147
-0.1492492905,-0.0685672602,-1.7114856753,-1.9630479507
-0.1492492775,-0.0685672587,-1.7104000171,-1.9639397866
-0.1492492645,-0.0685672571,-1.7093143590,-1.9648316226
-0.1492492516,-0.0685672555,-1.7082287008,-1.9657234585
-0.1492492386,-0.0685672539,-1.7071430426,-1.9666152945
-0.1492492257,-0.0685672523,-1.7060573845,-1.9675071304
-0.1492492127,-0.0685672507,-1.7049717263,-1.9683989664
-0.1492491997,-0.0685672491,-1.7038860682,-1.9692908023
-0.1492491868,-0.0685672475,-1.7028004100,-1.9701826383
-0.1492491738,-0.0685672460,-1.7017147518,-1.9710744742
-0.1492491609,-0.0685672444,-1.7006290937,-1.9719663102
-0.1492491479,-0.0685672428,-1.6995434355,-1.9728581461
-0.1492491349,-0.0685672412,-1.6984577774,-1.9737499821
-0.1492491220,-0.0685672396,-1.6973721192,-1.9746418180
-0.1492491090,-0.0685672380,-1.6962864610,-1.9755336540
-0.1492490961,-0.0685672364,-1.6952008029,-1.9764254899
-0.1492490831,-0.0685672348,-1.6941151447,-1.9773173259
-0.1492490701,-0.0685672333,-1.6930294866,-1.9782091618
-0.1492490572,-0.0685672317,-1.6919438284,-1.9791009978
-0.1492490442,-0.0685672301,-1.6908581703,-1.9799928337
-0.1492490313,-0.0685672285,-1.6897725121,-1.9808846697
-0.1492490183,-0.0685672269,-1.6886868539,-1.9817765056
-0.1492490053,-0.0685672253,-1.6876011958,-1.9826683416
-0.1492489924,-0.0685672237,-1.6865155376,-1.9835601775
-0.1492489794,-0.0685672221,-1.6854298795,-1.9844520135
-0.1492489665,-0.0685672206,-1.6843442213,-1.9853438494
-0.1492489535,-0.0685672190,-1.6832585631,-1.9862356854
-0.1492489405,-0.0685672174,-1.6821729050,-1.9871275213
-0.1492489276,-0.0685672158,-1.6810872468,-1.9880193573
-0.1492489146,-0.0685672142,-1.6800015887,-1.9889111932
-0.1492489017,-0.0685672126,-1.6789159305,-1.9898030292
-0.1492488887,-0.0685672110,-1.6778302723,-1.9906948651
-0.1492488757,-0.0685672095,-1.6767446142,-1.9915867011
-0.1492488628,-0.0685672079,-1.6756589560,-1.9924785370
-0.1492488498,-0.0685672063,-1.6745732979,-1.9933703730
-0.1492488369,-0.0685672047,-1.6734876397,-1.9942622089
-0.1492488239,-0.0685672031,-1.6724019816,-1.9951540449
-0.1492488109,-0.0685672015,-1.6713163234,-1.9960458808
-0.1492487980,-0.0685671999,-1.6702306652,-1.9969377168
-0.1492487850,-0.0685671983,-1.6691450071,-1.9978295527
-0.1492487721,-0.0685671968,-1.6680593489,-1.9987213887
-0.1492487591,-0.0685671952,-1.6669736908,-1.9996132246
-0.1492487461,-0.0685671936,-1.6658880326,-2.0005050606
-0.1492487332,-0.0685671920,-1.6648023744,-2.0013968965
-0.1492487202,-0.0685671904,-1.6637167163,-2.0022887325
-0.1492487073,-0.0685671888,-1.6626310581,-2.0031805684
-0.1492486943,-0.0685671872,-1.6615454000,-2.0040724044
-0.1492486813,-0.0685671856,-1.6604597418,-2.0049642403
-0.1492486684,-0.0685671841,-1.6593740836,-2.0058560763
-0.1492486554,-0.0685671825,-1.6582884255,-2.0067479122
-0.1492486424,-0.0685671809,-1.6572027673,-2.0076397482
