t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.021,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000180,0.000000,0.000000,-18.900000,-40.000000,3.800000,33.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.045,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000040,0.000000,0.000000,-17.400000,-33.800000,4.500000,34.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.071,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000100,0.000000,0.000000,-16.900000,-35.600000,4.300000,34.600000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.095,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000000,0.000000,0.000000,-17.600000,-33.500000,3.900000,36.200000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000004,0.000000,0.001500
0.120,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000050,0.000000,0.000000,-18.300000,-30.000000,2.700000,35.300000,0.000000,0.000000,0.000000,0.000000,-0.249995,-0.001488,-0.249951,0.002892
0.145,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000100,0.000000,0.000000,-18.100000,-28.600000,3.500000,35.600000,0.000000,0.000000,0.000000,0.000000,-0.374995,-0.002238,-0.374947,0.003632
0.171,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000050,0.000000,0.000000,-18.800000,-31.000000,3.500000,34.600000,0.000000,0.000000,0.000000,0.000000,-0.499953,-0.002988,-0.499949,0.004333
0.195,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000180,0.000000,0.000000,-18.000000,-33.900000,4.300000,33.100000,0.000000,0.000000,0.000000,0.000000,-0.624950,-0.003738,-0.624951,0.005084
0.221,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000030,0.000000,0.000000,-17.600000,-40.400000,5.800000,34.200000,0.000000,0.000000,0.000000,0.000000,-0.749913,-0.004489,-0.749954,0.005838
0.246,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000000,0.000000,0.000000,-18.500000,-39.400000,5.200000,33.500000,0.000000,0.000000,0.000000,0.000000,-0.874047,-0.005240,-0.874957,0.005094
0.271,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000110,0.000000,0.000000,-19.600000,-39.400000,5.400000,34.100000,0.000000,0.000000,0.000000,0.000000,-0.985205,-0.005991,-0.999961,0.004352
0.295,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000040,0.000000,0.000000,-19.900000,-40.800000,6.000000,34.800000,0.000000,0.000000,0.000000,0.000000,-1.084411,-0.005253,-1.124965,0.003614
0.321,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000070,0.000000,0.000000,-19.400000,-36.700000,6.300000,34.900000,0.000000,0.000000,0.000000,0.000000,-1.177092,0.000668,-1.249925,0.002875
0.345,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000080,0.000000,0.000000,-18.600000,-42.500000,6.100000,35.400000,0.000000,0.000000,0.000000,0.000000,-1.258690,0.003731,-1.374930,0.002139
0.371,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000010,0.000000,0.000000,-18.600000,-42.700000,5.800000,35.500000,0.000000,0.000000,0.000000,0.000000,-1.333017,0.004481,-1.499936,0.001403
0.395,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000070,0.000000,0.000000,-17.100000,-42.000000,5.900000,34.900000,0.000000,0.000000,0.000000,0.000000,-1.397609,0.005230,-1.624941,0.000690
0.421,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000130,0.000000,0.000000,-17.600000,-35.400000,4.800000,33.700000,0.000000,0.000000,0.000000,0.000000,-1.454784,0.005978,-1.735279,-0.000025
0.445,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000000,0.000000,0.000000,-17.400000,-31.000000,5.600000,32.700000,0.000000,0.000000,0.000000,0.000000,-1.513465,0.007459,-1.850323,-0.000750
0.470,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000040,0.000000,0.000000,-16.600000,-30.700000,5.100000,32.400000,0.000000,0.000000,0.000000,0.000000,-1.579478,0.008973,-1.972777,-0.001461
0.495,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000000,0.000000,0.000000,-17.500000,-27.300000,4.500000,32.800000,0.000000,0.000000,0.000000,0.000000,-1.401753,0.009722,-2.034218,-0.002194
0.521,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000140,0.000000,0.000000,-17.400000,-28.600000,5.300000,32.600000,0.000000,0.000000,0.000000,0.000000,-1.063588,0.010472,-1.711038,-0.002938
0.545,-0.179245,-0.075917,0.000000,-0.044927,0.000000,-0.000050,0.000000,0.000000,-18.400000,-28.700000,4.000000,33.200000,0.000000,0.000000,0.000000,0.000000,-0.891124,0.011203,-1.544639,-0.003692
0.570,-0.179245,-0.075917,0.000000,-0.044927,0.000000,0.000010,0.000000,0.000000,-18.300000,-27.500000,5.000000,33.500000,0.000000,0.000000,0.000000,0.000000,-0.838484,0.011217,-1.472920,-0.004451
